218,272,207,154
238,273,6,227
40,58,216,121
170,240,175,69
26,277,207,223
49,22,15,245
134,35,216,275
235,269,108,117
32,48,45,185
78,74,120,51
53,2,147,165
186,23,235,39
163,154,146,275
238,201,207,248
96,201,235,200
204,18,46,252
270,212,206,181
64,245,212,259
118,114,2,117
199,107,191,166
19,253,156,273
20,121,177,69
277,238,274,131
226,120,34,26
84,246,1,19
70,202,118,221
33,142,255,233
6,140,224,40
244,112,140,130
113,201,83,20
87,195,68,251
234,245,64,240
209,26,154,69
207,12,43,98
41,85,27,88
212,156,56,31
112,117,43,138
37,147,27,213
228,164,246,111
257,255,199,183
255,199,72,202
212,106,207,131
190,134,66,218
57,176,116,187
187,127,119,88
220,20,233,103
195,267,251,154
29,36,254,152
169,231,43,80
5,208,16,188
214,33,111,23
275,248,194,94
109,169,221,179
36,19,74,212
107,234,58,110
250,66,68,119
52,186,151,211
61,244,249,109
97,199,212,29
114,112,198,164
116,29,111,50
200,16,39,69
95,119,205,11
160,117,95,259
81,89,276,131
233,46,226,21
235,80,196,269
16,135,65,106
186,216,266,241
249,198,240,225
30,124,15,80
13,26,110,50
172,247,84,221
174,25,249,74
200,91,254,84
202,8,98,32
107,214,79,197
18,218,255,26
256,164,85,188
12,228,271,65
67,162,238,74
138,128,19,177
19,134,183,121
220,172,45,113
214,86,104,163
11,188,148,192
66,38,133,139
83,120,95,125
189,157,83,199
32,223,161,255
7,146,163,218
90,2,120,125
147,68,63,56
17,102,212,118
233,204,270,63
87,113,194,186
51,155,226,112
131,210,116,277
190,116,97,134
201,170,23,218
259,0,108,91
157,244,73,136
137,83,64,248
118,41,237,265
211,276,39,23
28,51,177,179
249,169,125,233
71,241,63,19
239,259,14,194
65,260,48,74
274,161,25,69
45,177,120,146
226,241,267,221
211,142,269,44
71,108,94,172
135,125,183,145
102,74,122,50
263,269,86,106
116,195,26,43
148,188,3,135
16,97,137,51
169,143,67,26
213,252,8,128
194,65,66,56
77,263,162,5
180,69,166,75
254,159,157,54
97,130,169,20
107,175,128,113
178,73,60,224
79,246,219,244
211,194,214,209
179,108,68,181
211,227,208,26
46,243,19,45
261,224,54,78
41,182,95,120
272,66,77,20
241,92,227,214
247,6,251,214
212,137,270,252
84,35,135,91
189,48,252,128
172,164,11,102
135,18,6,196
190,46,120,45
76,170,44,240
64,259,45,248
263,143,73,109
270,108,102,61
162,145,194,220
20,162,74,51
6,80,170,114
14,26,277,216
241,120,35,32
86,160,179,87
218,227,110,201
25,80,189,215
31,169,186,113
133,186,208,13
19,116,106,3
246,210,187,123
3,136,77,11
67,63,125,31
141,162,129,69
20,131,61,96
263,109,177,201
67,120,8,256
169,277,128,95
146,46,165,267
159,54,56,86
145,108,107,187
168,63,269,208
177,27,131,257
121,102,278,147
216,23,162,266
123,223,129,233
34,277,138,210
127,48,119,202
239,263,164,249
26,149,170,15
210,131,176,47
212,130,240,103
145,53,37,105
255,177,269,227
233,178,113,273
47,34,36,32
126,43,113,8
184,88,119,275
57,11,190,54
259,57,148,95
15,233,118,248
195,170,33,238
204,136,119,100
223,33,276,35
23,186,96,232
204,194,226,180
233,147,252,202
277,257,50,93
45,37,180,149
137,53,168,144
15,129,197,116
69,37,265,86
275,35,138,95
139,199,36,102
139,278,182,95
25,172,130,45
229,155,147,205
86,20,4,191
161,69,143,58
155,243,148,102
134,90,35,107
241,209,103,223
251,221,235,195
189,153,45,138
214,92,215,147
157,92,72,43
87,257,105,3
121,73,216,182
130,181,106,234
207,246,172,5
84,135,52,130
179,169,198,216
165,83,199,161
277,3,159,7
66,160,148,25
34,52,43,170
20,200,163,170
139,8,244,180
95,267,23,119
196,37,84,114
132,138,186,8
240,212,134,236
34,209,189,207
110,19,267,66
207,111,123,218
65,170,234,205
116,80,14,85
227,52,6,197
277,111,57,229
109,135,129,5
217,183,267,253
267,225,71,161
148,147,26,259
168,110,35,99
263,140,47,194
68,160,175,115
246,165,252,226
104,151,23,155
38,257,273,229
186,72,235,177
145,118,153,124
201,61,187,169
208,67,23,80
2,53,91,65
106,163,267,14
155,175,201,172
190,216,263,131
64,245,190,248
103,8,43,33
14,218,277,70
107,109,106,223
155,194,119,87
34,256,128,139
52,30,20,109
175,20,92,119
17,149,190,97
87,130,177,227
194,71,212,183
27,252,151,19
38,125,57,271
138,2,155,45
64,277,135,122
35,154,96,20
227,48,156,205
46,191,45,62
277,29,248,128
25,51,267,144
113,194,216,245
161,55,162,34
65,144,176,266
194,16,269,86
63,151,193,69
155,189,121,73
177,269,229,56
96,80,145,32
253,187,16,211
227,10,199,112
118,126,148,68
119,75,235,275
63,53,123,25
34,271,106,81
94,6,122,190
202,179,216,263
272,152,168,121
218,263,56,199
170,31,241,172
173,159,123,194
72,73,202,126
108,45,253,72
83,84,225,276
51,268,83,25
239,56,112,161
131,257,19,140
68,144,188,182
19,271,6,240
63,136,194,186
265,147,53,66
233,209,198,266
202,197,254,269
70,209,186,249
139,20,112,235
229,199,18,159
248,188,200,77
171,23,249,100
182,160,238,143
47,147,23,71
170,201,24,119
153,119,245,79
243,120,86,219
97,132,228,62
180,86,110,181
161,97,201,62
200,30,159,131
3,212,26,46
129,51,259,189
57,71,190,116
45,134,95,277
272,212,59,161
201,82,182,0
234,171,110,43
128,32,60,109
263,155,28,88
128,168,57,169
108,121,113,29
180,275,137,178
257,96,120,144
222,206,248,50
219,82,245,248
248,69,23,224
234,147,120,171
263,88,145,160
68,96,227,144
241,177,143,80
257,80,245,61
215,88,235,36
128,204,259,165
228,108,43,197
170,103,58,23
85,257,241,199
108,98,33,80
223,244,265,43
171,202,96,201
202,69,66,108
112,269,272,23
109,86,251,72
156,67,252,172
138,166,119,201
3,53,245,202
43,33,18,89
120,85,238,6
263,116,154,2
50,112,268,119
114,15,250,101
147,168,56,235
181,235,161,198
38,19,172,58
19,58,120,68
136,190,180,75
69,41,18,48
87,211,237,157
207,37,217,151
75,176,252,209
141,168,27,112
113,210,3,191
184,114,277,206
131,107,252,27
196,5,23,90
176,214,19,269
234,96,180,235
20,23,64,2
148,198,224,217
80,125,151,273
120,104,179,214
224,183,190,88
266,45,72,207
57,31,181,6
103,12,66,159
181,86,68,224
145,74,120,16
32,263,129,223
20,25,190,43
228,17,145,121
16,66,135,75
102,38,189,170
189,152,243,165
42,66,154,32
117,31,139,128
2,275,272,185
186,157,160,74
66,240,146,107
202,272,20,204
186,201,139,271
146,170,234,255
97,53,207,251
177,32,69,95
117,43,211,178
197,186,138,88
34,258,8,194
102,96,73,14
185,34,39,254
254,12,97,66
170,254,76,31
181,172,81,78
69,238,117,186
178,217,52,19
212,129,125,45
64,3,245,26
207,90,237,58
199,261,120,129
78,205,200,30
205,206,178,177
2,19,274,186
235,36,93,29
252,88,220,15
159,214,244,129
206,56,63,186
82,39,133,24
71,53,212,72
252,207,64,194
119,81,94,71
226,224,153,189
117,31,235,111
51,120,107,46
206,138,231,197
254,263,43,272
106,112,249,45
228,179,43,73
32,137,19,67
186,140,185,135
241,37,169,106
225,14,104,47
222,134,85,252
278,86,259,56
275,72,5,32
107,17,93,19
235,221,58,139
263,25,252,48
244,196,199,163
8,139,26,218
207,56,40,249
149,52,190,194
169,25,63,240
136,46,8,214
147,71,19,56
220,65,98,217
190,117,207,176
26,44,172,214
32,135,14,202
93,182,18,265
255,56,220,19
145,163,109,22
55,27,207,182
96,112,208,265
123,128,178,97
37,57,166,102
58,161,247,271
141,180,190,14
117,86,64,235
34,243,198,233
18,154,207,125
45,241,195,170
170,185,88,169
254,65,87,201
96,134,97,126
172,103,209,146
120,87,145,242
143,258,229,97
201,244,146,31
17,210,216,278
218,119,73,138
89,204,177,231
73,103,134,97
204,125,63,61
252,136,6,16
41,136,212,219
212,155,269,246
119,207,237,173
106,137,199,245
76,221,58,197
128,61,163,73
8,128,93,205
214,207,250,45
63,145,46,3
73,14,26,120
252,190,205,58
69,30,68,0
252,225,45,7
119,81,277,80
35,240,196,148
224,16,229,97
209,19,58,90
121,83,74,231
250,31,30,275
163,96,156,183
92,29,25,75
5,105,181,172
265,1,41,78
201,81,133,166
29,37,165,85
25,52,165,75
71,20,207,275
168,263,137,147
33,75,29,112
116,43,171,117
2,267,28,187
10,59,172,120
15,243,26,251
238,20,257,139
101,221,134,92
165,194,55,85
25,187,142,64
160,20,12,112
142,186,45,261
143,4,236,41
48,205,53,66
170,118,266,92
187,233,97,226
119,277,164,239
51,58,203,81
198,117,80,251
273,76,235,145
163,144,267,3
95,16,70,209
139,237,134,96
189,73,211,78
97,156,250,151
38,246,269,86
169,199,263,212
205,185,33,122
8,157,78,43
188,20,250,45
69,119,149,71
26,227,235,188
45,161,244,44
265,15,151,46
176,77,43,20
155,235,186,127
56,74,114,168
218,202,70,117
103,117,267,217
58,186,129,270
212,54,37,125
113,274,149,273
189,8,255,51
199,159,13,154
205,166,36,68
212,113,37,275
40,119,178,161
214,133,151,162
54,272,112,59
268,255,211,107
29,24,240,48
156,182,259,208
224,181,187,149
117,54,143,195
207,92,65,67
160,275,85,32
189,247,54,136
250,265,30,159
227,113,200,195
182,251,123,257
120,113,50,20
269,239,57,16
148,182,241,190
106,16,86,149
244,170,70,202
78,186,110,196
88,80,253,194
272,233,181,40
16,186,94,124
259,118,58,26
246,67,110,194
247,36,225,160
126,224,20,131
202,90,228,69
131,164,64,85
136,148,237,234
194,237,73,68
83,81,124,49
244,248,66,277
145,224,277,218
160,97,118,239
24,84,70,130
16,272,164,3
212,163,45,129
216,105,254,45
18,199,244,71
27,111,183,268
61,173,111,26
128,72,257,26
235,215,33,173
207,269,277,187
29,85,224,116
170,164,11,112
274,132,119,63
165,35,264,31
197,84,143,51
140,147,174,241
68,173,76,255
75,21,33,269
20,188,265,199
250,233,82,24
35,168,278,223
20,224,31,86
201,71,187,157
91,160,82,189
16,277,86,15
52,112,217,34
190,111,4,246
186,129,238,67
89,25,51,190
110,233,201,247
251,103,134,71
2,31,88,54
35,45,226,219
122,72,119,170
278,112,38,199
128,270,185,23
25,165,228,95
14,245,238,144
214,80,259,107
157,122,123,98
78,22,214,189
263,277,108,147
12,145,213,20
1,119,24,196
25,34,177,260
266,221,11,60
147,207,166,12
161,96,199,19
141,125,176,145
114,96,27,16
226,202,140,206
131,182,86,117
245,6,113,258
278,6,172,247
89,275,20,192
26,5,207,68
226,215,67,106
