158,231,69
24,196,394
436,363,223
457,260,105
366,254,184
391,401,316
204,443,366
257,188,373
394,373,431
37,15,431
426,442,333
11,79,305
44,354,266
205,149,311
19,368,90
316,43,50
217,21,490
336,234,333
381,54,373
486,4,158
9,132,271
344,46,266
198,478,22
268,372,453
430,264,186
43,263,184
353,408,179
245,31,222
412,294,136
401,456,292
472,88,27
409,366,367
204,169,132
453,451,198
38,472,79
366,291,274
414,132,139
307,292,61
61,139,273
373,340,275
430,21,245
451,213,139
469,110,211
207,440,214
256,272,71
381,393,153
246,418,27
337,439,404
393,12,70
142,290,138
2,484,220
408,27,201
32,345,453
329,401,211
234,20,190
349,216,226
355,336,61
206,132,31
239,49,458
198,200,210
259,287,245
302,338,124
131,373,267
25,63,366
439,33,174
57,48,266
469,167,214
118,309,27
142,264,286
429,332,49
246,484,373
207,180,268
479,31,230
398,363,156
238,354,135
373,268,208
67,179,441
431,77,348
62,34,244
284,369,266
239,159,453
344,488,320
42,251,169
392,189,256
63,367,222
28,232,462
488,474,405
252,47,450
11,231,134
383,329,460
431,453,169
374,153,355
412,107,394
67,459,285
333,290,390
479,233,366
231,99,481
366,286,357
359,276,439
161,298,218
404,105,56
368,148,208
173,244,139
366,286,426
261,4,25
110,406,235
251,452,239
388,258,207
372,148,179
383,160,23
166,102,40
443,204,280
177,319,406
437,475,162
212,366,46
186,83,292
78,319,321
15,448,264
137,426,79
207,61,169
479,272,169
214,110,300
385,398,175
179,61,366
459,42,341
58,294,286
384,69,176
139,356,421
215,233,87
391,370,373
19,431,81
453,67,390
454,2,308
298,488,243
31,365,150
62,436,412
235,198,204
373,49,428
179,433,162
142,139,187
483,265,201
432,223,4
83,61,2
188,139,70
309,195,245
21,71,273
272,373,366
164,402,474
135,338,317
229,241,489
159,342,366
54,32,92
267,268,391
405,436,402
325,453,69
236,197,8
84,434,364
396,109,177
189,293,348
408,2,254
372,382,68
227,254,41
301,7,103
350,289,41
226,141,373
413,189,222
442,431,388
138,483,352
121,363,449
33,256,195
160,157,31
138,476,425
37,131,268
247,27,387
260,113,90
139,188,388
408,402,173
387,308,203
48,355,270
431,76,188
338,443,222
45,388,37
92,198,64
348,407,376
390,354,422
362,455,274
198,434,392
49,268,6
366,46,393
344,47,6
108,127,306
309,182,246
153,99,176
362,300,261
390,142,465
155,269,333
366,392,353
444,365,11
474,45,320
152,214,189
142,362,134
342,404,92
15,481,204
239,181,169
322,331,190
480,156,269
127,49,105
245,406,336
479,394,483
174,49,136
463,309,336
169,111,89
14,316,354
242,388,64
304,443,354
327,245,366
184,112,57
145,120,268
49,405,251
19,5,160
378,112,209
267,69,336
283,483,176
362,226,356
474,208,77
42,177,373
453,486,41
46,402,95
252,215,233
31,153,105
190,4,64
266,233,214
375,123,458
28,142,486
245,471,169
70,99,110
366,417,370
273,257,366
361,143,190
80,340,373
184,157,384
49,266,356
95,320,223
336,236,374
89,280,409
224,209,160
112,482,191
116,212,18
198,273,371
256,127,202
370,61,137
344,322,116
134,426,431
85,417,103
74,145,366
377,245,362
176,57,49
23,152,187
146,337,57
164,407,201
428,441,63
220,17,322
292,416,367
485,257,407
169,398,12
26,275,188
336,338,99
278,332,345
373,273,258
168,266,197
218,281,295
199,290,489
198,396,41
429,283,461
315,430,40
29,43,199
228,324,318
159,196,28
441,41,377
366,436,317
436,63,475
181,472,445
438,183,4
323,9,41
1,245,21
366,464,15
373,315,211
92,175,396
239,375,250
42,431,426
63,297,159
374,84,294
173,402,181
193,49,190
453,215,133
64,366,245
286,102,264
365,476,28
121,333,274
383,484,214
137,201,88
425,366,152
463,244,480
204,264,258
336,245,326
78,266,128
159,191,139
32,234,209
214,308,373
408,150,462
134,440,482
214,85,395
5,369,99
49,181,406
336,298,431
367,252,409
54,368,190
468,247,463
6,346,266
419,373,261
455,25,436
70,173,436
439,80,31
424,278,472
145,28,123
284,399,237
266,277,184
396,482,155
370,58,366
474,135,41
179,82,191
159,282,107
426,490,475
87,414,366
31,162,323
372,180,464
314,312,373
455,440,460
409,319,6
406,334,293
335,439,286
248,434,333
360,272,278
150,431,217
339,75,157
68,436,66
481,429,374
297,218,280
63,266,396
150,422,421
244,157,308
437,83,223
393,394,193
98,209,412
469,89,345
127,404,172
316,396,251
77,117,189
35,449,242
50,366,373
157,413,89
176,7,417
412,442,373
211,437,472
311,425,285
69,234,336
334,439,467
402,267,223
298,292,214
317,12,366
478,294,100
290,352,8
0,446,31
261,366,174
153,372,382
49,364,267
436,308,397
289,58,322
433,464,216
373,245,246
122,355,63
242,381,393
180,353,335
0,345,102
382,220,85
250,7,366
245,252,373
159,369,152
300,346,373
363,402,272
456,421,371
260,298,334
176,163,374
284,207,170
32,436,25
366,360,237
5,275,382
69,56,17
391,276,37
319,366,57
366,66,263
210,253,31
426,163,31
336,103,272
234,41,352
58,441,331
385,432,439
346,297,247
432,26,65
486,269,385
311,366,414
139,6,462
299,270,386
181,30,180
193,20,144
114,348,157
348,436,377
394,21,373
330,381,274
471,7,114
196,265,185
190,87,369
251,386,436
468,465,452
23,220,426
312,316,256
210,247,1
195,153,301
304,427,277
453,366,260
47,8,192
42,135,394
231,167,89
90,220,70
116,20,81
57,66,275
425,31,445
199,402,139
368,222,438
460,245,394
319,156,234
43,44,140
357,141,179
257,448,124
223,419,373
105,372,7
169,475,453
139,100,350
386,453,233
227,346,453
242,366,350
207,355,373
114,239,112
62,89,418
329,374,424
235,170,413
396,377,347
374,344,310
271,239,188
198,414,204
31,388,352
308,293,169
99,482,431
261,142,447
292,425,374
173,161,31
459,298,324
164,399,417
375,226,303
45,110,342
267,314,149
112,146,40
198,404,119
436,153,166
393,485,99
214,455,334
175,61,264
382,242,77
345,436,409
472,146,239
68,10,256
357,369,282
271,446,113
132,245,436
433,395,428
284,144,374
268,272,298
394,436,338
393,6,177
86,373,393
81,322,457
490,442,428
447,133,448
148,331,294
485,443,298
247,11,468
451,184,268
456,172,396
397,366,406
296,128,420
39,194,20
454,353,309
462,136,181
436,57,214
32,129,257
85,211,31
429,25,214
409,177,483
471,436,257
454,233,58
197,443,214
135,172,9
198,366,319
429,462,32
436,66,376
323,12,25
114,49,237
366,266,20
300,112,469
228,402,40
268,317,230
285,44,337
294,413,219
120,241,426
214,396,69
150,334,436
271,201,116
145,26,177
371,45,294
441,269,197
382,403,342
390,276,440
149,386,286
366,31,105
302,23,92
371,348,169
433,128,299
211,273,21
12,145,220
178,241,366
49,211,100
211,439,242
99,49,364
162,181,451
451,234,429
42,431,198
190,430,15
340,281,486
214,92,137
427,56,449
277,58,322
144,294,359
189,87,279
480,366,203
292,85,158
43,57,216
354,53,216
309,139,2
32,373,280
1,139,148
432,144,132
232,378,305
476,355,244
145,189,68
285,340,215
477,450,139
261,220,112
87,300,196
124,374,132
228,114,413
223,271,451
69,32,9
366,49,305
57,309,258
294,94,406
268,83,336
297,32,449
60,136,214
476,15,340
434,237,44
118,119,455
460,332,288
336,373,20
189,396,336
49,267,169
480,442,96
285,463,397
276,32,384
43,23,266
144,396,30
130,245,371
411,336,101
488,48,366
401,430,338
172,352,235
440,199,297
352,142,436
4,412,20
348,334,21
223,276,243
413,286,180
412,139,446
117,452,243
170,357,439
64,212,211
412,175,223
108,48,373
465,260,373
373,177,429
256,90,169
114,188,54
150,120,200
305,295,362
222,12,480
41,156,394
225,71,185
430,293,254
113,203,61
455,471,198
190,237,49
24,463,415
153,245,260
56,144,191
412,332,394
157,169,88
387,162,336
188,431,411
20,190,175
308,49,366
402,142,448
226,337,143
393,20,381
394,396,453
410,18,373
278,473,386
84,31,411
56,249,49
174,187,166
168,221,124
380,355,31
215,181,70
413,18,169
264,433,6
436,478,268
129,139,226
325,245,31
382,409,8
112,382,45
350,17,266
280,373,362
30,56,202
439,366,300
90,68,303
309,31,266
230,131,199
239,12,150
307,442,277
272,373,134
59,431,58
116,294,361
413,420,272
129,169,298
398,256,329
314,465,32
394,247,141
169,298,401
43,401,272
298,232,300
284,472,180
148,423,67
447,323,135
214,336,63
348,161,81
245,40,185
444,244,275
278,417,201
162,325,348
256,284,300
65,168,266
172,267,138
251,63,409
464,274,119
227,137,282
354,28,304
295,298,145
273,139,70
393,96,155
350,18,266
214,490,162
395,404,370
479,426,484
267,320,200
169,393,373
54,394,337
466,291,247
483,46,308
454,254,247
91,350,230
185,36,134
89,440,21
457,51,412
411,214,153
58,31,67
210,237,128
170,292,180
439,89,365
367,374,9
264,257,12
354,273,70
346,478,190
445,366,337
436,115,252
245,462,14
10,409,199
13,256,62
205,121,10
368,3,159
479,292,307
187,247,304
392,396,366
423,465,16
115,406,214
227,190,488
218,24,323
306,416,317
399,374,266
218,209,155
373,32,448
9,366,105
366,139,28
183,6,132
334,137,112
139,260,453
237,2,211
92,275,17
455,373,204
242,398,268
4,335,266
129,345,25
388,413,174
478,221,406
91,264,418
72,89,300
144,365,203
323,189,289
467,62,474
397,94,453
453,247,144
132,67,352
137,438,322
383,105,315
453,445,226
366,413,324
130,458,164
95,169,203
