2890,8634,251,385,861,7429
5580,5989,5871,7469,2173,1787
1286,3838,5625,6503,1921,1768
3420,8220,4528,308,3072,4413
1883,7472,1866,7184,3478,2359
2804,7435,1296,5223,3480,5166
6057,3484,507,8102,2193,4653
674,6054,3847,7468,2205,6831
8881,8887,134,707,1021,8546
4077,8657,23,6091,1886,3029
5556,4155,635,580,6091,2364
1879,5119,2359,134,1800,6645
3838,5232,4826,6070,637,8761
5977,3694,8961,4964,7164,8395
5804,6091,1787,6342,3155,1566
9005,2047,2369,6206,5976,217
3963,6803,2967,5753,7664,1559
7948,6188,2159,4568,1202,1135
2917,3503,3867,732,2408,3675
8796,671,5390,1787,7429,2376
1976,5214,1842,1880,5262,1334
5204,2981,3993,7325,7443,3297
1976,1989,3205,3945,1528,3688
4516,2894,5825,7770,5247,4605
2151,3667,2950,3357,2300,2175
1886,2252,4385,3994,5221,1972
3406,5204,826,5976,5973,8483
3243,1787,3687,3596,3051,7611
3422,2673,3684,3310,1429,2063
4556,7289,5173,2576,8998,3034
5556,3433,3519,4388,4087,1880
7274,1524,8438,8796,6696,3184
1862,7454,3766,2901,2334,611
26,1878,3918,2940,6141,2973
1376,5976,3922,8048,6642,3294
3958,3029,651,3636,5736,4962
3025,2371,8168,7136,7825,2205
3998,4417,3873,7615,2047,8418
7708,1378,3999,3778,7763,7235
4309,274,794,119,4235,6095
2980,5862,1326,3664,3182,4984
2219,1977,6974,3025,2371,7288
3672,2047,6815,550,1880,5171
2051,8546,582,1468,8220,1825
3029,2802,798,5223,4962,2895
507,4006,2871,8637,2469,4105
8487,4680,5565,8097,3413,1657
507,2205,3433,1168,8429,2924
8455,2047,5568,849,5162,2800
7128,8420,6725,4575,7061,1879
1559,6339,893,9028,3131,1202
1462,2453,1740,8402,5795,5194
2252,1087,8395,1024,4006,4169
7094,5262,6354,1786,8420,794
5558,5237,689,3010,1785,1285
4413,6206,7481,6029,3878,1246
4520,3843,4775,6642,942,5559
8960,4964,1769,4299,5217,6091
511,2886,5559,588,8884,1420
3485,2182,1210,3954,786,3777
893,4962,5973,7711,5232,5207
8634,5976,7454,2983,2056,2887
1809,8524,3231,5220,7338,1787
4962,2062,2901,7809,4096,8797
3882,307,6206,6273,5236,774
6725,2359,3039,3447,476,8877
2371,3013,195,5822,2632,21
5102,4631,5741,5630,1777,642
1545,1906,1886,5688,2472,3991
1878,6070,5119,4564,3697,1989
3998,5976,5266,2450,6002,4907
4962,4413,2145,4001,4177,2352
6476,1876,1442,4965,3013,2205
5822,2359,5785,1436,4696,1545
8796,822,1237,5559,661,8951
7481,4078,7276,726,4402,3672
610,5182,2809,3719,507,2214
4026,5805,219,5559,6294,2032
8395,6054,5160,8129,7879,3878
2444,2056,4944,1977,8451,6891
3103,6662,7097,3010,645,3912
3025,2346,3039,1801,241,1167
2788,6291,4388,3841,2205,2173
8033,2950,5976,3966,7886,5556
1185,2173,5266,2371,858,2153
1041,1104,3881,5266,279,3905
251,1825,1800,2048,358,3185
8318,6018,1041,2780,2173,6387
8442,5745,7599,6562,2051,8540
134,5977,5770,2171,3959,1097
5559,6276,2598,1453,4045,1554
7325,14,6186,805,5585,6725
874,8409,3490,5977,8546,5106
3313,1296,4984,1807,6197,6777
1932,977,5712,1241,1472,5556
1953,6022,5556,8737,5211,6647
4872,4698,4228,5613,3678,5223
4155,6647,3589,2047,7155,2
2851,996,1880,3433,299,2159
6499,659,4109,1881,3836,1219
8010,3,7982,1810,1623,8940
939,3959,5198,8776,8315,4155
251,4886,1779,6139,4134,3011
4978,1097,8048,6076,9003,5734
1417,8002,2961,3517,8877,5253
5569,1877,3863,14,1454,6034
5194,1547,8540,7435,1218,2051
8114,2901,7671,5558,6342,1794
3871,351,1787,1621,1042,3316
8408,7028,6334,8940,2536,6164
4962,507,6819,2334,277,2971
15,5155,5891,3289,1262,2062
1419,5966,2063,8235,4819,6374
2889,2574,1170,4728,291,2931
27,6276,5220,1777,3714,6922
3304,1609,6312,1878,3244,4631
6649,607,3965,7443,2051,1020
6288,4581,3838,6847,3441,296
620,1202,5728,6186,4631,1787
8453,6281,3910,8827,3950,3977
3963,6054,5238,2047,5734,6654
6633,919,7306,5730,3920,8657
1787,1878,4038,7443,177,2159
55,4165,1787,4208,639,8418
8796,1825,2878,1809,2172,2936
3847,5565,1972,7708,1564,3725
8440,3014,5734,5211,4390,1989
5225,1407,2341,7400,3246,3889
3184,3878,1391,7323,2048,1095
83,25,3845,6498,972,6091
4385,251,5217,4240,3741,7133
7472,2813,1302,1001,6091,2369
2152,4940,2562,776,3481,1730
5088,4257,4051,3577,1950,2201
3878,5237,966,5925,2172,3249
3967,6849,1881,6652,5556,5976
2644,6501,8532,5221,3556,2543
5387,5558,5569,1499,3841,1098
7164,3422,5612,5712,1947,251
2051,8395,7841,3723,2576,5559
3863,621,2150,2056,4823,5976
1226,7237,3485,2963,1128,794
1882,3471,6342,1152,6201,3863
3296,579,8224,5770,5975,2917
134,5565,5770,4155,2860,5140
8952,3960,3308,7466,2051,4025
3185,8223,6331,233,4178,8180
1213,2056,1778,851,587,2024
5822,4177,4962,5743,1173,7609
5243,2975,1104,3029,307,4155
2350,3240,8418,7708,4569,6503
1093,5260,1800,2756,6306,7183
8796,5266,6937,2128,3648,2181
2647,2175,2055,873,5199,3922
4138,803,6202,2549,2062,940
2372,1921,1104,4387,5234,2893
5884,5234,1564,8192,1110,8657
4254,2274,793,5190,8954,2913
7842,5232,4388,7451,5556,3838
7967,2934,6070,2062,8881,5756
3132,1989,8432,2613,7444,1074
5088,6750,2951,2369,2338,3963
2172,280,2371,5804,585,2901
893,3025,134,2151,2965,3866
2652,3878,1424,3029,7443,3951
5073,1779,9007,5595,8051,5728
2056,2173,1205,5126,6728,4962
1649,1881,4394,4917,1863,6381
5626,219,3967,4873,2708,1308
3025,7842,2145,2338,634,5804
589,2359,1779,219,8670,290
6008,1886,3244,4962,5769,983
1020,4017,7714,2121,9050,7427
5239,3291,5730,3001,7471,2354
3581,8420,7184,3044,2051,5898
3442,6334,5586,1113,5559,1880
6476,1226,3270,7076,440,1391
8395,6334,3565,2159,5190,3998
2062,4302,5070,3412,6520,4962
4385,6630,5556,1800,8409,2907
1535,1214,8709,6018,4030,3420
6812,3433,8219,2412,4134,2172
2754,4552,7167,4388,4580,2172
507,1787,2051,3244,134,1546
2336,5560,2604,7369,1299,2917
8493,3502,2205,5156,5587,6294
971,8048,2901,1024,134,5135
3083,6339,4962,6823,809,2334
8793,9086,8097,2250,251,1812
6031,3029,3801,3308,1504,9007
2173,4158,3757,5123,1952,2545
5202,6725,5166,1432,2062,6816
1553,5073,6325,6797,2051,2159
1041,2364,4134,6652,1878,1102
1126,5220,936,2410,6091,5166
1572,4631,2901,3922,7702,3315
262,2636,4964,2549,6091,1448
7289,1976,2338,5295,2576,84
5976,7425,7455,6372,7164,5569
2027,8764,640,960,3753,3310
1383,2171,3308,7720,5766,8547
2153,5209,8447,8543,3449,5229
3749,1071,7244,5976,2063,6052
3749,6243,1389,1455,4961,1787
3954,6148,2587,5861,578,3290
3926,3970,2051,2062,4147,5712
2985,4134,2364,7898,5559,1001
3939,3155,1037,2895,235,2536
8640,5753,5745,6649,1507,5478
3289,5248,4596,507,8796,4712
2205,1825,1800,32,2760,3727
7369,1787,8103,3679,7433,1801
3337,3787,2901,5182,15,1291
2172,15,2016,8409,5556,5559
8239,1977,2063,7923,5232,7454
3308,292,6954,3477,3296,7477
7156,860,8230,2171,8874,6785
6919,876,5247,1173,1488,5236
3531,8885,2336,1878,5973,2346
4053,8409,5171,3287,3064,8423
4161,2214,1862,5228,2991,8666
3428,4631,5058,2933,8176,1568
2156,4329,6641,2450,5204,4349
251,1971,5123,20,1886,2971
2062,1779,2114,3026,5390,6660
5982,4563,5232,7522,5728,4173
3185,4962,1812,8419,3029,6018
6725,2951,6331,6092,3838,2177
3967,481,1524,1866,8546,789
6061,5688,2845,1932,358,2051
3968,733,8395,3302,4631,6695
7671,5204,6944,2179,6796,4413
3412,1465,8203,507,3200,5209
846,4178,1812,5712,507,1787
4611,1237,2893,1824,8418,4631
4023,651,3838,2145,8885,8005
8224,2369,5707,2371,1587,2058
251,1878,2465,5133,7669,6833
2051,801,3029,7554,2111,7462
2408,4001,7129,1240,7708,7814
7263,1167,4134,7720,1287,1787
5795,3838,6338,1364,5973,3982
4263,2371,5558,6223,2985,1886
5595,1007,6651,309,7367,8097
3517,4177,2151,5982,5105,2550
580,96,2062,2587,3805,5602
2338,4388,8749,2652,4938,2410
643,3247,2062,2036,1623,6057
1126,2971,4385,1409,1924,5226
4358,2046,1078,5266,6091,1285
2129,3029,3487,4831,4043,4962
5870,8624,3909,3244,5052,1809
3975,2201,2696,5559,6493,4008
7184,3029,7697,2410,1532,6725
8244,2214,5109,6018,589,5069
7714,1879,1448,552,3459,6656
6033,3892,1159,2334,6294,4077
5177,6018,4962,2056,2090,5566
2957,14,5569,7008,5219,3958
4605,8433,3872,4984,2545,5247
6605,3190,1862,1429,3863,5976
773,1865,6019,1428,4961,1384
7139,2557,5626,3116,2057,971
7611,2056,5370,5569,840,8657
9007,8395,279,5973,3244,3310
5976,6660,2971,1523,1219,4970
3471,2981,3349,7558,5613,231
1042,6043,2540,3926,1163,2205
1264,1231,6143,3025,3490,2172
4640,2346,5101,4078,1947,2364
3184,171,5206,1586,828,7597
4303,8854,855,2146,5160,5198
13,3691,5566,3027,5887,1977
2059,4514,6519,5976,2172,7868
5688,2151,634,2059,3878,8433
1582,6649,5193,4105,8777,6419
507,1545,8418,7711,1880,8542
6042,2182,8546,6725,5228,2751
2900,6188,1415,8420,1094,2878
8487,1977,6326,1924,2488,6483
5859,1977,8881,1797,1384,3769
2576,3184,1283,2550,1977,1429
2885,2341,7523,4153,219,5560
3951,2285,2573,1635,2961,1058
5741,946,8229,3873,1822,4148
2755,6034,1543,2889,1769,3581
7914,1614,4155,4520,2433,8881
5266,5233,5973,8796,248,5164
5160,3420,8409,7437,3183,3365
3014,2755,5130,1436,2359,1172
1864,2695,1508,4631,6537,2973
2486,5871,4625,1932,2338,5589
4006,8465,6349,5976,8752,385
5569,7717,2369,6188,2900,3967
2531,585,2147,4965,259,2897
2205,7146,251,2576,2587,3981
6974,8998,8433,3053,1064,4053
2408,3289,1976,3883,8993,5599
1924,7454,1879,7735,283,2359
3444,640,8242,1985,3954,2562
507,8877,5567,1878,6725,1366
5177,2051,1471,2179,8881,4109
6294,8395,1102,6725,742,3838
2516,2051,7462,6097,3480,3581
3647,4896,5795,3749,7374,1126
6336,6022,5646,385,267,1086
8543,5231,4388,1637,7289,2172
1779,40,6640,5821,3029,776
8399,2975,8505,5597,2375,3001
8633,3083,3838,6649,3853,5085
6394,1151,3037,2173,1324,826
6038,6402,2901,7168,3940,631
3184,2338,7698,6339,4599,5103
4413,4631,733,1972,2950,5895
1932,805,507,1513,4578,920
8168,1254,2159,6939,30,1244
389,8430,2181,8395,7714,5569
860,2172,3792,1336,7487,1769
3608,1381,4169,8396,266,1086
2334,7454,1216,8542,8775,1607
927,228,5205,7400,138,8657
3025,1586,8991,8218,3172,689
733,6018,2359,1109,7685,7153
998,2151,8943,1528,6725,2665
1787,4962,1126,2062,1966,1779
1355,5982,5786,356,1527,2657
1107,4631,1208,2975,7897,3607
6382,5973,4539,4413,4445,1485
6649,3062,3282,134,4146,5234
882,6280,590,3413,592,1993
2548,251,3907,1531,5573,8229
6395,2374,4683,977,8102,812
3406,3919,6725,6605,3743,5247
1208,251,1308,5976,2062,5973
8882,5097,734,251,7638,3339
5732,8545,1367,4831,5159,3745
5102,4134,2371,2052,1282,7369
2579,858,4550,6649,6274,3184
3475,6347,6919,9050,8796,4965
5973,8737,7304,5531,7487,4631
3841,1178,2894,5556,1879,2572
7343,6361,2359,3013,7400,4366
3010,3661,5569,6633,6757,2223
5248,3169,2055,8913,2047,915
5113,249,1883,6334,5242,8517
1779,6339,3197,1879,3422,3524
2152,1932,8383,2549,1822,1317
4559,5559,5618,5556,4962,6052
5389,8145,734,2951,6091,5712
4310,3984,1610,5881,6023,7136
1940,5560,6091,4155,5160,5376
3794,2347,5234,284,1787,1785
6291,206,4563,4561,5215,8395
3951,1393,5210,4155,7437,8412
2338,6445,351,2755,2051,5195
5585,5178,644,1445,4175,3025
8545,6280,771,7400,6145,2332
844,6867,8545,654,5832,301
1404,3838,2226,5595,2916,4631
2375,6476,2750,2930,645,1095
6605,975,5097,3420,3964,3796
3380,7208,3876,6476,7227,4564
2177,2171,6201,7309,1216,3749
9042,6045,7158,7213,1963,5556
8080,1063,5559,7708,5159,3181
5906,4124,614,3281,5739,4550
4177,6137,3044,267,4134,7664
4036,3894,1472,518,3749,1787
6294,7678,507,3838,3932,6833
6498,4006,1877,4044,4574,7324
3387,4631,2172,8386,5600,5765
5160,968,3966,3294,1522,1367
1922,1413,7369,7263,563,4105
1391,1355,292,8819,3029,3432
4388,1880,7431,1769,7099,1984
2524,1456,8799,6833,1769,1066
4342,49,3882,3107,1491,5072
7585,5556,6031,2159,1126,3025
5262,6340,4487,2047,5569,1688
5804,3856,72,2051,1600,2963
134,5770,6091,4539,4005,3838
983,1886,4357,5991,4605,4155
6725,1568,1206,7466,4936,2338
2971,3518,2604,2502,2947,3863
8638,3182,3029,2939,1564,4134
655,5804,1407,1213,5228,3406
2343,251,4124,1880,4773,1866
234,6062,5168,1787,2542,1976
1784,35,8002,995,1787,134
2056,2644,3589,5266,3114,7135
5174,1098,1216,1883,5067,2893
1802,367,6725,2465,845,7369
4388,8771,3330,5140,6827,5300
7332,921,994,4388,7897,2359
6522,8237,7363,1205,5568,3185
7666,2371,4545,281,5175,5253
6647,4023,5573,3341,3944,4174
8951,952,4635,5569,3865,996
1027,187,641,2371,9007,1800
3354,6909,5730,7599,2151,2175
1807,4388,992,873,3470,5560
492,733,1779,5795,1982,233
6633,603,2893,1954,7616,7358
6140,1301,2408,1361,1247,6008
984,6927,4316,2016,2532,5790
1574,4708,1929,1158,5976,3285
2930,7454,7246,1126,3184,5226
1972,932,938,7331,4269,6503
5162,8886,5812,6201,3456,7822
3581,7523,2889,4134,1708,5733
963,5260,4155,2099,5400,3296
8545,2971,6773,7435,2750,2062
1981,2173,2574,645,5196,1877
295,826,1997,5314,2173,2755
7553,8485,8412,4148,3883,2748
9087,1084,2198,1208,3308,5253
4240,2047,7750,2172,5191,303
1464,7369,2062,4336,578,251
890,3766,2172,7399,202,8447
3240,1443,1042,2159,7434,4974
251,4964,5560,2897,4821,6339
3250,1878,5232,1594,766,6047
699,2356,1020,1777,6236,2343
3847,6660,2371,2680,5215,3926
1157,1576,2446,3966,4020,1044
5358,3956,3557,6092,1194,5559
2051,8417,3010,2371,5774,4188
1167,2152,7819,2208,3426,1878
3164,3865,5173,8197,1326,6799
3361,3433,2371,4528,4516,7332
233,9008,292,6294,6347,2644
8881,5556,8322,6003,6334,3963
4284,8880,2939,6141,2334,2051
2252,3436,6649,8885,5734,3925
971,5753,2890,2051,1972,552
5569,7117,385,1883,4175,1989
2346,2965,7152,134,8395,803
3963,3296,3991,5233,2981,1348
6725,6361,5567,2051,4177,820
2880,7479,295,219,2408,6091
2173,2408,1878,7899,2061,8872
1427,1976,3959,1096,5224,1373
4631,3058,4144,1182,2882,1963
4679,2474,1428,4266,7437,1389
3422,2173,7520,4961,6605,599
2214,4388,5896,6188,5202,5156
3723,8751,6008,1462,3014,2035
1777,2051,8545,7719,7287,7556
241,5097,3796,3037,8447,3025
5095,1274,3053,4962,4792,5825
6832,5622,7585,134,4388,8222
954,2205,4962,6939,3878,3025
584,2899,5556,8084,3613,1195
5243,7230,8545,1663,976,2755
6622,5959,664,3865,2350,2371
4717,7197,1559,2176,2755,5556
2334,7520,6334,2219,5976,5241
1036,106,4960,3184,2587,1787
5920,251,3743,7605,2341,7564
5753,1226,7522,2911,984,3757
3184,7155,1567,2324,5618,1588
608,269,8720,1976,5973,6275
6207,8546,3029,4388,2364,147
4550,2939,6643,5233,4165,8554
4742,134,6725,2644,8474,507
6140,851,5567,1866,5764,2151
8496,4020,1878,2193,2292,6641
5185,1126,25,3029,4799,219
8393,5769,839,26,2961,3685
4134,2214,2062,660,8545,5194
7267,1425,5247,5206,1989,5569
2063,1429,5127,1866,348,578
2537,3847,2576,2973,229,2922
7425,3778,8393,6891,2186,6312
2159,507,6647,5712,1550,3485
1271,270,7114,667,5177,4416
4312,1418,2901,8679,3674,3812
5762,4755,6654,1257,6052,563
1825,1880,4188,3310,2483,1291
5183,2062,6943,2129,1928,1983
5973,1883,3969,1779,1098,1056
3903,5247,5804,2350,6503,1345
2200,6827,2056,1878,2533,962
4155,26,5204,2901,3282,1031
475,914,5989,7045,1880,5559
2971,7341,2359,3259,6035,5976
5560,1787,1562,1232,3522,3406
6357,6022,1012,8449,6660,563
1499,3841,239,8409,2901,7168
3693,5230,134,1101,6280,5730
4053,284,3951,5280,2941,5232
8464,6091,8395,7899,1924,7393
3556,3963,3296,6785,8230,3930
8412,1968,4123,4056,182,6092
2906,733,5160,7688,6974,1878
7129,5977,8750,5215,849,1777
2410,3967,7482,5559,532,5804
1061,5211,5556,6347,5224,752
35,8493,5209,8757,2865,7135
2758,3313,3281,1886,1879,1298
3910,1380,3037,2901,1968,3185
5084,6024,1880,5804,6503,3938
3773,593,3954,8991,5559,6944
7423,655,7345,2205,251,4385
3313,7945,5188,174,2338,2198
6018,8881,3321,4872,4962,4412
2058,1830,6725,668,2334,3074
3838,1324,5162,507,2051,5192
7725,6334,8078,6649,6508,1499
4277,7956,2393,3838,2346,4555
6008,2950,579,1824,6144,2755
3185,3886,4631,5921,7848,4325
8545,7683,1779,5861,2066,5559
6022,3703,7048,7472,5736,5976
8572,6334,5770,6091,5559,251
2371,2467,6534,2051,8394,6205
3863,7556,219,8099,3932,6334
8323,5187,1787,8499,6022,2534
1550,3257,2062,5617,1165,1879
5173,6287,5178,5180,1634,5982
8081,1170,4129,949,3283,1621
1880,2364,612,1744,6091,3121
4779,3962,2369,5238,42,5233
1779,461,5194,3716,193,844
6291,3963,6519,7372,2159,801
5098,3566,2894,1317,6465,6941
2078,6071,5840,1880,6091,1332
1024,2882,2334,2047,1134,3967
3029,5876,7179,3967,2901,4964
5165,134,2922,2371,2811,4815
5231,1284,5887,2159,5266,2933
794,8699,3654,8626,3847,5795
4175,3134,7714,1621,8490,8468
4960,2153,3025,1878,2159,4962
2341,251,8541,2658,2056,919
1007,2125,3406,8540,1162,4417
1804,2062,3488,1808,2341,2981
8880,2063,5176,7114,1182,627
2564,2334,244,26,3971,496
1071,6046,6422,5559,2047,8548
6654,5303,2364,6372,5790,5819
4637,6640,3509,5560,5865,8191
1286,2941,4060,4982,5010,2079
26,5559,1879,8395,1126,1382
1853,6209,7711,1317,5556,2989
171,8420,4385,6651,2371,1883
4302,3430,7624,2375,8769,4052
5734,507,228,7155,5150,2369
5834,6056,7466,8796,2975,8189
134,1324,4757,6347,8395,4413
644,6020,7482,7443,8475,4535
7443,8881,1976,371,1777,2371
1507,5168,337,3864,4388,6706
3607,831,2981,1018,1930,845
823,8545,8502,1259,2755,3847
1882,2182,7123,8744,5898,1095
5560,1177,2899,382,6347,8289
2510,5177,1254,5237,5785,3025
3866,3025,7947,2175,2211,3268
3905,5157,3469,1138,5183,3846
7086,251,1878,1559,1886,6280
2952,3283,7536,5846,4543,8877
1769,594,4885,4962,5976,1157
6501,3184,1170,7482,4154,5069
4157,2350,4631,6909,3025,2474
4231,8766,894,6370,7160,4413
3420,6649,4962,2965,5967,1950
937,1532,2051,5734,7140,7725
2885,8626,5567,3490,3315,6044
27,264,9075,2334,4516,1907
2051,2016,2047,1167,3439,3590
7169,7428,2965,6909,6091,2882
2359,8395,5210,134,2755,1579
3863,4053,2762,8080,5076,4143
5600,4516,1779,8319,2901,1921
6922,1517,3175,3026,5566,4962
8763,3296,5871,1270,2062,6827
1477,1730,881,5753,2750,796
5878,2446,4964,1208,4960,8941
2072,2911,4516,5745,5177,3286
1787,1769,1330,2056,2047,4387
2334,3171,134,1253,832,3195
5067,8657,1507,3635,3184,7718
8625,507,2981,2688,3308,8796
8796,134,3045,1971,2223,5877
2324,8108,8091,1290,1078,2878
1560,4661,6483,4034,3883,4631
5102,3863,6686,5160,6201,794
3413,1989,3027,172,3310,1977
5625,5734,2047,2063,5221,5985
4143,4105,1932,7696,5734,5156
1182,3106,2878,2753,4590,2171
2338,4566,7191,1173,6633,6024
134,3029,5262,7330,4631,2981
2900,7767,5797,286,923,7678
4962,3184,3315,8515,1077,1769
528,1093,3010,2151,2359,1812
6410,6824,7263,4060,8796,8797
3878,7478,6294,3283,6026,3308
7168,8414,1881,5785,963,6725
2975,6370,7767,1874,4880,3690
249,5569,7138,4529,1009,8409
4284,4748,6909,2334,3967,6091
8990,4160,1879,2051,2996,6564
4329,5569,5156,5178,2180,2062
2531,3876,5573,7674,603,5871
2062,5734,831,1024,3932,2663
3971,3406,3029,4807,2552,1276
5234,1866,5563,5559,507,1800
974,6633,1779,5606,102,2558
6280,7443,1883,3863,2312,8853
507,3074,2205,6909,6079,2172
1031,2549,3478,1769,4959,5673
2981,3898,3025,7443,134,8099
2159,3438,1879,6324,6201,1977
308,3863,5573,8173,1622,3161
1517,2261,7653,2172,1612,7842
6685,5232,2145,5785,4060,1290
2177,2755,1405,5224,2113,663
5575,1989,6234,2173,5370,1886
7472,7678,5862,7443,3963,5567
3208,1825,6054,2285,3289,3238
1809,7480,3449,4676,3959,3866
6802,2993,971,2369,7947,1041
1429,3922,6725,3029,5097,3455
3485,6334,44,3847,5736,3025
5982,3999,1824,6877,3406,8414
1926,7485,2558,2159,5559,8880
6461,6517,7273,6827,5791,871
1825,2491,2364,6374,7771,5770
2172,6331,5933,8796,1219,1930
2369,3887,893,3314,2173,8657
3257,7897,2051,5822,6493,1779
6395,7430,1573,5565,1594,2936
5852,4238,5141,1976,8670,6536
3013,1074,3950,6206,3767,3845
7164,2641,4974,7443,8395,5194
5731,5734,7250,4605,6499,5973
1873,2359,2338,1926,6312,6386
4063,20,2371,2369,3406,1873
3322,5804,563,3863,2182,6018
8626,507,893,3539,2062,664
3244,3685,2159,1866,2975,2334
8545,507,134,1526,749,1906
8056,4055,3043,663,2364,1106
8496,5631,7378,188,3029,8219
8544,5178,5785,7443,5560,1174
5573,6633,1645,2755,5566,3963
1989,3878,3989,2159,7055,5560
1301,819,8567,1480,2893,5569
9041,2974,1033,524,8671,3029
5728,3063,6286,7477,4565,6631
5245,3838,6353,1528,6043,8201
6067,3727,1015,5142,3185,2562
5121,987,5808,3942,7471,6395
8080,7556,6974,6299,4158,5597
5528,259,5595,5228,25,1823
8529,6593,5625,8545,4109,2172
6833,2173,807,3496,2040,7523
7162,6939,1930,6630,5250,3991
2205,5569,2542,2778,4001,5559
4888,186,4281,1364,4270,1216
6383,2355,6816,5202,2205,5976
1779,13,2688,3282,5822,2063
1778,3516,507,1968,5574,5556
8952,1375,5246,8886,2058,2346
2949,5316,3998,4605,4964,3025
3185,8859,6918,3184,7874,4545
2338,4557,2062,5202,1680,6651
1126,134,7431,3457,4545,3218
1441,4413,3283,8575,1024,8777
5712,3025,6945,1769,7907,5745
1736,765,4631,1005,4997,4105
8248,1779,1093,9004,1886,5728
5619,1879,5077,5556,6091,1171
3967,5822,3878,7480,1787,5167
2554,1591,3892,710,5795,1214
1264,3421,3029,8546,6864,983
4313,3244,2971,2159,3298,5559
4631,5230,5976,8546,9058,1056
7714,585,772,7702,6281,8485
5198,1020,1645,5073,251,3029
5092,3184,2012,1586,1812,3963
5976,219,4006,1836,2469,2338
3739,8168,3878,6008,832,6800
507,3967,9004,5822,5319,4388
6168,251,5591,3678,6725,4155
6412,7556,2147,4539,8317,4831
2229,5109,1177,2536,8778,984
3774,6499,5383,5556,2173,5073
3065,5601,1886,1769,6725,1777
4551,3929,1104,3878,1785,3604
3383,2062,7664,3117,3954,3283
4962,3040,1824,4044,1086,1977
335,2341,2062,4227,6176,1932
601,2172,2055,2957,5199,5160
5804,6849,6628,5165,1058,1560
5753,2371,5189,4565,1545,5603
5204,1989,950,5247,8734,8097
