5022,3201,6342,7774,5166,1105,825,1218,3903,9080,834,5764,2901,6499,3532,2371,942,2047,5568,5126,8870,4177,1477,4930,2159,8546,7131,1883,4077,472,5559
5238,1078,1583,3917,1017,3247,2514,2371,5594,5769,5822,1809,1130,5786,2215,6276,605,6630,6807,1289,3971,3788,7443,4167,3252,1850,6139,5744,5229,8048,35
4361,6145,2156,3420,7197,508,8392,622,6008,6953,3361,7671,2922,3512,2579,6522,1989,7523,4962,1455,1825,2951,1873,4413,1496,7454,2549,1878,5391,2318,5976
1020,8769,6651,1815,6725,5319,5569,1491,5370,1480,4967,5102,134,4869,946,5568,6144,6062,8886,1317,3184,3598,7406,5560,1882,5132,3019,3185,2666,154,3847
295,3194,6645,563,7443,7556,2857,3313,1529,5556,2172,8546,4690,1866,2205,1614,2047,4535,3232,3918,1118,801,7199,3878,1395,134,8244,2062,2501,1289,2480
5822,1233,2223,2205,3915,927,1448,7820,1921,556,1701,1573,1972,1421,507,2945,2062,4975,1984,3049,8737,2173,3022,1123,3517,2334,3873,8546,5560,2644,5094
5712,7375,823,6652,1567,1558,1273,7697,4545,6055,3922,4542,3025,2295,2051,3927,4388,4966,6777,2018,3310,5987,1776,1127,5741,2364,3184,4561,471,7824,2338
5560,1396,4134,5234,5590,134,8881,7888,7171,2345,1425,2151,5569,1407,1444,4823,2541,7464,5982,8178,4388,7454,7946,5121,8630,3246,5745,4631,5238,6091,2051
3171,1528,6191,1866,1860,687,2151,7204,8633,2996,7166,4284,4743,4964,3308,5926,3510,8883,3185,5556,5599,4962,4684,123,8541,4718,3186,5869,4542,5709,7522
6633,1084,3589,5087,4622,5982,2175,3671,4694,3186,1472,5348,2815,5430,2492,5567,349,4962,36,1881,2173,3492,1787,4388,4561,9013,3838,1737,8418,3085,2346
6022,8865,480,9088,3749,2437,1769,3508,2062,2371,3966,4896,2804,1112,1103,6283,1972,7138,1566,291,3963,303,1437,2063,2173,7957,3014,1779,1822,5239,1316
8474,1340,1886,6827,3950,2051,4520,2334,2603,2546,5753,576,7762,5820,5836,5596,8545,1372,5973,2159,2179,5234,2598,2059,1788,1440,6294,6622,6274,8519,3164
3981,7461,5236,1565,1728,7454,4968,3456,1005,5194,6283,809,2497,7323,7242,8546,6026,4165,738,2172,2047,4413,1968,733,5174,6833,3999,2338,2641,7094,7711
214,1361,2957,2878,1926,2047,7759,5976,6338,6141,5381,3029,13,4284,6834,3433,2173,2205,3863,5179,6649,3447,1567,2981,4388,549,4239,6657,1289,5556,8168
8395,3920,1382,603,1238,6832,543,5804,5166,2156,2113,5175,1364,7603,1851,8418,3086,7152,1378,4039,5067,7372,5102,1816,6775,5560,4962,6812,5097,946,6342
7288,4088,1045,5973,3887,4685,3211,2549,5558,4209,2252,3878,2981,6070,1162,4156,2541,3083,2027,8423,5833,3246,7364,7141,6202,1366,6725,2151,3308,858,6831
2056,1528,5898,2412,2051,3954,6311,9026,4961,1878,1873,8225,1308,6206,219,2621,7193,3019,7821,2757,5734,3873,1968,4631,1971,9007,6817,2254,5187,2205,3616
843,2338,926,5168,1587,7286,5262,2893,3211,3991,6387,8540,3205,3832,4178,1878,7469,3931,5573,507,8480,5247,2061,251,3204,8395,7711,2539,5559,6347,1620
4388,5204,8911,1264,8433,1692,3847,3275,8779,774,8483,6304,7324,7496,8626,2881,1324,6633,3963,761,1285,2951,7437,7454,5556,3490,7012,5606,3967,1252,5625
3709,2840,2536,2159,8625,2172,2338,3356,2171,2369,762,5096,4052,1917,5976,6022,5556,801,138,1289,3121,2340,3029,7466,1094,812,1800,147,6091,3749,3747
5556,1515,6333,2882,4389,8514,44,8877,3732,3025,2975,7497,8880,8543,6725,2575,4539,1800,6089,6989,578,968,42,5195,2048,2405,2182,5124,8220,2604,5560
3969,893,4708,1267,2572,3029,4028,3184,5559,1877,1700,1646,4631,1976,5565,5266,949,3205,5220,4542,5195,2056,3742,5174,2171,8321,922,2063,1561,3838,3790
1779,7369,2147,5932,7820,2924,1827,6934,5822,2159,1202,8796,1879,1930,4709,269,5370,6043,2332,3185,8747,3956,3942,5973,3954,1045,577,1305,251,1877,4973
635,5739,1792,5228,2338,2965,3032,3963,2975,5070,5065,8395,5178,676,251,1439,6801,2082,2546,3029,2217,7454,6785,2063,3153,7136,2173,4617,2981,1825,5822
8769,8386,149,4026,7290,1675,1055,1419,6034,3801,9077,3838,1234,3423,828,3238,3713,2573,4060,3963,485,1587,6909,2575,5976,6386,2027,2878,6022,4155,507
7471,1930,1779,8397,7674,5179,5769,6038,2159,4413,5753,8545,7493,5116,4134,2369,2558,5804,8395,2156,7454,9007,4342,4545,2878,8778,1123,2334,4039,2951,1769
3010,287,1787,5859,4536,6725,5239,3958,733,5140,4795,6914,2489,3969,3701,7443,2151,4053,805,5228,1017,4818,4330,1106,5556,2018,642,4983,1058,1878,448
6846,5145,1769,6725,2214,5559,8567,7889,1284,6628,2350,5976,4560,7626,2936,4962,7561,1509,4142,3313,6066,1787,5861,1564,3981,4631,30,6047,1235,5178,6343
4284,7708,1017,4388,2897,1250,8657,8542,3313,686,5199,6052,5370,2369,3867,5232,2047,2062,4167,2936,5866,2051,8395,1293,637,7400,3500,2894,8235,4579,3685
4615,3887,5804,3282,4605,7179,660,6140,5222,7714,3185,3999,8447,4109,8395,758,3954,5753,6645,3038,3721,8761,5130,3326,1812,563,7609,8505,4510,5204,2016
4285,5214,5234,2878,3289,6294,6018,5791,3108,4164,4962,2334,3864,219,7702,5573,6650,1326,8757,6091,2755,1777,4531,5976,7770,2172,1033,580,8880,972,1256
5804,1822,1338,2159,2536,3926,2576,7378,5556,7466,2556,467,2750,1591,3971,5736,6650,2302,2338,5896,4533,3059,4962,5173,5859,1499,2961,7375,3014,8395,3864
2195,8920,9001,2951,933,6523,579,6831,6732,4669,6974,2531,6036,8881,1118,4024,8386,1208,5734,1420,2890,3030,3840,2464,1787,1223,5887,8886,2062,6725,1539
1769,6650,2334,5753,1924,1976,5769,686,5262,138,1825,2941,6530,5806,6374,1386,2819,6656,2996,5559,6278,5214,2969,2364,5578,1800,5556,8543,4343,5247,8395
2574,2923,1546,1557,3838,6815,6417,6347,5390,2338,6675,8542,974,919,1569,4158,4346,6766,1808,2159,3941,7186,8048,2369,4006,3845,2483,3791,6018,3527,4344
3598,1326,5734,4413,5559,7697,6849,5234,6091,3459,3297,4288,6939,3838,1636,3108,867,2408,2576,3662,4961,654,4587,1488,3971,4648,3999,2151,3235,6362,893
5266,2981,3999,972,3037,2063,1020,2901,2051,1042,8097,2576,4388,6316,3994,4631,1362,8757,4978,3290,23,606,3184,1291,2151,1111,2338,7536,5804,5556,655
8881,211,4413,1130,2880,4545,301,635,9007,5560,985,3456,1516,1509,873,6777,7981,5166,6019,1779,8885,5982,3059,3601,4016,3187,4345,1471,1787,2912,6140
4346,6605,8395,367,2027,3184,4105,8796,1824,657,1976,3918,2216,5266,134,4413,3205,3744,2462,3938,275,5586,3941,2890,3878,1417,8491,1111,1264,5226,2205
3693,3308,2051,3034,1544,104,3717,3056,4835,5822,3043,296,2890,2063,5178,1060,4134,3485,2359,2339,8541,5559,1246,4169,1976,1423,7184,1823,8633,7425,507
6849,4746,3920,8798,8035,8168,5567,4520,7465,1976,2338,6518,5529,5242,1867,3185,3526,5982,6827,2204,21,3991,2063,4631,5073,1459,7341,2951,2181,7457,3025
8885,4962,5687,6725,8395,5569,8390,2056,5073,4150,5101,5391,5237,4141,1704,1878,4060,3449,5987,4605,4976,1056,874,7396,1989,6091,6062,5174,8941,2063,1093
2205,8102,773,5569,3878,1341,3406,2369,5560,1044,4001,1317,2548,5585,3967,6651,3966,3864,3029,5448,4563,2172,3433,1886,7093,6033,7757,1576,4352,3217,8442
6938,3406,1621,4216,996,8050,1883,4413,831,1496,7443,3981,3273,3648,2205,5215,3298,2244,2151,3920,513,3809,7522,6650,639,5926,1821,4323,1390,2576,2971
6347,8626,7263,2849,3475,2371,6091,8877,251,4631,584,1932,2062,8635,1380,6103,5246,2902,4413,185,1866,7610,3025,1509,2309,2531,16,7129,134,4060,1457
4962,1791,669,3838,4807,4964,2181,7678,1400,2981,230,921,4550,1294,5754,5559,8215,6657,5109,2063,5228,1769,8048,6351,1041,1825,2890,5560,2051,3471,3433
7714,4134,2205,2048,5880,8395,2151,2889,5090,7197,2952,8541,7123,1509,6031,3010,3838,4164,3027,2051,5204,5245,1290,2172,1769,1126,3589,5861,2488,2761,6484
5573,8230,8395,2334,4539,1252,2369,2971,5559,5943,5822,3184,4060,2658,2473,5202,6822,6652,5166,5594,3246,644,6342,2338,3409,5069,501,8899,1769,231,4717
1020,1054,1779,4520,7427,8248,7147,7714,4556,2151,1938,1107,2564,1977,2047,3581,134,3980,84,8750,5222,6156,5795,1254,5569,3760,1371,2173,6245,2159,13
6834,7094,3110,6091,4240,2911,8083,2047,2371,4804,27,5976,2364,2338,8298,5140,7380,967,5973,660,8567,1361,619,6782,3461,5728,5229,6029,8420,5804,5210
2338,4294,4177,8796,581,5192,2955,4042,5559,824,4520,1546,1283,5748,6956,2464,4550,530,2252,1531,2933,5877,7957,507,641,5769,5199,6202,6070,5222,4962
8763,3412,333,5573,9012,7615,4154,2334,8941,6091,6641,8639,6294,2341,3757,1252,4072,6725,4165,223,3188,3516,1532,2364,4578,2338,3447,2156,229,6272,6055
1175,2878,109,2644,6018,1567,3926,122,8709,1041,3019,5558,2369,3447,3986,3982,6650,1972,513,2138,507,4053,5898,3771,3310,6649,2173,6143,4960,3945,286
1777,1971,3970,8397,3221,134,251,5774,5160,8380,3103,1301,5920,5,6801,1779,6334,2755,2062,8191,5900,3413,2604,3736,1226,1613,3308,6294,6023,3184,2035
8874,134,5973,2924,8395,1883,3289,6805,4471,5585,1031,2338,6822,3178,2576,3029,6341,1020,5069,5596,2016,5575,9089,6827,5600,2172,3677,5566,4631,7437,3878
5753,105,7462,6914,5560,1879,2062,1219,2151,4631,3294,2159,4388,1059,2894,134,5243,3103,4001,2363,2334,2172,3866,5238,3305,4833,2051,6614,952,6834,5237
1866,2488,2897,6337,2027,3838,2207,3433,3714,1989,128,1208,3308,2291,6079,2352,4964,1530,5736,6334,3412,43,6057,2371,4692,7110,8941,1036,259,734,7678
309,1880,3006,7868,1877,5131,3184,5822,5102,1092,1886,6282,2169,1976,2359,3838,5730,4528,4969,7697,8796,6725,593,3717,1401,5928,20,8129,2334,2369,4413
3928,4542,5900,1777,3184,869,1977,792,3449,640,5015,6007,5090,35,3863,1503,5724,4545,1109,1878,2897,1521,2346,1829,6339,5734,5559,1197,1921,2334,507
2407,5233,2963,8496,5173,6058,1976,6191,251,8885,7324,6188,3466,6020,798,8489,8796,2047,5976,2755,789,6827,5559,5102,1779,5730,227,3876,1285,3639,2172
8269,7184,35,4533,4605,3013,2364,2159,2173,8496,4385,4134,6510,4347,5389,6395,1600,1030,1938,2172,5982,6091,2153,5196,1252,3161,7454,1976,2549,2453,8782
134,2172,6503,2331,1976,507,8894,1886,1380,6095,8395,475,5250,1679,8420,1514,7625,2878,6640,7488,3214,386,5585,6347,2359,4565,2354,4294,805,2063,1787
1263,1306,4631,8940,3886,1769,267,2062,2047,4413,6091,6463,1926,2056,1984,6729,8038,2063,2364,2338,5183,2195,2507,5149,1560,5155,6971,4962,1041,2469,3838
7439,2289,1245,5185,2875,7369,5238,4965,6645,3184,390,4528,3971,3629,4370,2051,7162,1015,7462,6091,7534,2755,3412,7008,4563,828,4413,1991,3923,134,6191
7443,1779,134,3963,2371,858,5976,7556,1922,861,1060,5974,5566,6197,1126,6049,3294,868,3838,5559,3958,2051,1653,507,3485,7480,2369,5569,6194,1425,2924
3963,972,1129,7256,1241,7416,6024,1985,881,9028,860,2347,6186,8624,3595,7253,4575,7844,3424,80,7094,7666,5559,1117,3878,1976,6141,2062,84,1599,2755
3580,2217,8909,3014,1225,2893,5622,4823,8750,93,3971,6159,6091,1940,1779,2621,3618,1976,3184,8881,6172,5973,5556,5695,26,1876,1906,2172,1924,224,2359
4605,1880,2534,3341,2886,4962,2205,3171,2166,2971,2147,4277,8885,6651,3420,3847,2755,6186,3194,734,1410,3201,4807,7697,2016,1509,1578,5114,993,8468,2056
7876,1251,6356,5206,507,6936,7324,1866,6810,2062,1477,3289,1567,387,2371,3447,4631,5583,5558,5560,733,2495,243,6712,896,2926,3294,2159,7706,5209,7714
6186,3752,805,5204,5166,4177,1031,7369,3278,3878,4631,1985,7125,7230,1600,8627,4528,2364,6650,2894,8093,1878,2051,186,2062,3958,5233,7310,9019,7581,3413
1301,100,8404,2051,2063,5258,4535,2346,6658,4134,5745,946,134,6387,1613,6029,6361,5370,2062,2902,2558,7145,5229,6091,8402,1488,5869,5184,4388,7432,2334
2891,5585,2878,1972,2172,1184,942,4821,5149,3815,6905,5973,927,5985,8099,1879,7246,6914,7705,507,1886,3027,2981,775,3872,1787,2371,3197,8423,2353,6024
5244,3717,6146,3944,7709,2642,134,3968,2252,6909,2573,7155,1880,3413,4962,1886,2334,2957,2882,3750,4549,3422,7582,5229,5245,5380,6206,5247,7851,2978,4550
2217,4077,3184,5104,3635,5976,5220,6503,8881,2755,3042,6055,1468,253,3598,5221,6294,652,6649,6537,3853,7378,5556,8901,5370,5767,1024,6827,7413,4966,5559
5569,2587,7685,5392,8048,6813,5194,2332,6287,7151,1769,1577,1779,6801,1429,7573,5349,8761,5804,1201,8769,5141,3752,8502,1409,3970,8542,5166,6602,5181,7684
6070,1822,7164,83,5556,5880,6503,3556,2047,8168,4109,3969,2063,134,4793,2644,8540,1536,1801,7462,5965,1777,1734,639,3470,5242,3971,1989,6024,5976,4348
578,8425,2671,5559,7372,5976,8476,8877,1971,225,1499,5876,5567,6018,4308,5556,805,3787,5194,5925,1524,296,5228,1024,2941,2338,5160,788,6234,4157,640
2396,1610,6157,8998,8546,8412,5267,773,6255,5076,1977,2210,3053,2558,5559,5233,3244,1989,860,7325,5401,7898,611,4388,5367,8545,2062,939,5770,4520,3841
3205,5232,4631,4537,4964,1391,2755,2375,7709,9084,7129,8395,5266,7487,1989,1513,8245,4134,1841,7847,3841,4800,4152,251,2831,5822,6091,5174,4160,1407,3184
4010,3202,5090,9002,3116,5198,1825,5573,3010,1878,5764,1027,6294,2922,1926,3185,3886,8941,2035,2755,2056,5174,6725,5898,3308,7714,2939,4155,2172,6660,654
1779,8657,5238,2062,7128,4433,1423,2051,7767,5228,7770,2341,4256,350,5734,1470,8626,933,7133,6331,4118,2359,2369,3749,3845,6651,3406,8432,1862,2056,8395
1033,4563,3025,2890,6707,3289,4385,2552,4962,2926,1298,2177,5943,1588,1883,3029,25,1812,3841,1058,1827,1991,593,2371,5241,3878,2334,8487,7939,2931,1989
1797,2467,4960,8400,7348,2943,1077,2059,6018,3244,230,3022,1787,460,4257,6291,8418,6191,8654,4915,893,4150,6639,5893,1185,1876,3158,3016,4497,1779,7129
1317,6759,1509,611,5973,8542,639,5390,2507,3836,8442,8886,7253,3026,2051,1787,2939,2334,6294,584,7426,2981,2172,4365,6206,9008,6055,2991,15,7487,3998
1310,832,2558,8395,6022,4807,4147,871,4343,5130,1317,2172,1433,1015,5579,1357,2156,3027,1408,2334,1779,6331,5973,2159,6942,7123,3025,1208,3185,4413,134
2334,5232,2369,3560,6330,1390,5730,7708,5785,4160,3601,3456,7480,6641,6674,1420,4236,1058,7219,4356,6288,1042,5160,601,1324,5073,6499,3966,2173,1812,3951
6704,2334,339,921,2383,1972,5786,7678,1238,1879,681,1785,7180,3642,2475,845,8395,5734,5105,5221,796,1038,7260,5815,1016,1769,4966,7890,1035,4631,7385
3318,6657,5224,134,4631,3786,5556,3184,8097,1972,6640,7714,7437,6524,4606,1976,4962,4544,7150,8408,3796,3434,3694,7921,1210,5102,3513,8884,5976,822,3954
3422,1031,2205,5556,4578,2981,1118,2940,6055,3699,3308,6018,2901,7464,5730,481,3967,4413,2006,2965,5585,7266,8200,8987,274,3456,8260,4239,1102,1126,5804
6342,975,2371,2182,2410,6066,7434,251,5126,5560,7887,8051,368,7407,1080,1033,6202,1951,5753,7158,2364,6992,940,5606,1924,6832,8147,7171,5247,2159,2172
7842,2371,5973,6001,2576,2159,7208,7186,2086,5822,8280,4864,590,2208,4390,7400,3981,4686,1886,507,1238,7325,3315,5179,8241,7613,2670,5262,6020,710,5871
7221,2338,4578,5204,251,2363,6336,2364,7736,3573,6132,8499,477,6147,6145,134,7466,7186,2507,8548,7756,2145,4631,8168,8418,4170,3025,2346,3612,7437,2334
1559,1489,1299,7556,4157,2181,3932,4066,181,8746,7602,3381,8315,585,7902,6100,3185,153,3672,3010,1977,4008,1468,2911,2371,2576,5215,4973,6238,3294,12
4528,5822,1361,5982,134,984,7814,7180,8991,8499,6333,1119,2047,807,3027,1176,5568,2056,8085,2035,6284,3244,8796,5573,8657,8432,8458,1107,4388,4876,1883
5160,8417,3282,3005,3161,3709,251,6141,8540,5573,6147,1880,19,5117,2901,3971,1351,5567,3037,2056,600,3749,5770,5905,4062,1787,8767,7384,5234,2061,2522
1921,5033,5559,2359,5215,3592,2334,3913,8759,5555,4229,6939,5976,2875,8877,6309,5189,5198,4388,4214,8548,7091,7022,2899,2973,970,2172,1093,976,8475,3123
5560,4631,2922,78,3308,3940,301,249,2338,8654,4897,9005,655,3315,2755,599,8602,2341,134,2173,1986,4169,7956,251,6093,4111,3749,1519,2750,2332,4388
4962,519,302,2375,3058,7372,5745,845,6650,5734,1883,1820,5804,32,2886,6230,7557,3495,2061,3184,6643,6725,2951,3247,5105,7652,5250,870,1429,5566,8201
3967,1645,1435,2073,3505,3943,2047,7230,41,8432,1795,5873,2145,2198,6785,950,3014,4588,248,8998,4631,1123,8796,1421,1358,503,6510,4390,1262,2051,2464
1976,1024,2882,4437,729,3925,1779,1488,1880,3800,5232,3447,953,2575,4853,5194,4584,3959,504,5160,1604,3184,2205,867,2754,1297,3308,1787,4236,3831,2893
595,1085,2981,8866,2495,2173,3029,1938,4388,893,3145,5982,3014,6650,4962,2095,6086,4324,1064,1182,4330,5587,5904,639,1886,5266,5834,6283,1126,6833,3208
5215,5333,6091,1000,798,5585,944,5793,1312,5173,4109,5712,2173,5163,6725,5559,5224,6780,8194,2437,8540,7770,4054,2172,5734,3634,3878,2983,2894,1779,20
765,4914,1044,6054,2080,5556,869,3406,3967,764,7720,1454,1005,6264,528,1499,1769,1071,3184,2364,3689,2172,2027,8442,5105,8230,2549,5852,6651,507,6797
3185,106,4061,2334,6651,3184,3879,5191,2755,5976,8168,2047,3068,219,5095,2177,4256,265,1878,8418,4269,1877,1739,1018,2364,5973,3699,5238,4600,8736,3180
3892,3470,6944,3043,4413,3878,3905,530,1297,2334,2338,7454,139,6202,998,6716,1769,5247,3560,8111,4520,7523,5585,5229,6890,3960,1880,5222,3841,5617,6907
1029,5559,2961,1977,5174,3878,4177,5897,2205,2062,1174,4575,5736,3607,7438,6656,7031,4001,251,7262,2192,1769,1225,1866,5091,1559,1992,1486,4535,5976,2051
2079,4385,3151,666,5712,4872,2924,5260,2051,4631,178,8396,3433,654,2062,1357,5135,1858,37,2346,2128,4976,8447,5842,295,3778,8177,4739,134,3708,2063
3313,6339,6353,6643,6819,5194,8881,8796,5390,3701,2882,1252,2897,5094,2894,3381,4560,8470,1779,1041,5556,7256,225,7035,1437,7605,7671,1862,2536,2226,7191
2252,6139,612,6201,7430,3247,5804,2172,168,4960,1559,4273,5215,1909,2576,4635,1684,2755,8446,1541,2047,7707,3607,5835,3924,4631,7140,2140,8414,946,6476
5247,8497,2882,7188,5204,2371,5556,6453,5902,1546,507,3447,3926,8129,2051,3959,219,6149,6522,8567,4445,7302,2971,6000,8548,1175,5822,934,1517,5753,7889
4155,6091,3714,7092,6501,3409,3991,1372,3581,4384,772,3294,2755,7603,4105,507,575,3853,2177,6836,5815,2062,2056,7697,7168,865,1159,792,578,1778,3609
6640,1243,4525,7328,950,1012,2882,5822,4150,7464,8748,1252,3973,2047,867,2510,1586,2159,6206,3971,5559,1573,5119,5569,4385,5220,5586,9091,5705,1155,2151
2182,3083,6630,1877,2051,8432,596,5559,5177,1873,4966,2047,2284,7751,8129,1504,1054,1449,2911,2886,1234,4060,3958,7454,6070,2338,4555,3954,92,3963,7101
5894,4653,1779,3048,644,2056,5625,1468,8796,1814,8210,6909,2051,2063,778,5568,4154,1787,2172,6354,4413,805,5376,1880,1609,1316,8629,1386,6091,134,1878
3113,1264,2338,8395,5160,2492,5381,831,4615,6022,525,6026,1041,974,5112,5795,600,6202,3019,2981,5586,1932,2919,8655,1968,8754,1779,5243,6227,1273,2252
5898,8447,8418,8454,6341,8052,1878,2939,6060,1769,1779,4663,970,4975,3836,1113,7716,927,3457,6183,6188,6043,1053,1075,8386,5559,3406,1234,7879,1064,2882
1547,5233,4552,2016,134,7569,5625,2371,7454,871,3406,2396,1574,5204,7697,5236,6166,4020,8796,4520,5560,3635,3237,4413,963,8994,5126,2471,2941,5073,6911
4962,5586,879,6426,3246,6656,3184,1439,1977,331,1769,4626,4413,2047,1595,5973,3971,635,7247,1094,2919,6647,1886,6658,2063,8032,7693,2975,6725,3999,1291
