4543,5162,1785,5736,3591,1481,7889,5728,2159,5693,586,4002,842,5976,8881,3318,6648,3244,2214,6576,7819,3109,211,8214,2062,1779,8192,4664,6031,8756,9008,1055,2205,8941,4575,1252,4348,4136,3934,4051,2359,2880,1306,3828,3782,7129
6339,7897,2981,6091,2171,5557,2151,5976,8027,2477,2371,5556,1609,4042,782,3294,5560,5559,2159,2936,3920,502,5736,5569,4413,7164,6359,2083,3019,6725,3029,8877,6008,2081,1233,548,5193,3504,642,2193,1680,971,5097,5876,1968,5978
4528,6532,1880,5561,2026,1427,1467,6604,801,587,3878,5236,7678,3184,253,3841,5174,6385,8232,8796,259,6062,5211,810,6043,3945,8543,580,1769,3246,7711,7747,5876,9023,1939,5976,5595,4106,3456,507,2056,4959,4154,1876,8369,5556
2281,4962,5556,1411,6036,5785,3649,6293,1862,3235,5215,4551,2899,6501,1771,327,9030,1977,2177,6212,1466,3991,6018,6091,134,8750,2056,7714,6044,2356,3832,1779,8993,2359,5201,5238,2940,166,8827,7952,9042,6316,2173,6070,4413,4605
1559,6641,1822,7750,2322,8024,2218,512,3102,1378,7706,6725,3592,4962,289,3651,1020,3470,2359,6660,471,3956,5568,507,6831,3981,1053,6814,6501,1787,3864,1879,6647,1208,1482,8796,6370,5238,3963,3289,46,283,824,1326,4006,3315
1866,7697,3928,1027,6510,6922,8633,7429,7372,4172,4807,8480,18,1524,9070,3913,8859,3669,5869,9032,2205,292,1779,965,5221,1261,6091,5556,939,5566,1244,1390,5014,7023,563,2338,3907,5229,5081,3986,600,104,7610,3655,8917,2063
1535,5728,7180,930,3029,5753,2545,6335,134,2159,2931,4175,6640,6188,3299,3673,2045,2334,2151,4631,2192,1779,7015,1615,8881,3377,2003,7709,2051,603,2172,2878,6070,2338,1880,2371,9057,5210,481,6344,1245,1499,7820,6943,5894,2886
1972,5741,1900,8198,5236,6022,2981,1496,963,2965,1218,1801,8223,4388,6347,3981,2041,2144,660,6018,2901,1126,3591,4570,6725,525,1021,6660,2308,4371,3521,2381,2173,7957,2177,3869,5095,1245,987,4060,3715,7373,5234,8395,5559,5785
1284,176,5766,6725,6031,8859,5222,5658,1879,1308,4631,7549,2882,8388,7454,3247,6018,7651,1822,1491,1021,3867,2889,5976,3308,5596,646,2474,2250,3760,3444,2173,4364,1014,5559,2051,2901,3856,8386,6144,8442,3749,1370,2534,1243,5206
5576,5558,2027,48,4388,2172,2549,6347,7274,2182,3954,8191,2047,6476,8750,5156,373,8819,3233,1082,831,9005,2580,1229,5559,4536,6617,2161,3123,8418,8637,3029,611,8048,7480,5722,3493,6725,5989,3556,5190,3714,1597,1784,5171,1827
2576,921,7556,7711,1779,1024,2062,8625,1503,2205,2198,6197,783,5162,3967,8550,5270,1324,4034,5730,1371,1291,3318,3469,598,4388,2995,5976,4157,6940,1123,7551,6629,1976,3838,6013,8777,1977,1767,8626,2367,6339,2409,5266,2159,2338
5556,6186,1882,7897,6817,265,3933,3966,2878,3412,5560,8741,7210,6276,5335,1878,5566,8880,1125,7189,4143,8386,640,5364,3878,5206,3866,3838,1787,1286,2159,2981,6647,3714,2961,5712,4587,6022,1717,3575,5070,7716,7135,1462,6191,1930
5238,6287,2214,6773,6078,6018,927,1237,1769,5174,1881,4385,1828,8782,4388,7897,7184,2364,8476,3863,8050,6347,8637,5218,3022,6801,1977,7454,3878,256,5383,1369,1882,3751,308,1559,7430,1800,8868,5170,6279,5097,7466,4134,6137,7838
7870,8857,1560,2914,3842,8051,7139,4533,2193,8319,2408,7223,8506,8763,2483,4006,5560,6527,507,6798,1925,5191,4578,1216,1878,4147,149,2173,3669,1096,2214,3294,7342,3959,6140,8063,1472,6334,1302,1499,8395,2548,5929,1203,8761,5955
8752,8630,3310,5792,179,8881,6645,3025,2359,1977,5973,5795,5137,5573,1227,2153,5109,3922,5751,1142,1822,6651,26,3533,8192,1557,1274,1229,2252,7161,5786,1170,1904,1972,3845,5140,3289,4413,7708,5215,6202,177,8233,3819,5232,5754
4177,8941,8885,5822,3873,7678,2346,6334,134,5973,6725,3967,1613,5560,6359,1087,5174,6054,5748,6091,802,2409,2334,3838,6697,7993,7400,4620,5266,2578,2981,2369,5204,596,3999,3970,6282,1082,5132,2260,1769,1561,3864,783,1976,6657
1001,2334,2173,4612,8418,6647,6279,1963,1126,9060,1257,7753,5228,1267,589,2359,2151,640,1779,5880,8168,5101,3762,1459,583,3981,4130,8224,2062,5221,1507,1712,5804,5028,4545,2369,2159,3645,6378,4194,6660,2063,3696,6155,8539,1111
2477,8051,583,6192,8168,2055,5976,8546,8749,5625,2062,2051,3283,6035,728,2886,8941,6732,3943,7126,813,6978,5413,604,3945,1353,8633,4291,5559,8796,2950,7369,370,794,3925,2408,5586,6640,5173,1926,587,7423,1800,5243,952,6660
4981,8395,3878,8868,8467,1573,6649,7556,1232,4152,5751,1466,6022,6827,1550,4852,4284,2893,1591,3026,2054,7901,134,5785,1355,2547,3863,2981,2159,2172,1041,1977,1880,1853,5556,2700,7472,7526,6656,3425,8759,3184,1205,1523,6091,8875
5569,5198,7521,2051,4081,4109,4007,4631,1739,3025,591,2214,8770,968,8886,5813,6725,2056,1108,3981,2532,5764,637,2159,7061,2364,795,3155,4413,6645,6914,2367,2305,3892,3747,7473,1546,9005,7711,1348,5266,1769,5595,6363,588,2359
1611,1879,3716,4166,3898,3806,3738,5556,2341,5161,2051,2973,5225,5804,1033,2546,6768,2847,3963,1903,8395,6394,2205,873,6091,7400,1866,5560,2047,8420,1927,6647,1367,949,2145,2062,783,617,710,1126,305,1230,5087,8412,1204,1882
4219,5566,5586,2120,6091,3025,1380,2062,984,5242,2371,950,2952,1058,6757,3433,1580,1769,667,7454,4264,2151,3412,5567,8989,8193,3037,1989,2214,1499,3185,5973,8221,5225,5810,8739,5228,4835,3298,2644,3308,3934,6862,7685,2173,1074
26,1159,6652,1057,827,4631,279,8761,3619,5052,1866,1355,7711,4385,1873,3088,8447,8777,920,1372,2205,5198,8883,996,5208,1881,295,5073,2172,3795,1381,4757,1031,4155,4163,1924,2897,4053,8731,939,5091,2375,2334,2466,2173,6091
6033,5113,1517,723,5247,4390,6091,1126,2205,1407,7278,2364,2151,5565,5132,1924,2175,5370,1787,5160,4521,8637,1511,178,5161,5830,1285,3161,6018,5753,1800,3490,6376,1886,8529,1899,6015,5489,2369,5121,3516,2371,6709,2338,8763,1308
2886,6499,6091,507,6141,3762,6366,861,2455,2159,3014,3954,2893,5173,3056,2156,984,4007,6206,2051,2939,3215,2123,1385,5573,4165,5822,7343,790,6833,3123,473,4344,2959,4701,2252,5559,1285,950,8629,1976,3265,3303,3886,2901,9053
8627,6018,5174,939,5103,8271,4962,2182,654,3999,2369,1328,6640,6140,5769,2477,8782,3447,1866,3706,8420,283,2981,6083,5977,7343,582,3244,4791,2907,2047,6202,5198,4157,8657,1878,1565,2282,1787,5822,9011,2114,5902,292,3760,4545
8754,7669,5734,6954,2051,5743,733,3294,4611,2222,6777,7457,3650,2981,2755,219,5565,1787,4823,1518,2364,4053,2632,802,623,893,8097,609,2576,2223,5976,5566,507,3014,5982,2523,5556,885,8168,788,7123,2159,4155,1623,6043,5868
3025,2305,1880,3932,6660,4964,5121,3308,3838,2334,931,4062,7146,7330,1615,22,5934,2145,4611,8749,1499,1779,4350,4389,6186,1506,2241,2878,2153,4331,2356,5728,2969,2205,6028,5198,5247,563,3116,8881,3470,2150,1033,8396,1494,7151
4155,7708,2549,1983,2212,4826,5769,2897,5228,1063,1977,6355,6197,2729,1408,6668,7599,3308,2187,2969,864,3453,1036,2869,5215,5139,2205,5748,2936,807,1878,965,1905,3981,8087,4631,1881,8941,1459,5747,4333,1989,5245,2219,4141,6091
2062,4226,5560,1380,5242,8657,4118,2933,3757,507,5556,767,6008,5270,3749,7372,2047,5237,765,6385,4158,7899,6143,32,3408,1401,5087,9020,3645,3999,1787,1977,6503,6027,5976,3208,2981,6622,7362,5160,2219,2172,9075,4388,4545,251
1099,6725,2459,3865,7146,4876,919,2971,1878,4178,2477,5898,584,2338,637,5766,3184,2952,3315,2179,2062,5183,1161,8672,4144,3025,475,848,1093,2173,3409,4984,5069,3517,3525,3308,4551,8796,3762,5795,229,4001,3369,6841,6606,3607
3967,2471,1873,1921,1609,2890,4558,2895,4631,3922,7819,168,2214,7743,5890,6659,2173,2975,7143,8233,2151,5922,1779,8739,7337,5279,5573,3661,2047,2576,4388,2301,3878,2364,4978,6091,4716,8955,3573,1787,427,37,557,8219,6093,1880
1191,2173,854,3029,3185,2334,3865,2159,5804,4656,3643,2371,809,306,1787,9033,6052,5302,1932,1184,4389,3025,2364,5976,2359,3698,3841,8763,4973,6725,8129,1238,6018,5757,2550,380,1769,7838,2205,8006,5787,2217,5204,3657,9006,1507
1287,2205,2159,4973,1977,6818,2258,1073,2916,8230,6943,8395,4388,7000,3967,6475,227,5183,4344,5560,3420,4162,5976,1787,3838,3526,3424,952,7290,8854,5205,5763,790,134,2151,3953,1785,8051,5266,2511,3618,1985,6656,2217,1876,4676
4536,2051,4064,219,1789,1787,8542,3951,7249,5117,3651,3025,5178,3220,3511,2205,4332,7290,2369,3865,5087,1029,1385,784,2364,5901,4545,8487,6371,2890,8420,3317,2463,5229,5583,6076,5753,3313,3878,8749,7135,8395,6932,8735,5569,2572
5228,1080,3506,4631,2971,8409,6177,6499,1921,4413,7380,1878,870,2338,134,43,4037,4395,7324,5556,6725,4134,2214,1788,596,2543,1488,7378,7720,1545,594,2047,1504,6301,1239,1515,6302,1081,8766,5557,3025,2878,8885,6312,3123,8855
2346,2755,7487,3533,3238,3025,8942,1801,7324,4888,3308,2363,1803,8048,2980,2890,3887,2016,1886,2841,3184,1545,8412,8189,105,962,6070,6909,9002,563,2893,1890,2364,7524,3205,2035,2182,5073,2334,5209,1787,5556,26,1101,4290,3029
3597,5822,3010,2334,3025,833,7454,4301,6652,3029,921,7191,5236,3315,6725,1578,8248,1216,4388,2961,5878,272,2063,758,7842,2371,1164,2051,4531,6018,1878,929,5736,6640,600,8547,2981,667,6833,869,8744,1880,3034,7142,5804,5982
8418,7897,3606,3025,2182,592,3664,2191,4962,3955,5804,3925,4024,1778,616,6494,2881,5247,8543,7267,1443,1777,976,6062,4539,3966,3935,5556,3294,8276,3026,1984,3905,1904,1271,2363,1585,2537,845,42,5976,2469,6828,5770,1474,9005
939,251,8222,8447,6572,4631,2172,7456,5204,3924,7854,3000,7956,270,7670,1407,2702,3221,6378,2063,2083,3864,159,4605,3853,2051,5565,1100,8877,1883,734,8051,1244,3713,5166,1785,3925,6039,3027,5568,1769,5390,3258,5232,7470,6294
3025,2369,1248,1167,3655,2576,1972,1208,4578,5210,2755,5782,8712,4965,6725,2057,5220,7956,2172,681,4863,5194,5739,1622,5178,2205,4612,1930,1033,5266,6208,1777,8993,4962,5556,4960,3762,2951,3945,9002,2371,3283,3873,4295,6632,5199
4134,186,8409,6936,7454,4280,8909,5107,8089,5973,219,2172,1450,6034,1588,1348,7241,6652,514,1866,3244,339,1401,6044,6699,2941,7433,4545,507,5097,2893,3999,2369,5238,3039,3801,8229,2159,6047,2329,2897,8447,3929,2336,7184,4306
6614,8176,1537,5237,2975,8409,6640,1787,8796,1403,507,7345,2027,3409,5566,3349,2146,8498,5804,239,3261,5712,3029,860,7255,4385,1886,6046,1984,4297,2477,1881,5753,6027,6725,5569,8323,6395,1834,6511,983,3749,2062,7870,1612,2369
4586,819,4508,2369,5573,3905,8080,5646,6521,3769,1878,3652,2941,2172,2939,5566,4962,4160,22,9034,2959,5183,8394,102,4946,5822,7609,1216,2958,6023,2919,2151,3009,5210,2016,251,6281,1877,4611,8395,224,4631,5173,1086,358,8513
6186,3406,5770,265,5194,4579,5228,5097,7752,3621,5912,1361,8019,605,4008,37,5575,5757,3010,5975,5569,7164,3289,3285,5976,3971,2878,5560,2159,873,2525,5769,7299,1363,4291,4858,774,3353,6911,8885,2371,1801,5198,8395,2035,1517
1788,1819,1587,5734,8653,4271,4001,5160,7092,2173,2604,578,3184,4007,1425,6294,5770,7479,1095,2063,1126,4266,5202,1085,1779,670,5183,5976,5753,2369,5228,3029,266,3863,4035,1051,803,600,251,714,5730,5569,1407,4542,43,2047
8796,3153,5566,2796,2051,734,1517,1873,1968,6827,2192,5598,507,580,8903,8145,2334,5569,7482,5160,8409,4631,2172,5772,3803,7510,5753,4611,1084,6334,7611,5233,7487,3449,5766,7416,6516,5215,8541,6057,3053,3864,4018,7135,5973,868
1014,2975,3152,8825,1012,3019,5766,8657,5221,7390,2894,644,1886,219,2359,3981,6499,3087,3433,5781,5597,22,96,1824,1883,5104,3021,314,3916,2857,3026,8482,8779,1041,3030,1021,2159,1926,1079,1779,8624,1407,45,6070,4164,7197
3967,3022,8984,1387,4683,2931,793,507,1480,5890,5877,2936,804,2558,4562,2541,2056,3845,3523,9000,1504,4385,1015,2901,1880,6316,1184,2522,5764,3467,4534,3221,2181,726,4388,6275,4021,6891,3594,2205,6379,1972,1077,7888,5556,1507
7672,6061,1051,3841,2371,3308,1466,3514,8267,4565,949,5769,1971,5105,221,6191,5266,1787,4172,5193,2576,7185,3613,1276,6503,2172,6202,6499,5159,922,2394,3863,3289,1877,4173,5795,5247,2092,3019,4539,1779,646,4962,1882,8721,14
2851,2369,6083,6681,2159,3878,2171,3342,2464,4799,5420,5592,5573,2551,6909,1769,5785,5162,3742,3657,6424,3459,6091,2047,3502,4058,5252,3406,25,5130,6197,5649,7436,7621,2911,5194,1014,1263,5719,5973,6633,6176,659,3719,1059,22
6641,2214,2371,3966,4402,8548,2531,1123,4134,3083,2127,9009,4515,9005,5234,1989,3308,5740,3061,1530,5569,6252,5214,4385,7365,6657,6140,8940,3025,2511,7487,8627,8796,5236,1503,1769,360,7510,7179,593,2336,2765,5242,8737,5173,3238
8748,7123,8705,4555,1254,4134,6770,8395,5734,4403,1769,2179,1779,2404,7471,258,390,5266,3022,3071,5753,846,4804,2817,5228,3838,3967,3184,3863,2973,2460,1364,3492,1878,2151,5610,1262,2172,5556,5769,3856,833,7469,1157,3986,8941
2919,1588,7324,1247,2102,8420,7673,5173,6134,297,3543,7963,880,3310,2055,4159,1906,1363,6757,1055,6018,4155,6337,5220,3406,5238,5976,1924,72,1355,8399,6154,1743,919,1976,4966,7711,1423,3189,6096,8881,5203,4385,6334,8180,2198
4536,5195,1042,2939,1024,5091,4153,2981,1624,5229,1769,2371,796,2755,4815,7720,5560,639,1924,667,2057,8418,5160,6645,4349,3735,3456,3244,5583,2971,3702,6786,5757,3037,4279,1272,3998,5174,3371,2950,664,4631,6851,1021,4001,1429
3413,5727,50,5558,933,5601,5861,2985,7155,3942,1976,2198,2063,2214,2847,5560,1240,848,5745,8548,3990,1977,1126,4282,1930,4962,8489,1587,5625,4178,6061,4284,4390,1020,4298,1779,2371,1568,4134,5190,1886,219,6034,8230,1167,8712
1876,2377,3922,1470,6838,671,8759,8104,2056,5211,8712,5728,8547,734,134,1924,4413,5804,2057,1878,1056,1016,2359,2048,3019,1077,5770,2338,1959,5118,1977,7702,3738,1315,1393,4962,8173,2371,5569,3014,1574,5231,4314,1779,5067,1395
6146,2051,2332,1607,7342,1825,5375,3967,2173,8228,8943,5734,3954,660,3847,4531,2151,8395,8168,6833,8885,2700,6042,5560,195,844,3896,5769,4631,5092,7332,7146,507,1866,7287,651,5102,15,1862,2644,8544,8418,251,6372,1226,4876
2550,1986,3766,6031,2757,1862,5060,6334,7229,1949,928,4413,5177,2961,2062,1886,8206,2173,609,6312,3864,3658,8360,1407,6091,5214,5781,7183,2151,2283,4982,2971,5875,6024,1391,4007,1122,6634,3589,6347,2911,5194,8746,6725,4910,5566
2047,2106,8192,6307,986,2371,6091,3760,1218,2969,3615,5221,6030,6070,8395,1877,6718,6140,3447,1886,2016,5179,5785,3712,2205,1866,5160,5973,3843,8776,5976,1985,3981,3237,4611,341,1524,1407,6974,1559,2305,5868,5596,134,1809,3618
2945,5174,6618,2981,1240,2564,3483,1355,4962,223,6335,1564,1223,9010,68,5094,3838,4545,5785,507,1985,6503,4143,2151,5166,6725,1691,3297,4178,7018,2252,5567,5178,6375,855,5173,5177,7092,1880,1983,2318,7273,8418,5172,2919,6091
5234,4155,1517,6094,663,3998,1042,2981,1241,5728,1779,2062,2172,1358,6838,2152,3412,6395,5196,3451,2369,801,2477,2334,908,5601,8484,1800,8395,6031,4081,42,1063,2671,5173,5569,3185,5810,4526,503,674,4718,4159,8857,6191,2177
4962,8941,2767,8177,2229,7487,7289,3308,4385,5556,3878,2971,6652,724,5560,1769,2961,2056,5162,3453,3991,4389,8949,6057,3018,7697,251,7597,1488,6725,2172,5223,2369,1779,3963,7711,8766,814,356,5834,1361,7585,2755,1093,5173,134
6208,4362,1451,2214,3863,1879,2193,996,3184,5569,3780,5400,1223,5693,2531,2924,4389,5976,7711,4852,2172,3315,3869,5182,8541,1921,1472,6294,3308,1045,270,873,5198,2509,8051,207,827,5317,4399,9051,2082,3604,6651,2375,8231,7435
798,3892,6018,17,3970,5597,2172,8638,1778,1541,6659,1769,3589,871,1326,8877,2078,3598,8567,4413,2063,2197,6851,2375,1312,4143,4385,8546,1454,7711,1880,8543,6201,2334,4239,3615,358,6305,20,2895,2150,5566,507,1812,7130,3951
3629,5247,2364,6833,2347,2346,2263,1516,507,5818,5976,6546,7136,7853,2615,2175,6347,1408,6154,8204,2587,1226,1264,788,72,5095,2198,5569,223,587,871,2062,2215,1126,2595,1881,6948,8877,1882,4539,8456,1930,5573,2334,5820,5785
743,3924,3866,1078,6383,5160,4072,5798,5941,8657,7443,1862,1779,959,5556,4776,134,7912,6726,1123,3853,6062,2056,8446,3863,2172,2214,6135,2205,8401,1809,2151,7542,1800,5712,1477,2354,3838,2128,2051,5780,4276,1989,7464,3963,7714
7743,6633,5253,7709,4169,5691,4807,3838,3056,5569,4262,1355,669,3829,1218,4060,5177,9055,1989,2901,4155,7766,2128,3058,2906,187,6834,4962,7182,2338,8787,7900,5109,2205,8771,1788,6008,4545,805,2217,1873,7471,2893,1879,6199,1063
2063,6349,6137,695,4155,370,3933,9092,5496,2205,1717,8919,1787,8459,3991,1361,8796,4125,5822,1862,6334,2576,6725,5173,8545,5559,2975,2047,3470,668,1769,8540,7306,507,6054,5736,1918,1948,2341,72,869,6312,1366,3828,3595,3025
1900,7805,8487,251,9070,1056,6725,3026,5096,3581,1879,1297,3184,5058,7331,1261,982,2975,1358,3757,8432,6657,5246,1525,5179,3185,1028,2336,3449,1977,5236,5772,5178,5556,7666,614,581,2875,5266,1972,2501,8543,3547,7545,3097,1063
1769,6310,1787,26,1459,6485,5032,3184,5559,6725,7678,7611,134,7328,6206,7397,1286,251,8941,2369,5173,8395,5162,7464,5195,3522,2138,507,5804,2151,2432,1977,1058,8085,7094,4276,8757,1003,6347,2384,4526,7129,5560,7297,8880,4091
6742,1922,4121,5229,599,2541,7061,2159,3878,3175,3029,1623,4962,794,8192,5873,5556,1419,2939,7164,3971,4966,5728,8941,227,6339,7425,2981,3025,654,4006,3308,1054,3184,1264,7956,5580,5973,293,7480,2151,5226,6651,1886,5871,3508
5822,5804,2495,6725,1879,2901,4260,3025,2899,829,5976,788,2587,5279,3282,8138,5566,4174,2028,5567,7443,2371,2359,5753,2056,1769,4001,949,5173,3998,482,8941,574,3688,1971,532,6842,6306,8763,6563,7376,5097,5166,6091,1203,4631
1977,4160,8881,3308,3029,358,5183,3532,3991,5566,1271,648,8395,8545,1879,7887,7898,2901,5560,4165,5556,8414,2936,1787,635,6295,2047,2537,7137,6640,42,6891,5973,2056,4129,7400,8877,1873,5804,640,6827,1056,4535,6187,3238,2346
3049,3951,3025,1078,4169,1883,1779,2336,1880,1058,4006,3404,283,2369,1930,1092,2644,134,8498,8414,4654,1206,8881,1051,4962,2598,6633,4385,4310,3632,843,4731,7337,3963,4177,4583,3958,6201,7466,3997,3471,8629,5712,2205,7977,6181
278,3184,1563,3976,8540,6024,4145,6091,5185,6832,2552,7221,8395,1769,8225,4309,2336,7143,1886,2051,5753,7202,5343,2936,207,1309,3406,1932,1707,2173,5559,2371,8548,8866,4257,3294,1779,251,8173,3101,5985,1452,1562,3587,5115,4962
5567,1779,2409,5976,5753,6503,5161,1985,2338,4653,5569,5390,134,6652,3389,5795,3024,3203,1769,5736,5559,6378,4117,7197,4091,1972,8796,2516,3944,2082,5210,4978,574,6381,1346,7889,6018,6483,5573,5973,8102,1531,2963,580,4134,6347
4626,1410,3026,5560,8545,5266,8420,35,659,3838,3029,949,6725,1270,3417,1466,2547,5556,1421,3467,3920,5566,2047,2375,2334,1207,8418,651,1876,7480,8097,2575,1977,6278,2062,820,1991,2576,4631,4545,3963,827,3447,5973,1313,3444
7759,5174,2899,3963,6824,7439,5618,6647,1757,5239,5559,6334,4536,4614,2981,8455,1769,834,4474,1779,4966,5250,1622,2941,4930,5566,5582,1085,1326,3412,3233,5253,1531,5228,6091,5238,2016,5160,8769,5266,8097,6191,8418,7572,3116,2549
3579,507,5671,2062,1537,2056,2981,5559,2369,1787,4077,3992,3481,5124,618,2930,6135,5102,25,6091,4134,1976,8759,3308,3963,4056,5229,5237,7956,26,2893,4556,2957,3640,2901,266,251,2,5585,5570,919,3449,5378,1020,3872,3049
6503,5226,9050,2061,7164,7980,6021,251,3865,5973,2359,3863,5242,3244,3238,1977,5278,3496,927,3025,3618,984,7371,2208,4174,1692,2016,5730,1769,5183,2177,134,2297,5732,1291,5206,3426,3805,4631,5370,6759,8225,2051,1932,1681,3037
6186,7291,1822,7842,8657,3912,8885,5101,3244,5782,4129,7243,5084,4547,1157,4087,462,3050,4548,7717,3967,3434,5973,1016,3111,5764,5541,5712,134,5206,8418,1391,4388,2051,7285,5559,3568,2364,7427,57,3083,5769,8765,5734,1366,6024
8747,640,8462,5171,4876,1779,4155,5599,3670,7155,6650,8048,3971,8769,5226,3970,2339,5728,4807,5865,3918,2274,1274,4529,2907,2056,8128,2172,1326,5193,4388,2151,4042,3478,2889,4413,8739,6777,3945,3847,1876,5976,950,6660,6803,2346
2047,4056,4525,6939,6018,2239,2547,1777,6341,2036,2930,2911,6347,4385,6974,8476,5188,2051,2214,7364,8418,8395,5566,2537,578,5073,3014,8546,7597,5736,8522,7551,4978,595,8670,2901,5796,4545,6645,1385,2338,63,1637,5621,7323,1822
