3716,3508,1419,4526,2217,5973,6191,2210,3025,3763,4605,4144,1477,4826,3940,6008,5976,5822,1382,915,6720,1963,5157,2565,5804,5899,2539,6651,5221,1909,1779,2143,3589,1038,1285,7369,6914,1502,7454,2886,2167,8662,252,3922,8881,3184,8625,6633,25,8198,4343,3308,4155,5559,7903,8168,1880,1016
507,1416,2334,4575,2440,4642,1102,5095,5569,1582,7090,6339,1236,3006,3177,6527,1586,1972,4134,1066,251,7840,5559,6651,6018,2576,7770,5804,5973,2155,1977,4554,1692,2051,1111,18,4060,36,3207,7711,5585,3246,2575,659,4385,6645,1165,1459,942,2052,3863,5568,1879,6202,2897,604,2207,6732
8881,214,4155,3838,2332,2564,5712,5109,7324,5804,7753,4105,1517,8735,7400,1177,5573,1977,1397,971,1166,4558,7680,3283,7536,4006,5560,2878,5559,5069,6908,8941,8426,7014,7372,2172,6359,669,8177,4276,6831,660,3029,3726,5211,473,6276,2206,1085,231,3841,8755,5156,2152,1245,1226,134,6024
4631,4178,5734,3148,3413,4217,3653,648,3692,7956,6359,872,5565,219,1005,1061,2957,5804,3918,1863,929,8229,1446,6647,3946,1618,3294,4413,1568,7496,7430,5242,6294,6628,1021,4134,5741,1972,5206,1041,1016,2056,5573,2336,4388,1126,29,3971,292,3313,6503,1325,849,1270,2051,5209,4158,1028
7440,5190,3219,7343,251,3025,2016,2923,1003,3208,848,6725,8627,5204,6647,832,1281,9012,8455,7248,1540,4388,5228,1931,1522,5798,7422,6785,6091,3797,2893,2171,4631,1375,4134,3184,4605,5573,8546,5804,5584,2536,3819,3838,1878,499,1238,2063,1544,6804,4985,2973,43,993,1594,2779,6294,5087
2338,5938,4163,1779,3409,3966,1878,7369,1879,1926,3886,8638,2346,829,3433,8858,3406,5166,5153,1984,2056,5140,286,5204,6026,4885,1299,4155,4325,1472,8546,5102,2642,4388,3246,1883,6819,5214,5696,1236,2901,4215,1003,1862,6311,2971,4323,7431,5229,4597,4164,7678,5188,5228,2750,1216,1599,2550
5221,4385,6827,3963,3213,134,4349,7899,3356,4962,1886,3025,2346,6129,3539,3043,6395,2341,2587,3718,2901,7879,6018,3574,1632,2375,6725,1564,2335,5247,3229,8546,7453,6637,7720,6070,690,4889,2507,7144,6093,689,1370,617,946,1457,993,2981,7416,4024,1873,6048,2051,7290,3944,6656,6410,4539
7372,5613,8395,3672,7708,556,2340,1886,3652,1818,5556,4172,1878,812,3736,3014,2063,2359,3608,6030,7711,7440,507,2173,668,3868,6945,5247,2147,7707,4389,7122,6651,592,2179,2981,2605,2051,7487,8889,1926,3863,2939,3871,5303,7310,3963,2552,4961,5753,5373,3967,1769,3892,5310,548,8423,8097
3029,734,2369,4542,2548,1208,5173,6206,2173,2217,7086,5754,2363,13,1713,5010,4747,2198,5511,842,922,3910,3603,1001,6191,1917,5266,1419,8541,3959,2332,1878,3863,1226,2214,8796,993,5902,5556,2051,3024,8989,4389,7565,5162,2755,2062,5130,4935,5102,3184,5804,1589,5183,7300,1879,8439,4123
4003,3184,2355,6324,1926,6022,2223,2547,3318,5098,8188,2860,3966,3871,8637,1218,7453,2159,987,4385,575,2047,7402,1779,4960,8657,5190,4381,5556,1261,3297,3420,469,2364,3185,303,4545,979,7369,6293,3549,2957,1886,5373,3383,1271,7711,3072,5159,1224,3965,6909,2549,4683,8796,5220,5370,4962
3292,655,1886,2878,7868,1539,4962,5073,6091,2911,3847,3598,6647,5963,7166,2734,2159,1800,2209,8472,3952,1567,2172,2374,2512,8493,1175,5753,2051,1033,29,637,1417,6145,7359,3025,5140,8991,1210,1301,8649,2371,2409,3787,6907,4413,219,3284,2142,4807,73,1880,3053,6201,2205,2047,1036,575
2159,8419,3054,15,1787,5250,4631,134,4563,3447,3029,3642,8755,5763,1754,1042,3991,5753,5560,1883,814,6061,3407,4968,23,507,2171,7399,2981,7272,5573,3019,4385,3999,809,4526,1440,3205,5768,5178,4962,1157,6935,828,6372,2920,772,5973,8763,6091,4413,1866,6092,6282,2967,7820,6847,1977
7290,5982,1566,8788,5597,1972,2778,2981,223,251,1787,7369,4413,2056,1609,1878,8194,816,8521,3221,5556,7932,1559,5204,1576,8448,6342,3878,6070,789,1880,2151,6785,5221,3909,7745,6191,7160,597,4710,4962,5560,4708,1270,6337,5013,2576,1924,8490,5242,873,4159,1737,2487,3538,7678,1033,1326
2548,7578,5224,270,589,2537,1289,4555,8657,2063,2051,1232,5569,1535,6785,4413,3423,3940,2082,2338,3283,8104,4529,3318,1522,2971,5559,997,8087,1862,1450,3557,7663,2549,942,8546,3967,737,2369,1769,3123,25,3025,3923,7250,5876,3861,1028,8796,990,8450,7711,2145,8170,134,8097,2047,2842
3433,2214,2576,5170,3836,1777,528,8419,733,2484,4985,2072,5734,7891,1205,3522,979,1258,1977,4586,7709,2172,3315,1515,6091,4008,8625,1698,4157,7484,5559,1567,2245,6459,1787,5238,3029,4631,5246,507,2755,3838,7168,4578,4152,1524,7534,4989,2364,5560,5072,6725,2346,612,2055,6145,2550,666
1514,2058,2151,2334,5087,5569,5210,1452,983,4169,2981,1909,7443,6889,6782,843,1480,4962,3769,1107,1727,2890,6248,5639,7711,4038,3947,577,2971,5205,1024,8085,6293,3847,6891,6091,3066,3685,932,5311,1540,8657,283,1931,1769,8170,5141,3027,6725,6238,5250,8763,5160,1507,3820,2172,270,2056
5184,7672,282,8415,1360,2465,6913,1769,219,6201,21,6807,642,8363,2771,5822,5691,7443,1880,3940,4060,8567,6015,4385,1989,8814,6801,1464,1024,7337,1272,5795,3244,5753,2062,1066,2371,259,4997,6510,6612,2048,6070,2151,2939,4666,954,2293,251,1461,2019,5194,5976,5589,2171,7118,3315,6803
6225,593,2899,2252,3870,2534,3086,5556,3995,8826,4520,3026,4975,1259,251,6047,3950,6658,4892,3313,5567,5626,7555,1142,212,5900,5135,9035,1785,556,8925,8572,7549,1260,386,4545,2644,2917,3952,8542,7974,1412,660,2152,8941,3021,7186,3654,787,2156,3181,6057,3171,6198,8519,6369,2063,2973
6658,3879,4737,3247,8487,277,3963,3863,5566,2062,3214,3059,3510,2971,3987,2911,8418,2364,134,507,5754,3729,265,471,1836,7443,6345,3597,8623,2409,5804,4143,6662,8779,669,4177,8510,1993,5770,6358,1448,2899,5178,2939,5741,2970,8885,2882,4588,1878,996,780,3910,8796,1972,1586,5115,8657
2556,1483,1822,5607,1189,5179,785,3016,636,1226,4229,4061,2359,4024,3476,7910,5560,8787,6080,6827,3556,2063,3577,3406,653,2897,1977,1971,5923,5627,507,4895,2549,939,1020,3618,4089,6755,5192,2051,1271,7328,4053,1027,1787,4285,4349,4160,1878,2972,3185,2750,7521,5199,2550,5868,5721,5556
1238,2681,7440,5209,134,5869,1886,3511,5556,3184,7443,286,1576,1517,8425,5566,590,8546,5573,3286,8796,7522,5785,1226,794,7168,5095,4904,6314,6026,3838,8317,3762,2443,1224,5938,5390,28,6652,6510,1942,4962,1094,5968,3014,1926,4239,3828,5569,1218,8930,5973,2122,7338,6046,8541,3615,6280
1092,4539,6347,5109,4953,962,7447,7443,2351,2151,6197,4275,7253,2464,2313,5228,134,4545,6914,4001,8763,5794,2663,1058,7599,4078,219,8882,669,7169,507,1825,1221,2051,3672,8540,846,5922,1796,7308,2585,4962,2205,5785,6335,1015,6713,2841,5753,7678,5728,5766,2338,2054,5102,1432,3171,2440
8881,1563,5098,8420,2890,8080,3269,1878,2691,3999,783,2047,1415,460,1593,2369,1880,4109,2636,6725,970,8395,4566,3926,420,7185,1157,3619,6018,6188,6091,819,3950,4520,8625,6798,1041,4884,7462,3933,2901,1324,7193,5095,2214,8447,7393,5862,5568,2334,2543,6660,4902,5540,6015,7161,1086,2873
5976,3102,8494,6725,1036,3841,3025,2371,4555,3878,5160,5125,2576,3044,5566,1535,6145,8546,3912,2336,4713,2923,803,7091,371,5599,6563,2824,3887,507,3014,3370,5578,6294,2051,2205,733,8419,1779,2804,1386,1524,1248,2901,1862,936,1087,2208,1448,1737,1984,1793,6059,3644,5567,1042,3838,1730
134,1111,3026,3878,2371,4534,8952,2016,3184,1253,4545,3308,4890,612,3963,644,6510,4962,6339,5914,2047,7467,1041,1495,3778,1528,1308,5776,5804,5604,1007,4236,3025,968,6275,5559,6633,7376,7257,1645,7870,1825,1488,1157,4105,3406,8540,7465,1769,2062,1439,6974,3476,1305,5692,6046,3787,3701
5194,7585,3029,507,6640,3406,8194,1253,4106,3308,2062,6868,1464,2051,5573,7322,2575,5804,7599,4160,2893,5208,5229,578,3841,6280,1024,5098,2560,7487,6326,1233,1822,5734,8550,8877,1947,2338,4514,8857,776,8386,660,4608,2971,5223,5182,4171,1812,2942,7720,1881,5556,8427,8634,5973,1621,1787
9006,3532,6335,5556,1099,604,5162,1779,9060,773,1524,2301,2369,5973,5557,2252,663,5587,6731,3747,1878,5389,5057,5069,5136,1130,3385,789,4413,5178,2899,5585,998,1777,6909,4874,1924,4115,6652,7182,1285,4134,134,4716,2177,7250,6014,1737,2152,3029,3522,8241,2894,4274,7456,2901,869,2047
4530,1403,5228,1787,4024,7664,293,1777,2063,6091,1986,2334,4124,4010,1111,2056,4155,1242,3043,5586,165,4077,6144,239,4559,8425,2364,5559,2980,8949,2934,3729,844,4412,7254,5126,2177,1928,5899,2862,2644,5194,5753,3241,5161,7957,3963,8979,2971,6725,1886,7708,3413,5772,7164,7620,2576,2151
3010,9049,7251,4234,1877,6055,4143,6395,1612,2051,864,3721,2056,1609,6778,7709,1804,8080,4631,1629,5162,506,8738,2159,1779,2117,1989,4562,511,1265,2146,5242,5898,6033,1675,8219,3420,305,6201,37,5973,182,2796,3025,5127,6725,1769,5090,3283,8268,2958,1016,8941,113,3484,6380,7678,1257
6065,1237,2889,4977,8442,5156,4562,3029,4142,6186,8490,7047,3583,8634,6645,7556,1208,7165,3950,4631,5166,2182,7243,2056,828,244,8991,1826,8520,5753,2644,5069,3019,3543,2062,2159,5067,6206,6783,3355,9003,1878,8399,4968,5734,8393,1984,8796,1983,2981,1779,1000,5556,3025,8885,617,1471,8738
3422,5973,2411,893,5804,3863,3184,1806,5560,251,5232,3879,2173,1431,8881,6924,6031,828,2338,182,2576,4963,1020,1880,2574,5569,8523,6206,7714,3149,8540,2466,4385,3838,5785,1517,4176,820,2930,813,563,3497,219,3649,8772,1879,5223,4567,4686,6091,5753,1578,2047,8395,7184,1270,4549,1222
1779,7454,309,7697,5672,5900,2095,608,2008,7536,1480,1609,7711,5886,870,3026,2159,230,1474,6945,6301,4962,803,2981,3010,2056,2027,5976,5266,6140,4896,2002,1425,8637,3413,1866,1386,3992,3233,5559,5503,5173,3074,2064,1504,6070,5730,1182,303,4614,5229,6499,9010,4388,3289,6640,8654,4143
2214,7414,7183,3693,5901,2062,6334,7454,3598,3887,2047,8395,2181,2208,1785,2206,2985,8418,5560,2338,2352,2027,2057,6336,3039,4394,639,5198,6306,979,5887,1824,4333,5566,8223,4134,2156,8633,8935,6517,3287,5097,5741,3025,1676,4984,46,927,5559,1524,3456,2936,3863,6652,1972,3844,2551,2861
2047,10,610,939,5569,6725,6321,3777,253,893,1436,2653,3244,4324,8769,5556,5754,2981,1058,1069,3025,3607,4962,8520,1886,1184,585,3294,1878,8193,2755,964,5730,8657,2576,7132,7010,6510,1493,2677,1326,2172,5390,7714,2364,646,1779,2495,4828,5319,2063,4060,507,4388,1374,1570,5584,4155
6091,2919,1779,846,4631,3229,3488,5973,2965,8087,76,845,2205,1248,2755,2350,8626,8957,7118,3994,5823,8199,1976,663,2546,5184,4910,4966,6872,5559,1494,1043,6866,6521,2886,1787,4413,1985,6059,2657,1878,3013,5568,8129,120,1286,5976,3963,8877,2153,1493,6832,4172,4024,5858,1175,4385,5620
2885,1825,2062,1779,5232,4388,4962,5804,2359,360,8464,5559,1096,5224,4147,6909,4611,5174,2465,1199,7850,134,8447,5266,3247,2499,5591,4543,7720,7164,2173,1878,2051,6827,3412,3606,5691,2371,4134,3519,733,5231,5569,8777,5972,2151,3922,1801,2208,1002,6337,1983,2214,2575,3469,7484,3845,1212
5242,923,4965,296,7750,2359,2889,2942,219,7094,1020,1769,8495,6334,2576,1930,8577,7135,5569,5194,6725,7185,773,2899,2981,5730,8408,1535,3970,3315,7429,5606,3232,1069,2193,1812,5578,1523,4962,7272,6905,5072,5585,1780,2057,3967,3747,1515,5102,2051,292,7612,4060,637,5168,1204,9006,3863
5734,7031,3287,1779,6091,8270,2371,2098,2159,827,2550,8078,2368,2062,3184,8541,2149,8782,3673,7745,2364,8395,8405,8544,7184,7453,5567,2145,5730,6583,5785,4239,7993,7587,1468,242,3733,576,2491,8657,1883,7897,3246,2890,7976,4119,617,1709,6307,2901,4925,4605,3364,6641,3491,2886,1699,3451
5173,4413,8766,8941,3455,6047,4257,3014,2882,2369,2533,8170,3010,251,1564,8140,2962,5177,1880,1407,8102,4159,7146,2644,2893,5162,5976,3184,5556,3163,4125,2056,5804,3864,7324,5587,3029,2334,2332,2205,940,7443,1769,8201,2514,556,6308,5603,4526,6694,8625,180,2371,1752,1486,4630,7956,5236
8080,4172,27,5266,668,8675,5559,3838,1326,4401,2965,4962,7429,4831,1275,4631,1787,4960,5567,3616,2534,5822,1196,3294,167,7222,2564,918,1623,7136,1880,1466,1769,1022,5728,3406,7575,1015,4617,3421,3449,6024,8540,599,1862,1006,8621,3940,2334,5390,4314,8625,6063,794,5095,7139,6342,1203
5247,4962,5976,251,7739,1971,2062,2173,700,593,42,1033,2977,5566,4062,3970,2106,7400,1064,6312,578,3539,6660,2408,7610,2901,1976,7162,5586,1224,3464,4417,4631,5205,2188,5266,5625,2562,2056,5156,4598,6402,5741,3659,6020,30,5131,6189,4388,5166,1579,4964,2217,2878,1284,5670,2755,507
7454,2901,7465,4531,6919,134,3963,4982,4105,8763,6341,3301,5896,3863,3878,2755,5559,5104,7250,2334,3890,5822,5262,5734,5240,2217,3161,1055,1977,871,5073,5190,6725,1364,8627,5556,5370,4964,6492,8657,5202,8318,6197,8822,2047,812,492,7088,3602,2981,6640,2359,3783,1777,2224,251,2371,3185
579,8763,4878,8796,2928,2192,4866,3083,5973,4170,2056,8658,827,3589,6928,134,3949,2359,1387,4641,1882,7435,2047,3289,7320,1361,1071,3217,6350,3562,6725,596,644,5569,1495,4578,7077,1223,1966,1989,6380,1611,4716,5194,2815,5590,5378,2644,5253,4413,5221,1779,6475,2878,1374,669,6650,3892
2830,5247,1926,1107,2371,6827,2411,5688,8657,5231,1407,4257,6209,5556,4413,612,1093,3828,2171,6755,832,7343,3726,8395,1769,3838,1264,1283,3878,3034,8412,6833,3741,6550,9005,1457,64,8761,8749,1727,2217,1879,6197,3029,4294,3520,1922,3795,1564,3963,1989,1244,580,2901,7440,2159,4540,5963
8418,8414,134,2051,6036,613,1126,2173,3747,2942,3863,1779,5901,1028,7063,602,6054,8637,5567,5559,1427,4413,21,2123,659,8396,251,6503,2562,8480,6279,874,3240,4815,303,2027,5565,5869,922,2190,3967,5976,5247,2205,1430,4749,4631,2172,7755,3184,4561,5556,5383,932,2895,6647,3642,8676
1283,6303,1882,134,8626,7184,788,1514,251,3025,5229,7345,1337,8177,2568,943,3406,1787,5253,2952,2572,7164,1700,4388,5234,6201,5556,8543,2184,1429,1245,5922,1499,130,4788,1208,6938,3496,3714,6287,4177,4832,8540,7242,3197,5228,5888,7134,3009,2051,6292,2759,6337,1936,7711,507,4960,2172
1557,1779,8051,225,5834,276,1079,8796,7716,5977,1174,929,3847,3967,5565,1120,839,1560,5573,2062,6784,4558,5830,2755,1862,5876,4962,5556,5266,1088,3963,607,1810,4293,1478,7259,3992,7567,649,1787,1769,8395,6891,1980,2549,2894,7372,4105,4155,5569,4017,2644,2359,2219,3399,2173,1394,2595
1998,735,3029,1032,5559,1481,6822,7164,5160,5821,8177,1866,5518,5728,841,2410,5804,1824,4558,1886,2159,3461,1137,4962,3559,4539,2359,219,6023,670,3407,3863,6091,3433,5976,3241,2874,7890,3951,4177,2981,3244,3500,4138,8454,8753,6652,966,2343,3019,3489,8594,1576,4413,639,3294,971,1879
3981,3963,2945,3538,5559,1777,8399,4284,5753,2346,5603,5245,1812,3069,4838,7120,1366,5324,5822,5220,2878,3184,7156,5389,1880,3575,5229,6499,2632,4413,2338,2047,1977,5804,1074,5246,1397,4515,1488,3933,1301,3204,2283,3878,874,5734,3569,5738,1076,4061,5256,654,5173,1972,3029,5865,3958,251
922,219,6633,8408,1672,1524,2893,4385,4144,1015,955,2172,3966,5977,1254,6939,5763,4545,280,3762,5067,8736,3297,2151,5973,5193,5088,1246,8626,2527,5788,4060,578,4580,5384,1779,7135,7427,940,2971,3516,293,2542,2894,2878,8572,849,2427,2270,5166,5379,864,3940,1569,2901,780,3070,2135
269,1642,4069,5391,5813,3951,1779,2535,7237,2364,4046,2356,507,3029,8012,7259,4801,2484,3244,2917,2172,4176,1465,4520,504,3613,617,873,3887,2939,6043,561,554,1064,7443,5973,8423,1080,314,859,7324,5730,2047,3553,8745,3863,4239,3932,6939,1051,30,4388,3963,1167,1518,6641,5189,5617
4534,1440,1976,3847,1576,3029,1084,6291,3475,1171,1933,3184,628,871,1264,1580,6020,8191,2173,262,2643,6503,1489,7670,6725,2971,6280,12,2572,251,4134,2059,1544,669,834,5785,6287,2755,8409,5160,5188,4533,3019,5558,3701,7135,1444,7094,3420,7898,5559,1880,1045,5189,1809,5574,2465,2171
5224,7428,2532,4001,710,3318,1208,1528,2147,6091,2338,8427,1130,6018,5177,7447,8541,8395,225,1977,8048,5585,5790,6785,3838,8224,8099,950,1852,5238,6764,6079,2352,2346,4388,1123,647,1532,5229,1883,987,1166,7650,1256,507,1800,1787,6076,2973,2371,5202,1866,1419,5235,2159,3863,6380,4631
6091,8885,6633,7480,8638,1208,5237,4413,2882,1976,1067,134,1977,5325,5566,2369,3184,2574,3289,2350,5220,593,5973,1246,1477,3477,5319,1418,2193,3490,4520,8761,1779,3413,3966,7978,8168,3838,5567,3905,8094,251,596,2536,4420,2551,1612,5569,5190,3029,1275,6206,6640,4725,2973,7244,1524,2375
1344,6640,4077,41,4388,7720,4413,1442,2588,2334,5370,1779,1178,7678,860,5976,4121,2511,7443,4084,259,8399,2182,6282,2199,177,1944,3959,6650,8663,6091,3967,5179,1301,504,1066,3007,5221,6293,8051,3938,4175,7607,6204,2579,2145,3119,301,2394,3469,1308,3991,5977,29,4060,654,5215,2486
1305,2172,6896,8490,1862,2893,2672,3025,5204,2408,8141,8520,4611,3968,7551,7714,8449,148,4323,5753,2644,7443,4413,570,734,2145,3642,2479,8229,6015,6202,5435,22,8763,4529,3890,7122,5566,2207,8941,6911,6036,5214,5887,7129,5221,5102,7978,27,5319,8429,5178,8979,7837,1058,7717,6827,1224
2371,4631,7480,2232,2369,1226,5266,2063,2151,6510,5179,1160,5565,4964,1185,3185,2787,5204,2857,5597,5081,952,5077,1024,5178,8519,3246,1565,2901,1830,1245,3920,589,3318,5804,5201,1415,2981,3122,1779,2688,3166,1865,25,1879,5567,1541,8877,5556,1609,4385,649,3598,1983,2885,1164,3924,2824
3029,6664,6370,2552,4413,3010,266,5753,3892,2056,6043,16,5374,596,3778,611,2062,4385,1408,2576,4388,5734,2371,7671,4520,2182,8540,251,1285,2952,5069,6022,5741,3832,134,1800,1980,2359,5769,7947,2993,8414,1879,2957,3618,3172,6725,280,6206,3878,860,3717,4390,643,8081,7674,8779,4962
946,1201,1879,958,3999,1531,1517,1417,3866,1398,8409,4177,812,7329,699,8796,4096,7584,2062,5569,1020,4385,2056,2496,940,5210,3271,7508,3867,2338,5390,8881,5567,1864,5712,695,1323,3257,1495,5734,3019,4317,7661,2172,5757,640,2563,639,3954,2901,6974,1425,5173,5178,1472,4556,1075,2334
1053,4413,3184,7844,933,8779,4178,1787,5140,1139,5315,3919,1355,5069,5973,7770,4938,2364,8408,6279,1880,1281,6725,5566,3875,1383,1064,1378,6928,2208,3975,5266,3116,601,5229,4158,1807,1769,3745,1514,4124,1785,1718,7469,5095,1366,6341,2159,2369,1603,6848,3583,2172,2255,306,1087,2205,7431
266,6091,3409,1769,702,3457,1252,1878,3912,2035,5769,2532,5095,2939,2536,1407,6822,4037,5150,4388,4389,6647,1399,4534,2942,3308,5238,1787,1131,2755,8766,6652,5161,1104,6065,3674,5171,3259,2371,1977,3480,3296,3749,2359,5221,5096,3933,3490,2338,7432,2062,5160,8456,1530,6294,2146,8684,941
2573,8796,611,3414,7122,4964,4524,3847,3029,6076,5096,2063,2173,5247,3954,7164,5390,5241,1410,1404,6206,1853,1880,7908,7750,5559,2894,507,3540,4413,5749,2981,3433,4795,1989,2062,7263,5993,3590,1677,6395,1095,5560,7632,3024,6062,5804,6046,783,5870,7714,5585,5179,7508,4155,1333,6974,4631
5245,8886,2547,966,8547,2755,2173,5390,3581,2369,4631,1880,2172,3456,3025,5772,1308,617,2106,4964,4158,1809,507,1058,6202,2910,8765,7262,3315,7217,6800,1186,3954,3749,2332,8546,1285,4109,867,6015,2464,1566,1439,234,5231,6034,1299,251,6024,8399,7164,8488,5073,3752,6018,5813,4006,2047
6373,1924,4278,831,1038,8657,561,5712,3121,1390,6031,7129,2223,5193,2338,1787,3420,1989,3006,3243,1866,965,8796,6008,4006,733,1759,5585,1706,5900,1565,4056,2393,5810,9055,4394,7151,3863,2924,1664,2062,2159,5262,1491,1971,2576,5139,3496,5231,1880,8885,3029,5829,5559,5240,4507,5052,1175
8230,9028,8490,4157,1493,5207,507,4555,3025,7164,733,3215,5556,4515,1559,1880,153,5973,689,5113,1417,939,4545,4027,22,4060,6788,7615,5192,3169,592,3337,1430,5812,7149,2375,1770,1375,4581,672,6004,3038,2941,1787,6024,1779,1042,3026,6395,1242,3185,5064,5569,6725,1063,3184,1126,3838
507,8418,2198,5560,134,2371,2214,3133,6430,8453,5978,2047,227,1936,35,6833,3185,3184,8624,8961,3181,792,986,503,2941,3311,3771,1614,3308,3313,4385,2062,2965,4514,3029,1993,4146,3967,2930,2901,5876,2338,5569,1812,5566,233,8103,642,5181,1662,6091,2952,3684,2878,3536,2172,6802,832
844,2564,5976,4385,1923,5982,4160,2502,5569,3598,4964,7674,8641,1111,3045,6282,2535,3447,3986,4514,8542,649,8881,5712,4412,4631,5234,1573,3406,949,3026,8402,8221,1825,6043,2095,5756,5097,3878,5231,2214,3652,1886,1252,5072,292,7160,2924,6180,6034,2047,3424,1190,4962,8349,1098,4556,1507
