615,576,756,324,62,482,335,719,411,821,245,165,602,748,498,142,889,813,20,962,376,418,445,970,762,291,646,791,289,875,878,834,172,457,269,317,440,849,581,881,434
62,16,750,353,708,420,871,287,838,482,468,889,269,615,700,252,9,916,789,191,864,526,348,668,114,659,892,240,143,983,375,144,56,225,174,326,340,732,643,791,633
875,142,323,582,456,348,315,518,225,318,326,926,146,76,392,305,845,339,446,374,983,269,892,165,783,102,257,287,900,215,44,109,108,872,695,62,726,432,45,813,889
62,615,294,892,482,480,146,283,329,732,302,472,256,790,103,668,813,52,739,887,440,696,700,682,810,834,886,447,53,48,79,918,625,673,165,728,606,576,323,883,824
798,821,795,838,959,699,142,205,326,957,52,810,412,749,975,684,603,619,296,814,627,891,903,222,323,346,956,32,371,790,132,62,829,752,506,862,514,155,728,548,91
192,558,428,265,495,597,207,142,853,692,21,726,166,61,342,72,969,556,349,681,890,801,571,323,379,352,810,839,58,215,849,480,295,947,291,889,501,0,813,546,83
703,576,615,695,508,331,326,938,62,118,79,892,217,161,323,203,475,407,23,480,585,445,952,345,16,142,191,0,690,144,647,641,165,501,88,15,101,184,748,491,146
29,294,957,542,881,437,813,638,618,509,269,215,114,287,142,889,529,946,192,226,62,418,977,724,289,518,703,668,326,838,578,821,898,324,428,712,780,333,848,329,738
287,190,459,323,821,495,443,948,445,889,385,479,222,203,892,770,898,895,797,571,626,16,165,494,156,708,146,633,565,810,97,677,808,291,756,967,91,56,653,241,903
889,62,813,406,142,756,339,120,983,250,165,281,300,789,474,903,405,103,326,779,3,915,482,785,810,719,558,645,596,969,943,23,523,556,727,784,116,237,480,951,716
230,87,62,326,807,495,975,442,300,142,789,266,269,733,970,257,222,341,124,791,346,255,939,239,783,755,482,792,525,756,121,810,628,832,486,758,161,363,864,969,458
165,808,326,613,339,61,615,53,142,291,433,16,790,87,144,399,850,209,184,222,250,492,910,21,363,551,62,335,348,767,333,892,269,81,854,668,174,255,581,448,95
889,468,789,222,17,269,414,301,627,56,648,813,892,55,864,790,345,969,482,240,340,983,151,294,453,669,142,114,815,252,126,375,239,662,326,386,778,634,323,133,161
482,165,979,943,947,528,809,617,810,62,445,369,725,142,297,889,618,892,472,752,984,447,167,651,792,542,509,293,218,695,663,429,100,139,886,288,559,931,864,296,856
700,62,674,326,617,910,301,68,45,269,670,525,375,447,142,330,889,281,461,324,638,52,984,323,947,751,498,19,949,118,821,10,98,55,165,977,50,535,482,240,161
62,889,326,8,203,189,649,305,728,596,0,548,634,294,918,299,691,465,142,392,81,550,16,24,748,909,801,269,725,482,517,256,792,681,700,384,165,492,890,509,146
636,458,323,0,257,624,844,979,533,151,696,348,615,378,892,326,94,480,16,930,768,780,142,345,941,305,119,383,141,50,146,432,703,201,549,482,115,816,161,639,14
559,951,905,829,410,879,16,896,40,362,56,533,756,433,101,261,817,813,286,646,252,728,889,285,329,492,87,291,142,182,581,790,482,779,881,792,12,565,65,69,741
346,695,578,482,795,816,920,708,690,615,62,222,636,738,79,550,710,913,374,810,56,755,159,699,748,269,909,409,480,475,457,733,576,142,72,354,324,924,267,821,857
748,669,318,295,222,977,269,695,783,612,32,438,431,475,62,872,326,34,649,16,749,163,363,423,886,495,876,861,684,370,81,889,31,809,282,744,19,142,412,779,751
269,378,817,62,250,385,889,931,963,588,737,954,858,99,16,553,727,432,645,744,810,480,295,53,585,514,792,523,615,444,323,207,813,433,508,242,627,447,730,142,871
756,42,445,174,828,142,269,62,854,241,956,240,523,772,808,405,281,279,680,889,657,260,870,165,576,608,746,222,615,561,16,26,264,569,516,447,837,367,880,480,638
482,792,816,926,668,634,953,259,573,62,889,129,213,480,197,677,218,164,838,593,234,142,703,780,704,166,297,20,643,442,292,605,558,17,241,16,128,148,376,19,756
62,141,340,681,966,756,16,142,269,957,596,222,300,509,804,977,864,779,324,719,952,323,792,648,341,657,515,89,65,56,482,565,850,336,278,981,733,310,326,470,268
146,551,813,144,323,548,389,712,468,789,571,16,892,521,315,873,619,469,422,56,40,62,595,0,142,269,61,434,286,141,966,480,864,810,253,442,421,310,834,482,363
323,166,474,326,526,645,573,726,514,142,165,185,791,300,218,881,88,429,548,46,390,86,859,40,445,860,790,636,680,62,787,523,588,786,250,931,10,455,764,926,338
281,269,585,666,648,445,16,30,908,802,514,142,581,813,758,438,0,773,317,494,721,691,870,834,183,645,53,165,825,810,62,17,87,21,962,84,366,144,539,326,33
142,482,79,295,326,14,196,636,245,611,821,62,783,429,733,269,927,929,657,538,223,889,700,812,294,222,892,151,515,328,491,644,61,908,487,121,447,503,746,514,98
975,628,618,91,482,62,222,44,0,782,79,326,16,36,161,606,523,142,487,116,479,196,377,443,141,445,967,721,43,756,240,581,569,938,847,103,728,918,291,648,212
889,62,348,326,165,376,232,794,892,779,571,161,294,11,269,155,447,29,445,482,370,783,87,652,19,638,579,523,323,142,543,375,795,684,56,569,240,91,16,695,588
977,391,784,517,16,341,813,87,142,374,833,108,482,210,943,155,501,365,638,548,165,445,234,326,364,639,323,218,729,881,62,260,235,175,440,781,810,983,633,269,367
756,898,708,445,338,23,634,676,486,62,533,16,813,645,752,440,875,969,99,949,501,728,597,966,142,954,981,146,405,779,240,618,480,931,660,983,278,441,56,55,410
302,479,849,813,627,203,144,218,810,155,222,232,10,790,62,879,948,639,300,703,197,494,599,146,973,0,445,5,145,142,832,776,52,115,792,613,385,256,47,756,915
447,677,482,201,581,68,10,969,64,738,698,62,142,782,586,409,393,620,779,269,467,23,445,480,288,286,825,801,165,375,65,499,457,91,16,791,194,681,182,144,295
368,142,345,973,700,99,248,33,0,16,51,428,839,790,163,331,557,353,445,165,326,675,767,646,269,482,251,955,323,593,889,194,781,792,591,644,655,20,447,167,280
62,16,171,650,754,269,20,135,122,222,345,323,249,879,374,867,564,943,739,390,813,780,441,697,501,464,301,620,482,151,129,60,926,103,759,810,451,392,332,726,884
338,85,465,476,142,14,821,362,681,103,643,573,724,482,326,855,794,62,909,695,499,133,194,779,379,241,320,751,58,217,823,571,470,870,979,889,146,690,295,245,494
492,261,689,354,174,809,853,975,142,730,983,353,450,326,681,50,332,739,680,279,13,421,810,482,826,409,120,287,695,881,62,465,269,440,588,889,677,928,347,661,289
841,166,300,62,295,376,896,482,969,825,445,634,983,440,87,346,379,375,645,781,223,623,497,155,157,550,795,909,756,769,921,142,19,214,409,632,0,889,269,622,58
485,947,509,660,87,295,62,829,634,695,664,218,183,421,342,157,16,810,756,253,814,269,762,142,233,475,889,53,338,326,783,91,58,412,693,402,798,52,576,680,495
16,889,784,480,507,394,565,326,908,864,142,804,292,203,781,475,649,952,788,146,711,0,839,62,634,157,728,133,718,979,384,779,733,323,445,929,724,428,165,871,559
952,756,62,323,516,482,905,308,785,386,56,597,167,326,297,836,113,142,645,9,27,457,790,681,963,448,480,81,32,193,697,810,628,144,588,585,390,781,518,294,703
568,142,561,592,445,634,144,976,695,133,165,56,812,190,560,581,915,578,779,929,608,678,821,853,409,460,16,478,889,684,756,32,440,703,875,424,175,760,269,62,837
947,191,509,519,84,482,62,447,235,142,693,983,695,480,970,370,353,337,779,814,559,475,157,26,341,790,538,16,130,305,744,371,969,668,705,548,533,865,521,324,326
740,946,724,305,790,680,294,721,144,151,889,603,62,767,810,935,378,56,197,357,198,711,326,494,142,862,769,19,27,695,832,222,651,550,706,718,529,704,921,135,275
99,829,695,55,341,29,187,43,571,79,139,0,761,855,733,336,269,323,142,241,472,326,215,411,480,475,775,813,267,260,873,874,573,956,623,875,77,535,743,846,276
405,326,269,748,889,845,865,445,23,795,907,581,19,882,765,240,636,323,220,78,62,151,30,559,977,341,188,746,926,449,142,354,531,474,1,16,730,462,214,222,674
751,889,315,447,56,775,332,70,142,699,109,738,345,7,323,440,494,898,354,756,222,62,556,93,813,132,762,231,842,779,975,234,943,268,151,821,202,453,808,441,287
194,249,16,752,156,475,950,381,482,790,68,62,905,369,84,813,142,962,38,445,947,693,898,832,340,294,116,190,406,524,779,929,708,177,921,269,346,849,473,789,146
983,898,142,269,581,574,84,326,569,81,0,317,133,127,791,438,7,478,14,318,645,453,881,467,781,231,745,19,730,733,264,634,83,268,42,120,942,669,45,707,52
703,633,16,62,581,0,326,33,45,593,453,256,447,535,161,810,834,363,696,970,56,96,806,907,559,10,66,107,100,445,889,81,142,516,417,144,916,595,923,748,375
813,797,173,443,466,391,58,628,839,146,182,854,964,910,558,514,468,872,711,552,142,643,62,947,326,144,594,1,16,323,952,484,165,442,791,83,39,300,500,489,883
875,853,655,810,667,410,798,214,956,56,85,142,475,765,748,479,77,504,983,480,752,632,16,329,832,982,245,291,57,269,871,939,0,151,285,864,587,440,21,892,969
64,103,88,722,184,445,585,935,269,689,909,142,593,672,621,467,428,566,756,305,62,957,360,478,911,638,40,492,745,643,949,879,690,45,821,871,837,207,457,20,459
39,389,142,537,645,79,603,879,294,357,62,855,240,866,756,338,686,269,585,138,907,889,222,681,868,639,714,668,571,955,50,892,969,105,323,655,635,445,127,135,648
475,709,165,751,345,86,333,151,695,534,808,142,881,474,389,326,424,550,638,351,231,197,886,248,18,813,323,196,269,241,62,819,560,283,917,300,546,377,684,482,752
854,699,653,142,482,834,680,612,16,0,165,909,881,593,249,62,87,686,23,61,50,269,267,585,480,943,821,364,428,546,779,668,89,116,581,298,587,385,604,836,340
91,383,401,349,412,445,950,813,208,219,142,629,106,797,810,854,315,702,482,103,98,947,464,71,970,62,151,468,323,367,508,775,81,467,93,499,542,538,144,518,94
16,142,811,323,955,95,207,476,300,127,645,384,339,324,952,332,947,151,44,168,939,457,857,756,79,854,410,62,779,409,958,81,608,32,397,330,885,696,294,261,569
107,792,812,550,680,559,287,473,824,16,523,20,49,168,151,813,548,765,681,732,70,65,62,482,142,57,258,889,791,165,854,409,456,684,605,222,364,101,201,492,929
922,804,142,138,248,972,250,892,668,889,219,140,62,809,323,222,236,82,466,21,847,775,829,440,512,16,81,979,938,465,165,581,324,194,162,79,375,231,134,164,44
779,548,971,569,953,651,864,482,483,500,56,892,695,187,62,889,924,142,144,709,967,959,222,10,848,267,261,544,357,634,571,217,376,533,120,615,345,175,174,790,637
585,779,222,16,87,62,133,1,335,404,300,814,889,142,445,269,74,388,892,46,809,813,791,482,472,810,795,790,881,61,742,645,486,390,161,746,257,517,943,424,628
522,492,746,113,245,865,142,445,934,483,963,835,765,193,514,227,269,681,5,792,326,889,790,974,838,938,119,222,432,198,708,843,324,144,400,675,615,892,979,648,937
691,62,180,888,269,121,889,482,514,216,979,447,222,859,732,326,977,553,819,248,74,86,611,151,550,475,466,756,283,428,571,17,565,610,790,765,308,142,260,354,480
587,333,790,99,142,728,700,16,930,486,480,548,724,371,957,482,391,617,615,659,795,323,887,752,483,905,689,732,406,495,386,62,581,410,447,441,56,870,550,475,188
100,779,242,62,983,391,329,142,737,354,422,323,784,226,905,480,889,330,496,516,259,269,834,439,406,445,93,960,17,746,526,16,502,515,468,634,410,384,231,739,786
62,875,638,345,482,142,147,681,905,255,810,222,695,402,93,133,903,641,61,581,173,684,16,577,0,212,645,289,897,56,809,519,513,820,908,744,838,20,89,881,943
546,56,421,708,557,295,148,62,119,645,810,837,892,323,142,516,302,695,337,472,414,315,652,505,369,165,861,559,202,480,738,756,163,345,879,889,73,233,384,326,447
594,581,62,447,557,445,45,360,523,479,143,87,597,617,222,330,197,909,598,53,813,511,466,269,165,931,452,47,864,401,142,656,810,657,853,918,651,643,305,828,889
477,311,430,56,957,638,636,376,405,142,269,893,110,14,970,256,347,374,380,87,697,588,222,596,834,101,499,326,402,62,681,300,409,694,552,881,413,969,23,353,350
62,662,983,142,830,315,20,138,869,375,558,588,676,892,31,323,16,270,878,457,955,236,523,792,468,471,668,78,407,585,560,577,554,849,402,437,222,533,458,127,739
480,926,354,756,432,921,702,409,533,16,482,87,323,956,207,8,0,299,813,43,142,658,447,20,920,79,810,519,576,684,326,729,889,779,791,568,213,165,790,71,637
746,340,365,282,932,106,348,868,62,79,447,205,410,424,823,728,514,495,222,761,142,814,628,183,405,738,646,16,76,790,938,417,892,237,465,231,445,299,581,50,749
51,255,142,404,514,634,294,845,79,482,933,62,668,269,241,711,810,222,392,977,68,478,578,333,250,875,792,281,984,934,738,165,548,821,438,335,645,695,409,278,266
763,64,492,62,558,155,854,977,942,142,827,756,5,256,689,729,837,746,850,963,165,889,10,444,0,93,559,871,562,257,947,779,262,956,747,323,795,533,359,792,567
142,934,588,637,593,387,148,62,702,681,544,609,494,627,790,847,46,620,482,889,263,645,269,606,892,969,13,146,378,516,447,413,779,788,883,962,929,445,160,952,688
979,62,804,269,142,492,728,135,925,618,326,810,151,330,595,485,401,273,795,44,466,482,252,93,657,850,639,579,659,924,954,567,222,875,680,16,116,162,748,445,864
15,835,62,480,949,955,142,569,667,245,781,170,5,165,832,300,681,273,26,106,537,0,173,568,566,10,222,788,691,380,348,70,282,887,668,693,706,378,756,710,523
346,119,447,445,102,16,889,91,770,79,240,480,623,387,884,813,492,943,101,68,504,645,60,559,323,918,579,926,603,269,142,83,409,377,573,776,411,809,756,853,949
606,977,62,345,410,222,596,5,584,716,598,412,744,178,85,593,889,956,685,554,456,898,81,269,790,445,70,756,346,733,329,507,734,838,59,813,580,415,323,127,482
323,963,602,269,205,480,442,703,16,677,215,461,390,142,982,693,754,961,810,499,62,889,607,943,236,291,689,639,907,434,708,956,160,515,747,282,20,737,668,756,568
445,954,155,158,446,810,700,222,146,951,634,323,62,802,632,871,892,480,482,78,300,151,261,99,695,979,795,932,16,724,238,748,468,747,533,103,956,329,271,182,375
984,390,871,62,35,111,943,144,371,411,16,646,38,621,615,326,602,840,279,482,645,626,709,732,810,475,577,294,950,142,767,385,588,930,88,474,680,269,594,245,218
514,146,437,324,596,457,287,438,850,173,854,697,294,432,961,50,29,482,326,34,955,845,117,75,695,702,642,889,948,142,62,276,580,16,699,439,648,182,348,388,930
280,813,646,379,370,689,747,33,445,281,142,244,16,144,482,376,684,89,746,480,668,959,827,5,62,881,49,645,615,299,892,779,627,458,821,300,438,792,699,214,667
548,142,492,295,323,790,447,248,890,756,326,533,810,951,236,482,407,91,747,652,934,243,87,950,52,588,546,740,354,864,597,668,62,234,724,908,499,457,645,861,16
454,409,447,405,323,813,480,681,905,197,751,695,14,892,326,24,668,466,269,246,629,295,273,533,779,685,62,648,250,816,482,774,142,746,890,790,61,128,241,492,48
445,898,447,695,161,810,411,629,70,141,636,756,889,269,452,961,819,896,965,295,323,251,142,551,816,684,699,703,377,482,62,475,324,958,155,559,274,983,786,900,507
52,142,62,134,813,780,756,644,790,977,929,296,792,560,256,55,16,492,370,143,889,594,299,538,924,724,255,203,10,550,512,898,295,798,912,668,649,839,188,161,795
57,695,405,87,241,813,351,99,618,952,523,287,142,326,635,699,889,182,441,227,434,918,166,245,533,700,323,435,773,222,62,56,294,482,919,785,296,291,732,61,697
482,323,936,765,854,744,691,686,673,405,492,373,527,590,709,680,406,457,222,23,107,365,480,326,643,501,10,548,399,591,514,94,581,445,824,515,499,248,702,269,494
983,648,326,142,681,452,909,495,135,775,269,8,701,596,721,87,657,404,695,250,732,165,56,977,756,363,684,638,427,51,777,956,338,88,743,258,62,302,919,50,323
142,279,628,204,897,581,46,239,671,409,72,756,62,146,695,215,508,296,815,754,326,857,686,889,369,556,977,684,445,634,944,248,733,19,748,956,155,323,315,207,322
695,835,710,335,92,368,62,756,445,0,830,142,587,983,909,118,73,207,240,697,514,533,261,821,302,409,668,14,907,898,628,627,780,889,943,929,881,56,688,596,3
810,319,220,581,142,655,776,617,610,228,792,889,269,282,133,425,480,195,659,208,756,165,475,53,870,638,196,821,58,90,222,129,960,62,871,533,755,329,79,881,478
323,533,924,587,810,764,907,548,79,0,64,175,190,886,42,645,695,348,480,684,151,118,216,217,508,196,332,864,983,203,174,701,154,678,482,142,356,132,226,624,979
56,151,678,142,839,794,447,659,604,384,889,16,409,28,816,62,615,850,680,641,588,845,410,299,612,295,273,977,864,196,91,492,599,821,695,451,881,136,714,645,933
269,142,390,664,222,551,21,376,62,145,271,466,923,445,864,898,116,853,326,118,648,594,754,789,14,950,480,767,465,6,44,859,684,293,482,689,680,245,626,289,127
143,601,533,775,638,226,934,782,684,142,587,16,489,875,445,792,56,480,943,523,26,756,781,326,222,883,918,586,241,691,733,695,942,496,885,548,193,189,62,592,466
409,742,62,524,730,207,191,821,850,813,429,645,16,142,120,941,889,695,482,558,78,284,509,746,465,194,245,810,0,692,214,651,374,79,637,300,323,857,682,279,492
418,550,83,314,354,482,62,865,971,465,797,889,806,695,929,311,323,165,913,818,668,903,594,142,79,236,44,480,299,326,514,605,455,102,699,826,287,777,436,324,118
260,256,728,757,62,261,935,205,634,813,354,269,291,341,508,289,756,875,810,375,797,889,445,139,576,167,605,765,790,837,921,374,10,180,801,142,952,222,87,666,428
480,280,161,618,505,324,325,157,273,294,139,780,466,142,590,230,931,690,626,977,374,378,654,0,585,241,910,323,892,84,783,700,552,714,533,633,781,144,19,775,922
294,142,90,4,801,189,984,165,207,790,538,907,963,733,41,689,87,889,269,892,642,384,571,49,969,503,428,632,240,280,115,76,756,369,514,832,88,562,410,329,929
71,819,644,507,533,317,864,62,170,632,808,447,142,610,492,315,684,270,977,727,563,579,17,333,733,25,194,87,824,70,367,975,323,548,269,287,810,369,118,276,847
756,343,315,613,155,794,959,918,219,326,142,62,889,960,31,786,447,598,737,501,677,482,792,890,891,306,657,411,596,785,534,752,295,782,812,691,16,512,947,466,810
703,323,785,495,326,949,548,668,142,526,62,32,865,665,593,357,299,861,291,61,937,568,475,16,19,213,659,73,824,379,182,486,363,636,392,27,573,551,21,241,474
170,881,762,860,16,677,732,890,161,269,845,823,645,218,492,810,326,254,91,482,61,35,12,868,376,387,142,27,722,226,596,62,70,445,495,565,323,889,229,216,325
845,548,144,865,937,323,133,854,50,746,142,10,557,691,218,514,326,580,789,792,785,810,645,749,73,453,62,439,16,970,482,813,737,872,756,226,480,621,983,92,892
523,432,926,853,762,86,907,222,695,447,889,820,628,872,269,550,569,779,829,144,285,764,16,62,618,288,443,339,579,52,184,984,746,955,813,327,129,672,780,681,44
238,684,445,294,521,552,482,170,391,466,422,62,44,602,924,222,16,755,751,142,28,695,786,261,316,227,790,956,772,784,324,146,296,829,813,340,481,323,815,969,728
215,222,146,442,445,304,142,813,797,294,694,40,447,816,369,295,23,257,560,562,748,859,256,448,358,810,67,919,790,892,79,762,414,62,521,538,820,378,269,170,548
702,521,892,301,326,703,57,753,62,222,261,374,981,746,108,392,61,234,332,548,654,669,838,10,699,142,853,695,475,84,282,269,72,597,653,482,215,0,870,323,408
142,775,62,822,756,731,56,231,883,837,941,886,315,295,813,284,106,726,733,676,718,958,948,693,221,638,797,609,875,712,795,331,864,615,678,504,943,268,245,165,492
245,917,98,813,688,482,669,16,889,533,970,295,733,734,486,548,977,588,937,77,480,440,396,478,346,96,911,919,821,897,756,757,858,62,820,7,146,144,466,810,326
251,326,353,597,810,898,688,339,392,854,521,514,269,142,291,325,732,747,668,205,696,475,425,889,16,529,91,814,62,412,442,218,790,445,76,123,875,892,295,482,485
918,877,62,478,620,269,650,838,776,204,813,746,627,636,18,186,165,482,571,808,433,302,72,762,79,810,440,668,819,824,142,983,782,211,673,859,133,646,546,473,696
54,62,489,445,810,165,326,929,533,492,889,512,820,127,523,645,548,809,139,955,748,783,243,168,728,233,596,429,786,610,768,497,642,581,792,281,494,144,296,100,835
269,626,182,338,62,323,261,385,161,912,146,810,920,149,326,839,155,287,816,792,68,909,585,973,886,744,808,889,3,270,410,142,346,835,445,57,483,115,144,645,451
286,440,581,941,854,747,77,618,779,91,16,165,969,790,222,367,755,742,892,673,142,521,145,576,823,907,853,900,139,17,624,368,844,813,62,492,214,865,585,29,508
269,777,407,480,26,695,701,62,979,600,875,9,905,146,261,405,492,379,438,782,889,265,290,249,645,150,461,581,969,599,628,928,585,757,44,21,703,323,551,142,33
523,142,62,79,921,689,323,482,954,947,889,378,626,335,733,615,222,93,445,54,269,779,447,157,287,282,354,747,249,838,168,955,548,785,257,208,106,739,236,662,928
838,672,222,806,889,669,875,323,324,824,151,795,268,813,120,776,165,79,705,610,142,947,85,769,197,679,62,924,185,271,260,16,101,523,794,689,829,445,781,482,441
288,605,557,343,824,527,59,61,62,142,548,10,16,817,44,881,326,638,695,87,352,680,155,841,295,523,892,55,705,141,56,550,883,861,447,581,190,784,466,650,187
685,597,691,142,777,821,108,785,461,658,690,409,133,635,269,955,665,583,5,929,977,559,52,615,699,324,790,889,511,643,756,354,482,348,62,514,834,492,204,480,844
687,488,81,958,813,927,222,643,323,142,623,943,810,28,648,457,31,326,282,305,585,960,418,299,92,981,738,905,269,324,118,274,296,571,353,634,166,307,151,62,475
3,695,502,447,639,165,744,62,359,833,14,60,151,269,146,295,706,445,368,586,144,889,222,924,20,142,147,795,191,738,557,573,864,217,374,966,323,983,810,134,514
937,142,114,528,690,62,551,323,144,756,947,326,269,186,645,746,983,126,483,909,364,957,958,737,419,592,260,184,703,487,928,752,520,143,568,871,617,868,973,733,182
969,29,16,65,791,62,341,578,884,721,779,970,392,131,817,853,551,960,142,514,269,445,280,236,731,409,813,571,38,695,756,0,239,506,165,299,282,672,871,976,63
384,62,156,501,223,389,874,695,393,244,11,256,871,326,843,257,338,171,438,596,142,16,799,129,907,631,447,689,422,139,228,287,643,630,861,588,204,884,480,821,816
21,142,337,62,889,851,5,217,821,155,911,302,151,482,324,594,535,983,601,757,185,0,354,445,662,971,46,165,156,937,373,424,391,345,758,323,526,645,481,638,222
165,480,369,326,248,955,749,548,821,790,970,245,66,556,127,256,209,79,10,445,579,515,346,375,598,838,372,781,420,142,810,475,44,62,269,16,241,323,512,886,934
98,220,645,700,289,243,62,56,969,445,137,155,326,367,797,963,952,853,322,177,283,639,245,379,527,142,409,146,74,821,237,50,87,609,300,165,38,723,648,222,475
230,270,433,955,648,62,780,779,684,821,804,71,294,760,11,165,485,207,889,340,87,442,883,222,142,97,386,441,480,333,269,756,886,174,794,526,155,983,341,616,937
533,668,908,452,266,268,740,956,326,332,700,809,875,323,180,167,775,223,62,845,16,955,287,368,669,588,482,627,552,844,728,719,55,983,909,279,142,480,604,269,116
306,222,813,323,487,269,38,810,445,784,821,440,598,756,273,79,907,482,118,146,875,921,964,666,68,428,647,142,746,62,16,231,883,492,14,694,144,69,809,91,223
157,410,833,142,821,475,808,340,756,514,62,890,32,294,959,692,618,323,326,727,825,947,99,443,80,222,676,445,737,892,482,56,79,884,600,802,577,738,845,479,691
482,326,889,16,180,480,571,10,883,806,909,684,405,142,62,738,213,639,385,279,940,832,938,959,110,520,675,165,928,457,278,797,407,157,695,138,775,629,615,472,748
336,273,269,224,389,111,261,495,71,79,668,295,326,322,728,390,791,790,234,367,435,223,291,447,215,889,802,142,870,118,190,850,167,330,582,16,699,928,752,952,643
954,801,294,514,691,501,348,62,627,353,545,142,139,813,323,859,756,983,757,428,282,426,445,889,230,977,938,262,969,874,350,619,792,643,334,182,340,69,892,114,312
369,697,279,466,62,137,269,837,413,142,165,164,890,432,571,764,779,778,721,151,328,326,860,143,441,918,445,578,611,600,865,533,585,636,874,97,482,201,86,132,634
295,58,237,695,311,907,323,881,627,142,287,501,521,62,498,108,150,335,861,871,326,56,338,98,982,533,692,756,930,889,357,711,809,151,384,965,898,315,447,952,445
120,790,638,907,295,167,786,520,813,305,955,197,89,480,943,62,756,886,326,46,48,172,596,929,44,177,282,809,422,673,159,588,693,134,544,235,146,533,648,291,681
186,706,62,862,235,34,142,689,756,548,218,472,813,956,118,323,885,810,791,16,615,127,581,482,109,899,418,549,326,269,634,300,628,345,792,146,859,863,650,182,982
453,649,132,779,62,241,903,867,83,65,931,552,907,620,180,16,381,892,223,136,154,142,256,157,648,952,470,579,323,41,146,756,695,748,300,15,823,789,51,482,546
