868,447,298,296,764,142,184,445,550,792,128,267,804,810,786,727,27,222,269,571,952,977,405,144,646,93,273,1,803,31,66,519,750,16,214,509,813,438,581,737,587,326,917,979
802,62,937,323,257,16,117,118,810,91,695,315,87,142,251,165,499,340,872,390,983,297,751,668,628,445,523,446,645,890,558,174,65,345,944,367,21,379,715,750,472,537,335,587
165,159,335,53,969,47,440,504,514,893,681,494,0,695,62,761,142,328,16,2,326,883,269,782,573,340,889,407,329,354,523,565,346,222,207,785,756,181,28,668,699,409,482,499
375,695,16,659,432,790,827,774,864,74,142,301,171,955,222,300,514,858,634,505,480,651,606,323,952,14,920,968,701,144,839,845,492,837,196,245,62,875,554,648,326,501,684,52
446,810,409,747,142,41,881,299,479,969,113,821,191,801,326,412,535,889,269,641,384,482,848,132,974,963,915,300,146,983,322,287,630,864,875,492,32,44,785,947,81,262,452,874
585,251,143,142,695,889,879,473,708,765,1,635,62,328,565,68,428,809,681,840,806,262,467,241,350,360,641,603,480,197,329,202,257,928,326,190,749,110,832,451,892,772,550,676
204,235,786,269,142,480,531,335,489,744,808,99,16,492,295,634,56,264,375,396,907,619,37,405,552,329,979,300,452,429,426,326,498,62,879,323,440,645,813,504,954,240,378,875
62,847,405,445,838,294,170,768,597,326,680,98,45,87,622,692,0,75,208,881,533,428,16,482,49,402,65,91,977,3,480,21,207,921,907,797,142,319,485,244,784,290,845,651
820,269,533,375,401,577,938,120,56,144,708,722,592,38,959,62,909,166,142,323,332,979,345,697,666,606,16,888,91,451,222,810,759,581,165,944,326,892,783,977,3,579,834,358
241,733,564,116,260,943,269,480,404,571,949,790,250,533,964,56,326,838,955,81,52,775,645,809,91,78,142,100,226,440,315,16,343,556,527,323,719,628,194,924,222,62,490,86
142,813,728,669,323,689,646,144,56,217,335,146,262,308,62,151,864,57,209,695,16,875,976,480,260,742,452,354,457,326,904,504,150,559,542,275,347,227,445,956,931,482,678,495
384,645,652,943,444,533,813,62,203,853,892,618,279,269,250,119,142,746,797,846,850,752,593,54,983,810,585,521,724,890,482,14,103,323,854,756,66,979,596,20,241,576,161,453
668,230,369,61,740,878,187,756,360,879,581,48,62,482,813,370,682,603,171,823,43,121,440,260,889,265,514,5,338,176,145,722,2,810,599,367,748,942,346,844,728,142,323,217
756,795,981,952,843,558,301,142,407,695,247,241,165,711,482,957,828,706,892,89,948,875,368,552,889,517,858,438,384,269,734,293,361,270,570,585,526,688,805,135,608,565,16,779
231,695,238,390,291,222,800,588,853,61,943,116,142,718,326,551,230,445,151,117,16,967,396,281,62,218,78,269,261,415,810,3,552,762,453,315,47,731,790,118,744,756,402,602
269,423,324,952,799,345,100,62,432,299,142,254,901,53,854,797,821,466,587,173,436,384,323,921,657,747,165,250,180,759,140,645,695,238,492,144,296,61,193,378,546,819,976,909
197,703,457,907,409,538,681,813,797,889,405,142,56,514,382,427,638,911,646,29,684,173,571,269,809,523,101,62,506,567,689,109,33,443,694,624,401,402,475,295,77,931,546,756
115,142,508,62,91,56,269,378,50,908,811,579,821,730,946,596,792,302,892,913,55,19,326,675,544,222,707,475,374,239,16,339,355,323,137,673,395,634,207,248,592,757,970,581
420,552,302,179,979,864,485,665,142,335,363,151,866,56,97,937,794,645,127,141,16,762,282,261,697,861,695,62,643,326,889,284,38,730,542,781,269,858,612,787,295,87,53,249
638,966,605,142,99,468,595,326,479,977,979,143,465,946,695,557,25,251,410,166,944,62,648,374,72,492,261,702,440,222,732,850,89,780,109,581,627,804,658,223,639,81,908,482
292,889,482,222,790,269,762,756,539,821,512,89,19,668,18,28,684,256,440,275,261,467,90,142,323,504,62,516,392,120,781,54,628,810,143,950,785,966,618,166,33,283,809,876
844,835,161,954,58,142,231,160,338,146,295,837,56,273,892,691,326,938,948,535,222,975,942,308,16,579,779,105,887,814,62,781,19,70,294,103,738,695,810,248,775,55,893,749
571,786,748,892,37,323,416,634,144,845,955,404,832,900,194,171,842,256,62,222,196,889,156,146,850,16,475,409,910,534,91,838,473,38,142,861,326,424,451,204,569,828,559,295
332,903,604,461,977,414,695,207,559,34,216,723,117,724,482,779,835,107,892,142,742,889,946,912,703,697,705,269,62,409,577,909,491,87,969,289,261,843,160,832,319,14,81,565
97,821,246,905,567,514,491,257,681,374,187,146,279,81,302,792,338,918,258,326,868,253,392,854,889,563,46,515,804,16,62,496,332,211,222,892,33,585,286,656,3,419,979,142
266,466,726,875,89,539,606,576,550,106,790,838,770,751,559,892,944,452,748,779,243,653,16,53,577,763,787,62,797,323,730,296,146,81,116,952,39,43,445,809,326,957,696,68
15,197,62,482,50,17,133,291,746,603,909,518,593,645,142,911,441,783,165,644,618,522,428,91,56,396,0,269,405,222,847,637,538,354,295,792,775,468,457,346,889,58,54,429
131,634,810,664,748,892,374,142,323,659,943,838,834,422,952,348,496,781,146,228,889,508,645,62,947,963,26,641,85,650,569,305,959,881,699,457,387,307,326,447,269,756,600,821
794,41,142,62,402,35,810,134,947,813,588,445,453,559,375,294,11,903,165,782,10,802,521,116,889,791,269,374,342,226,651,861,698,144,44,821,781,552,687,265,170,390,260,827
668,144,863,410,142,406,87,161,62,889,482,777,316,269,396,783,385,968,175,226,81,599,552,51,585,146,966,949,810,523,877,274,729,333,88,89,603,260,443,44,537,514,835,329
187,269,127,690,375,203,494,432,146,445,20,14,740,159,982,875,833,84,64,240,928,393,638,598,458,579,151,55,141,957,16,889,409,142,261,402,99,800,32,950,703,295,923,790
581,173,240,799,748,248,406,357,428,849,16,142,695,943,33,83,334,977,475,944,807,606,360,62,261,146,482,480,842,680,537,437,828,377,60,628,889,638,979,59,187,853,857,942
62,813,106,136,892,480,482,445,583,937,741,27,494,475,142,92,883,241,150,141,695,354,294,248,967,643,16,165,3,910,925,728,702,533,412,226,87,357,121,969,269,362,457,212
587,835,392,146,269,909,165,821,889,142,943,69,548,326,119,56,84,53,32,77,323,440,834,937,436,459,33,813,714,792,599,422,928,89,451,222,9,621,457,954,550,177,703,235
269,612,142,62,889,821,354,819,909,548,296,955,10,16,323,692,790,144,362,581,273,127,803,482,550,217,638,943,464,374,283,345,143,480,552,378,981,668,635,634,84,746,203,392
892,241,91,159,275,672,748,643,257,533,668,165,588,702,982,494,612,389,864,98,13,744,820,656,768,914,733,200,684,603,792,326,406,66,323,16,523,295,142,478,47,317,325,0
116,875,832,58,821,414,843,943,835,864,783,323,410,911,0,813,505,859,378,428,144,213,222,240,287,27,357,8,142,234,73,779,333,20,307,62,668,198,174,552,101,444,56,612
96,615,375,931,531,260,5,817,646,871,489,265,791,261,450,523,955,386,818,105,889,160,56,116,0,142,14,329,115,543,445,816,756,681,800,62,133,319,725,394,564,144,50,165
323,943,889,325,952,62,514,468,714,810,960,868,967,756,643,558,516,345,294,168,73,269,585,435,409,338,621,615,885,850,970,909,142,203,920,14,693,444,778,59,797,236,813,7
62,884,236,755,466,689,526,332,791,603,646,222,234,16,475,338,186,681,165,157,52,256,889,142,859,482,323,645,649,813,868,586,748,808,552,405,345,149,744,535,756,516,816,414
651,457,645,62,700,977,983,269,606,514,639,881,221,892,209,359,99,695,445,16,568,467,188,87,315,834,756,173,440,838,240,142,943,765,465,118,832,629,255,222,949,853,326,956
133,323,256,269,790,577,180,56,948,390,222,409,218,797,91,185,643,62,977,223,441,809,571,666,813,16,40,142,143,329,955,756,220,668,703,653,563,332,690,447,61,472,898,777
925,52,571,445,947,326,874,824,889,791,330,492,438,146,142,718,909,101,623,163,9,484,746,779,707,459,0,494,323,699,56,203,756,724,810,16,62,266,408,828,269,68,684,383
538,452,171,142,663,738,613,746,33,762,636,59,207,62,792,969,756,282,43,241,813,533,310,837,223,654,174,729,870,91,79,135,299,279,492,682,321,886,127,480,84,447,485,588
445,277,776,889,618,187,239,482,974,149,621,105,37,438,756,550,62,581,832,116,316,813,240,779,486,320,189,901,834,634,514,79,508,307,157,595,260,578,372,428,16,943,142,531
960,118,748,873,422,616,482,756,892,843,142,282,955,144,808,62,197,666,491,33,765,930,741,86,472,269,428,424,695,552,674,16,635,612,648,684,943,128,558,308,703,889,326,553
378,269,977,323,372,523,635,65,615,142,69,62,865,447,928,721,889,354,550,404,37,144,648,482,442,708,41,98,76,27,63,921,81,947,187,662,669,712,60,379,480,68,826,656
43,62,784,269,430,814,938,142,348,836,76,207,895,740,756,839,977,165,625,191,957,326,634,16,565,445,643,712,18,889,703,168,414,144,978,23,366,56,234,170,638,891,315,55
142,326,568,63,690,452,781,648,295,447,575,524,960,565,340,672,76,957,379,905,351,813,779,892,179,26,918,954,688,548,15,190,81,40,323,88,62,269,133,450,645,947,872,103
101,345,681,142,475,62,482,354,61,23,252,223,261,165,696,618,533,483,272,791,378,786,337,16,335,133,50,582,473,360,46,591,983,881,198,873,541,490,307,583,234,943,289,728
530,979,58,751,906,142,62,222,926,16,124,146,780,369,240,385,437,482,628,695,49,326,662,703,45,550,495,269,351,875,790,638,207,260,324,261,885,440,813,43,907,517,155,241
754,887,142,267,814,449,721,79,698,559,157,533,819,326,840,89,480,203,287,281,20,573,790,553,345,567,165,668,929,16,468,927,756,295,746,324,838,323,779,445,769,139,853,610
778,62,725,592,480,776,608,909,514,482,165,495,469,636,779,438,445,222,332,142,432,56,87,638,64,319,375,538,627,515,929,269,672,157,16,632,321,580,139,374,356,324,892,523
157,790,502,682,571,409,482,845,885,643,813,326,260,767,744,645,318,695,173,693,165,756,699,862,910,33,52,684,245,62,108,154,424,98,881,732,269,794,91,716,751,700,863,323
668,294,797,62,482,747,267,326,269,323,251,480,142,268,929,495,56,710,143,182,445,810,605,756,14,300,952,581,38,695,862,207,979,287,446,16,889,133,566,652,898,30,336,772
596,728,819,194,834,165,464,684,326,727,467,295,487,785,142,627,650,89,428,756,948,383,494,376,221,270,791,485,62,918,482,687,809,612,296,117,445,479,651,16,224,772,837,33
756,813,546,938,907,757,323,91,810,331,532,283,249,821,284,864,300,222,779,269,175,596,412,142,514,409,873,84,958,480,440,56,732,950,691,889,929,564,405,777,977,880,293,695
637,699,977,142,533,56,618,690,323,550,515,195,16,458,266,808,634,934,165,218,222,79,931,733,920,947,728,912,472,810,430,813,756,479,392,602,327,656,447,919,261,786,326,621
839,305,533,744,296,323,892,58,538,909,165,222,517,666,269,330,354,983,785,523,177,87,62,417,791,315,294,303,55,941,653,782,363,287,668,482,194,23,320,479,695,155,433,142
977,16,343,62,396,889,864,963,728,579,14,294,780,689,639,23,632,681,598,87,824,581,482,652,499,606,142,480,792,68,323,56,222,353,664,926,810,457,281,217,733,751,765,668
8,546,791,684,142,164,813,194,269,38,782,810,179,87,864,375,122,618,631,170,929,681,533,166,963,355,606,970,62,893,728,783,695,16,523,858,596,764,682,833,979,106,795,412
875,727,74,689,62,144,316,142,639,892,329,184,495,293,931,345,792,810,445,194,955,428,590,33,109,269,297,801,916,748,740,581,482,222,765,499,153,286,601,503,92,979,10,628
157,141,769,329,8,62,695,127,16,746,842,142,851,977,199,337,269,756,870,295,255,498,760,159,666,955,533,770,524,260,348,627,155,721,889,39,813,470,250,165,79,542,64,257
705,58,326,848,9,889,5,451,16,681,445,335,625,581,323,429,172,62,682,955,472,149,438,532,142,654,274,329,127,917,671,69,810,151,292,703,343,482,295,977,98,834,880,392
886,184,121,142,164,16,323,335,810,62,781,326,692,441,387,762,356,775,907,695,779,467,447,755,585,10,329,0,499,479,550,324,252,559,617,269,921,295,241,610,666,493,224,942
756,384,645,179,901,646,413,516,983,269,144,875,346,62,171,984,550,142,979,907,779,467,222,885,445,326,64,746,790,871,416,76,740,842,786,632,45,55,27,16,281,540,708,845
323,746,889,142,285,19,695,301,144,414,917,943,893,744,718,961,577,865,484,139,369,911,62,0,376,409,908,222,25,602,756,916,636,405,926,813,604,760,333,374,324,882,810,16
163,56,586,892,626,0,643,102,649,197,802,638,895,232,142,979,955,838,120,733,165,269,364,62,81,798,599,768,759,516,696,110,853,627,441,910,650,359,514,405,648,274,184,581
21,16,125,142,979,634,144,835,583,409,269,151,248,354,486,881,265,759,889,783,159,514,55,222,300,864,492,983,413,621,165,26,579,635,785,447,746,254,56,111,638,860,236,810
502,552,889,733,286,466,652,269,368,952,783,205,438,165,392,94,821,942,17,16,983,163,62,832,721,337,0,21,105,787,445,207,324,873,355,875,118,756,142,123,78,141,106,56
846,340,142,319,740,903,16,269,62,447,83,610,703,445,480,165,81,782,326,199,796,241,979,790,2,379,606,777,823,477,20,482,756,323,645,222,120,792,505,876,137,404,899,581
419,45,763,548,854,487,358,829,452,742,482,375,785,345,703,976,323,142,934,143,183,434,727,890,870,733,533,781,900,549,269,615,16,238,756,401,938,636,528,146,838,74,892,695
938,146,302,753,116,323,221,467,795,142,376,45,959,62,23,52,16,289,756,733,699,631,738,329,155,648,892,546,587,56,748,265,925,222,207,315,983,821,326,261,645,792,889,942
449,648,316,423,570,629,889,475,612,409,678,341,538,548,89,70,173,641,765,586,201,386,697,146,8,950,788,569,621,79,66,955,681,761,437,62,323,881,939,757,73,226,779,222
326,502,797,357,269,293,376,74,447,144,62,234,142,88,338,523,431,54,559,970,122,369,814,577,646,460,166,947,848,511,165,935,910,676,56,808,26,633,173,971,608,917,911,634
269,56,456,194,783,83,738,114,812,142,813,278,703,545,739,377,792,62,326,875,957,453,87,789,684,154,302,480,853,747,569,412,679,909,445,931,155,106,641,977,744,81,531,280
128,949,302,739,79,445,406,756,447,184,573,675,209,689,250,582,959,146,563,950,779,62,472,114,813,865,633,269,395,203,612,323,407,668,810,155,569,446,345,649,579,597,979,938
79,960,619,182,222,64,168,40,91,171,626,142,585,62,977,695,191,409,367,464,42,813,165,382,765,970,924,445,492,127,405,703,190,482,928,231,326,323,144,311,890,467,444,909
727,571,854,620,222,651,142,572,668,405,821,763,657,480,1,16,934,326,62,291,499,267,495,710,14,42,818,333,798,93,695,592,144,81,56,501,311,332,915,638,526,645,373,617
737,74,223,457,270,891,440,326,1,174,958,323,535,979,918,947,411,142,91,681,475,291,130,44,198,340,827,16,626,526,28,296,974,745,62,677,856,427,684,785,405,813,27,756
41,258,63,703,156,822,163,666,645,62,652,446,106,309,348,326,859,756,790,726,88,133,16,61,282,684,548,728,712,493,18,571,535,514,777,65,944,142,118,186,249,357,482,445
918,127,16,419,242,73,84,4,790,906,323,756,585,581,131,636,269,326,535,591,821,213,525,681,438,909,62,80,445,165,345,618,548,541,186,466,818,142,900,87,637,605,892,222
593,40,62,323,777,52,329,703,981,844,807,695,145,879,904,218,639,909,659,326,378,424,294,781,810,362,713,492,297,202,142,779,87,746,728,79,710,924,295,409,296,291,865,270
118,278,695,62,142,864,606,569,0,620,983,813,776,856,918,99,326,440,378,756,275,944,205,323,684,14,641,240,190,356,645,217,977,737,973,810,592,760,581,860,388,746,588,324
404,409,461,680,783,45,643,557,649,714,605,82,137,526,889,250,615,91,568,62,238,323,20,230,146,767,315,52,142,222,69,365,639,212,662,746,157,472,208,467,300,289,196,658
581,144,330,296,58,55,883,695,170,422,378,353,872,852,552,142,62,569,91,431,207,892,293,326,658,0,365,270,898,125,626,703,229,269,457,235,585,56,174,943,977,792,913,797
552,977,142,537,684,472,445,230,62,756,775,56,375,300,317,378,755,410,54,645,790,165,695,326,947,53,581,294,588,813,814,480,721,927,424,177,298,820,616,269,412,219,766,222
0,598,62,165,523,53,859,645,553,638,764,636,447,865,756,152,440,91,142,854,728,810,419,579,696,892,552,196,813,503,978,746,947,385,199,79,347,448,921,296,977,533,618,273
850,875,135,46,61,251,26,627,896,21,40,320,157,322,79,354,983,142,881,165,606,475,33,269,636,62,209,833,791,432,57,634,585,182,294,369,326,191,342,42,770,516,359,16
928,921,336,96,323,523,943,727,949,838,58,222,305,185,470,326,142,854,659,494,141,416,779,375,404,182,165,606,445,88,785,475,810,794,889,146,292,62,643,792,983,587,482,647
451,62,526,467,195,336,928,875,222,165,826,142,282,41,712,253,56,949,295,688,473,291,357,102,156,809,942,695,779,447,482,178,94,378,240,756,173,638,961,514,375,326,796,298
468,302,258,236,428,858,226,641,445,485,194,615,889,142,135,447,287,232,16,326,209,580,983,136,892,0,756,139,256,733,810,517,269,323,297,633,118,963,438,896,503,586,270,764
119,16,300,28,237,463,486,809,478,682,62,356,436,79,810,196,345,146,552,61,197,475,782,890,482,231,249,91,587,467,790,670,909,142,748,296,602,235,55,165,84,784,481,496
149,949,134,795,864,636,625,157,686,779,868,982,405,468,585,835,657,881,142,269,582,209,52,340,784,62,241,86,455,634,813,702,357,466,0,934,299,472,445,295,695,222,345,889
938,889,120,769,793,864,315,661,829,482,62,950,64,16,813,446,821,165,744,576,323,31,960,194,703,542,0,861,983,781,142,724,109,696,322,765,141,761,96,926,961,10,56,324
732,626,347,756,323,527,83,821,933,458,145,377,16,621,810,326,480,142,837,281,977,257,11,800,909,482,19,221,768,278,979,662,576,762,62,165,440,265,396,706,56,70,147,158
670,62,16,672,833,184,983,143,291,183,28,748,864,166,252,482,557,860,475,785,810,837,515,684,795,638,779,165,142,889,849,101,643,981,222,412,83,127,335,91,707,622,56,269
963,230,695,441,79,765,482,832,646,323,351,129,5,222,783,422,405,549,864,889,886,142,27,165,893,209,838,308,615,294,576,753,672,437,979,282,958,152,302,65,668,62,741,598
245,250,291,324,81,844,409,142,445,695,56,23,323,890,892,484,546,62,558,444,813,785,222,49,360,875,432,648,126,957,790,821,405,645,143,482,51,597,39,961,871,839,702,182
62,892,31,93,106,142,295,957,61,657,646,482,445,480,86,645,300,399,668,512,599,673,144,816,810,564,332,10,523,813,56,938,533,680,321,287,783,864,26,548,451,983,661,447
215,405,269,658,89,546,62,568,708,637,790,891,0,767,142,459,634,165,956,380,889,641,445,339,326,272,227,23,562,738,76,521,457,16,646,52,56,587,668,31,343,222,953,71
689,146,881,238,174,142,810,849,586,323,445,581,105,266,749,480,324,0,62,680,378,643,14,19,646,308,165,915,326,848,300,944,26,762,482,952,760,44,91,409,837,764,790,287
430,222,374,622,861,305,144,241,643,772,733,142,832,155,810,966,268,326,634,381,748,62,442,523,106,165,762,689,323,0,409,16,746,91,277,494,15,116,428,801,703,681,782,79
602,514,207,723,77,648,838,970,445,983,294,621,372,936,465,703,269,512,16,437,183,581,142,364,76,779,47,417,277,672,54,62,949,588,618,61,756,975,405,813,135,977,634,106
175,810,480,911,823,120,533,689,759,698,983,333,756,245,62,889,56,260,16,208,981,470,142,982,316,524,222,259,323,939,671,583,654,571,0,673,121,639,781,864,357,641,261,688
414,142,889,56,647,332,134,345,106,813,246,222,247,695,147,933,809,62,33,256,542,773,261,982,165,600,417,357,143,375,538,92,294,929,496,401,548,324,657,615,445,947,533,288
256,695,813,1,863,789,132,659,482,889,174,142,323,222,597,159,854,456,798,634,296,285,62,144,756,531,360,183,833,765,297,70,287,197,16,155,165,281,740,838,894,106,251,269
581,733,323,438,957,765,613,580,672,752,324,273,326,467,521,165,353,142,269,140,87,116,231,707,646,335,291,482,344,804,362,203,62,746,828,476,695,475,108,926,899,369,16,599
146,466,345,142,68,369,645,323,621,791,165,62,971,783,913,938,983,15,819,52,492,269,790,756,17,533,748,35,478,79,217,871,308,950,719,737,99,634,231,643,161,118,498,659
99,142,370,695,324,437,235,785,426,756,266,269,821,294,301,669,947,508,297,287,975,813,970,875,682,523,326,413,540,930,716,103,377,838,634,889,480,971,788,794,62,16,445,68
480,144,269,700,216,326,56,581,457,411,526,779,921,323,91,421,810,975,52,712,165,947,646,837,27,327,20,210,265,924,443,724,906,748,155,824,598,364,579,662,142,983,495,191
482,618,5,636,367,943,480,173,583,627,83,468,889,79,684,16,165,323,530,821,62,666,569,3,372,33,260,757,792,45,29,299,786,577,548,984,349,332,592,478,445,789,492,390
668,799,300,165,164,326,142,845,46,775,810,696,419,53,533,892,440,465,931,504,620,74,469,875,269,822,396,287,705,796,328,79,51,581,702,833,83,386,790,889,475,682,166,908
16,142,452,354,440,828,70,23,445,494,825,629,245,681,234,756,424,475,466,58,62,331,270,343,865,338,320,790,34,269,726,752,145,302,892,235,282,716,17,364,91,881,426,323
351,684,92,269,674,414,809,271,408,931,638,62,348,898,378,43,79,634,323,545,480,754,605,142,510,354,836,938,499,389,655,8,309,810,681,890,956,2,695,207,932,250,316,16
116,668,353,146,779,807,142,495,762,697,67,480,52,723,627,825,269,881,283,154,533,62,25,336,492,300,144,46,613,367,378,482,653,727,341,810,813,731,16,979,72,411,409,150
813,384,323,615,777,585,118,16,595,415,482,434,638,581,589,142,218,62,837,819,809,467,472,109,295,333,626,0,426,276,99,955,514,810,135,912,73,960,820,226,170,457,439,791
269,142,291,528,323,874,445,392,544,165,62,146,109,61,643,680,71,348,485,695,819,810,797,294,641,190,847,326,798,453,85,569,376,728,505,213,935,744,732,892,705,668,746,562
398,824,142,115,323,144,714,41,977,642,502,463,16,362,881,324,613,960,524,593,733,212,426,952,90,269,765,792,138,514,509,639,638,48,719,296,337,319,605,537,628,748,470,546
144,62,713,631,405,207,599,712,343,246,222,81,492,762,164,378,255,209,662,54,684,621,16,165,296,597,922,351,565,5,864,691,409,332,889,498,480,142,695,983,681,269,914,79
733,649,47,21,405,386,908,62,96,87,323,852,931,269,231,717,326,135,332,746,142,975,440,785,983,447,100,648,505,892,79,410,329,166,673,165,285,728,245,151,821,184,207,634
497,848,814,62,326,659,681,482,508,118,269,445,548,35,906,55,290,207,135,818,585,140,784,415,198,151,83,235,323,865,142,378,138,341,790,280,319,2,369,79,804,334,16,605
697,135,326,722,627,196,482,480,819,595,414,62,120,794,756,344,222,385,61,405,144,571,898,447,838,273,925,245,634,140,968,209,889,323,912,16,705,655,814,711,894,810,878,955
815,898,189,541,26,16,62,142,649,414,505,447,453,223,326,645,813,482,235,627,262,963,684,756,405,98,435,165,910,480,157,205,269,241,889,969,128,885,713,222,695,752,781,264
409,845,901,751,16,810,808,103,300,1,8,480,801,875,646,586,165,636,792,546,41,142,620,482,302,956,602,853,320,688,756,892,634,62,45,326,570,830,91,287,864,9,445,157
779,74,482,571,166,829,808,785,16,881,653,73,443,142,533,889,514,864,345,379,378,146,883,764,523,481,457,467,281,875,606,222,62,108,901,33,287,291,324,792,81,756,273,19
92,241,672,142,772,354,445,892,756,678,909,519,98,970,806,62,16,89,81,338,960,165,218,669,841,240,406,82,924,828,598,832,803,645,77,58,810,582,345,108,695,5,746,864
573,772,445,28,207,299,384,834,799,777,137,146,96,514,275,581,790,30,728,334,456,144,222,383,915,269,897,480,405,452,983,533,765,62,359,508,129,406,492,651,440,776,588,528
133,515,854,142,347,480,326,295,114,552,957,838,810,756,889,720,573,845,255,422,296,76,466,871,690,281,62,863,706,651,703,414,813,864,368,907,323,979,357,595,199,960,165,655
87,174,886,656,952,399,493,17,142,1,943,756,810,217,423,482,338,560,292,581,528,693,38,326,56,791,624,479,872,269,492,173,961,52,10,618,496,32,279,416,882,960,617,209
598,542,207,756,56,889,301,87,541,142,580,864,813,585,273,0,250,392,425,746,269,482,949,973,123,295,810,62,588,16,51,548,487,7,636,769,480,681,828,23,44,792,628,550
876,834,142,121,146,634,144,547,955,291,482,207,483,87,240,203,713,92,739,466,947,190,538,326,323,929,405,31,597,62,345,76,16,98,646,890,703,245,217,889,442,795,20,354
929,567,133,124,101,142,674,62,436,384,175,482,335,164,323,907,424,0,695,392,639,955,816,761,222,946,367,790,541,56,375,874,943,16,889,476,682,226,145,829,260,441,344,975
550,25,482,142,507,360,471,648,91,565,64,62,868,16,943,907,398,375,689,146,268,287,269,678,581,445,947,457,222,757,867,526,756,165,326,716,642,713,131,240,78,90,682,396
646,652,254,950,709,975,389,288,102,16,662,142,379,245,445,417,810,962,480,821,903,729,175,62,746,581,875,837,889,835,703,927,392,695,163,428,68,345,300,560,47,814,44,838
792,982,326,287,376,721,977,756,524,480,892,142,801,504,620,379,810,91,207,979,174,285,695,465,269,144,581,533,566,106,559,428,769,752,636,686,418,746,799,724,619,668,39,62
703,56,188,1,850,889,745,161,952,612,59,84,445,222,45,808,615,689,142,748,458,44,166,409,326,62,792,585,480,707,542,864,657,558,269,921,890,867,203,960,323,511,756,514
482,581,813,447,881,77,2,794,889,457,323,384,24,943,142,62,643,928,732,16,754,467,146,326,315,523,269,255,627,548,320,389,676,876,919,764,338,295,809,513,779,245,23,222
240,972,116,403,533,636,909,702,810,718,466,837,627,297,979,447,91,917,573,742,28,974,161,300,385,175,338,62,430,78,394,188,345,445,482,441,578,291,323,538,838,43,325,296
790,269,409,785,645,56,920,482,890,699,226,396,740,648,323,248,16,514,741,117,662,947,668,23,324,970,142,557,638,268,305,91,398,217,318,405,118,695,929,219,853,689,212,326
642,938,813,142,134,68,962,724,854,8,905,689,195,106,340,335,824,289,918,681,202,56,62,160,668,203,204,485,291,222,533,977,857,342,445,904,330,948,500,895,174,613,16,91
733,0,602,889,910,892,790,326,142,439,280,881,62,492,269,190,828,579,166,335,585,681,865,806,756,222,699,862,925,419,219,20,690,240,317,644,147,404,197,165,183,638,813,348
62,142,719,975,970,854,164,756,858,315,613,445,339,744,509,680,668,960,324,797,326,421,548,659,165,106,638,115,674,550,323,295,222,160,754,579,646,524,824,875,151,908,538,308
779,165,952,115,269,453,16,323,392,194,686,127,62,378,326,87,357,448,300,565,337,743,533,146,184,419,889,174,248,142,748,955,982,639,772,345,482,56,134,152,581,222,445,391
173,612,202,668,70,333,684,559,295,329,659,296,963,326,16,681,581,910,839,851,445,595,889,7,599,892,142,854,324,529,283,151,881,58,949,144,875,466,548,862,166,977,688,375
875,652,535,16,428,365,475,791,142,33,56,880,337,62,445,492,892,311,620,0,884,464,700,648,810,889,480,929,323,979,70,579,695,797,100,300,144,606,684,72,728,34,269,120
983,955,975,142,759,62,56,937,165,326,695,318,979,661,209,668,120,963,886,81,514,323,928,587,194,472,51,79,269,779,218,792,370,719,482,342,577,521,445,552,599,905,26,681
