790,208,142,16,979,598,91,781,97,368,813,294,538,693,485,756,973,297,514,280,376,480,377,763,62,654,232,816
396,44,214,248,756,592,830,480,447,914,101,62,533,879,166,977,324,903,661,142,508,87,330,841,889,441,638,378
91,33,832,902,824,326,142,363,470,261,438,228,765,983,593,940,323,829,296,23,682,358,165,62,839,85,681,447
918,245,62,529,853,977,341,890,133,155,270,749,480,292,615,940,430,324,326,16,25,810,53,445,218,142,99,556
864,62,144,636,748,565,296,142,756,807,52,780,114,977,956,803,396,705,460,414,116,151,129,482,81,648,166,16
889,240,784,222,680,445,329,144,448,723,230,947,957,511,847,146,756,779,335,402,684,668,84,929,452,295,142,856
16,142,301,296,332,219,880,62,957,921,482,340,615,631,592,286,384,326,91,710,680,407,781,261,810,210,155,966
62,906,326,146,60,428,269,928,810,144,214,779,886,972,77,954,93,429,947,282,903,680,16,76,803,414,142,888
961,508,62,896,585,973,445,0,929,691,829,269,407,548,638,21,194,889,447,356,429,470,422,384,222,620,645,762
62,579,392,639,645,681,560,503,447,728,165,142,821,788,163,711,291,56,482,585,813,324,315,876,715,428,88,348
153,901,409,703,975,215,929,447,142,568,817,146,458,269,333,69,646,291,21,681,62,56,323,48,442,195,38,977
791,425,70,133,482,813,221,613,187,282,500,64,56,576,62,864,641,810,844,238,295,646,668,495,574,337,40,445
668,576,323,826,740,231,347,240,248,983,136,402,279,728,326,634,509,406,306,926,695,748,710,242,222,144,38,469
445,324,764,429,10,832,326,947,588,792,642,16,318,263,810,756,687,620,752,797,581,89,552,975,72,547,224,482
482,363,50,46,557,326,107,207,29,422,636,323,695,142,889,705,358,205,88,62,654,548,289,810,824,610,892,108
412,703,17,145,482,238,790,955,970,161,3,165,680,62,943,378,45,557,142,424,514,285,19,32,326,457,354,635
627,290,313,19,116,859,367,45,50,414,892,700,248,680,691,429,865,244,165,241,73,15,68,56,813,944,824,577
62,636,445,116,422,882,269,142,567,282,323,165,782,472,791,482,33,149,447,871,222,774,966,643,764,522,952,775
933,587,709,16,52,248,977,779,756,332,301,445,418,323,62,236,326,165,347,907,813,768,479,810,527,300,105,881
918,813,409,269,482,645,179,144,130,165,596,242,326,602,39,628,871,841,779,268,887,745,472,174,529,577,479,279
790,689,110,142,147,759,977,326,266,119,964,62,165,834,810,207,445,387,280,709,270,240,605,0,533,813,392,597
326,222,810,909,756,62,674,445,875,645,924,480,162,16,872,409,87,618,790,287,155,812,813,292,238,248,64,860
595,587,684,142,960,223,16,802,323,411,2,863,749,747,222,146,92,444,64,864,439,617,620,797,889,871,155,497
84,825,854,931,335,300,142,652,743,269,942,50,178,197,424,62,333,261,645,836,79,668,357,738,40,453,253,813
154,142,163,375,188,813,568,421,512,578,503,269,409,473,326,96,58,291,716,106,62,854,983,732,16,746,949,23
668,635,109,482,567,0,62,480,644,142,369,146,844,710,392,81,602,692,745,86,447,775,950,895,593,884,826,791
889,252,126,107,512,18,447,16,983,903,332,99,593,886,144,746,0,696,123,58,387,423,515,514,326,645,578,222
332,16,681,62,186,813,142,416,703,764,321,792,99,174,602,680,548,431,645,155,480,335,875,756,527,323,144,943
128,445,407,581,203,443,345,62,617,889,289,556,485,762,592,756,569,972,612,16,143,100,791,142,188,64,627,588
446,785,407,708,281,62,875,950,153,790,207,548,763,295,645,337,815,363,816,166,497,172,44,545,287,34,222,601
2,62,23,379,810,585,648,956,482,903,925,757,466,668,185,782,269,492,546,795,578,893,234,341,378,892,287,909
448,142,760,548,692,657,326,294,78,809,247,422,723,489,344,620,756,963,803,105,323,269,204,120,249,689,119,694
618,756,435,668,528,282,62,445,461,438,189,748,943,892,295,142,556,779,577,162,544,146,875,300,203,898,700,428
290,142,269,294,508,121,791,645,651,326,176,519,581,863,546,809,445,222,410,821,106,11,786,829,499,16,62,909
222,746,438,48,10,37,56,324,173,267,428,775,47,885,79,68,387,909,516,23,850,620,34,315,733,305,468,142
938,319,791,581,871,61,876,842,307,142,768,262,756,632,445,62,470,390,112,748,326,376,305,65,157,268,889,325
727,769,233,92,703,674,506,157,269,680,222,375,243,892,480,256,548,829,276,326,405,105,16,142,544,628,630,708
323,538,295,92,929,420,142,447,98,645,646,952,62,881,797,202,251,16,331,378,466,822,445,515,89,909,537,759
643,62,16,56,157,323,99,291,581,269,766,580,142,446,364,617,879,482,144,338,475,503,813,546,102,892,537,289
62,482,165,695,472,142,790,295,977,294,323,23,354,929,881,177,488,378,548,54,146,412,651,628,964,402,222,332
580,445,409,197,983,475,835,554,142,17,482,809,688,779,914,848,730,684,323,357,847,62,552,480,332,405,14,451
149,269,612,146,809,645,837,618,354,348,742,140,445,151,691,99,479,461,44,926,821,579,29,681,515,751,126,410
301,959,4,482,56,269,16,595,152,273,723,809,336,142,783,8,680,596,480,627,865,727,323,62,892,360,645,503
377,66,323,326,517,38,699,142,246,548,16,927,854,621,915,195,759,56,889,411,62,53,74,445,20,256,378,875
785,631,339,695,712,146,142,810,16,709,378,93,537,482,533,591,903,961,548,14,643,353,326,486,305,912,297,876
142,873,269,420,681,897,452,0,756,264,335,559,155,766,956,502,238,810,4,840,548,905,445,977,825,552,627,341
447,736,776,281,294,665,981,21,472,593,466,645,323,333,482,504,32,792,269,62,213,0,514,3,445,458,813,615
445,955,977,638,482,678,778,360,323,801,666,596,794,16,312,146,627,62,645,487,546,810,695,106,970,222,497,688
681,571,579,38,241,196,480,345,467,779,543,323,445,668,269,457,301,120,239,142,464,889,938,977,62,792,91,287
445,326,873,264,733,146,214,434,668,446,142,309,487,482,585,903,289,662,943,695,952,425,296,187,91,62,810,839
326,668,269,189,801,415,72,208,754,195,142,43,323,533,952,155,810,520,120,41,406,447,62,445,309,537,924,905
332,127,534,375,326,825,142,803,954,526,62,578,695,668,416,933,295,327,869,891,747,967,173,144,909,889,325,269
226,852,269,871,62,943,430,875,204,44,445,68,123,634,955,347,442,513,810,447,685,14,326,443,615,716,876,375
457,142,416,979,19,10,52,882,40,909,797,330,222,295,297,558,198,269,62,422,242,755,332,838,889,892,960,154
885,960,142,695,496,62,813,552,781,854,251,197,790,546,65,165,144,593,56,273,21,689,892,218,139,759,68,32
303,234,62,295,956,70,312,445,769,52,542,142,884,790,191,222,357,480,482,819,269,294,928,260,899,284,252,606
764,62,633,549,695,943,810,728,424,465,406,501,517,10,790,854,926,14,211,655,44,659,278,892,340,203,445,641
348,977,16,294,142,233,444,643,447,516,950,637,960,596,684,11,547,165,172,62,326,295,679,23,269,91,3,978
142,662,105,482,628,16,326,689,135,166,345,781,257,779,384,810,854,926,116,62,242,559,130,173,79,447,287,752
837,56,977,445,311,16,205,792,387,222,795,708,915,142,326,470,269,0,957,83,676,596,523,643,581,375,810,657
546,668,756,513,346,703,662,91,375,526,734,649,16,62,139,844,231,810,660,568,627,579,620,666,21,20,424,174
69,618,756,646,62,16,18,222,924,142,150,482,452,472,323,977,385,786,430,480,668,813,279,329,146,297,234,255
631,639,559,772,445,240,404,34,269,514,16,81,618,142,695,793,634,963,794,711,858,62,338,813,829,904,708,977
142,158,468,889,91,557,745,287,216,482,478,676,410,955,747,561,253,703,809,427,207,16,782,717,424,682,392,191
889,790,675,957,34,572,398,748,851,533,62,428,781,589,44,282,864,142,647,921,110,779,466,691,256,294,937,410
977,142,576,583,124,889,62,118,145,708,209,217,91,409,756,52,581,58,155,646,790,77,384,929,99,643,746,668
565,326,421,779,245,154,618,445,429,146,653,933,548,454,634,21,364,378,62,704,266,523,810,359,142,668,431,231
295,963,362,452,19,839,981,889,301,62,791,948,891,323,81,144,120,405,69,515,516,445,146,24,406,552,592,670
458,782,445,820,584,909,777,688,58,83,196,486,568,62,810,928,291,142,559,864,314,863,297,284,151,324,144,323
45,296,62,979,207,219,977,129,643,445,130,465,430,970,102,559,606,23,300,482,340,177,142,374,708,637,144,910
754,498,106,142,99,191,699,79,16,239,756,943,831,211,326,790,133,101,537,165,350,803,691,540,979,269,680,10
486,183,854,323,721,295,860,67,636,62,624,730,740,593,813,734,326,439,300,346,445,222,829,284,480,65,146,142
150,482,142,295,926,358,89,643,480,684,905,196,874,749,270,772,533,790,79,697,111,315,314,618,326,513,301,357
903,703,689,165,892,635,955,681,146,221,440,82,62,458,480,526,557,538,142,797,248,835,983,360,303,105,789,302
579,515,699,813,62,334,506,333,142,576,69,850,742,118,436,756,666,56,300,495,746,577,236,511,810,892,137,6
486,481,367,31,438,236,695,881,76,52,222,952,269,87,602,44,250,849,896,17,326,850,38,824,930,889,533,142
433,62,809,782,17,110,733,16,445,899,466,864,499,338,978,957,537,222,68,756,44,871,287,615,163,56,258,949
814,222,56,952,62,269,240,218,405,588,813,88,14,45,362,146,142,53,385,685,546,963,809,665,296,810,568,716
786,142,646,571,432,773,548,294,147,267,951,628,482,581,120,146,87,484,79,879,938,62,31,116,269,977,151,606
790,864,288,62,682,142,144,20,875,414,779,889,757,447,871,867,482,509,324,163,369,186,723,604,480,73,410,812
480,876,323,737,903,174,299,588,797,324,385,790,261,101,813,912,62,854,713,326,892,445,387,142,970,523,222,16
844,306,514,813,376,810,142,466,323,864,742,605,377,515,197,495,744,979,596,358,33,62,267,89,803,445,125,222
255,859,845,615,915,316,222,165,141,864,889,195,324,47,738,495,443,405,336,908,58,142,557,223,733,892,648,194
693,544,21,360,790,269,411,938,142,700,546,605,62,565,979,222,141,821,948,191,419,875,326,260,931,279,889,892
772,375,515,844,274,48,849,118,366,808,151,751,322,416,480,142,199,301,559,597,918,813,140,482,959,719,221,269
16,323,14,699,790,728,142,254,464,813,756,183,126,495,165,115,269,427,431,222,406,445,10,45,738,326,62,953
482,367,857,579,161,703,241,422,62,742,611,943,412,385,416,512,453,475,32,269,338,142,332,326,487,38,955,236
859,44,838,340,181,16,943,142,756,837,447,243,817,269,62,61,539,497,620,791,646,847,627,299,245,491,656,503
668,482,269,139,142,889,56,457,756,596,287,140,77,91,317,405,315,245,28,16,185,708,710,810,785,124,769,701
514,192,62,165,930,609,902,266,813,569,453,142,399,711,983,588,230,970,619,810,943,326,539,474,291,889,832,269
482,16,87,879,716,757,142,409,748,26,447,323,433,813,244,643,96,445,27,480,712,492,668,0,269,845,834,270
16,62,585,144,856,790,533,872,627,639,457,854,188,142,461,875,440,552,433,596,747,165,909,231,50,285,841,466
231,535,257,860,62,576,944,898,375,295,497,284,954,482,756,142,421,15,14,834,445,585,117,799,584,830,269,366
645,960,538,19,338,269,62,899,283,813,739,535,430,814,89,0,756,16,541,922,797,915,317,142,773,118,473,764
606,646,62,899,776,756,91,309,114,639,744,403,339,871,365,813,581,406,14,480,50,87,92,482,465,332,653,798
581,797,165,0,813,482,838,222,620,703,877,849,420,323,409,296,695,982,52,952,790,273,756,635,106,522,970,142
188,579,889,892,56,784,62,529,587,581,834,42,943,653,440,864,900,648,287,722,693,495,58,217,806,684,142,345
272,464,935,623,222,269,813,889,645,470,172,810,16,20,284,775,756,23,412,142,339,350,458,60,56,326,482,918
668,60,329,264,142,853,369,445,426,61,756,472,76,296,931,457,460,300,315,889,174,250,0,494,246,546,146,559
76,88,248,976,947,641,111,302,658,943,445,62,535,917,273,405,7,37,222,789,374,130,269,482,35,142,764,358
643,982,269,142,821,285,592,127,786,879,240,62,409,24,56,87,79,222,492,552,898,732,452,81,106,906,628,326
208,792,638,241,592,142,970,840,157,324,889,958,695,70,827,892,700,41,795,603,799,834,634,165,323,245,874,480
326,960,813,682,480,406,521,354,297,526,142,79,269,445,631,494,554,703,337,748,323,724,649,118,491,174,807,293
62,326,790,560,142,222,739,556,634,480,384,23,16,848,103,681,710,451,433,789,684,756,131,620,287,813,794,891
548,367,142,99,809,379,16,216,234,628,892,730,813,746,168,668,62,120,76,889,338,101,591,144,521,248,706,752
56,341,645,326,264,859,142,313,466,329,301,892,849,606,821,615,35,943,19,161,260,5,887,689,448,649,947,461
326,792,16,58,544,0,337,130,790,142,602,756,890,501,558,598,273,214,881,813,78,323,41,777,762,854,943,302
820,270,598,661,689,466,61,616,927,765,430,527,274,281,269,99,581,142,639,323,362,609,746,813,875,445,657,781
51,695,269,875,108,637,764,736,142,62,782,232,404,610,261,858,482,445,756,133,317,389,813,793,275,909,105,488
668,695,56,147,326,648,606,39,714,275,142,9,475,114,699,821,432,123,288,351,194,53,533,680,687,895,269,245
62,16,829,944,98,142,317,323,466,681,165,30,159,909,306,1,217,779,10,913,478,756,874,768,813,103,889,745
245,269,62,58,56,274,813,289,790,706,384,142,338,737,323,552,746,712,453,445,331,550,596,695,475,332,534,603
328,813,523,276,870,695,514,492,606,756,445,643,70,516,447,338,499,142,72,424,513,146,960,222,305,682,775,571
467,445,889,983,228,743,699,634,269,387,12,796,957,317,283,396,222,428,773,646,250,379,62,0,165,645,68,975
396,222,634,759,385,142,482,182,62,353,762,746,414,807,549,649,558,174,91,332,405,56,326,695,732,781,101,79
695,501,75,142,317,385,480,165,950,216,445,405,90,798,416,925,536,354,859,144,479,149,161,441,79,635,790,526
514,62,648,703,451,151,704,217,160,165,329,853,57,960,918,88,16,412,767,305,746,46,565,879,756,142,737,813
752,62,636,255,323,480,692,146,929,115,83,663,133,785,792,14,209,947,17,734,645,326,150,737,21,684,979,52
10,78,357,142,16,602,401,534,695,169,447,217,115,924,790,756,947,222,438,615,282,597,268,679,889,480,755,731
142,387,691,362,339,378,472,389,231,552,881,29,481,261,581,578,907,136,269,674,137,254,668,813,78,864,326,189
147,322,634,792,330,142,711,140,695,668,326,311,875,235,440,62,482,106,269,447,881,979,930,0,91,260,390,952
62,581,813,194,632,668,639,374,326,323,756,410,375,475,452,144,862,115,142,45,935,838,552,56,889,872,346,371
222,816,326,813,36,0,62,242,684,966,56,588,241,142,264,703,785,610,639,172,458,512,581,618,1,299,165,526
222,533,405,800,21,445,585,756,892,618,62,669,326,157,555,794,50,323,332,495,697,142,118,354,730,748,634,269
889,856,977,446,795,361,810,50,142,374,467,581,462,190,46,756,57,370,315,377,277,800,791,813,62,863,480,323
302,972,566,924,56,791,323,905,343,142,119,756,19,742,826,79,583,813,81,68,326,100,845,24,479,385,821,889
924,62,448,388,209,142,139,396,807,87,79,320,744,943,983,759,269,445,475,168,165,35,684,16,687,949,890,179
16,323,467,645,642,641,813,809,79,286,279,62,21,843,983,889,606,384,399,73,840,816,873,834,904,144,0,70
663,460,427,0,142,81,803,245,87,664,96,118,783,326,269,751,289,790,215,305,41,291,695,227,223,339,325,809
872,363,62,832,507,883,68,767,144,977,813,56,482,941,619,701,119,495,898,523,947,779,445,74,479,146,291,438
592,0,451,118,142,80,261,813,270,165,16,910,834,639,194,212,832,480,872,751,445,782,354,808,300,111,87,326
142,366,33,450,549,889,810,409,553,173,269,62,875,702,608,303,401,569,571,285,144,356,95,871,753,445,975,606
929,256,703,146,142,557,363,482,23,820,325,165,269,62,889,333,859,133,832,414,16,516,692,654,695,652,151,211
835,558,385,821,340,327,62,5,918,421,836,942,2,886,850,808,911,638,323,866,268,973,142,907,76,542,447,257
102,375,118,62,977,950,550,71,77,515,911,756,385,765,738,533,926,166,269,326,606,596,42,165,873,418,430,142
16,305,889,972,222,105,144,638,376,296,202,864,326,173,777,970,515,191,429,62,755,297,571,310,961,813,155,779
441,780,16,756,62,142,457,733,61,764,641,907,341,35,14,409,165,468,280,482,269,99,622,767,323,850,617,938
142,682,810,94,865,412,533,225,837,881,243,68,183,285,446,709,87,56,718,170,62,756,152,345,813,889,326,79
613,231,215,659,547,514,689,295,354,533,146,634,759,62,89,156,756,144,569,379,269,98,42,326,492,926,375,447
875,810,62,146,524,918,937,323,165,756,295,929,705,528,482,45,326,977,270,891,142,440,35,51,458,702,56,191
802,628,581,146,954,580,482,441,323,977,918,761,684,142,623,133,429,567,550,931,819,573,356,492,118,467,58,926
756,295,92,808,90,62,767,480,371,345,146,151,165,415,703,445,326,602,597,323,695,748,142,617,155,952,145,346
500,269,542,541,16,480,501,133,323,756,609,62,875,411,405,180,813,326,482,714,335,70,801,385,579,265,386,552
871,345,746,296,586,62,269,571,436,445,756,928,886,277,144,918,118,516,374,921,979,91,963,53,615,798,775,515
143,326,682,979,948,756,155,576,485,810,87,489,209,142,375,62,703,405,453,269,156,799,557,892,955,46,889,458
62,130,155,566,638,681,59,142,769,77,56,250,378,65,146,544,668,775,326,529,756,709,222,340,346,889,231,621
38,703,49,256,262,182,62,838,395,482,21,405,854,142,585,844,294,361,325,751,709,247,875,605,179,881,514,222
410,142,52,552,514,684,832,323,62,324,813,214,767,248,937,269,897,70,507,956,648,447,87,73,521,144,727,765
256,10,474,892,668,695,424,323,381,457,756,523,70,684,810,689,342,265,16,790,165,390,822,979,977,882,643,540
508,144,527,217,248,436,142,370,779,984,705,194,389,475,654,824,795,928,172,695,935,533,617,638,926,146,499,691
87,679,785,62,289,323,539,786,476,587,649,957,43,428,714,279,91,79,410,703,808,821,321,781,415,646,975,886
232,291,649,270,665,603,142,56,701,326,366,324,810,154,696,16,971,892,118,724,764,141,547,222,831,597,165,62
424,599,668,261,38,432,764,892,482,801,860,33,947,145,896,737,464,546,360,797,905,474,78,776,822,813,142,627
756,816,879,523,142,944,790,895,16,62,615,692,144,943,203,668,410,76,212,74,779,44,457,923,475,168,889,239
142,610,630,55,451,776,326,323,300,955,56,410,62,548,590,475,810,534,791,967,968,781,256,248,899,762,16,269
234,550,142,624,406,44,634,865,874,231,147,144,668,548,300,16,713,533,724,457,159,937,383,779,62,332,892,196
492,639,457,629,16,326,899,801,767,81,929,868,245,204,638,742,479,6,62,76,482,722,442,222,465,332,615,480
776,482,875,977,281,794,550,54,695,944,779,809,0,33,790,89,445,757,62,35,323,652,624,871,918,81,585,489
142,295,300,708,492,663,311,62,762,641,960,326,341,642,237,628,546,222,968,799,303,756,52,414,127,781,345,236
109,56,5,139,231,16,217,781,761,438,977,282,639,155,918,520,503,142,667,305,222,820,326,931,482,10,78,709
341,959,695,270,538,868,939,279,315,979,475,142,62,33,26,135,523,354,865,151,606,280,838,211,40,878,323,632
514,447,165,621,785,132,392,204,414,967,950,482,889,269,445,781,299,821,172,142,586,875,797,480,969,273,84,289
523,780,480,0,336,14,222,668,813,618,497,838,50,844,62,289,235,32,850,849,783,55,19,482,929,756,882,550
837,726,628,782,92,602,214,445,140,381,200,756,708,60,96,695,947,792,184,684,911,269,762,751,765,294,913,595
651,445,722,781,62,56,889,474,648,492,440,269,416,292,668,821,210,813,618,44,892,73,16,155,806,627,482,842
17,248,576,937,142,355,333,775,294,859,19,889,681,756,149,387,348,459,865,90,757,858,269,353,813,482,390,549
382,142,297,62,417,389,810,492,948,189,276,730,618,261,478,23,823,420,330,203,46,959,645,294,975,854,482,346
19,222,53,179,157,408,578,615,56,405,416,269,427,646,780,353,627,765,892,62,14,795,409,779,142,540,921,908
345,889,588,269,296,682,546,748,778,142,413,728,421,567,492,876,251,514,659,62,161,692,264,225,810,890,977,56
138,62,976,83,952,351,482,774,144,421,299,645,921,695,245,956,533,907,379,846,453,289,142,659,903,943,650,155
785,55,497,16,892,409,300,764,222,365,298,577,71,74,876,48,326,524,176,458,748,139,240,773,973,62,357,295
146,62,233,60,756,326,734,142,165,269,779,445,409,157,240,826,14,196,416,198,333,55,144,718,56,159,41,646
147,323,233,142,571,983,369,373,482,285,821,129,628,947,406,240,82,440,98,593,900,396,222,245,756,480,368,548
93,533,229,291,102,83,273,209,218,440,639,295,142,977,435,822,628,323,245,837,703,813,588,236,81,597,16,546
674,447,533,862,154,214,445,480,396,225,569,468,326,790,370,16,297,273,375,885,142,401,269,930,87,620,889,144
62,949,878,236,212,217,79,480,326,477,323,533,646,445,457,409,810,612,881,740,447,146,605,285,929,641,31,487
165,135,548,102,310,92,457,16,88,653,29,292,62,779,445,889,482,2,326,447,323,603,780,569,687,146,619,776
914,320,475,142,180,286,718,197,323,756,343,62,581,569,434,269,790,552,388,56,553,168,17,977,861,773,783,392
644,326,545,495,480,343,515,475,269,375,44,34,975,892,62,79,323,115,733,78,596,405,379,403,16,144,829,236
975,354,287,861,62,515,512,492,146,604,618,889,417,295,423,24,148,281,712,142,634,326,682,692,960,482,180,32
326,695,583,28,552,732,412,829,636,392,648,739,62,977,222,388,653,445,194,289,240,478,889,881,785,501,323,523
326,690,495,615,440,889,24,426,777,698,110,769,224,64,473,892,62,291,147,422,907,142,952,648,738,916,256,329
482,142,25,20,711,106,797,124,977,174,759,88,16,165,587,326,881,62,485,548,982,324,269,599,728,745,930,410
648,795,212,466,62,733,89,412,703,312,695,799,779,414,142,323,16,875,740,810,938,636,586,324,448,568,50,269
977,146,756,157,981,858,374,593,449,529,546,581,300,119,863,691,323,813,142,966,536,281,65,889,291,662,475,269
533,625,626,142,924,91,627,222,59,952,756,468,748,385,594,889,567,131,981,174,929,440,68,790,185,821,650,62
533,889,326,645,457,643,724,648,613,79,748,439,354,480,62,269,323,797,864,832,597,142,29,173,0,790,344,903
190,141,21,751,645,892,163,260,719,551,62,813,375,296,938,769,326,864,482,722,142,961,56,969,390,238,475,837
895,166,295,421,532,409,747,849,89,813,850,627,765,780,389,241,977,242,689,639,428,129,144,791,821,585,62,676
62,323,783,635,890,684,222,44,48,648,142,79,790,493,9,269,773,740,385,410,155,864,10,501,514,87,592,643
296,87,326,62,762,168,548,691,263,485,332,864,538,666,813,370,142,881,618,348,620,889,433,79,552,952,892,977
16,865,222,615,295,581,889,56,461,142,326,153,634,83,293,241,425,62,7,553,141,238,23,144,14,5,681,940
62,482,419,1,155,977,573,17,73,323,959,550,810,89,457,142,756,889,979,681,773,64,890,123,956,885,215,308
326,453,947,569,379,620,369,548,44,959,680,885,79,345,719,977,293,813,416,430,319,810,578,651,949,780,491,16
909,872,898,315,810,866,501,251,56,797,44,824,222,291,0,833,140,522,480,744,323,151,115,16,62,832,834,808
62,261,183,821,223,792,817,345,828,405,956,712,142,269,363,810,627,335,552,526,645,326,482,181,726,54,955,813
702,492,782,135,323,62,246,476,302,234,821,955,369,142,181,480,703,314,106,552,74,278,165,778,406,730,813,809
684,864,889,233,565,821,62,416,126,326,548,814,379,445,447,963,142,604,484,33,16,480,466,756,261,613,234,91
62,638,48,581,810,392,269,779,405,239,231,16,142,714,933,557,738,79,634,383,114,480,89,684,867,678,215,626
650,834,336,656,142,17,886,62,77,981,451,29,345,447,662,338,326,144,222,146,854,907,754,121,368,909,5,566
165,45,20,218,670,142,339,912,445,458,409,809,738,369,709,482,62,337,433,565,631,571,645,416,810,220,102,566
533,414,322,151,558,146,952,813,790,926,326,480,165,56,931,62,142,858,232,38,810,323,287,973,780,633,969,503
854,468,494,183,318,241,323,332,551,638,142,405,62,821,772,875,482,533,324,889,845,887,756,960,68,514,548,193
810,92,260,62,261,323,892,349,856,756,410,813,834,165,906,480,472,557,133,864,477,335,779,797,215,695,326,803
889,146,79,641,684,814,756,959,488,775,637,70,546,208,222,442,142,224,115,649,323,905,231,638,548,16,578,785
100,59,343,269,62,803,733,809,559,165,897,99,95,45,16,142,690,782,535,140,854,669,929,569,429,89,174,853
62,679,495,436,708,58,785,142,618,813,165,524,943,222,305,444,172,615,760,633,218,892,161,681,881,883,32,768
235,16,674,326,445,152,482,14,165,790,889,324,296,70,873,458,409,533,522,938,331,248,728,222,205,142,813,645
801,632,326,699,795,728,733,467,62,827,165,756,0,240,813,636,571,261,810,333,269,965,730,763,746,445,323,73
326,323,429,838,306,52,409,853,62,823,240,680,478,16,142,881,596,909,151,180,781,87,581,457,156,302,23,938
569,977,222,190,634,119,871,165,514,689,297,17,707,533,480,62,143,717,695,795,947,338,369,348,853,269,23,260
445,480,813,186,668,356,751,573,53,165,571,71,157,479,765,470,889,814,245,303,756,330,43,52,117,615,190,810
64,892,889,472,521,558,756,845,718,16,809,770,62,703,881,142,615,561,898,245,973,168,646,695,38,37,269,336
447,16,142,369,889,139,779,480,118,774,339,131,898,983,306,120,323,976,45,62,91,884,681,809,87,233,524,56
447,410,492,514,533,269,781,786,142,364,62,405,108,815,118,521,480,624,443,979,472,467,556,388,146,865,523,748
979,748,265,815,673,66,756,892,16,953,938,584,103,688,355,758,754,955,383,324,439,723,62,166,101,323,810,559
797,105,732,142,783,340,475,648,222,458,267,864,165,146,868,195,770,326,927,810,294,357,523,697,892,756,445,325
919,165,789,764,736,489,422,367,929,533,207,977,295,480,142,568,375,222,14,959,212,550,278,56,695,838,435,332
166,746,756,436,482,661,339,625,632,144,142,467,643,587,565,975,757,506,947,638,691,421,87,468,326,109,535,889
581,585,877,261,695,864,769,142,971,519,765,835,638,546,57,315,451,645,23,541,330,870,480,296,814,20,447,0
571,516,645,825,664,838,62,938,23,268,282,235,789,142,64,285,883,461,16,868,976,356,983,475,411,165,674,133
942,746,367,236,790,931,907,79,222,307,142,947,874,952,563,405,5,266,232,156,269,332,0,950,875,694,336,224
571,724,142,431,364,16,695,153,62,253,317,413,390,87,621,155,25,829,790,779,347,354,55,222,495,889,0,512
695,10,970,889,642,61,205,950,692,217,165,582,358,355,142,240,167,62,366,335,944,285,0,756,245,597,78,853
648,668,79,38,612,93,142,903,791,62,820,296,16,167,222,482,0,695,741,326,61,139,889,82,983,949,300,261
615,895,346,873,409,495,807,62,0,369,581,738,183,734,269,680,881,931,822,564,634,515,311,465,548,479,182,392
142,62,751,813,756,557,703,52,109,47,119,492,445,645,80,389,31,664,591,124,168,204,472,289,326,769,908,721
392,979,409,689,166,884,813,524,385,569,791,133,503,540,345,476,795,583,62,662,545,216,432,222,939,854,838,905
438,931,62,222,527,728,799,482,32,440,681,983,481,142,65,521,634,892,394,340,133,645,416,480,804,89,178,447
189,28,889,222,120,520,832,778,598,91,291,551,978,155,51,714,438,645,810,89,165,62,747,977,550,979,764,306
