694,180,742,244,889,129,142,890,210,302,175,816,468,695,668,706,956,801,645,499,326,815,89,91,620,942,739,62,874,979,537,605,251,457,689,810,954,581,106,196,151,579,163,820,0,779,837,332,832,597,726,797,130,571,269,282,559,634
756,977,478,602,59,695,389,433,703,568,153,180,892,919,335,494,808,165,254,533,596,779,955,294,867,7,392,385,783,240,857,480,62,74,862,871,354,581,204,144,256,129,222,467,359,792,875,130,237,872,836,889,814,438,81,651,524,523
62,326,668,150,875,615,269,431,639,184,813,706,863,909,165,270,222,889,16,695,38,445,618,791,155,120,405,747,457,20,87,772,727,810,91,387,440,335,754,332,494,14,323,415,463,804,295,654,585,81,944,790,635,611,151,644,649,26
165,813,62,680,858,340,142,494,756,889,482,445,277,645,943,529,762,176,780,16,738,409,475,984,668,797,660,422,269,154,447,628,816,182,291,132,495,699,790,468,144,909,634,426,810,958,194,295,581,587,781,280,577,326,95,649,808,514
405,602,314,748,302,514,326,241,597,810,404,466,212,194,746,715,61,637,142,881,482,889,354,411,649,475,857,638,62,785,937,332,294,874,269,745,292,286,152,537,502,68,16,981,378,695,56,323,684,853,398,929,153,268,982,79,581,480
141,62,222,28,508,763,981,291,581,57,979,332,167,142,266,326,492,892,975,499,16,584,746,323,699,340,10,269,966,695,606,375,244,273,698,174,324,49,445,901,245,379,143,432,776,155,105,784,537,641,254,409,810,300,772,703,681,648
68,695,505,467,810,626,756,736,784,509,14,209,62,508,653,409,0,204,441,752,134,938,27,142,552,302,269,643,865,16,845,431,613,837,943,194,828,445,287,54,981,140,952,402,583,115,141,889,9,144,973,52,670,875,375,406,618,324
637,447,424,748,307,643,866,142,861,482,479,326,648,509,261,581,486,0,146,505,19,439,529,62,504,375,480,190,931,755,943,797,445,577,20,135,535,756,639,522,324,428,452,323,16,960,108,391,269,889,196,225,526,374,892,73,935,120
482,378,16,142,56,202,294,31,832,197,386,445,657,245,265,615,216,72,612,829,447,295,497,684,955,799,167,222,416,129,762,695,886,494,863,357,15,648,807,180,930,215,457,982,751,405,889,301,269,519,505,668,983,769,977,147,370,813
303,28,62,355,681,360,918,296,142,889,287,871,269,581,428,569,231,983,23,203,970,248,654,16,603,738,877,713,815,146,896,251,91,785,929,638,864,323,345,926,903,156,10,15,624,619,726,700,838,533,587,384,144,284,526,245,78,126
495,287,6,950,279,299,405,713,370,27,0,571,200,640,55,790,35,552,324,821,65,895,165,142,482,411,171,326,62,415,744,257,151,16,956,791,406,727,472,756,861,834,222,285,78,974,585,396,879,581,672,929,795,979,145,588,804,116
23,968,947,952,452,813,79,376,892,810,621,62,480,165,467,81,889,612,977,44,14,797,283,174,323,703,861,144,960,795,550,142,489,324,445,799,626,837,10,16,790,248,585,56,802,105,832,454,780,89,330,974,579,816,756,682,638,269
421,269,166,983,892,425,533,62,17,470,142,889,514,645,480,323,482,792,287,324,332,16,915,283,636,779,791,238,180,973,356,775,695,144,382,131,102,947,595,668,744,548,835,99,923,615,756,457,445,523,881,151,567,770,942,929,33,535
99,588,16,142,326,821,593,473,790,323,489,833,370,176,294,905,819,189,384,955,480,68,331,618,854,305,648,909,805,269,267,17,947,207,769,165,813,875,316,322,62,482,546,429,84,184,748,898,883,455,592,79,378,684,533,118,445,695
15,142,751,977,881,603,332,210,832,850,775,646,335,504,451,62,445,345,808,406,924,197,370,744,78,514,296,0,776,412,374,785,305,338,526,466,16,889,216,416,781,312,472,379,552,777,576,174,853,287,410,492,738,323,70,480,165,611
222,908,842,560,802,527,790,562,279,389,109,475,62,832,357,243,269,478,326,662,409,924,634,943,960,536,810,86,921,947,94,142,646,445,133,648,44,961,391,428,81,245,546,668,348,966,375,666,485,792,223,300,767,783,291,165,294,52
546,323,270,975,90,142,533,158,445,92,222,62,682,480,956,949,23,242,70,392,146,20,7,165,16,935,179,326,495,844,977,889,125,846,791,971,634,829,339,391,668,167,316,269,579,571,405,442,587,762,810,748,100,348,569,61,947,960
895,323,923,441,696,475,358,613,162,16,176,281,375,243,142,514,222,620,589,889,62,498,669,797,76,38,937,87,269,796,480,703,879,3,217,873,445,155,144,153,213,622,315,215,457,854,172,668,821,414,159,924,191,700,746,565,236,899
482,652,667,756,668,538,493,619,56,751,641,910,222,373,240,930,157,684,87,445,533,821,115,970,952,820,514,748,295,257,857,809,62,142,212,882,286,165,141,643,452,875,507,16,495,348,79,389,797,170,824,411,92,813,783,492,55,10
233,438,681,179,248,142,602,748,929,343,62,445,696,756,432,732,300,519,777,87,222,146,533,467,790,218,718,973,745,889,527,628,323,16,695,279,810,698,287,379,282,742,297,673,269,827,414,236,789,565,925,333,821,597,943,32,368,482
682,668,142,220,653,689,889,697,55,751,326,457,943,716,458,695,62,50,53,433,340,379,445,860,941,795,440,256,756,240,955,498,163,866,15,464,70,792,297,809,99,354,472,907,646,983,861,482,490,551,293,249,645,323,634,892,147,375
457,173,16,279,665,269,0,779,492,410,80,795,940,810,282,429,142,194,138,294,523,376,441,261,326,889,813,899,821,445,170,585,252,407,515,496,970,792,756,323,632,130,801,620,723,739,56,898,499,165,482,62,382,79,668,299,879,782
977,703,495,439,142,16,688,628,458,409,222,581,592,179,929,368,62,14,538,109,746,468,414,857,235,239,294,475,907,87,514,132,451,56,406,232,921,918,892,445,43,455,161,668,533,183,928,305,958,385,810,952,220,634,5,700,695,310
445,69,749,892,228,532,116,142,746,523,838,269,279,875,7,207,326,548,815,976,352,16,765,292,251,492,634,155,240,668,144,345,50,673,211,62,637,703,306,772,648,666,308,789,383,924,467,45,620,468,821,343,98,813,552,388,81,61
215,548,142,165,257,379,586,243,62,323,603,885,881,602,707,596,268,260,213,889,627,791,445,546,79,808,668,864,520,612,588,295,296,245,385,695,106,68,608,118,949,533,378,751,368,865,467,975,198,813,429,744,3,96,218,767,146,270
142,19,977,526,693,948,726,367,810,62,545,101,449,276,338,445,269,156,548,16,765,323,412,151,67,396,402,537,676,881,983,0,898,453,786,668,222,889,231,598,512,700,836,475,294,907,38,712,577,808,594,291,82,70,447,14,982,542
892,746,613,339,492,142,581,45,829,146,907,943,395,494,405,681,190,96,606,868,875,388,583,91,482,478,460,291,810,62,813,648,626,16,765,270,756,335,326,614,84,809,518,289,632,719,329,89,81,645,165,46,477,509,588,300,466,528
983,475,441,462,46,142,323,197,54,378,681,346,571,638,480,62,215,959,79,338,955,447,663,871,657,952,889,727,550,8,572,482,370,523,16,806,428,645,429,514,402,174,194,934,405,98,653,209,207,120,620,494,332,897,756,615,467,695
939,680,892,44,668,198,634,28,790,533,62,68,142,91,227,269,268,482,581,784,87,324,681,813,98,223,248,222,844,385,16,300,216,785,792,810,523,552,295,550,146,852,89,14,912,899,340,346,33,571,445,170,864,17,460,925,240,977
79,62,492,889,240,92,20,326,142,581,234,648,767,70,757,970,466,77,114,736,19,8,652,146,61,929,221,237,515,72,125,523,571,699,693,223,405,722,278,739,16,225,323,154,222,977,147,93,451,533,300,654,617,432,56,943,956,297
553,975,222,832,56,128,68,168,475,548,634,452,465,684,62,91,565,142,611,809,326,219,810,23,646,889,10,240,143,20,569,333,165,447,0,979,332,398,533,317,269,108,148,463,852,821,755,881,943,643,765,246,909,16,146,516,668,379
445,589,845,875,133,907,533,521,739,688,581,728,144,96,269,977,21,704,81,559,255,889,99,323,62,142,357,816,768,608,428,748,353,468,281,275,126,165,597,84,881,16,754,354,934,814,429,523,605,480,56,389,482,115,330,91,222,905
62,19,323,929,682,139,573,142,369,475,949,262,576,720,861,756,482,480,467,643,837,483,40,886,329,269,697,396,928,401,249,14,810,889,851,744,15,87,144,421,538,668,825,792,81,73,103,21,222,557,646,509,737,892,88,797,55,326
580,10,977,16,268,222,142,608,324,269,650,62,144,310,779,14,702,681,383,875,872,237,363,440,326,813,807,949,603,668,783,371,796,966,821,118,548,61,82,810,691,808,108,202,928,515,403,79,369,63,576,838,273,790,565,538,638,732
56,886,14,128,323,62,734,243,142,293,616,764,889,669,824,977,113,241,935,821,854,981,480,773,953,165,812,970,892,95,299,444,9,594,797,359,491,753,482,809,43,381,79,837,662,337,78,282,597,756,103,695,445,599,961,875,197,186
559,910,673,702,854,485,475,280,58,402,87,461,480,12,211,983,678,801,113,83,155,148,947,758,326,279,426,105,618,134,956,462,541,488,62,323,165,849,256,346,767,142,821,509,748,585,16,953,703,691,918,533,188,445,421,538,797,579
634,810,445,335,269,39,814,791,821,416,222,889,813,23,53,409,142,646,892,426,730,517,165,480,970,107,593,748,98,645,628,765,548,338,357,875,84,928,288,70,16,262,134,618,482,38,790,605,88,795,695,983,21,174,962,223,79,421
492,726,606,150,636,475,62,734,970,164,533,977,409,253,823,465,66,535,813,259,0,452,859,83,783,688,860,457,779,808,142,16,246,269,872,628,78,837,482,261,821,748,69,181,426,445,440,719,412,388,359,323,822,634,966,70,612,390
326,294,56,889,746,810,144,93,62,267,279,16,416,316,708,99,21,482,559,414,790,142,124,882,323,219,44,428,306,825,835,837,194,845,442,643,514,300,628,375,602,146,291,740,133,791,881,593,982,725,269,684,122,499,28,656,650,358
474,55,933,367,142,428,315,714,478,492,276,111,831,979,816,909,445,552,977,806,571,269,963,466,631,903,645,45,16,706,354,772,91,741,323,700,62,87,10,226,482,724,274,324,681,128,295,743,854,791,602,646,695,222,202,451,813,559
236,865,592,62,298,165,181,323,451,142,392,840,738,821,810,799,690,772,565,140,947,709,88,378,892,376,756,468,119,681,16,643,879,859,266,668,52,645,155,977,751,813,35,682,424,111,61,294,955,822,1,958,282,561,707,656,250,28
460,810,381,970,684,648,144,892,926,91,482,414,484,194,16,19,269,947,142,287,696,542,75,662,501,98,326,848,779,813,167,592,323,569,254,756,198,752,697,861,977,285,264,961,777,595,105,830,634,451,605,808,88,630,139,62,330,353
175,222,0,5,532,142,256,529,62,699,358,813,323,105,810,877,646,592,791,681,977,593,721,403,920,598,569,881,261,447,635,980,21,684,264,864,300,441,613,60,643,947,326,638,180,587,627,127,748,955,329,77,756,480,79,106,87,571
983,422,889,32,854,702,326,768,146,323,10,142,234,832,770,197,810,62,473,645,837,621,145,222,45,457,638,867,338,105,159,266,747,732,315,952,421,441,87,653,591,776,151,593,752,207,814,533,53,165,196,245,790,559,173,548,668,955
943,732,472,56,157,766,253,966,922,818,326,342,795,241,699,885,540,730,45,919,0,81,464,152,473,330,133,470,142,212,800,88,406,369,748,773,720,960,457,177,1,695,338,409,62,655,199,19,269,354,282,315,810,335,467,482,785,701
109,16,396,62,521,205,214,643,384,11,983,581,339,472,756,810,56,165,128,390,765,279,637,621,146,509,889,695,908,875,618,702,596,89,340,858,212,632,142,216,957,969,155,977,502,79,266,58,523,533,747,147,886,446,677,83,809,515
324,183,814,330,824,533,157,837,56,232,165,16,820,447,889,642,62,873,648,482,911,480,949,10,142,880,269,672,222,742,453,357,725,239,74,81,253,515,892,105,564,766,326,323,414,706,662,691,17,550,187,756,319,769,144,813,978,171
125,721,222,16,165,956,269,244,931,302,338,797,615,756,523,453,88,695,248,159,227,646,494,62,666,27,838,788,79,850,242,91,885,368,99,900,385,628,949,657,634,599,287,647,445,598,601,10,414,821,52,323,142,781,839,380,562,501
557,412,378,909,977,930,634,165,533,144,627,320,266,430,31,62,186,163,684,457,151,142,845,712,447,16,321,752,56,0,202,931,495,797,9,445,475,44,146,441,10,70,156,875,810,826,907,825,298,581,301,505,191,695,568,542,662,646
142,492,593,62,487,699,45,514,810,889,581,816,698,81,862,790,808,606,482,110,385,0,173,326,977,50,516,323,890,402,282,434,409,692,548,871,883,645,687,445,103,585,792,952,285,852,245,194,526,211,269,922,881,727,241,52,721,101
445,264,447,339,142,311,581,21,257,239,72,876,337,947,808,573,482,155,783,468,955,629,929,243,323,746,791,212,559,915,62,87,875,960,684,512,711,79,99,779,810,16,241,222,780,317,351,561,555,395,535,813,286,571,165,260,5,634
33,570,106,643,17,456,466,21,509,158,74,165,332,62,88,87,416,703,668,23,445,314,622,296,881,142,681,359,677,210,19,260,292,584,457,850,957,375,585,514,219,738,236,821,385,606,947,554,813,166,943,215,889,950,269,297,828,91
447,762,650,974,813,16,245,589,983,51,118,385,62,689,886,760,240,0,790,499,761,309,836,295,525,829,375,889,921,142,597,133,694,35,533,756,256,21,810,135,873,1,585,703,579,892,682,779,521,160,564,96,795,792,452,785,643,927
448,460,174,879,921,222,492,621,480,142,269,779,691,256,512,602,16,38,422,118,867,233,213,367,756,441,810,929,409,889,544,668,523,813,144,214,548,892,977,445,70,19,95,440,358,731,154,165,421,662,339,822,240,326,357,771,781,396
802,445,92,756,135,144,142,922,165,16,272,775,876,20,881,323,269,631,104,226,100,956,725,714,203,577,326,779,821,317,238,977,524,218,222,600,646,88,62,202,682,409,908,388,185,56,146,300,765,668,151,566,943,827,728,605,909,947
8,588,323,222,367,142,837,340,752,575,817,482,62,801,10,16,101,430,799,299,156,628,649,537,825,41,87,100,695,767,792,125,810,957,756,958,739,176,889,813,409,218,326,424,401,838,865,440,144,354,942,832,615,699,34,777,620,33
393,333,16,621,142,340,955,889,346,492,611,445,708,2,641,326,854,248,813,412,584,753,375,566,482,222,67,466,912,269,301,282,966,756,828,810,850,499,763,645,909,62,825,977,943,694,195,28,61,96,646,915,523,385,863,795,957,667
950,38,643,142,926,864,963,664,324,62,221,404,414,56,310,634,678,445,3,375,907,480,821,889,265,326,396,983,633,70,671,98,447,16,351,944,453,482,395,233,291,338,438,855,159,348,652,660,405,406,475,670,813,457,890,613,146,21
284,892,62,482,372,533,586,142,582,217,638,509,165,592,93,931,514,133,157,646,492,907,451,414,375,390,885,266,16,570,345,952,412,56,39,283,146,445,222,969,557,63,19,480,752,645,792,331,66,302,977,615,695,682,323,409,708,83
668,260,146,944,475,977,662,482,62,947,165,235,457,142,586,326,115,681,803,447,245,472,638,370,743,445,949,44,875,797,205,809,341,706,939,5,170,929,363,916,16,663,859,409,100,830,596,647,139,155,392,335,810,173,581,505,595,960
559,345,892,780,697,324,334,385,646,779,56,783,315,142,501,692,79,537,218,726,533,550,475,893,585,835,571,906,269,307,384,144,842,410,33,910,118,883,638,445,62,194,341,577,568,54,756,956,395,342,198,542,354,19,286,813,263,328
326,16,375,400,477,165,207,879,23,480,287,831,492,445,466,522,142,176,559,889,962,57,87,795,378,835,690,662,62,911,709,475,724,957,538,810,469,875,604,193,3,144,695,81,482,222,335,591,668,370,77,556,756,768,273,92,615,329
74,827,201,62,472,142,222,415,892,269,311,448,488,54,234,917,440,859,889,479,684,845,326,307,569,279,823,236,837,909,668,176,73,870,848,240,451,774,700,88,58,598,764,286,153,165,16,756,409,414,528,514,468,875,790,411,711,379
62,952,634,498,790,118,696,242,898,836,668,533,538,144,389,597,16,66,79,165,307,56,269,712,333,853,261,813,142,428,193,829,93,973,728,941,591,977,316,817,870,567,515,10,184,910,907,202,377,519,301,984,639,251,87,571,919,445
87,821,889,754,489,165,222,332,790,671,294,707,229,668,915,326,809,56,324,415,340,868,597,845,142,496,189,813,262,634,480,482,0,499,528,333,16,581,35,779,68,335,62,977,180,645,648,152,748,248,445,662,457,116,723,882,269,447
142,804,695,958,88,333,568,59,480,813,567,323,524,16,144,77,892,889,531,964,445,645,269,910,62,84,187,918,79,933,478,153,300,668,975,389,589,557,724,606,581,252,0,268,709,875,797,662,548,854,881,442,87,654,810,378,472,667
457,482,62,120,370,745,118,142,983,392,378,628,174,871,223,407,792,406,979,752,222,269,813,670,514,421,238,637,646,523,151,199,533,691,144,850,810,261,941,88,571,499,447,695,859,881,588,581,698,798,723,3,868,742,111,98,681,801
482,241,504,703,346,62,962,232,16,881,269,144,177,821,287,508,952,389,84,738,23,737,299,445,751,856,96,910,459,552,79,681,546,695,764,524,176,879,775,233,475,480,142,801,898,315,810,638,447,606,50,581,727,642,396,56,585,533
926,142,462,821,963,638,213,151,323,944,810,135,209,269,576,124,326,441,322,106,453,404,892,781,712,977,445,495,875,779,620,62,220,109,447,26,921,267,0,844,163,673,668,148,88,813,46,967,648,53,931,695,188,406,480,756,448,451
358,440,62,938,475,142,34,583,171,955,79,323,274,143,480,16,269,144,52,270,921,473,602,702,482,291,438,170,19,792,442,60,619,128,457,197,194,56,99,165,378,140,138,983,222,533,146,857,338,254,195,801,859,813,329,516,810,50
469,636,596,269,19,171,552,738,794,581,323,116,875,467,131,203,938,861,16,357,428,62,68,790,643,533,338,91,329,415,522,890,451,826,21,336,87,102,96,571,684,334,406,813,188,212,43,864,127,507,457,979,558,646,114,142,645,268
892,301,0,193,536,813,654,287,889,623,511,480,692,837,335,810,16,323,142,53,784,865,668,627,690,786,915,56,792,23,703,87,648,378,410,269,189,516,665,853,533,248,305,490,788,864,903,756,832,140,826,62,157,445,456,128,139,26
952,142,480,653,550,765,285,401,666,642,482,78,828,585,241,790,77,859,983,62,28,88,674,959,0,375,341,844,390,777,954,704,756,340,648,374,81,45,727,661,488,378,15,710,466,557,323,668,313,76,384,628,787,345,197,216,681,56
