333,323,791,675,963,207,668,5,548,515,824,326,38,881,695,938,571,970,790,106,638,888,269,109,405,765,643,787,487,480,142,239,821,14,648,814
797,357,83,447,164,496,482,457,445,851,881,685,20,106,780,405,142,62,889,829,333,669,703,70,209,340,746,489,771,296,533,977,918,643,118,583
676,565,371,581,501,62,68,0,494,790,142,155,165,308,174,290,385,361,16,864,905,31,881,447,35,390,533,810,127,100,29,445,760,32,76,732
269,345,244,780,961,106,889,372,581,728,703,208,660,447,8,152,838,482,533,476,350,137,142,182,653,324,727,326,779,409,769,568,542,783,143,963
695,142,649,269,100,103,523,295,79,881,645,602,144,810,832,916,514,646,345,480,62,366,323,900,20,218,977,56,167,746,643,863,719,284,642,239
142,765,41,836,131,269,358,577,688,1,62,838,326,445,56,78,627,409,776,14,162,728,756,748,804,813,17,165,5,747,984,909,241,323,79,786
921,559,146,623,646,603,666,91,99,889,142,26,482,858,323,918,578,499,391,241,676,287,180,943,535,550,5,129,57,62,684,875,385,767,335,756
378,492,323,630,689,863,222,943,94,142,765,445,755,585,133,204,982,16,514,829,837,977,354,811,620,756,320,854,265,795,615,493,269,533,545,822
326,26,100,142,810,947,205,62,926,335,19,681,269,538,445,91,792,955,82,756,406,937,222,360,141,574,668,482,838,746,602,343,167,315,585,472
794,462,753,642,701,21,889,864,958,516,62,122,92,874,322,892,10,165,131,813,269,146,79,142,732,805,323,267,56,329,482,953,684,293,106,581
639,62,895,151,338,475,326,875,182,340,525,813,142,207,2,979,447,291,71,5,140,87,445,323,541,533,269,854,68,689,781,231,509,703,674,929
480,831,711,16,269,323,62,492,151,222,401,646,499,556,12,3,106,445,581,752,326,197,142,433,781,517,695,681,237,482,934,810,947,165,698,634
756,746,226,142,412,361,652,813,526,660,162,329,332,810,62,375,634,105,165,925,553,16,161,950,251,604,291,637,345,5,415,68,90,485,482,899
430,523,62,218,680,973,790,643,469,173,241,809,269,0,190,475,209,261,443,142,875,508,756,515,110,440,587,810,950,245,378,682,401,903,333,676
116,307,218,947,326,756,146,165,144,924,662,943,478,88,745,854,641,895,561,406,76,890,810,934,790,142,889,692,396,391,813,62,789,405,864,269
813,581,110,557,678,628,240,500,194,572,326,222,511,482,254,170,62,889,9,970,374,684,169,241,234,943,853,365,77,739,142,719,747,422,66,682
727,728,1,814,905,853,952,341,865,482,16,785,406,142,53,138,88,105,746,768,174,581,677,87,515,374,235,733,2,444,330,977,424,889,326,867
621,38,718,174,814,458,581,33,926,142,253,798,445,813,732,482,62,281,963,471,810,68,947,219,56,824,29,684,779,0,385,407,838,334,73,548
375,606,260,142,131,473,411,44,775,699,279,269,792,62,429,494,50,983,103,341,323,83,908,326,14,53,16,914,620,808,889,666,873,655,943,898
786,838,875,943,792,368,926,484,142,930,11,260,692,801,357,285,979,62,421,695,445,405,892,598,673,581,329,440,82,408,836,571,294,482,797,535
44,645,100,62,810,14,165,814,33,782,23,222,16,875,155,269,570,124,482,452,326,228,860,428,777,345,296,620,874,142,737,416,473,486,873,144
269,315,10,88,515,330,409,766,79,523,390,142,790,672,207,329,796,433,62,251,339,92,210,55,581,700,976,392,326,840,810,915,875,533,72,660
514,523,142,950,537,10,218,979,748,446,62,975,451,889,269,636,837,648,689,756,151,14,35,605,312,746,480,134,24,904,100,332,16,482,341,3
509,641,482,282,813,204,576,633,480,889,189,628,323,668,44,326,39,645,28,142,714,952,390,35,163,837,744,401,775,854,983,959,62,445,967,402
695,384,269,82,433,415,892,291,155,409,142,144,533,714,466,326,201,983,159,905,810,324,86,254,98,681,556,797,496,62,889,328,287,392,530,773
480,326,245,324,526,864,269,514,760,79,194,144,23,445,627,550,571,460,331,240,142,21,516,91,62,918,959,87,779,668,612,458,960,603,943,782
142,333,324,447,345,810,364,967,113,21,698,62,398,726,161,634,326,56,250,34,146,720,684,23,482,467,835,147,892,351,187,813,222,853,797,816
732,142,283,47,16,689,297,524,966,979,99,500,165,62,467,251,617,269,889,457,445,790,299,241,934,502,78,345,170,331,5,571,645,886,752,703
222,482,587,858,270,16,813,983,864,905,552,20,889,266,634,64,645,695,694,269,756,333,936,3,769,256,571,142,861,79,385,115,447,691,424,761
96,903,326,598,300,810,62,638,813,74,240,949,779,482,639,142,165,604,790,943,424,829,118,457,643,905,4,252,794,549,273,147,56,344,295,703
544,330,647,287,854,89,794,60,335,889,684,144,546,508,774,907,495,68,621,273,410,896,62,165,300,634,363,533,319,142,727,120,795,384,954,873
323,909,668,812,68,165,296,244,269,915,452,16,142,405,559,860,62,445,705,0,466,151,929,553,159,560,55,494,414,273,822,648,730,645,56,694
142,445,441,135,326,768,447,269,790,605,191,514,62,16,581,81,205,222,432,324,756,977,480,457,568,759,439,345,797,955,709,443,929,585,912,554
567,468,983,269,333,31,775,62,618,413,824,834,318,656,905,222,853,581,267,282,638,531,78,801,482,889,147,969,790,961,645,142,681,445,922,732
174,62,27,977,222,886,790,357,595,853,168,410,146,982,115,323,756,837,215,405,151,524,956,355,492,142,514,947,666,273,724,466,843,5,269,744
119,133,221,285,575,219,890,947,146,62,384,142,323,118,165,576,613,482,728,813,585,282,581,269,892,467,548,451,931,537,432,810,707,178,723,521
983,109,457,949,646,470,889,103,790,788,813,533,81,375,342,937,291,294,785,950,329,16,34,513,943,261,26,568,323,911,269,62,222,142,952,672
533,606,779,708,645,276,923,294,404,738,615,269,56,44,853,910,447,142,248,62,198,909,918,324,191,482,604,761,747,222,773,809,323,170,326,484
85,892,269,903,507,62,323,99,0,142,637,921,534,858,610,756,813,422,653,668,412,441,819,106,216,165,100,648,769,255,184,222,79,188,918,615
482,389,792,790,326,323,445,184,33,705,87,491,634,819,588,91,486,662,617,231,718,858,741,81,859,805,66,182,468,370,144,62,955,176,703,451
610,165,445,889,33,120,152,796,335,700,142,233,684,944,792,362,727,440,326,813,975,514,62,255,853,585,871,875,681,653,648,606,416,348,774,323
797,841,295,612,668,368,444,269,553,439,62,480,272,318,194,747,548,16,610,151,950,323,136,447,142,58,81,618,692,643,564,821,202,387,938,445
862,300,326,62,809,305,409,87,335,133,165,142,787,18,338,650,703,891,931,482,643,791,221,912,118,170,406,483,237,269,826,464,761,951,581,222
130,142,407,68,276,291,969,165,978,5,126,332,792,118,378,939,843,482,509,647,20,296,467,747,810,979,62,611,174,692,703,301,885,597,155,315
813,260,89,323,906,39,445,62,161,678,834,779,853,810,357,142,351,875,618,269,891,821,204,222,792,241,238,979,370,373,59,271,306,641,428,609
636,835,56,375,81,943,585,604,591,627,794,647,752,301,682,863,326,445,726,703,695,777,407,448,79,802,864,114,109,596,865,762,23,778,810,722
99,482,81,163,798,269,838,585,777,261,142,860,62,26,523,587,958,410,629,127,703,650,233,546,139,724,638,889,799,533,351,748,955,76,623,472
326,886,822,482,810,475,921,23,813,947,887,409,220,250,791,8,798,62,269,295,142,674,557,492,621,144,146,756,137,765,889,165,293,379,79,185
79,441,860,62,56,711,5,492,633,889,738,277,604,482,864,27,616,790,323,692,977,813,338,162,142,255,559,138,44,14,302,52,21,311,58,16
432,875,275,295,305,269,77,769,480,756,291,323,646,926,637,782,844,979,73,514,486,0,312,452,638,632,668,889,335,87,146,641,56,1,712,628
457,681,142,480,754,196,797,147,62,38,32,146,764,165,516,458,810,189,99,570,790,475,546,421,765,88,969,348,214,691,445,782,94,756,244,559
846,756,482,9,875,269,16,797,62,850,773,813,222,457,666,480,668,326,977,104,703,445,403,844,53,535,870,410,485,868,56,212,299,117,52,123
96,559,18,99,761,548,47,166,634,766,810,480,143,182,874,323,98,142,606,889,354,682,290,929,175,835,662,618,971,270,256,790,289,952,366,52
699,56,724,428,681,279,134,668,87,634,533,947,860,889,820,360,627,933,635,16,475,269,3,166,62,234,170,790,582,617,63,20,890,961,297,140
344,21,779,114,98,668,436,838,16,409,319,165,813,142,889,546,777,811,810,62,533,269,222,107,602,790,567,268,44,515,441,756,447,864,118,747
833,359,299,376,411,466,750,854,480,16,956,889,843,114,955,452,634,142,486,569,79,350,462,772,943,645,639,610,785,421,174,695,875,269,62,720
739,326,492,222,62,810,315,925,445,142,627,501,409,405,618,385,392,703,269,653,16,345,155,628,442,245,874,816,467,870,311,441,984,19,224,921
892,666,917,552,218,148,592,60,746,889,79,142,975,16,99,144,947,918,756,772,801,979,98,290,30,467,315,810,513,662,935,447,813,21,600,269
670,596,689,483,62,955,58,79,533,146,651,61,628,30,695,417,197,300,222,329,134,789,429,323,634,40,546,785,180,662,482,96,505,82,668,835
142,864,326,686,105,533,591,935,62,173,672,26,404,666,102,294,260,78,437,535,808,668,144,68,133,264,565,723,733,799,767,269,558,77,291,548
859,56,918,955,281,810,14,323,970,475,748,854,837,130,612,947,302,770,287,766,405,824,144,28,88,909,248,514,333,942,268,414,703,165,354,856
33,706,323,700,15,349,696,716,120,927,638,405,222,62,233,482,695,875,921,630,684,261,738,296,218,406,317,652,965,255,375,977,808,878,804,795
62,492,645,61,269,155,124,979,447,901,142,751,326,305,761,516,796,644,112,613,892,438,718,19,324,378,508,230,549,538,943,404,693,54,52,26
142,634,570,874,682,602,375,681,565,695,728,315,786,428,242,326,338,742,62,445,281,91,144,475,889,47,139,96,871,797,66,189,680,419,118,453
62,756,970,475,649,891,907,900,166,598,165,765,371,295,324,23,785,779,846,615,850,141,175,317,268,241,909,389,83,300,287,261,289,824,323,269
33,62,179,810,222,941,938,311,480,566,457,478,909,792,296,326,428,802,632,471,409,983,295,482,323,373,241,290,826,99,835,287,52,49,476,634
969,548,770,804,572,142,234,62,782,411,821,324,345,808,197,854,536,970,466,569,908,236,881,982,326,21,339,712,323,813,759,56,447,126,618,974
257,64,934,300,785,744,323,98,810,543,142,906,299,158,775,466,354,447,326,464,588,129,864,480,39,88,428,703,171,467,705,475,784,146,56,479
222,567,146,591,62,142,700,87,889,136,240,975,291,81,962,851,541,46,632,809,947,465,47,338,871,513,657,516,348,487,893,558,480,895,367,854
87,79,781,634,889,260,89,445,58,983,269,188,16,675,929,295,52,907,973,501,742,877,625,299,46,62,238,10,495,367,780,142,620,248,53,756
963,243,794,391,651,704,409,79,695,242,326,144,813,533,733,681,613,62,952,712,615,505,816,142,515,810,41,300,587,50,465,668,815,739,118,416
218,776,16,62,298,568,856,149,387,146,52,5,269,113,480,232,90,523,756,443,646,142,422,157,609,770,961,514,114,824,874,738,109,0,979,317
326,410,372,810,16,56,120,695,269,782,482,379,384,499,445,634,890,285,114,938,756,10,792,606,681,548,648,790,62,748,92,533,751,79,142,332
410,824,538,209,199,62,260,974,737,87,616,508,93,947,529,702,173,16,421,250,194,889,32,785,414,791,745,162,248,765,92,904,563,320,142,694
142,373,447,889,756,261,813,287,703,101,558,581,183,821,714,618,155,733,209,323,445,752,151,783,62,594,579,160,264,428,645,729,638,548,559,869
142,62,689,961,813,934,231,873,675,516,845,486,514,508,700,79,222,570,78,376,977,323,155,87,260,785,164,380,344,300,409,916,593,526,294,733
78,816,482,62,675,102,142,300,695,979,584,16,456,460,385,345,283,791,653,120,632,182,87,983,197,222,269,844,546,813,668,975,984,821,323,899
98,466,440,234,695,81,905,746,627,602,62,689,533,458,977,165,808,250,797,943,357,480,445,16,66,72,648,323,131,170,756,0,289,810,681,142
816,581,142,754,62,326,165,943,323,422,269,638,144,234,87,193,450,894,813,274,445,409,979,779,151,410,261,680,318,231,719,222,474,881,688,482
325,16,410,91,305,813,167,598,447,802,700,834,548,594,87,810,653,425,323,821,695,142,571,482,434,46,62,15,886,105,577,889,969,626,973,871
269,323,62,478,285,193,333,559,810,209,821,626,125,772,892,445,222,492,429,958,671,377,466,142,61,930,345,813,56,23,60,499,900,680,281,972
62,142,55,297,326,453,568,846,912,910,615,118,212,598,657,383,445,289,676,544,392,480,317,124,585,341,748,323,812,945,16,37,329,367,943,941
977,241,207,889,850,326,269,281,929,756,667,245,613,764,222,668,921,537,341,810,375,550,790,821,338,783,62,56,938,294,874,907,660,662,315,119
142,605,375,83,766,977,485,609,144,0,447,241,450,264,326,873,146,370,412,337,943,214,915,16,569,269,389,645,62,947,439,730,892,33,695,247
756,764,960,646,18,983,695,196,689,938,326,269,652,62,360,345,949,142,918,16,32,818,412,813,550,495,300,391,299,99,91,847,283,790,323,222
791,323,445,334,884,931,644,39,620,296,100,62,142,338,854,520,610,499,120,294,825,809,577,638,326,257,526,590,889,218,282,96,482,261,35,78
832,579,638,904,222,142,552,163,14,570,828,509,62,896,271,960,973,462,282,983,756,278,479,710,16,639,480,627,197,533,45,445,809,931,668,677
440,235,269,142,62,911,896,406,56,952,744,668,422,414,858,785,813,889,732,576,146,305,423,58,445,837,869,295,975,602,249,158,834,323,216,16
542,875,142,864,632,730,454,573,144,222,979,62,349,712,384,960,295,269,233,250,813,695,369,850,889,685,91,191,529,982,323,728,475,298,779,497
826,756,323,689,792,514,269,292,733,546,666,889,357,178,482,380,596,285,469,480,194,963,787,492,142,813,838,382,35,695,810,222,681,709,71,133
808,129,294,87,166,861,522,816,695,634,53,585,938,581,966,62,191,300,557,756,781,255,195,931,895,345,765,363,409,699,657,901,870,975,639,70
62,346,538,929,809,300,977,409,533,724,686,797,949,684,179,615,939,439,142,226,159,702,859,233,818,889,399,269,501,756,938,324,326,248,33,703
199,794,142,538,375,165,326,394,482,853,594,552,294,617,641,390,568,728,366,44,323,168,62,335,254,816,756,694,746,74,269,681,699,731,377,701
16,810,57,688,133,626,149,480,193,235,756,323,222,157,889,407,695,88,982,813,47,375,983,345,324,142,853,370,475,537,62,777,326,445,412,269
821,374,142,477,52,959,482,983,600,173,943,87,581,185,579,791,365,375,892,771,269,16,10,885,279,149,756,0,223,593,380,409,889,668,503,705
414,354,977,297,910,326,285,502,695,62,25,561,847,311,557,494,275,634,829,795,666,512,677,77,875,970,383,268,947,692,146,825,428,821,919,37
860,983,323,678,979,482,348,578,982,396,62,533,24,813,340,326,451,728,238,756,319,889,251,236,503,636,494,952,569,779,939,14,245,434,810,422
764,813,738,581,853,57,58,323,151,484,887,0,468,222,46,883,826,552,713,424,269,215,296,431,892,142,721,905,926,585,237,445,326,87,541,16
56,433,142,634,514,648,446,102,62,864,165,512,695,120,569,441,690,534,797,332,133,211,762,269,270,323,603,652,0,370,326,296,546,747,943,445
907,326,974,180,261,834,748,668,706,250,323,813,730,889,531,16,708,142,405,146,533,438,351,601,70,612,480,79,801,808,340,84,472,473,343,524
892,482,144,337,970,813,149,722,288,56,315,826,70,89,142,480,269,581,205,754,533,240,626,761,378,112,599,451,821,253,909,889,839,48,837,374
144,440,251,142,479,271,363,943,32,592,141,390,347,79,447,877,56,779,62,633,294,512,526,634,405,620,306,326,451,691,838,24,720,718,947,86
226,16,93,854,500,114,929,142,475,227,457,445,480,326,909,343,62,606,0,936,56,860,165,813,676,482,664,410,288,567,295,886,487,719,329,911
142,405,981,269,712,335,178,105,240,581,50,62,467,155,934,295,779,814,554,392,370,521,226,898,118,97,21,430,492,15,813,703,5,257,931,426
585,636,854,46,101,79,809,956,269,326,90,357,296,174,142,942,970,480,598,638,680,938,62,304,445,267,500,203,68,979,187,828,668,684,959,222
741,269,142,920,146,889,512,513,875,62,524,864,809,843,315,153,625,94,122,163,860,663,554,823,508,666,452,326,61,873,979,892,116,673,120,780
910,411,44,813,792,190,754,269,786,935,889,99,931,297,326,482,416,194,323,899,955,290,810,379,977,533,266,959,165,731,645,142,62,875,306,762
695,468,441,482,142,62,423,628,260,963,705,277,854,388,497,165,180,812,490,761,404,250,175,634,810,300,308,577,640,984,295,66,533,266,559,401
269,338,62,45,10,652,222,155,112,779,323,118,864,142,943,257,345,756,480,967,865,78,16,185,482,385,260,171,68,374,207,346,416,146,188,938
447,344,486,636,15,828,492,333,482,385,68,131,588,16,319,142,62,791,144,89,222,929,853,299,140,974,354,808,779,744,172,155,748,442,739,552
378,300,694,245,335,596,194,295,402,230,142,405,62,338,81,111,348,699,889,16,936,222,269,810,118,374,457,882,675,323,979,146,969,864,516,482
781,83,254,424,300,429,326,835,218,746,62,68,480,809,148,477,256,142,372,641,718,699,889,797,16,261,553,433,968,858,765,84,831,790,886,668
37,892,436,606,329,323,445,482,551,875,732,233,472,13,144,480,385,889,142,62,834,61,956,333,407,630,720,845,354,184,157,731,938,99,33,829
475,142,62,577,756,581,68,975,777,700,983,732,492,406,445,329,16,340,439,307,326,218,695,629,514,83,144,98,878,421,404,889,925,687,50,52
433,99,14,33,350,962,770,737,323,61,451,396,167,16,190,198,152,533,548,506,196,165,457,767,525,357,62,908,919,643,13,114,797,699,182,267
617,96,142,790,769,270,62,422,546,676,837,269,892,10,350,105,151,886,570,835,458,240,889,307,533,447,868,445,165,492,392,589,475,733,174,642
16,889,281,813,245,142,32,797,542,551,451,810,214,756,69,902,884,290,864,287,565,927,482,790,269,323,747,166,134,89,779,295,207,62,728,708
645,379,56,76,822,499,452,68,684,281,875,889,137,84,222,908,810,480,142,411,144,29,269,790,152,218,977,895,87,938,861,827,0,703,671,485
970,151,639,245,62,142,756,311,161,781,300,928,269,479,101,329,673,628,930,222,604,297,457,715,772,569,67,324,499,282,482,385,354,16,779,588
881,233,143,924,482,62,324,495,97,792,971,864,231,760,587,816,801,403,969,737,954,130,618,926,909,703,853,572,189,14,56,558,451,235,720,326
551,141,598,969,644,970,62,527,618,596,163,424,105,295,889,16,947,569,323,118,847,155,808,645,53,977,341,695,761,165,581,913,142,92,433,56
348,675,70,681,445,695,62,834,231,142,969,533,491,151,817,387,440,798,931,548,911,864,363,162,232,585,821,230,117,460,906,269,613,449,353,813
34,241,681,742,691,294,134,963,952,142,62,23,829,156,753,889,480,269,695,466,892,747,326,541,533,813,689,146,81,395,909,118,793,26,821,458
414,326,146,54,269,409,560,810,889,756,668,853,46,57,638,89,302,790,651,646,62,344,5,872,167,145,32,684,230,746,642,50,325,626,569,796
142,569,695,680,756,533,110,813,785,559,475,357,58,56,157,861,453,665,131,326,16,433,231,62,810,639,947,482,572,24,711,558,406,698,882,159
326,142,248,927,458,329,165,810,637,482,16,114,445,533,890,38,298,374,764,813,568,979,226,292,62,881,695,410,406,99,134,906,196,733,546,144
406,829,67,326,810,966,452,553,711,635,283,533,142,730,859,273,731,864,903,295,480,62,26,955,816,16,46,535,338,876,615,764,285,348,475,482
581,10,187,912,326,482,278,642,537,716,269,445,499,447,451,675,699,792,160,615,353,510,812,813,50,339,475,56,933,165,335,323,955,146,294,514
315,759,323,409,960,756,559,352,142,754,552,977,144,569,929,975,583,44,457,492,133,824,182,316,482,326,891,943,91,167,375,62,377,38,257,35
62,902,6,79,954,864,291,240,779,960,161,957,668,378,839,287,587,539,676,529,756,58,334,144,882,890,340,482,190,445,323,326,44,245,273,438
669,930,480,797,73,165,142,527,764,118,289,733,62,747,924,700,278,250,211,912,207,105,170,983,756,738,765,338,824,231,16,56,819,52,821,173
62,381,337,731,445,707,821,853,875,84,222,301,374,815,512,492,632,929,183,756,142,668,447,93,533,889,146,406,326,0,639,797,120,781,486,143
492,332,311,881,977,326,142,354,960,241,821,806,681,107,457,338,759,813,546,569,334,92,391,406,375,52,377,16,889,222,856,447,135,695,619,304
445,407,410,752,975,222,56,298,62,217,888,291,94,132,737,482,556,350,777,277,447,16,240,250,876,668,91,977,142,479,638,957,440,404,785,732
399,367,100,56,307,308,574,854,918,345,269,87,553,257,889,47,482,686,142,850,813,440,684,365,568,197,16,492,892,62,268,699,906,820,10,608
482,706,142,603,854,445,792,68,149,291,756,300,222,689,514,62,728,20,618,260,818,23,16,310,892,129,157,494,813,801,695,659,474,979,323,628
165,528,222,140,581,62,701,756,269,135,371,568,814,596,500,323,784,10,681,438,889,78,825,142,186,80,806,58,516,767,918,7,300,569,700,977
62,142,892,317,235,335,932,794,681,326,347,162,16,70,523,571,174,424,401,740,135,269,146,250,701,949,810,929,639,514,385,970,114,657,392,889
17,813,142,430,783,294,399,838,194,932,445,668,62,315,81,222,152,405,223,975,144,260,480,33,559,742,184,375,241,151,463,953,603,135,617,648
73,181,142,756,467,445,928,114,625,748,233,165,338,864,875,833,946,240,59,443,977,186,581,211,838,326,10,58,695,62,222,146,294,674,144,422
682,116,142,62,295,300,445,813,700,102,533,463,33,668,165,776,284,379,550,269,332,120,666,151,947,350,701,955,535,390,534,537,983,326,58,228
813,428,694,26,857,808,783,230,492,405,62,375,153,864,581,983,548,534,255,938,785,142,282,345,514,645,241,83,926,326,16,116,789,775,323,824
282,240,482,188,326,245,70,62,813,142,515,366,53,285,918,105,300,222,645,511,603,87,524,157,480,289,290,873,699,323,818,624,553,576,632,226
756,714,445,14,480,495,727,294,171,482,0,16,369,970,269,853,911,197,142,442,222,62,149,779,910,146,891,330,845,795,12,896,338,859,326,234
127,668,858,790,46,642,838,912,512,281,445,270,618,703,181,294,548,24,551,840,881,59,853,536,958,142,479,700,822,190,813,889,409,480,801,447
142,730,326,854,139,310,241,282,889,292,345,213,585,333,833,768,47,629,875,324,1,269,447,23,83,943,515,71,638,896,445,217,952,62,287,746
438,507,494,732,533,105,792,323,257,979,0,810,269,283,168,502,512,165,246,568,480,15,62,379,207,913,947,300,899,669,909,937,442,130,905,185
651,24,351,142,62,790,641,301,645,466,335,481,938,405,166,56,91,889,813,947,924,695,794,905,781,816,426,678,323,16,482,144,222,269,446,810
374,143,874,445,737,16,269,454,358,219,447,62,116,406,588,422,370,891,142,783,289,527,905,409,613,480,695,792,668,638,87,808,326,21,892,733
142,947,151,791,52,67,270,482,892,606,414,885,62,375,146,879,209,354,447,615,91,813,983,342,523,920,360,393,796,558,269,323,854,821,165,358
819,577,578,163,983,754,16,810,959,241,323,165,668,326,475,966,482,139,892,10,335,305,142,492,785,565,821,684,781,541,656,895,217,592,133,115
235,16,424,615,813,326,118,165,533,972,139,466,142,977,728,976,577,892,608,323,136,639,220,141,123,598,701,810,58,889,714,269,570,66,668,797
585,726,482,813,499,62,947,952,756,60,419,862,165,880,306,827,326,514,406,118,627,957,641,481,255,90,581,287,354,79,889,890,324,332,315,92
684,568,676,836,326,378,142,165,16,860,467,949,93,269,163,781,492,256,775,518,335,222,682,791,83,291,411,195,559,283,821,100,422,706,146,870
771,62,127,226,482,603,575,944,333,517,612,639,268,247,696,768,860,142,92,550,217,865,451,330,87,14,326,446,56,715,822,939,339,637,69,445
105,808,475,822,62,295,628,721,107,494,791,33,810,354,713,445,269,546,548,756,775,622,287,672,493,83,267,89,636,44,165,797,142,643,233,368
15,581,646,245,756,266,482,864,302,323,222,144,445,969,326,929,392,157,376,105,638,421,476,141,261,14,983,695,414,62,792,970,306,32,696,317
87,769,126,241,695,26,637,514,824,889,756,123,23,377,892,144,142,62,56,948,810,559,269,567,102,480,864,859,259,602,620,339,606,557,854,432
637,390,548,943,776,62,142,52,605,810,99,282,982,135,394,695,276,468,634,482,103,273,264,732,889,222,744,984,42,396,240,480,181,618,834,203
846,306,480,294,424,62,43,810,142,466,16,889,345,445,765,620,254,89,53,929,183,779,146,173,813,326,533,113,593,738,312,421,734,966,269,482
260,142,222,354,548,889,533,46,515,947,177,810,695,421,516,592,588,241,83,117,808,62,777,881,864,703,909,165,326,428,800,813,56,550,93,157
