813,142,688,269,821,526,514,151,716,881,641,695,964,25,581,664,938,259,62,657,733,520,222,146,684,374,889,636,188,502,445,435,386,943,860,533,385,390,173
871,826,527,142,908,217,404,445,62,641,684,56,581,116,779,457,970,134,326,385,759,967,911,83,880,956,373,144,222,332,646,279,495,675,323,535,889,786,253
588,777,871,269,165,300,881,773,779,370,62,405,929,744,457,226,797,892,762,261,16,534,375,645,108,142,975,323,821,791,756,790,700,416,788,56,864,979,682
651,499,771,180,286,62,595,169,495,620,821,977,488,83,482,658,351,269,602,772,792,472,385,445,45,10,72,323,948,615,523,835,738,151,16,384,58,164,569
381,134,392,816,668,326,222,790,970,406,669,820,728,335,963,354,146,269,148,279,675,438,268,312,30,170,165,681,505,546,44,754,924,931,859,662,650,105,278
552,354,879,952,56,267,889,326,155,514,229,728,269,175,142,943,374,223,878,755,106,16,157,165,144,753,46,466,459,389,567,323,182,482,756,406,358,947,462
875,528,550,494,159,548,62,248,324,533,270,479,142,133,827,480,981,323,326,879,34,797,692,970,291,131,32,977,358,351,275,58,657,756,779,100,245,16,918
374,480,860,813,793,977,892,795,479,701,59,982,773,864,409,810,16,728,447,960,428,159,324,58,238,146,504,81,969,142,269,538,918,330,150,442,47,98,300
892,618,269,432,786,166,257,142,646,712,449,88,774,913,326,39,889,918,333,335,42,841,763,681,828,38,212,895,85,441,816,52,222,724,845,710,320,943,264
329,457,409,269,931,841,736,877,214,16,813,518,354,62,118,204,921,297,638,119,467,928,633,855,142,979,379,875,605,911,668,56,913,983,222,581,714,177,155
493,746,256,553,151,457,357,889,424,693,929,813,832,62,56,690,81,16,441,142,979,168,701,222,50,445,748,632,132,909,361,231,165,785,450,681,405,834,66
864,142,314,323,819,213,889,149,813,137,785,62,773,540,593,330,26,357,129,599,492,332,160,977,45,447,684,517,553,159,165,296,16,797,482,567,56,838,19
514,366,445,905,838,829,983,576,602,222,693,323,482,299,738,296,62,727,87,142,241,843,16,151,892,250,691,853,955,99,628,33,837,808,68,478,696,141,779
581,151,83,781,813,53,764,269,514,492,538,610,287,797,471,729,708,586,174,61,469,482,29,588,709,173,302,634,821,16,82,62,142,809,756,606,824,480,892
26,482,681,142,559,709,62,269,58,839,738,70,733,323,475,374,675,956,638,692,483,756,672,55,762,81,161,445,375,983,627,918,744,295,165,414,499,597,326
345,474,643,782,215,506,908,748,476,168,810,222,144,889,638,269,728,114,813,165,942,730,719,245,301,79,142,680,464,695,542,573,304,293,538,123,151,207,405
587,142,389,810,983,582,332,812,17,645,60,765,287,102,957,324,569,668,62,617,231,813,779,747,646,106,708,409,288,682,495,41,895,10,470,375,936,648,383
445,267,760,508,133,394,447,824,813,548,688,823,765,605,639,469,424,142,592,62,769,909,289,821,668,377,244,695,16,480,46,392,663,900,576,163,269,564,875
890,222,779,899,445,73,440,480,875,556,174,15,0,843,756,956,718,62,430,895,748,523,968,326,109,907,569,957,411,823,158,955,810,151,108,558,360,973,983
191,860,217,533,756,39,121,357,56,606,593,142,218,956,390,165,326,506,752,634,66,409,681,164,174,62,282,9,422,977,544,827,436,323,522,85,638,269,354
509,542,142,668,438,889,803,681,210,530,411,233,659,440,946,592,16,748,960,445,953,638,759,384,695,355,300,535,680,336,675,660,298,703,99,451,323,921,234
976,501,203,16,165,323,81,43,2,142,161,341,21,118,506,62,924,304,875,256,517,480,544,810,491,864,682,695,144,915,882,977,48,34,45,145,146,329,65
457,765,402,109,269,295,357,619,34,207,587,250,155,919,139,924,733,634,853,889,649,790,657,326,785,21,492,505,691,74,3,294,16,854,891,181,141,142,136
467,615,269,779,72,323,596,813,757,631,943,821,142,62,9,300,983,873,772,618,585,175,652,165,645,55,926,445,242,452,808,447,781,571,756,838,250,218,169
323,921,464,62,756,142,668,865,573,100,523,634,713,724,354,123,453,326,305,821,508,695,674,726,120,765,377,693,14,471,820,751,699,7,411,892,866,886,324
864,141,390,245,895,845,646,91,192,142,222,458,101,482,810,791,326,0,716,475,56,323,329,552,88,846,756,297,728,881,672,129,338,165,144,668,62,264,813
834,62,142,149,886,31,703,801,430,691,421,146,453,486,726,79,765,87,480,948,813,576,281,602,269,504,548,756,240,261,581,970,447,323,943,558,783,628,890
695,514,742,477,900,843,839,142,959,954,688,405,335,245,834,174,12,87,984,844,15,109,165,390,460,409,628,297,722,106,62,448,144,143,329,16,934,91,82
983,968,574,236,580,142,645,654,810,65,465,230,495,612,452,519,222,790,708,62,970,451,116,56,324,559,174,542,785,19,666,864,319,146,143,239,326,813,744
950,62,16,326,91,360,699,324,639,749,492,881,38,931,369,378,146,144,560,447,273,824,282,90,445,801,451,668,480,125,743,142,73,9,289,905,746,330,395
142,261,636,695,854,442,132,943,91,343,62,909,296,571,265,269,170,890,889,493,324,144,546,684,946,89,955,146,813,757,742,458,147,329,326,882,506,892,87
235,694,240,445,142,495,384,482,724,401,813,772,627,648,838,300,892,552,281,146,287,269,628,533,909,222,315,296,174,854,62,895,289,184,404,402,537,874,360
756,203,238,613,329,515,142,588,93,585,341,40,466,779,780,141,602,127,689,684,345,893,868,724,406,147,538,326,302,956,89,477,438,982,269,940,248,643,722
933,197,854,816,62,907,746,269,445,140,790,556,781,959,144,90,792,730,326,222,690,1,889,892,699,772,142,442,118,323,66,482,483,215,955,45,681,929,416
409,269,875,46,165,62,829,581,821,480,146,414,161,935,203,142,52,482,744,529,207,810,881,519,445,514,871,323,668,929,605,0,756,570,983,326,129,176,813
628,73,480,468,142,887,756,323,452,248,238,326,792,16,134,642,141,977,845,889,62,960,486,514,180,472,593,785,895,670,475,739,910,429,546,96,70,772,415
124,78,390,165,748,16,728,947,726,848,62,533,309,142,143,480,269,943,785,684,813,860,982,585,10,875,662,145,970,303,245,559,577,326,550,32,243,369,518
533,645,240,158,54,575,269,16,394,50,142,634,273,109,94,977,871,291,296,62,165,164,748,318,588,287,260,756,762,445,482,76,323,981,867,409,21,33,892
326,745,680,892,889,165,910,785,142,482,875,819,146,455,918,969,445,771,615,148,769,269,16,155,475,330,668,52,790,949,786,344,780,62,376,320,113,440,94
634,935,756,695,62,146,882,921,813,849,632,438,819,874,354,889,144,187,479,480,222,809,311,601,618,269,375,79,733,630,983,744,410,955,779,834,159,135,638
638,983,295,752,325,952,979,279,291,333,150,982,581,74,977,483,829,730,29,689,85,881,445,107,639,326,509,1,292,142,819,447,93,62,269,972,603,335,283
323,467,340,585,810,79,748,120,889,918,269,504,16,746,445,433,409,588,334,62,376,881,813,144,273,695,60,105,345,87,166,871,419,142,191,127,606,956,865
662,62,699,889,594,663,26,813,947,645,492,79,732,341,559,326,414,885,142,20,514,581,942,440,785,133,335,442,721,531,262,482,890,494,509,688,480,466,214
803,235,844,323,269,347,503,681,613,492,354,824,809,789,62,895,409,136,275,786,618,173,363,16,87,799,466,482,326,656,81,871,95,142,295,875,956,764,916
445,0,557,327,132,113,891,142,89,10,953,269,790,61,165,287,16,59,629,668,626,781,376,718,889,250,819,378,171,765,614,983,756,311,806,838,892,563,20
301,19,0,62,482,961,58,291,438,142,254,188,313,170,834,475,918,285,338,270,559,480,728,892,603,537,810,813,694,797,326,447,38,16,317,550,585,783,440
16,848,784,378,433,665,325,650,62,326,795,480,444,251,42,142,643,284,367,889,684,445,957,797,270,218,980,482,859,821,269,555,926,489,440,718,81,419,492
672,476,341,821,68,838,196,662,222,14,61,533,892,135,761,247,176,345,62,931,81,410,786,124,106,55,937,133,926,875,823,507,612,281,785,627,300,585,477
918,204,403,746,142,645,964,189,87,151,222,795,718,588,871,853,713,196,416,62,21,106,166,772,248,323,267,405,954,165,66,684,681,921,533,779,302,687,730
62,235,668,634,958,648,58,816,827,140,56,142,16,726,810,960,456,494,143,109,533,911,106,176,859,260,26,261,375,495,943,447,415,480,881,864,790,294,837
53,10,405,832,102,756,465,2,155,165,304,0,609,324,130,767,492,730,62,414,141,55,33,56,287,585,23,148,512,600,928,641,323,480,385,886,548,713,969
165,482,875,744,62,91,901,602,770,739,281,751,752,291,761,311,642,756,277,16,269,336,188,952,581,445,475,921,781,801,786,256,411,233,421,324,681,142,835
87,144,230,300,756,79,747,74,326,596,668,492,367,791,392,323,333,269,58,621,613,738,851,62,142,494,626,645,445,302,343,39,162,615,716,111,460,684,813
77,921,406,943,16,178,813,146,470,643,405,66,781,548,142,733,1,482,736,715,195,495,116,798,742,166,375,267,215,180,19,509,711,62,779,951,31,204,647
482,194,116,892,16,439,269,533,60,62,143,448,142,98,728,326,126,832,254,311,158,756,404,287,113,118,602,26,886,801,223,719,144,472,949,689,247,471,252
142,287,196,981,460,106,338,398,165,791,573,673,810,703,415,505,835,634,480,482,127,16,813,13,375,719,551,668,652,269,296,772,323,712,983,173,909,444,281
643,815,338,354,407,210,466,273,146,795,142,269,602,966,611,176,401,565,756,812,649,293,153,62,587,764,859,632,16,333,618,56,106,76,695,348,294,390,672
889,523,269,16,84,628,218,585,779,824,363,79,892,475,237,480,45,341,58,982,752,546,62,874,260,954,328,114,482,407,859,846,799,765,142,689,144,645,782
851,222,833,475,367,16,422,775,480,813,910,585,929,419,899,62,821,601,784,182,81,291,681,135,190,939,326,329,345,889,323,548,278,492,713,973,410,728,668
182,253,330,968,438,84,737,134,80,974,76,269,752,261,445,584,756,142,810,703,581,697,467,440,71,262,480,645,813,952,323,407,492,959,326,175,890,37,748
333,924,414,885,853,146,979,165,222,703,533,786,174,324,297,960,326,492,814,810,684,282,546,62,970,171,838,91,16,702,821,495,634,756,663,668,809,579,454
746,205,516,142,326,87,98,44,893,311,802,889,645,813,99,830,93,62,976,929,68,892,486,633,267,273,14,56,782,803,222,676,347,598,881,857,165,820,720
467,60,810,724,142,269,79,358,809,222,62,916,68,99,165,457,366,499,681,307,299,351,869,16,864,353,401,924,91,790,284,89,445,38,155,730,4,330,746
445,682,376,218,756,643,383,46,38,106,260,645,698,952,142,696,810,641,958,943,482,41,53,323,282,45,466,788,772,746,520,410,20,581,173,47,62,326,440
466,433,809,792,332,62,253,779,551,544,480,335,16,150,859,142,533,424,222,581,813,188,700,375,269,748,753,404,810,667,738,354,587,180,929,40,328,87,858
142,681,62,482,68,291,248,695,294,323,442,81,702,332,295,116,976,627,875,556,44,279,314,473,966,165,813,963,174,682,918,392,276,934,476,375,162,208,270
188,767,470,813,568,482,79,323,47,301,142,14,533,751,452,62,429,23,335,91,501,695,636,474,256,118,795,598,146,977,733,906,721,892,21,432,705,753,326
634,907,115,760,323,222,329,62,330,821,326,142,332,173,779,207,482,269,515,643,947,312,648,287,571,803,136,73,300,365,295,695,977,409,932,895,854,973,240
79,323,871,300,14,269,923,695,747,648,633,844,222,668,875,414,133,834,634,298,881,430,466,977,706,23,548,131,142,184,681,865,779,305,628,369,16,98,151
142,152,417,326,813,542,424,155,440,983,353,307,38,871,918,829,761,853,773,632,775,89,603,118,756,752,222,380,412,339,268,217,482,21,340,79,480,120,803
323,880,10,409,128,193,599,294,142,889,376,26,684,585,176,533,612,114,812,52,569,165,898,829,222,515,638,743,378,480,956,516,878,746,983,556,514,482,357
779,868,264,813,646,62,628,689,269,733,781,579,209,303,406,585,366,783,323,245,935,235,881,550,762,381,598,84,526,640,142,765,482,615,16,222,643,810,61
889,311,142,291,79,146,491,404,470,605,323,585,949,910,269,881,482,568,955,578,165,287,410,447,756,871,181,62,241,378,113,832,867,863,684,59,790,230,16
392,658,768,345,889,239,326,282,24,813,938,68,291,812,14,910,105,155,728,207,929,550,826,87,323,142,253,158,430,697,618,690,287,756,485,703,0,527,62
653,602,326,961,144,453,854,16,533,23,645,550,204,612,404,606,62,810,728,430,381,323,746,596,56,889,217,79,502,638,128,445,302,20,875,887,51,756,351
16,78,155,378,222,813,780,62,845,324,144,343,33,282,255,756,142,291,639,684,58,47,588,488,374,406,923,260,947,165,577,171,166,779,648,143,293,110,491
832,681,570,147,739,821,813,643,165,659,791,326,23,142,62,529,699,776,482,578,492,634,641,296,209,839,291,810,528,756,907,279,324,859,428,828,879,889,16
789,0,324,480,384,17,281,114,746,118,146,889,781,810,598,597,142,913,8,682,165,346,643,253,769,378,650,279,864,326,892,133,445,62,453,338,297,845,482
515,638,935,977,390,241,549,865,980,889,457,246,965,947,643,581,602,591,43,867,612,871,87,611,695,298,406,982,864,751,10,726,650,323,324,142,382,480,287
730,339,269,662,950,208,323,303,605,727,0,53,431,724,216,94,813,171,143,635,499,348,791,550,222,62,513,892,551,475,209,326,602,142,194,812,929,709,585
157,390,416,984,765,294,174,165,405,977,62,808,643,336,146,790,838,16,756,77,61,889,477,396,813,436,585,892,83,957,142,779,291,695,353,652,404,641,197
908,909,559,171,295,751,728,859,441,702,142,33,87,365,170,959,326,269,186,848,69,956,209,467,144,62,924,111,903,221,968,5,368,889,440,480,634,784,651
634,62,160,978,16,374,445,142,523,270,661,779,702,565,970,531,222,201,886,375,819,245,526,703,636,317,615,726,860,699,417,478,781,675,710,56,875,335,326
190,892,697,666,409,23,533,0,205,961,326,340,699,781,813,447,138,16,668,744,977,514,882,759,746,809,457,581,62,318,270,879,245,142,555,853,881,695,455
52,548,84,47,326,523,943,269,681,558,451,829,559,240,840,779,305,143,56,152,94,890,752,10,478,821,235,938,703,628,62,99,180,910,846,569,490,915,287
641,165,142,974,785,552,676,612,269,977,456,62,391,779,762,668,109,139,618,928,878,56,949,669,329,205,813,861,323,89,732,792,190,905,218,907,308,445,623
853,480,62,821,689,91,899,0,947,606,146,106,241,23,203,416,921,50,281,482,979,300,56,326,830,307,810,861,142,915,703,695,154,694,931,445,509,246,323
384,324,880,749,889,403,651,482,326,344,338,662,142,956,433,951,824,557,62,768,546,603,123,514,116,165,245,214,915,409,64,569,821,789,323,451,642,777,728
174,892,269,728,157,70,143,333,289,301,810,792,907,424,123,268,7,21,555,326,801,203,447,324,504,222,659,142,257,125,505,668,485,445,221,390,223,761,389
369,416,87,881,238,889,323,943,269,62,472,203,684,821,115,920,482,346,388,76,295,810,859,527,142,69,294,730,742,960,874,733,16,23,457,732,864,300,837
88,532,146,967,87,106,904,474,269,947,311,476,142,294,810,62,445,757,449,326,52,551,482,703,283,943,285,323,832,702,743,584,16,726,873,256,203,85,53
323,465,796,889,270,447,16,233,800,269,480,35,62,523,300,146,824,911,142,673,699,21,838,45,482,197,756,943,982,410,645,345,60,150,163,938,785,892,702
652,800,470,681,480,648,771,601,146,678,59,142,609,959,38,977,950,405,759,445,875,62,144,108,767,98,222,378,756,153,16,300,929,323,918,603,295,482,874
16,684,656,99,602,969,87,79,704,402,231,966,944,174,142,152,740,374,703,269,792,438,323,11,369,409,238,638,561,86,209,266,907,507,146,641,585,512,150
326,583,821,810,681,620,151,929,889,111,240,248,514,52,726,482,260,765,110,62,295,142,706,294,323,813,483,875,329,958,411,277,664,385,222,489,38,576,276
409,668,600,468,813,16,315,756,291,114,142,190,56,629,889,684,809,765,964,480,245,821,447,932,983,333,818,0,323,62,931,326,261,118,779,55,12,552,269
85,806,420,669,142,756,651,577,79,294,302,523,62,323,732,695,395,665,438,558,236,199,32,172,273,643,222,100,810,637,328,689,445,853,652,792,178,10,938
62,142,369,76,938,290,294,156,445,527,638,410,269,695,16,273,889,829,479,810,146,56,38,74,550,943,791,197,562,538,222,218,581,733,238,173,482,627,405
144,416,273,773,480,151,293,52,155,326,655,569,329,801,330,142,632,62,859,61,120,886,305,552,743,934,94,839,550,481,942,68,704,173,58,703,323,588,105
649,9,792,269,363,929,445,840,409,142,983,909,74,810,146,143,921,857,813,295,317,371,62,559,23,480,159,165,323,245,889,746,936,648,244,173,56,454,871
552,305,762,918,618,62,445,875,703,889,23,411,142,648,790,585,620,0,287,409,260,558,598,695,752,791,963,761,528,256,864,763,751,756,5,538,202,860,616
68,783,810,142,445,234,55,447,0,643,326,767,318,656,695,296,863,716,889,507,813,864,906,907,508,668,31,269,345,283,642,441,383,440,682,146,134,321,766
645,457,613,242,475,959,695,830,823,224,577,634,911,501,84,552,619,194,727,16,376,142,514,445,832,287,273,244,323,56,14,977,762,79,947,482,481,844,668
62,838,297,91,119,813,326,592,99,790,0,424,116,636,151,834,577,864,445,779,699,627,165,92,207,952,912,466,968,632,17,324,300,871,559,317,188,255,10
447,348,943,62,87,269,142,478,499,751,756,619,106,905,577,501,967,222,797,816,124,665,962,323,780,482,260,886,763,789,810,853,204,889,550,581,88,859,145
20,201,501,482,746,438,55,52,269,250,62,17,142,870,389,231,634,889,526,165,933,43,797,728,935,14,627,537,209,323,283,952,378,596,511,291,943,590,479
892,269,334,756,326,864,659,860,703,142,495,856,218,323,62,947,542,0,570,875,576,442,305,96,385,559,831,748,413,287,29,762,430,561,16,941,285,222,147
610,142,447,422,291,520,612,577,412,546,959,440,480,236,62,1,699,165,935,825,324,892,146,925,144,467,695,256,338,91,79,174,183,10,468,470,446,403,684
64,133,323,798,892,356,62,375,424,390,756,310,638,269,813,791,534,668,514,611,285,238,144,495,277,142,326,79,10,898,165,231,725,16,718,846,50,790,810
26,245,142,947,821,269,983,144,385,938,53,329,452,816,364,168,270,581,16,62,690,306,118,482,222,251,55,196,323,856,390,535,658,310,625,191,305,837,293
641,62,222,740,269,652,668,166,411,375,70,12,736,709,315,174,482,173,796,831,967,460,921,163,414,151,827,146,779,791,142,963,807,675,943,405,728,307,522
820,551,142,62,526,56,91,5,475,977,16,808,960,857,710,445,256,533,756,636,806,948,568,681,237,742,416,952,70,482,406,600,574,326,401,45,523,506,762
108,165,837,245,78,543,656,3,257,736,410,142,144,146,62,733,565,74,0,167,215,326,111,952,548,738,333,87,795,865,748,977,429,972,669,79,650,573,16
695,91,798,142,406,710,529,62,0,194,44,297,267,369,813,152,20,892,526,648,820,134,853,581,956,111,413,731,217,323,620,289,86,140,222,889,875,645,440
813,482,142,326,628,695,378,46,62,886,889,810,144,570,215,808,56,100,587,9,957,315,475,756,16,781,445,792,261,467,99,376,392,762,197,663,904,260,238
483,470,762,196,287,813,269,516,142,480,648,306,882,408,689,62,913,440,889,295,420,772,291,822,793,144,279,693,323,66,79,943,47,16,268,790,146,277,109
295,960,762,810,62,416,16,867,68,647,508,326,533,517,585,5,142,691,872,222,56,140,756,340,79,475,820,409,812,681,64,838,705,482,174,754,695,779,218
833,482,326,165,971,248,684,76,385,425,100,32,44,445,977,795,142,797,77,88,46,663,281,899,835,277,631,315,751,93,548,167,979,889,174,875,955,758,62
703,142,961,287,910,749,114,722,81,702,291,669,881,905,10,732,62,756,963,323,626,646,269,270,526,854,606,219,411,445,329,665,427,533,899,922,151,368,347
87,0,482,625,62,284,464,727,844,294,623,165,960,810,529,56,889,259,290,310,655,738,509,96,973,535,405,892,355,681,222,155,949,233,879,698,563,269,409
291,588,925,875,466,810,813,435,142,656,695,16,269,146,66,62,93,533,482,268,537,874,445,979,889,414,77,326,115,765,790,251,114,372,239,245,375,49,931
323,62,444,203,732,979,668,269,826,16,359,809,780,326,282,327,810,374,581,489,144,612,184,222,548,68,146,690,523,977,91,79,598,494,52,791,21,247,81
88,885,689,790,267,213,368,482,445,326,663,165,62,810,170,608,142,768,577,179,248,797,779,691,457,753,889,348,144,907,808,942,447,166,387,695,384,323,785
813,792,537,124,942,881,981,810,739,329,62,142,326,188,550,197,703,213,548,626,139,982,864,387,58,875,480,949,768,644,728,970,929,123,921,93,926,892,907
161,879,78,370,821,125,764,868,198,699,889,618,295,378,62,301,839,514,187,354,275,154,480,142,261,144,118,16,324,844,482,240,335,305,88,666,165,593,859
482,548,931,311,344,94,579,38,489,783,323,222,62,684,668,142,699,765,335,101,756,14,659,2,136,648,813,854,695,412,761,445,965,586,106,83,98,16,21
269,406,832,756,453,16,450,142,323,212,977,610,114,984,731,467,62,648,270,970,95,174,0,378,261,89,727,675,82,765,203,101,401,533,234,266,340,425,531
131,241,548,523,142,62,14,810,482,868,639,109,651,145,467,466,533,477,842,20,526,68,630,816,457,950,335,43,294,517,889,79,445,358,374,509,297,881,326
409,16,791,56,142,714,842,133,385,332,790,668,889,480,269,20,697,479,475,864,638,81,488,756,66,641,127,326,17,559,384,393,810,405,892,266,746,514,494
103,808,146,16,813,358,889,684,845,374,977,559,140,269,183,810,677,144,86,142,928,187,66,222,959,624,270,654,62,697,695,405,903,247,181,305,915,440,99
62,810,165,492,943,174,142,982,162,273,323,288,200,523,728,870,445,326,74,287,813,351,756,815,318,938,353,634,800,222,551,796,909,569,737,300,581,767,889
269,157,955,864,724,56,62,668,142,331,339,620,1,480,83,50,59,280,875,10,268,553,809,87,163,779,324,431,323,345,858,297,441,16,222,924,233,733,813
688,62,185,785,142,669,647,18,261,222,961,695,706,335,559,565,21,69,374,56,120,269,31,921,323,632,756,936,613,643,441,668,926,792,809,436,447,618,478
782,44,323,798,621,317,142,874,326,756,482,864,684,695,820,235,672,813,371,295,478,62,440,572,951,445,429,315,578,491,669,746,872,689,344,638,882,305,86
196,45,606,482,905,91,409,202,636,600,81,222,15,588,851,961,912,622,323,142,952,977,620,889,533,93,950,470,10,475,445,833,326,816,752,707,62,86,56
913,792,142,701,943,448,325,141,16,648,573,62,146,176,854,323,254,315,23,32,300,166,810,222,821,480,182,234,728,603,245,521,673,548,491,487,889,970,493
142,834,193,814,515,165,618,541,222,49,681,890,632,648,871,695,0,952,492,62,118,305,567,20,896,613,930,662,721,765,447,770,85,848,652,638,163,813,703
87,834,533,68,825,482,576,180,142,585,62,32,23,16,526,600,236,434,558,812,636,921,595,445,116,621,326,269,938,320,222,260,323,629,14,366,215,58,626
62,953,16,125,497,72,165,615,191,446,316,515,222,445,127,668,526,133,324,442,9,269,576,957,882,516,875,889,362,239,810,661,790,983,703,751,639,981,687
208,476,445,142,737,336,39,681,269,630,695,160,187,748,223,260,323,955,874,45,87,952,732,844,581,499,508,789,56,368,73,929,832,938,724,442,480,797,62
889,413,452,526,942,144,20,756,380,235,262,732,810,143,269,146,142,864,568,648,314,631,515,486,0,345,596,445,340,457,243,118,62,748,102,81,286,304,9
326,892,294,123,142,165,756,187,445,451,918,548,16,323,779,166,482,851,193,71,330,830,791,952,433,234,173,439,354,189,240,26,592,850,327,324,480,478,269
684,747,233,56,140,480,521,433,891,239,761,338,464,72,220,639,626,779,39,384,50,488,84,143,892,934,10,889,222,756,610,482,448,223,14,165,813,704,323
810,142,16,287,323,62,884,362,643,417,445,234,685,165,486,144,504,374,155,881,767,188,194,790,269,684,336,892,943,903,451,405,260,930,151,581,414,907,809
142,62,87,515,821,845,717,447,155,326,816,779,968,245,144,598,793,167,646,132,581,695,519,533,797,33,295,269,947,186,146,151,560,977,444,134,475,918,981
482,265,62,646,326,677,872,339,56,142,977,55,52,697,412,384,335,970,765,480,23,323,637,445,674,319,315,740,81,345,79,752,870,393,790,703,895,245,21
785,142,810,128,480,296,437,751,340,977,636,415,346,523,62,127,732,645,761,889,813,944,487,410,892,335,748,779,222,84,909,821,240,955,350,388,756,864,962
56,467,220,163,269,222,326,238,445,663,943,140,432,147,565,810,756,822,752,383,921,185,25,70,16,970,875,117,194,155,859,651,566,695,746,106,72,661,633
887,535,482,142,144,323,889,900,269,929,259,124,668,909,445,19,552,99,786,871,581,319,847,39,52,756,370,392,943,10,33,593,82,326,567,458,146,41,194
