62,760,926,821,28,792,861,983,142,379,472,581,730,975,571,222,34,324,273,400,427,980,56,43,756,541,269,692,807,0,889,165,597,981,52,144,151,920
16,62,689,142,713,684,703,941,516,346,928,871,558,785,593,810,929,363,970,410,204,756,977,800,472,480,424,332,527,392,645,588,659,341,406,323,606,374
929,37,227,62,281,61,881,695,548,600,16,810,142,0,618,748,368,756,566,232,720,581,522,28,492,99,523,889,20,821,302,388,860,323,165,269,338,944
898,690,16,58,53,792,318,165,875,977,271,548,914,323,794,824,483,689,813,881,304,952,398,458,789,756,34,330,413,738,695,326,260,969,32,374,624,959
791,778,909,326,695,338,67,81,752,106,769,865,16,569,299,629,890,733,385,49,482,886,79,940,142,638,273,323,163,188,514,762,557,372,269,807,56,706
248,423,602,756,482,62,437,330,289,16,650,356,269,499,889,231,950,565,675,84,385,596,445,106,378,557,291,663,329,379,156,537,332,165,170,569,326,790
256,838,669,875,165,668,467,625,621,62,514,295,16,820,142,432,270,15,843,744,765,246,427,445,305,287,931,888,645,943,756,646,935,477,726,269,409,848
813,889,475,872,269,492,783,392,230,445,380,56,514,105,107,668,326,91,58,528,60,297,898,124,419,926,177,173,710,323,62,875,144,692,142,433,19,571
188,338,634,871,222,144,62,956,142,732,668,821,975,546,200,118,806,744,672,16,300,25,230,638,977,447,746,815,352,983,646,600,55,61,861,651,833,38
695,494,627,600,194,136,875,222,705,157,725,579,445,282,295,613,813,186,142,191,762,19,983,769,596,662,682,326,171,62,947,287,741,91,16,645,849,4
62,952,375,439,797,695,810,475,889,486,638,358,871,500,359,342,746,549,756,979,146,118,968,113,954,533,406,791,571,429,699,480,445,121,293,881,842,874
62,960,783,756,295,387,16,165,144,959,558,821,239,716,633,142,591,728,546,381,405,813,941,801,810,366,56,248,296,602,204,406,782,187,91,915,475,250
323,142,23,870,405,222,501,256,872,596,813,269,934,637,62,760,5,469,184,14,54,874,110,548,334,507,504,575,470,196,533,27,281,864,369,21,307,0
222,142,569,628,977,287,552,809,323,820,489,614,732,813,881,414,62,926,143,697,909,269,535,579,879,475,870,514,93,790,151,167,452,326,817,792,328,144
306,62,508,198,280,813,792,323,645,81,695,53,91,16,533,622,907,17,875,756,142,468,133,952,834,588,411,144,598,858,202,79,636,294,482,971,885,475
482,62,659,969,323,548,375,68,269,638,438,949,292,445,355,326,334,840,16,165,842,260,613,29,948,676,501,628,419,79,662,829,133,118,627,201,712,565
142,62,747,39,7,256,445,129,326,813,930,157,204,580,848,471,514,16,152,546,618,712,269,509,740,451,323,203,723,294,482,338,898,779,929,111,280,668
32,73,626,19,268,269,483,783,756,521,16,62,605,207,762,326,56,628,599,892,889,330,151,300,684,573,446,218,947,938,480,155,165,157,939,494,144,810
550,475,848,477,639,813,482,480,19,638,339,56,269,695,855,493,613,943,538,68,311,649,142,875,889,174,207,857,293,742,185,326,62,78,457,728,155,323
471,410,409,638,405,354,42,528,634,62,187,813,70,223,207,875,142,921,682,168,569,585,879,803,87,64,457,934,222,643,159,779,323,910,592,280,668,695
577,269,500,379,907,960,821,432,62,445,323,638,804,829,44,412,199,765,850,404,492,16,142,70,914,889,410,304,102,452,426,890,265,160,487,585,222,505
804,16,559,145,62,165,216,864,385,7,796,441,142,409,769,302,854,209,482,930,5,191,9,830,874,348,144,222,197,533,695,905,406,323,195,146,790,20
581,228,56,482,492,853,526,62,557,264,515,756,920,779,682,879,889,165,16,299,960,480,182,339,826,120,821,447,192,892,804,329,896,632,947,141,490,931
637,385,326,276,406,327,95,56,45,222,146,177,62,281,442,724,269,615,792,161,144,338,148,345,606,323,756,969,889,241,142,728,879,152,248,210,533,463
752,954,695,921,269,516,225,143,241,482,91,810,429,738,938,588,323,16,710,156,485,87,62,821,788,957,332,396,56,347,564,250,889,581,501,976,409,355
237,790,697,834,761,487,767,324,777,446,903,892,102,766,87,146,165,99,81,462,256,542,643,441,222,142,62,681,302,387,668,756,323,797,779,733,169,269
864,58,142,914,652,323,141,733,480,546,813,14,350,689,419,216,18,162,639,674,983,765,326,875,273,377,793,634,756,638,116,947,716,77,512,948,558,585
983,654,62,146,428,123,581,214,445,273,142,568,326,810,447,181,168,187,649,33,921,882,733,600,671,726,538,155,480,559,957,202,762,431,728,552,770,222
89,889,960,142,326,445,752,155,446,927,809,908,954,305,26,144,62,738,602,692,166,655,668,222,512,860,695,16,772,282,175,581,269,133,15,592,871,820
545,244,627,222,892,569,550,588,165,559,636,142,8,812,14,732,32,267,146,353,810,526,245,50,56,514,207,410,133,81,821,558,909,342,478,799,697,213
324,975,62,87,474,171,142,668,409,222,482,732,445,913,777,588,91,696,125,804,492,829,251,479,703,568,472,638,326,363,440,930,558,756,468,243,718,501
142,975,752,62,19,343,889,415,222,194,590,227,881,756,145,99,295,790,294,777,349,490,493,332,151,810,892,87,44,482,817,947,921,84,100,909,86,638
495,262,128,204,598,142,821,532,19,654,790,797,600,929,93,515,181,514,634,81,379,703,928,453,477,624,748,736,20,269,783,326,480,99,666,209,180,889
879,440,482,943,166,853,89,783,409,273,62,623,701,16,681,240,956,325,983,756,155,921,938,65,854,668,889,150,954,142,553,78,447,656,785,682,79,781
146,0,416,84,813,533,260,736,62,445,254,649,222,895,328,889,142,797,786,678,710,902,585,482,779,603,878,277,971,581,79,699,969,168,32,542,304,137
62,378,674,91,233,752,332,466,346,404,585,151,323,490,684,881,680,482,114,269,764,678,75,16,780,491,17,475,515,621,632,841,638,173,809,179,835,142
62,98,20,384,652,166,756,374,102,983,16,430,948,330,762,806,85,144,369,360,746,791,516,248,174,591,851,329,858,496,522,92,28,250,961,169,853,261
854,357,262,203,9,579,950,3,514,15,330,810,762,128,445,952,62,752,323,222,269,260,583,639,761,20,58,652,875,430,606,825,703,794,889,813,142,248
45,142,243,9,62,766,790,18,326,659,89,257,202,860,838,213,356,269,973,981,820,521,222,439,482,173,134,404,108,287,648,156,868,615,87,779,78,16
837,953,571,62,603,302,638,467,482,575,142,445,47,475,545,779,287,505,146,18,344,358,480,643,338,385,490,832,10,597,174,645,839,558,952,354,591,533
409,87,172,170,142,756,639,269,754,753,81,880,971,177,385,952,78,480,4,659,532,44,166,210,581,564,445,734,88,419,764,570,348,146,737,165,56,57
298,829,296,568,889,756,765,514,62,371,165,52,810,269,344,738,474,533,445,149,762,320,161,294,977,326,668,647,731,10,410,443,672,21,618,421,875,144
409,269,916,76,524,592,790,834,240,668,934,308,833,666,142,446,324,66,62,514,660,805,969,222,116,289,180,9,144,779,329,277,417,326,950,480,323,695
16,62,174,358,581,586,950,245,222,622,816,662,824,853,482,269,415,338,864,592,681,848,270,672,440,291,539,260,53,134,499,257,445,348,466,880,147,326
430,927,142,702,62,724,641,80,934,898,295,844,533,357,931,291,61,532,269,578,956,478,16,405,414,385,339,480,983,369,66,277,568,668,56,643,972,813
414,842,810,54,482,348,389,581,326,790,16,695,590,392,386,375,222,938,440,52,146,875,56,451,142,892,300,397,786,66,532,207,640,577,354,340,756,134
581,535,733,130,924,155,385,325,675,482,571,375,222,142,875,168,295,796,120,354,62,756,416,337,889,204,939,140,810,177,99,743,737,834,668,538,864,779
772,810,0,49,809,724,472,647,459,638,732,34,79,643,142,743,87,259,752,155,615,26,821,160,537,585,480,777,949,409,606,634,523,379,845,222,748,144
15,33,430,326,681,445,146,453,56,353,480,62,16,695,142,823,203,475,717,533,194,697,848,255,399,781,414,889,440,165,772,492,285,7,436,451,354,82
756,16,383,533,772,62,548,0,278,374,526,445,558,652,957,269,144,890,294,350,167,719,323,142,238,392,80,495,204,326,881,905,528,813,469,549,482,693
315,821,300,197,889,35,177,261,468,146,983,515,62,56,142,20,254,385,963,245,269,974,326,26,240,93,194,411,392,376,906,783,213,284,645,832,533,857
889,843,407,326,62,181,61,133,198,142,447,144,568,605,668,558,907,789,222,349,304,16,791,260,943,270,970,165,977,935,177,56,192,892,506,975,232,106
260,808,587,548,432,864,610,166,756,97,668,724,516,541,62,323,439,975,414,913,482,333,936,889,959,405,743,53,142,954,326,969,10,480,144,649,473,728
480,375,511,378,810,408,108,839,747,210,335,62,152,306,750,142,756,98,228,947,164,445,499,784,867,838,668,970,324,115,631,295,690,953,858,552,106,91
756,269,62,838,142,977,813,226,480,562,485,668,177,673,144,155,410,424,765,207,924,970,918,360,746,21,3,222,889,809,323,618,681,821,482,602,326,387
142,16,165,390,977,295,457,68,62,982,331,596,323,804,703,628,947,86,506,810,889,606,446,124,410,194,115,550,845,489,296,850,445,919,876,584,931,684
597,935,726,480,482,947,81,823,690,317,548,979,335,779,756,703,222,657,62,287,569,872,142,16,24,889,754,405,453,146,445,338,943,587,377,48,581,76
963,606,733,197,514,724,690,831,142,180,781,165,118,215,746,178,480,445,889,101,16,269,844,943,791,161,62,335,930,703,977,467,81,58,323,133,311,591
779,378,977,695,538,813,668,326,528,441,16,39,142,699,116,170,167,62,228,287,445,31,956,974,480,909,89,728,323,369,114,32,648,351,165,576,137,570
62,239,256,581,838,323,445,583,251,546,728,204,142,821,165,783,278,222,665,295,87,415,602,447,889,672,692,810,744,291,963,934,909,16,779,269,726,871
475,61,907,480,33,983,797,16,546,460,19,166,667,732,536,323,354,0,62,241,792,126,488,960,810,291,653,222,142,369,588,319,300,409,96,756,681,495
639,831,518,302,269,790,416,480,142,727,668,581,11,406,256,762,165,533,955,261,752,634,777,209,87,592,882,445,572,62,903,358,908,628,598,375,558,924
482,68,14,442,326,62,970,648,142,82,718,406,859,550,480,44,849,521,87,269,99,952,339,15,344,247,56,194,222,173,20,775,592,148,320,653,783,318
323,62,482,275,16,654,583,159,516,392,889,87,926,165,596,746,814,846,466,929,486,245,957,819,756,944,373,300,70,639,445,972,913,492,235,533,409,334
837,648,810,409,230,269,62,194,56,102,259,87,720,840,142,884,776,84,323,628,60,875,153,447,826,0,780,152,639,405,867,944,881,710,969,250,626,141
385,810,217,10,57,142,62,348,480,418,765,453,289,768,326,549,360,354,194,680,91,89,897,269,977,581,415,666,445,38,917,482,305,924,479,923,845,876
728,171,62,146,160,44,353,475,222,332,427,333,779,323,374,501,709,603,947,138,789,23,929,813,652,107,482,155,271,326,142,938,114,447,790,881,643,893
442,445,222,323,62,872,44,646,650,936,605,16,294,947,83,215,144,769,652,596,943,791,478,26,514,746,772,638,529,668,657,492,87,133,881,291,763,854
979,21,810,502,889,49,726,709,585,157,835,62,811,44,193,40,75,781,546,890,885,886,11,165,471,119,443,756,269,722,142,692,472,939,748,260,281,821
480,446,389,921,165,329,33,871,947,812,760,703,895,564,550,62,643,323,16,50,765,708,209,743,428,142,133,226,557,241,689,854,900,257,691,681,957,463
859,677,618,809,21,881,87,142,65,837,269,89,244,913,144,530,146,294,451,829,62,261,106,825,662,645,889,390,323,165,785,248,919,121,921,533,828,637
466,701,326,445,512,233,592,733,756,910,438,165,294,889,44,62,235,672,816,87,142,480,742,652,251,903,323,681,155,159,152,56,440,95,261,907,335,854
832,975,939,270,392,217,984,226,636,638,307,173,62,480,0,140,885,765,813,747,165,875,222,475,943,903,385,773,982,77,695,586,648,583,482,32,955,216
872,275,480,23,445,84,337,482,813,181,62,970,142,889,874,218,630,45,780,301,492,726,16,666,928,333,718,790,977,558,810,783,269,339,916,414,883,779
294,950,344,287,546,533,602,835,8,889,457,797,341,326,794,505,154,424,146,482,793,478,35,173,480,601,492,681,310,627,684,274,410,645,62,38,241,16
762,165,926,957,482,748,260,326,640,642,302,889,982,662,975,615,633,341,892,323,142,21,266,317,62,7,453,47,303,17,223,977,300,333,92,585,835,385
699,983,466,889,802,797,142,774,288,776,482,680,256,481,269,790,467,445,475,238,155,975,977,62,765,503,363,791,949,603,16,910,875,954,648,960,340,810
892,56,581,740,261,681,706,970,736,16,520,983,527,233,625,875,142,605,162,41,674,375,62,370,652,217,695,161,150,744,968,69,89,728,556,378,440,838
142,46,810,376,188,792,468,414,480,947,802,315,296,889,745,593,302,159,62,383,294,813,27,485,243,716,515,165,984,101,74,804,372,146,208,404,17,790
62,581,979,441,475,142,317,983,756,329,550,472,48,875,779,480,43,490,576,881,762,477,892,752,442,747,146,300,810,211,906,45,835,91,326,16,79,106
756,445,523,466,652,852,119,142,838,767,62,323,621,790,434,828,269,472,222,969,853,322,256,518,367,332,548,20,617,453,536,623,56,681,165,783,668,23
681,445,889,146,347,967,938,804,16,323,81,91,326,498,142,315,695,242,875,269,422,846,927,756,103,404,864,906,977,213,480,809,207,222,216,172,482,684
84,902,58,494,445,834,519,893,15,854,234,482,146,221,889,570,332,55,615,338,475,142,900,912,326,115,279,79,733,823,92,16,19,315,668,719,56,947
756,52,552,151,797,117,21,62,695,707,914,326,350,233,889,0,482,269,529,514,194,813,649,127,323,582,512,791,16,634,189,72,119,177,724,643,222,297
348,142,310,597,947,865,323,707,523,889,326,595,907,482,859,534,458,250,627,979,351,475,639,83,77,88,949,376,28,405,746,526,700,283,273,445,261,296
821,665,552,142,445,645,144,409,961,559,829,782,62,202,222,226,438,375,108,648,886,809,480,594,323,881,100,297,839,566,396,977,718,256,475,134,567,269
62,16,789,886,482,822,142,410,0,279,889,126,651,340,847,271,523,89,87,790,703,212,620,474,645,429,952,740,699,756,634,165,328,569,237,752,209,44
248,101,317,433,475,492,428,441,326,595,729,241,507,48,381,889,142,297,146,662,879,292,938,291,734,357,860,852,91,144,28,555,834,505,422,552,602,282
600,326,955,492,894,52,756,341,142,936,604,947,834,764,338,676,447,91,451,743,106,269,790,472,505,610,143,197,413,892,13,405,844,270,105,688,3,767
969,409,648,62,647,105,752,702,222,792,102,460,756,813,668,445,248,16,644,345,87,581,329,10,55,587,916,23,168,937,294,503,343,524,859,528,639,643
680,172,756,43,820,551,920,81,142,146,592,874,410,62,482,16,32,476,979,218,776,58,789,975,947,889,445,634,492,918,332,287,374,810,929,155,491,765
756,142,918,131,445,133,934,536,318,609,947,32,19,62,16,294,560,329,291,118,957,625,482,438,680,146,727,559,765,706,233,694,529,810,916,240,869,269
892,681,329,62,142,768,777,813,482,209,296,297,269,666,550,577,326,493,323,632,586,907,165,970,939,779,284,205,304,926,595,737,953,93,291,507,875,756
586,726,562,251,165,559,62,296,91,125,695,829,889,482,5,468,637,820,411,645,983,222,399,280,514,495,23,721,27,970,733,142,232,756,551,196,653,326
875,457,144,409,138,598,355,84,62,757,196,876,432,593,142,533,244,756,287,881,309,681,832,162,296,222,286,733,165,967,16,983,323,56,892,558,779,645
961,323,166,868,462,816,335,459,480,389,16,728,892,287,142,783,823,150,293,440,929,763,167,361,345,45,336,585,269,668,684,557,643,688,865,205,779,26
253,445,133,899,87,515,810,827,53,142,608,969,56,2,478,581,813,89,821,323,105,889,230,628,47,712,970,559,62,326,113,696,632,689,23,779,18,731
196,744,198,416,516,324,458,713,364,482,376,302,540,690,851,419,691,926,273,323,267,473,410,533,767,261,695,525,409,588,552,919,62,287,982,435,326,5
16,326,340,23,370,142,668,452,687,897,165,699,618,144,62,890,578,197,865,733,323,702,937,269,69,949,762,222,532,746,689,353,688,837,78,163,33,289
914,16,295,881,172,468,144,928,445,813,174,348,961,799,146,19,550,142,434,756,323,930,489,392,809,281,260,700,354,957,596,376,407,618,960,215,593,139
142,269,889,952,99,154,572,983,318,514,756,180,568,445,164,152,282,165,842,23,668,90,79,447,921,62,730,287,114,786,332,672,88,643,681,627,346,872
279,357,323,142,326,434,10,770,912,151,16,268,537,656,756,445,737,854,480,56,810,260,512,779,813,864,761,441,77,796,516,703,523,220,296,269,695,222
269,952,283,864,222,792,323,78,389,533,759,254,762,16,214,62,548,681,779,571,551,128,760,692,278,732,774,977,446,186,294,60,984,295,914,810,963,570
323,856,0,127,335,269,16,405,142,189,786,789,749,526,155,620,401,641,695,647,482,892,618,747,823,542,144,44,929,62,326,783,724,88,895,333,739,668
62,151,773,472,546,703,889,770,792,281,311,174,724,326,821,507,168,92,738,859,49,516,445,692,797,465,813,960,909,142,2,491,222,59,10,484,114,7
558,505,323,87,761,624,92,950,249,487,253,748,76,151,684,518,641,143,62,297,72,860,16,753,802,142,38,638,222,720,313,340,98,533,615,669,756,926
222,21,813,982,16,338,578,79,335,414,304,375,62,219,323,269,483,0,183,409,279,581,178,169,952,492,69,210,824,482,217,294,56,379,881,440,233,894
428,91,690,889,248,480,746,89,501,438,943,514,256,427,369,636,62,196,623,588,34,462,365,445,83,162,727,744,900,268,807,466,821,810,881,135,315,212
167,357,428,547,662,370,850,79,889,571,805,16,878,482,365,813,306,142,384,323,354,409,5,689,436,451,269,581,824,514,326,952,466,480,348,411,838,62
695,297,947,292,14,470,538,142,300,62,161,341,188,727,577,835,821,244,445,20,222,323,845,451,390,509,119,854,860,879,406,52,702,756,326,218,346,294
674,438,552,874,642,482,392,889,695,952,870,475,944,161,678,533,540,598,756,312,297,64,813,21,823,142,70,52,409,165,829,308,514,377,204,924,653,301
196,301,16,379,323,142,297,797,641,497,702,526,320,662,810,23,434,611,40,241,375,838,758,457,119,102,538,643,718,76,859,330,277,818,748,222,197,410
466,241,165,581,294,269,975,297,62,903,248,326,99,834,937,854,695,684,144,445,889,50,853,179,652,358,668,429,215,323,969,785,142,237,245,16,81,875
329,326,161,177,652,809,810,829,492,792,650,579,445,780,19,87,618,451,79,472,514,738,769,646,354,390,142,898,419,981,779,853,909,62,790,405,81,20
836,890,585,62,287,0,266,305,668,279,56,222,728,765,309,779,142,295,84,457,16,79,643,326,204,155,468,357,732,269,810,695,173,475,417,377,819,744
921,142,761,222,374,266,973,234,340,75,40,53,326,813,348,829,441,480,21,482,44,321,955,345,729,526,746,62,19,212,269,335,241,882,152,585,291,966
588,16,925,548,62,87,638,222,241,155,688,345,19,445,681,482,961,293,523,422,472,88,443,144,697,751,518,747,599,859,72,475,302,300,299,79,201,329
62,569,209,323,929,269,598,709,340,813,87,684,759,74,642,301,297,295,769,239,363,889,56,947,4,502,528,729,560,732,16,983,375,142,482,247,911,788
756,142,480,402,439,324,947,645,348,226,38,62,202,892,55,447,719,809,614,247,332,646,151,52,315,269,83,799,977,433,445,435,790,915,146,843,722,514
966,688,16,269,533,445,240,814,740,442,5,165,680,326,375,340,56,450,440,806,62,406,742,829,157,778,480,494,565,127,873,482,163,577,889,27,738,196
847,499,790,142,826,205,700,666,508,174,222,846,269,428,533,263,465,333,472,636,53,294,913,54,544,296,841,676,57,492,445,672,137,86,405,775,340,576
269,64,342,969,747,889,785,526,480,482,486,916,779,142,78,892,326,409,813,711,837,810,222,545,966,323,609,909,577,457,427,552,62,952,6,695,248,296
797,682,58,338,142,606,406,639,821,405,62,340,810,189,779,515,969,16,662,257,289,738,326,889,467,809,409,955,266,875,144,193,53,552,424,793,629,695
440,528,785,498,445,9,296,405,165,146,957,710,89,414,858,62,514,56,287,786,515,432,385,700,192,142,961,480,475,860,91,838,482,380,756,473,285,538
695,240,142,521,133,497,748,753,120,222,548,596,269,670,62,703,715,856,789,475,297,648,9,575,446,850,165,363,838,472,441,483,981,832,442,326,581,881
864,779,875,294,450,1,810,529,756,355,62,977,404,16,466,105,283,142,859,781,963,482,533,668,813,23,326,261,783,892,569,565,17,962,838,576,677,790
533,142,938,524,756,409,257,659,889,689,269,141,57,813,62,808,615,404,326,552,514,79,755,83,16,894,585,970,323,405,221,222,144,165,5,975,113,929
323,269,603,156,615,876,887,977,503,142,894,300,813,62,550,421,858,472,921,533,77,821,147,606,492,295,781,378,326,480,440,265,242,539,756,881,144,469
62,144,269,908,693,581,142,165,300,545,445,724,938,733,747,121,475,762,886,832,279,222,779,56,114,756,466,335,700,668,188,326,695,336,447,177,981,770
323,483,218,144,947,296,326,146,46,294,822,645,60,330,955,376,892,875,492,445,791,632,864,886,973,983,466,142,190,424,790,938,291,165,363,858,315,174
317,581,648,836,598,467,285,629,269,146,445,99,222,715,977,617,472,165,260,144,628,62,378,548,973,0,813,812,952,223,971,642,124,323,769,579,142,374
45,907,606,983,138,668,0,637,21,632,99,326,391,779,465,261,549,127,878,62,142,222,677,909,889,724,5,283,854,418,499,295,217,871,161,74,16,790
695,299,345,466,32,579,414,546,304,947,539,668,422,821,222,147,387,62,641,87,312,588,768,889,895,194,478,660,903,813,116,571,374,727,142,143,154,543
756,142,354,521,81,176,62,443,943,445,340,635,890,478,854,21,166,744,781,222,38,834,621,681,106,709,396,651,165,827,43,757,381,883,59,927,552,813
299,573,165,293,374,64,142,62,230,222,793,875,656,534,360,892,546,187,792,482,144,128,137,87,948,808,889,135,342,706,269,305,326,548,984,16,918,864
588,480,417,834,87,689,949,715,638,62,144,654,142,668,427,166,326,466,24,407,165,667,878,174,323,404,551,184,645,687,38,628,436,445,392,467,606,858
813,703,577,593,810,0,979,142,525,385,133,57,326,656,984,55,51,323,335,346,686,491,482,62,16,183,463,488,756,353,324,892,355,621,929,581,429,591
144,142,889,952,68,726,452,928,515,482,497,16,514,249,615,99,442,799,98,271,247,198,326,284,691,649,571,81,797,668,260,405,323,62,338,166,521,38
248,875,557,295,724,389,146,638,269,983,859,493,326,142,935,853,376,530,180,836,979,515,437,790,360,693,627,889,333,756,62,585,768,293,952,974,783,445
756,492,668,81,269,62,101,13,345,938,56,149,142,596,390,43,713,414,159,323,813,524,240,301,949,404,669,476,847,222,881,977,686,256,752,145,447,123
142,33,792,492,34,269,445,93,38,929,18,291,16,669,514,270,979,261,222,329,921,390,756,62,326,840,144,797,240,708,626,585,617,684,875,92,134,803
824,142,348,557,432,210,489,746,736,323,533,82,315,62,396,467,814,10,596,240,345,442,146,875,16,924,162,369,834,198,475,558,1,508,170,756,50,79
315,109,889,597,27,78,62,19,222,142,728,323,35,426,146,106,74,458,909,37,790,144,475,341,678,795,157,947,0,482,269,695,515,245,638,587,151,325
16,615,585,274,810,429,514,770,270,983,679,645,335,56,245,269,161,303,813,789,326,411,571,142,77,447,870,821,62,29,106,526,439,721,495,155,911,931
275,301,172,853,979,287,544,860,841,239,155,908,269,352,795,467,914,859,127,691,668,62,561,614,857,369,845,409,0,799,889,16,581,892,441,546,113,508
605,595,646,142,772,943,956,606,211,804,457,287,546,199,155,821,222,765,573,587,165,295,680,668,62,533,781,889,0,875,242,982,175,248,16,27,920,156
410,16,32,875,854,69,445,890,154,228,559,52,142,222,131,983,810,133,882,823,233,577,14,144,947,646,358,62,672,931,617,326,157,269,562,414,369,482
745,791,269,716,651,810,954,606,323,296,792,62,699,83,983,90,984,142,106,396,375,877,790,16,721,756,403,621,853,480,886,619,535,643,485,282,128,79
789,645,838,934,548,142,628,91,86,274,718,641,62,785,83,715,338,281,713,821,499,722,807,944,475,797,644,849,615,790,296,245,947,810,165,738,635,106
320,324,142,79,833,756,62,864,16,571,738,656,970,820,116,352,533,419,524,689,261,903,482,323,955,250,218,414,846,780,98,330,222,326,445,746,430,269
323,229,705,641,680,269,62,874,408,447,146,142,790,442,628,926,133,689,166,975,977,402,66,440,276,161,941,810,695,26,813,536,621,775,785,779,915,353
350,388,338,619,160,101,775,227,119,142,672,299,445,627,100,792,810,618,728,665,55,442,186,668,378,597,56,752,492,166,835,216,84,42,18,864,955,91
864,383,77,977,340,602,372,466,810,205,61,326,492,970,695,142,724,588,885,681,438,350,68,776,62,533,756,154,99,748,645,889,512,703,165,892,342,53
649,261,684,291,535,305,287,38,142,509,207,668,410,301,556,161,487,91,929,881,651,689,116,523,864,169,346,692,919,792,889,317,779,931,886,635,163,482
515,71,719,269,838,956,351,26,165,569,99,17,215,86,87,445,245,326,470,645,230,142,150,594,627,859,378,376,16,78,353,969,341,618,712,571,324,699
16,831,492,599,756,445,324,414,80,95,62,668,354,395,409,23,834,977,56,657,821,202,825,185,955,950,76,353,849,253,480,142,754,269,602,174,871,639
353,16,907,354,810,273,889,587,971,515,142,294,253,62,101,792,411,79,193,783,493,864,559,282,955,261,523,287,165,630,323,727,699,703,809,187,638,499
269,123,142,813,93,561,147,756,199,779,636,968,60,947,482,151,191,15,490,56,92,91,537,62,319,529,728,168,688,497,937,674,969,809,762,889,336,881
62,886,791,142,269,503,326,548,268,699,421,681,58,195,267,256,0,814,821,445,273,576,372,949,165,374,211,648,618,76,928,775,390,345,919,118,859,889
337,142,326,165,521,785,144,116,825,446,756,346,698,790,499,750,420,657,388,98,345,269,308,15,879,16,691,321,0,579,155,508,797,974,482,514,93,43
774,756,312,548,958,890,62,779,733,445,955,277,781,514,162,458,142,627,323,620,233,89,91,222,615,16,942,834,701,810,780,633,944,103,329,790,234,295
62,300,668,864,638,854,323,179,142,552,196,695,279,10,223,480,813,151,267,779,606,457,886,643,331,495,819,445,767,756,871,58,105,354,947,91,892,739
581,269,142,62,565,322,480,599,610,514,967,475,727,681,638,47,446,854,845,889,222,68,134,329,16,83,91,779,86,23,34,786,790,550,141,533,892,842
222,977,892,699,91,21,32,294,545,56,62,374,764,165,346,326,329,565,765,401,155,421,821,144,808,323,740,142,101,652,981,530,606,335,203,20,269,163
80,323,173,958,115,144,627,889,875,311,294,92,340,368,482,3,142,977,718,681,445,291,924,960,217,273,853,522,481,16,799,62,632,401,713,457,118,326
