480,500,233,854,907,960,847,783,482,283,786,240,914,872,326,409,821,84,38,657,543,809,277,321,62,781,165,889,457,120,16,797
326,10,62,801,142,626,889,35,597,969,756,482,429,383,91,744,727,931,50,881,89,275,342,314,323,11,151,548,892,61,942,385
445,142,645,482,348,389,696,287,567,381,60,960,475,889,89,378,62,16,447,165,483,653,918,430,263,892,867,825,222,639,174,583
222,636,261,566,550,714,582,269,679,764,438,567,943,62,641,165,326,146,142,756,300,926,854,78,378,68,58,528,451,310,653,913
269,129,38,500,325,792,533,651,859,142,514,853,668,342,955,376,810,10,947,889,370,680,934,152,692,781,439,194,743,0,516,954
91,62,455,222,684,426,34,269,756,326,612,795,937,133,40,146,857,785,66,597,943,813,142,324,445,406,576,977,54,333,587,16
120,212,728,770,65,222,668,747,391,445,607,639,248,569,797,183,16,677,459,637,853,641,475,684,33,810,977,851,41,909,924,941
269,411,810,762,835,694,194,708,410,333,695,533,222,867,340,257,864,142,707,588,62,56,892,783,354,834,909,755,291,577,813,326
26,854,118,874,222,62,921,810,779,752,668,578,14,428,335,16,917,326,244,641,440,142,514,889,962,559,27,119,146,667,505,365
634,208,142,407,675,765,181,326,755,488,62,375,838,345,732,632,222,260,947,287,979,840,767,495,771,251,813,165,310,668,485,513
84,21,142,125,757,511,977,311,116,475,412,357,326,706,615,56,62,786,145,563,792,871,728,645,657,222,593,382,532,193,819,166
813,789,326,853,142,313,790,62,950,982,254,585,648,475,467,409,747,27,695,756,411,156,810,323,608,0,551,354,446,687,335,681
23,409,598,431,105,663,335,151,821,981,64,326,98,795,68,269,4,360,537,142,578,84,977,16,490,62,165,889,203,591,620,648
634,408,91,524,142,69,171,903,8,326,915,879,445,670,62,88,73,889,16,307,302,354,550,957,559,976,393,901,618,578,756,764
294,921,643,947,958,596,647,645,212,326,62,688,222,581,142,321,550,906,56,269,756,885,615,585,810,144,901,82,977,467,179,889
43,779,62,792,466,291,624,391,165,729,581,269,829,926,482,89,248,737,18,142,889,281,236,33,266,302,566,842,822,260,708,53
441,875,378,537,681,857,222,142,618,752,469,440,791,163,546,781,813,91,329,62,23,323,244,483,977,267,120,588,165,745,892,648
732,680,404,790,326,385,889,982,341,138,643,754,42,778,756,269,165,447,445,922,204,250,783,88,45,207,87,672,849,742,217,211
889,287,327,475,146,854,684,42,815,836,142,697,756,91,184,326,748,62,934,87,864,924,330,689,533,295,369,10,740,269,139,217
927,62,865,523,889,569,772,829,847,61,472,416,756,56,326,282,142,89,445,181,480,783,828,438,588,374,966,743,708,76,475,151
445,780,809,813,877,287,959,142,152,16,0,810,505,326,886,323,266,75,783,11,165,726,482,59,502,698,982,457,656,146,526,182
282,598,983,16,824,423,695,269,445,142,648,389,81,291,315,143,494,129,898,790,486,889,568,802,89,603,173,756,295,330,390,701
949,668,269,291,142,527,406,410,202,889,790,626,62,703,654,414,256,548,910,522,838,783,969,326,289,721,222,447,962,536,315,765
909,410,557,142,68,290,453,405,146,702,174,732,222,283,662,272,738,447,838,62,706,356,646,688,466,582,891,474,323,303,160,159
702,34,854,684,791,975,801,46,482,177,323,142,269,913,440,813,320,629,809,64,256,514,378,294,738,79,62,756,581,533,894,955
920,165,222,240,411,281,144,723,142,62,16,480,101,838,755,741,631,339,651,323,533,189,821,166,883,695,863,367,581,374,326,889
146,56,326,407,216,739,62,329,760,507,12,661,211,980,977,323,906,142,387,907,362,24,162,730,813,889,333,684,378,777,941,695
92,864,23,813,53,412,79,493,302,295,101,445,821,323,533,947,892,100,345,142,890,291,716,657,625,649,429,432,141,0,645,62
329,739,813,87,248,38,535,762,243,340,984,345,845,142,622,14,396,809,138,824,699,166,728,62,326,133,871,869,495,132,144,194
14,546,62,34,537,765,918,91,960,157,873,269,849,751,898,347,16,625,760,752,482,326,409,949,583,927,341,577,603,348,332,445
62,645,938,142,421,977,295,947,323,332,929,144,695,910,813,640,222,780,689,876,728,269,569,782,727,848,16,445,316,652,140,492
409,424,62,592,864,685,912,227,261,332,163,465,16,374,97,616,222,428,79,920,581,835,807,445,769,21,514,165,446,681,309,756
680,428,195,62,323,99,795,96,710,521,659,142,892,648,738,58,8,151,810,649,943,261,982,653,146,881,56,888,979,348,645,779
115,949,170,62,851,269,548,977,222,665,91,692,56,165,760,175,929,955,781,155,376,421,703,889,612,523,499,440,582,837,150,143
142,819,15,569,445,492,62,342,75,404,533,695,821,756,315,239,158,728,458,144,896,444,44,854,966,641,295,247,389,838,414,301
142,638,550,120,791,62,751,321,482,871,892,908,326,681,891,506,756,332,171,813,359,340,5,447,165,881,180,817,182,520,684,977
900,302,14,624,16,527,78,918,79,929,472,445,326,482,756,810,410,845,871,495,838,543,38,315,152,514,620,332,667,269,854,453
480,813,649,447,643,26,62,756,834,900,16,53,269,119,152,81,657,409,838,0,824,412,821,797,294,581,234,921,482,668,261,291
326,81,269,180,222,335,712,921,613,764,333,444,165,756,52,315,92,324,62,312,795,293,45,142,124,482,892,89,495,115,879,909
480,151,142,790,120,975,52,548,458,263,919,645,864,703,323,482,499,550,704,405,514,135,62,754,898,559,783,374,845,348,634,414
105,732,255,822,668,656,606,760,491,207,440,684,129,648,142,260,323,478,545,281,360,62,390,480,865,434,881,790,411,21,792,301
62,156,70,142,146,422,643,515,668,186,889,340,363,205,810,942,243,533,447,756,812,269,71,787,451,466,792,409,144,619,135,813
405,341,979,848,903,203,62,133,482,633,58,514,241,723,410,269,695,16,140,78,236,222,151,142,977,684,970,392,194,947,668,516
146,233,480,29,684,62,209,457,222,405,381,23,335,959,142,559,585,464,548,165,157,756,170,581,482,269,746,772,349,260,17,409
766,324,522,569,62,531,323,269,789,16,68,168,245,326,468,480,466,650,881,437,723,695,142,552,438,28,256,946,161,970,673,475
445,983,472,266,732,201,635,531,756,662,62,810,440,475,161,668,323,363,142,299,515,165,74,921,233,741,354,375,197,663,627,881
62,613,239,813,354,287,142,426,638,23,16,273,144,323,672,853,889,482,785,659,55,116,939,414,883,680,140,326,351,445,2,588
617,62,881,569,526,0,892,144,810,779,864,25,979,602,703,813,784,209,151,578,747,159,785,692,438,562,782,791,963,403,173,166
87,537,533,791,142,9,668,300,832,16,240,301,93,410,914,947,546,570,222,404,703,911,824,58,23,386,265,912,326,253,165,949
979,142,156,541,850,62,756,179,514,929,260,378,146,78,289,601,166,151,326,790,666,227,643,2,647,967,165,405,187,222,821,956
142,634,864,253,405,219,92,810,147,319,62,312,689,462,326,980,809,260,428,641,422,255,354,19,223,409,74,813,235,411,419,445
818,91,532,53,792,892,41,157,956,756,183,326,779,979,626,889,16,748,569,10,151,947,464,969,332,303,134,695,62,583,83,487
142,810,447,733,673,172,277,61,453,131,756,766,779,321,791,692,115,62,133,16,100,379,477,751,482,155,323,375,165,772,345,486
490,159,649,98,791,499,142,409,404,608,915,813,949,765,165,576,523,427,16,681,945,269,952,590,445,428,597,62,674,54,503,326
445,673,813,563,413,702,48,300,377,912,62,56,802,142,98,783,116,984,881,326,681,289,482,756,405,825,552,19,889,52,670,765
514,354,279,66,624,465,671,770,62,269,438,131,485,120,505,56,593,810,588,245,263,848,261,643,264,585,335,879,441,794,797,482
330,621,859,406,909,144,317,411,269,81,62,567,433,875,756,577,810,16,495,412,326,617,146,790,765,716,51,482,857,165,864,20
142,637,390,676,171,791,863,182,269,533,106,16,62,514,480,756,165,667,746,146,256,769,672,137,573,445,748,845,203,896,571,326
165,447,16,813,412,413,681,909,853,915,511,445,260,492,345,767,294,757,931,754,467,305,860,317,772,384,241,91,142,482,390,470
541,81,245,60,733,230,810,889,668,699,963,37,402,695,17,78,142,954,498,326,929,556,146,76,480,16,585,813,886,494,846,20
562,801,279,98,339,410,692,332,50,247,480,533,440,799,845,955,856,756,752,185,634,445,648,409,165,105,603,949,521,892,9,194
453,62,806,311,0,406,142,684,693,16,921,19,634,482,836,489,886,889,452,768,813,87,645,473,479,250,33,765,548,79,791,969
955,445,0,326,766,975,423,646,782,433,572,938,2,205,949,665,209,845,87,514,451,432,106,375,668,625,864,146,761,725,597,62
983,797,480,548,367,222,424,107,821,878,831,838,979,266,943,810,287,188,546,330,660,269,183,142,434,167,796,703,748,294,62,146
579,62,516,445,442,79,323,295,948,439,810,240,16,977,692,142,918,195,296,737,938,947,552,255,163,529,767,612,307,149,345,326
614,269,336,542,424,146,606,15,482,126,881,62,293,149,16,295,813,954,36,186,73,909,240,771,475,704,695,17,316,529,171,414
142,756,644,266,378,165,752,218,78,668,64,751,445,776,201,155,728,300,558,359,983,248,813,222,151,730,32,413,87,14,319,409
755,889,451,678,538,813,812,962,326,33,142,761,29,147,216,653,618,222,878,972,165,756,695,864,277,166,641,622,269,32,571,329
113,981,756,302,52,38,269,357,132,468,62,839,475,909,222,684,585,0,629,56,422,19,890,638,193,16,482,323,228,87,797,313
62,889,146,528,39,565,142,853,529,756,700,779,695,223,10,323,546,816,746,952,792,551,813,624,165,166,942,875,789,61,248,797
376,445,889,89,748,84,808,733,354,167,639,269,174,933,682,621,492,753,79,231,779,526,326,658,777,883,182,217,339,335,602,810
877,81,273,62,294,217,142,983,756,57,482,302,924,348,166,292,56,457,87,269,393,864,16,808,639,781,929,523,829,627,305,605
501,62,165,332,480,29,269,533,581,810,16,323,634,410,613,452,795,287,329,638,403,756,588,866,543,457,429,21,785,288,642,233
245,440,552,142,44,746,327,127,240,15,447,756,146,739,970,14,881,173,204,611,864,847,684,622,98,92,703,62,470,884,50,521
427,955,142,512,888,326,698,638,323,515,692,907,550,568,846,779,798,450,621,524,269,80,977,62,738,810,172,179,646,260,124,849
875,259,324,58,634,466,825,782,849,133,480,1,375,926,358,142,501,672,756,637,165,332,817,62,376,409,245,360,323,187,135,335
908,632,116,780,843,421,475,721,809,142,0,653,326,24,245,482,86,751,634,149,889,269,62,734,702,886,445,804,295,16,533,217
581,48,776,23,645,929,165,144,821,707,921,207,409,591,142,668,91,146,960,323,882,948,164,201,609,120,402,363,514,457,459,975
282,810,513,240,269,16,629,62,173,468,668,248,935,118,841,790,142,196,726,895,889,358,233,315,829,375,29,323,788,10,533,944
475,870,83,168,291,222,748,135,376,872,695,142,821,161,739,38,335,202,197,235,374,269,710,62,253,313,91,924,260,155,165,354
821,57,838,756,144,142,873,55,305,165,251,445,646,892,440,405,40,585,961,695,779,16,501,492,979,173,390,876,793,533,166,19
329,948,345,715,649,115,28,43,776,907,269,72,16,0,142,287,957,483,777,161,62,762,165,475,875,813,44,898,615,257,447,445
16,889,166,645,404,748,135,203,489,783,222,813,879,436,56,680,713,144,142,293,296,485,523,509,858,475,323,756,568,960,52,593
142,452,752,245,684,617,681,78,323,480,779,696,768,554,703,813,625,810,324,795,468,456,857,116,409,639,894,799,728,602,297,417
932,38,845,878,87,72,614,62,323,351,0,889,222,216,231,439,775,23,117,404,941,165,568,245,480,54,154,90,892,810,445,573
790,821,693,62,618,245,92,659,596,23,0,14,492,806,32,979,706,694,269,146,405,268,486,645,967,514,924,218,142,451,222,84
485,790,384,981,142,87,586,251,746,711,144,907,445,588,58,482,222,522,62,791,333,672,480,287,618,521,136,269,756,615,467,13
523,409,83,79,829,908,746,645,70,835,142,214,222,890,62,533,871,297,514,180,326,269,55,584,898,273,585,346,636,283,91,392
541,633,756,294,906,557,977,142,295,213,170,102,350,255,514,667,73,931,363,560,62,748,208,146,296,373,482,17,404,398,269,646
865,541,165,512,62,453,691,302,269,468,260,335,514,864,155,713,809,838,93,401,235,432,895,387,213,779,256,756,7,873,91,16
89,981,845,97,791,100,111,756,689,62,850,300,482,907,508,369,415,173,283,222,752,209,892,915,234,297,385,866,893,414,16,116
46,118,326,445,938,524,604,142,854,379,821,700,695,405,765,498,698,345,165,145,656,703,977,514,10,885,864,581,235,135,799,21
142,129,324,482,672,240,147,16,245,742,196,410,461,579,892,326,295,535,889,516,877,287,445,269,405,330,673,952,811,340,796,762
732,49,146,495,471,187,756,62,386,826,379,16,482,445,889,326,410,892,91,429,929,836,935,572,234,731,389,585,792,384,53,602
222,977,311,748,889,746,645,120,285,695,781,938,715,324,142,569,269,949,689,892,16,636,480,668,432,682,911,62,931,880,45,929
329,323,445,475,222,615,62,596,581,100,466,142,786,571,161,907,703,701,482,212,668,16,440,977,642,756,791,944,110,965,903,170
768,684,304,144,56,194,430,252,62,583,736,260,342,910,345,424,612,926,142,405,269,824,146,552,346,501,975,706,516,886,324,291
89,703,588,447,142,728,16,484,615,316,155,497,445,330,969,882,645,326,687,558,154,120,813,866,269,889,166,482,369,559,725,204
903,472,581,438,445,791,348,756,812,920,881,380,184,56,201,955,62,0,565,130,752,285,733,269,748,155,222,779,142,533,480,970
410,146,333,162,142,438,182,892,178,62,630,257,746,983,681,943,269,225,656,552,125,287,953,602,448,668,433,712,864,523,779,618
718,649,784,457,95,460,689,477,406,155,166,700,482,810,447,790,142,587,643,955,821,513,645,521,326,62,480,801,596,983,7,615
931,733,151,379,963,16,132,142,822,701,133,875,845,269,583,457,929,604,202,475,55,728,506,832,369,546,89,756,79,62,326,323
269,429,472,598,791,721,56,810,326,62,605,44,670,290,222,142,668,135,302,273,165,876,579,636,489,1,832,821,445,794,558,813
300,681,16,762,765,405,813,835,326,86,68,62,756,564,433,458,142,0,485,708,74,781,790,747,889,424,155,87,814,302,79,695
889,340,56,16,323,151,62,440,142,977,222,789,682,645,291,44,813,445,756,260,764,379,761,76,283,767,861,859,941,695,98,827
94,324,326,87,959,792,871,695,62,142,409,864,218,369,16,756,222,269,889,954,626,727,900,554,466,323,716,845,810,165,895,240
802,142,323,724,723,643,889,509,813,475,701,761,143,79,799,276,860,269,783,55,165,628,445,639,409,405,392,83,548,760,298,833
830,377,170,968,306,801,142,62,332,912,341,326,789,395,120,297,638,688,150,144,200,348,182,682,321,875,838,374,106,546,99,728
619,704,79,219,283,315,120,142,794,68,332,521,56,637,409,877,875,480,609,615,440,324,585,703,360,354,668,813,682,626,326,482
695,174,56,92,62,447,652,645,565,908,195,246,810,323,889,273,979,870,482,469,165,157,638,754,445,135,16,679,305,79,627,309
165,681,881,146,764,151,889,10,246,129,872,142,404,20,633,684,695,973,222,533,301,663,315,779,91,62,895,16,265,761,853,87
305,241,619,291,661,448,101,432,286,199,222,326,760,943,335,429,482,374,528,582,142,453,207,632,231,480,523,16,889,979,165,406
269,982,797,756,482,765,889,142,135,562,680,533,513,329,952,859,488,326,266,672,188,983,209,117,606,684,552,151,45,598,341,255
506,295,98,315,222,929,410,475,142,389,703,810,281,165,241,864,133,326,465,494,269,330,62,708,369,938,146,32,482,685,480,409
664,963,533,502,492,93,738,62,183,0,194,685,174,405,501,346,379,889,864,810,270,142,569,173,401,384,76,885,581,92,892,939
260,146,38,959,795,782,813,670,853,733,269,0,332,603,892,257,554,142,338,875,651,248,705,689,445,241,165,42,174,374,309,62
41,259,107,165,863,889,947,225,269,571,480,209,567,538,555,668,881,670,860,222,689,732,8,511,813,512,118,765,854,501,58,296
302,102,142,79,684,807,410,889,955,161,421,703,747,552,726,222,523,944,948,273,977,326,323,8,482,261,62,64,485,379,804,259
590,885,79,445,105,256,726,474,813,374,983,863,457,738,118,149,323,241,313,378,837,588,181,142,699,628,482,108,821,480,756,333
345,269,62,253,142,748,776,309,529,754,812,889,581,652,634,695,618,782,766,299,374,95,556,701,340,300,813,447,56,630,909,221
4,76,725,853,296,457,723,160,269,772,440,326,180,480,235,441,881,142,329,445,969,514,718,146,16,758,260,375,482,68,845,644
62,323,909,578,830,142,333,430,31,16,969,378,216,810,34,809,559,785,486,289,744,550,175,616,245,950,581,445,938,269,452,871
929,269,142,943,984,838,592,809,918,100,744,576,259,354,692,221,466,493,447,756,730,83,790,810,385,612,154,99,16,245,405,323
62,410,142,32,261,892,552,810,596,947,576,952,533,778,889,463,326,752,303,275,447,87,161,467,813,480,469,323,612,302,157,291
151,892,889,186,135,943,120,142,16,560,222,619,323,282,962,907,876,183,425,52,695,32,79,976,144,44,760,546,388,768,612,297
884,44,695,62,892,19,475,324,579,813,323,426,480,875,295,99,10,384,432,302,142,403,326,581,790,79,260,165,236,148,60,808
62,344,457,603,58,323,266,666,9,269,898,326,697,892,245,59,801,144,332,374,142,779,583,485,409,969,223,214,124,790,875,212
330,115,219,875,142,605,151,121,291,236,777,634,433,245,983,439,864,354,144,813,765,602,326,790,728,482,598,323,260,448,120,767
687,207,269,482,366,50,530,567,203,588,62,915,533,891,955,0,813,638,552,151,320,889,234,44,712,639,186,152,938,99,144,338
955,960,799,482,291,195,323,912,537,881,892,300,703,62,155,719,920,174,447,480,142,207,548,795,697,358,570,682,977,648,638,583
144,326,548,875,174,853,850,681,53,62,348,317,950,250,938,905,245,161,142,579,101,492,480,970,772,790,501,777,797,79,247,746
779,930,733,335,610,865,695,116,294,62,83,533,38,956,56,601,405,648,465,497,645,495,919,959,96,876,142,819,881,676,492,957
482,475,189,447,772,269,323,241,180,669,142,533,74,767,494,892,695,318,83,27,19,703,336,808,377,928,62,354,930,924,49,758
