480,19,9,93,889,142,943,165,411,641,668,353,465,810,255,407,404,269,82,553,447,710,377
62,413,16,269,68,598,489,926,440,533,470,588,559,645,217,631,142,656,174,221,604,919,504
533,190,252,59,875,66,172,959,634,326,868,889,427,142,628,588,5,695,269,62,708,810,0
496,62,466,688,772,632,962,551,56,639,445,143,697,646,643,429,40,482,332,513,889,45,627
150,564,889,207,285,495,440,756,686,684,171,62,515,712,640,689,845,782,2,320,776,792,16
84,533,295,748,862,142,62,482,76,954,123,188,926,256,323,939,409,356,929,280,158,797,351
46,338,174,222,146,695,62,762,326,830,0,336,10,19,769,144,16,900,709,323,791,38,889
480,71,642,142,35,62,874,92,291,321,950,979,167,135,533,923,238,537,791,597,960,821,323
597,523,142,983,838,68,326,797,526,269,748,62,214,756,295,155,854,252,161,559,844,892,795
167,154,871,858,634,581,833,62,909,410,848,643,256,938,326,837,605,406,710,5,535,485,881
668,68,62,8,142,482,327,323,299,230,234,419,363,797,466,809,326,442,269,588,33,447,154
548,813,269,786,657,359,499,901,142,0,581,445,958,87,952,696,750,550,287,689,882,10,648
256,142,748,339,272,504,144,38,696,624,851,733,537,668,480,627,508,296,174,813,311,323,861
180,323,809,287,142,779,559,169,984,83,62,384,482,269,724,790,284,810,710,599,728,533,222
790,795,323,889,482,406,366,165,548,378,627,142,304,779,62,23,785,892,348,220,642,255,938
669,871,650,810,850,222,645,544,659,55,813,422,706,142,846,938,409,479,322,889,269,323,326
0,62,810,329,406,890,756,142,16,113,873,146,747,438,375,969,515,240,882,724,790,773,796
502,297,747,62,612,409,767,684,813,614,197,440,428,512,634,947,856,192,670,233,627,340,605
103,167,304,445,730,222,269,977,700,52,76,406,798,62,491,26,889,165,523,681,482,480,665
16,281,695,694,397,606,895,270,656,634,825,125,222,445,870,240,796,940,97,792,570,279,648
974,56,136,310,214,142,229,645,433,222,62,756,925,84,482,931,813,145,279,523,165,16,929
813,643,142,821,176,857,62,385,810,269,180,889,668,231,796,53,16,756,67,618,795,323,935
20,326,492,480,297,62,482,177,806,977,579,120,162,323,983,332,222,934,926,294,789,875,289
408,779,391,287,285,738,204,924,889,90,62,829,49,71,568,410,497,452,269,445,834,326,323
466,142,629,348,165,482,953,42,873,768,829,173,465,445,223,892,699,955,161,552,140,83,10
533,783,95,222,142,332,405,909,287,559,789,517,695,409,307,62,122,912,836,614,103,821,977
695,565,953,970,180,384,191,582,165,628,129,445,339,923,0,269,323,142,668,240,637,219,404
682,737,756,79,116,835,617,52,56,815,838,548,552,445,482,142,321,323,615,91,332,3,695
142,979,569,749,810,548,854,114,306,341,323,930,53,677,404,757,400,240,701,16,786,81,146
61,33,514,442,702,143,955,889,53,142,728,952,710,492,415,663,361,244,17,146,688,62,387
480,291,550,472,779,842,881,762,538,269,533,810,861,621,62,959,392,610,16,937,889,684,159
78,46,294,142,541,511,658,538,499,756,410,378,16,810,619,385,137,875,813,918,384,335,485
62,445,81,339,559,603,537,8,32,357,16,385,931,465,405,557,650,835,581,596,222,875,428
62,813,16,129,468,919,738,374,878,164,829,269,222,270,634,886,482,975,834,157,142,838,643
779,495,756,890,62,569,197,401,627,882,870,130,248,297,229,323,868,687,375,556,209,548,218
523,240,235,268,482,445,345,222,329,62,501,378,174,269,983,326,151,517,155,4,797,324,626
390,315,801,142,62,791,963,236,585,949,231,480,489,682,895,23,114,924,873,931,54,769,269
808,146,53,30,794,260,61,955,235,702,142,588,62,812,445,379,892,46,952,326,546,231,407
681,300,919,127,907,307,81,961,819,579,523,223,892,89,433,774,850,781,62,389,792,443,730
889,977,508,323,142,165,222,854,648,62,589,260,216,281,540,514,790,194,16,813,801,74,880
241,344,775,14,863,601,778,969,165,269,392,552,892,870,955,859,512,927,480,732,222,153,373
595,299,411,381,810,813,144,165,689,703,453,16,115,167,297,62,142,222,495,812,730,480,716
472,803,73,445,954,287,466,659,612,16,298,727,645,480,665,470,144,982,697,533,978,810,10
348,149,480,269,641,983,62,550,810,326,321,44,916,928,756,952,87,929,260,279,602,54,245
142,285,23,666,182,615,222,480,653,44,237,338,295,144,673,339,463,211,730,392,138,241,10
787,558,269,858,390,16,56,632,765,668,979,313,874,647,173,341,142,928,775,824,780,62,134
326,839,533,913,155,783,840,748,271,522,222,924,798,646,41,801,756,705,790,718,62,695,864
868,695,447,789,783,834,141,480,342,79,503,387,254,762,515,269,893,62,957,372,233,315,142
46,222,194,482,326,492,142,113,643,581,198,392,181,889,657,168,324,2,105,563,55,514,777
315,409,792,656,947,288,53,480,691,344,829,528,222,859,756,404,323,628,32,810,56,378,62
83,375,810,151,909,142,566,441,536,664,756,838,955,58,748,947,669,445,46,821,165,482,705
16,30,291,478,791,627,333,62,699,746,53,703,438,695,649,480,977,612,385,636,142,839,546
445,435,969,384,727,336,482,89,943,585,20,335,889,628,785,768,245,239,315,73,756,10,167
482,447,626,581,960,668,316,212,142,910,375,323,703,645,729,924,62,533,670,367,892,461,147
947,197,445,758,639,499,62,53,142,323,184,467,645,437,810,928,98,325,728,144,813,799,339
648,460,133,448,810,172,301,81,14,158,813,411,935,492,33,479,628,430,56,622,321,87,580
797,728,703,495,772,261,881,16,268,241,692,596,58,814,586,337,279,326,233,610,837,790,62
790,73,422,165,56,142,775,564,482,821,616,889,475,480,317,353,829,134,666,438,291,526,297
591,335,809,864,569,16,375,142,819,549,326,231,378,0,681,62,646,756,952,738,165,847,4
71,142,52,958,638,310,541,606,756,475,979,325,550,529,886,791,578,730,657,3,828,62,269
629,339,85,326,524,844,409,31,62,433,764,37,287,324,345,99,689,142,738,515,25,969,548
489,858,255,786,445,695,143,225,62,702,892,881,876,984,682,354,142,597,621,46,907,615,53
142,627,166,813,335,151,494,87,480,830,323,190,557,16,643,181,62,881,726,782,504,615,863
848,564,751,378,889,944,358,813,326,467,177,142,50,497,581,61,62,282,165,810,856,720,500
524,767,809,260,16,634,707,863,83,829,199,141,218,269,482,615,779,838,144,353,445,892,138
970,538,445,889,756,805,251,165,892,25,335,517,142,16,240,326,881,248,144,813,224,428,45
593,267,714,732,929,515,532,482,756,801,810,79,514,98,792,636,326,41,975,323,892,142,215
681,634,445,791,581,333,299,209,836,354,695,142,386,165,724,326,785,684,323,792,864,58,492
517,345,414,535,652,245,142,330,947,827,800,165,295,470,592,700,92,824,516,344,273,881,151
451,643,775,233,62,703,234,222,142,326,482,46,10,551,480,445,790,458,961,337,628,55,269
535,947,718,159,244,838,889,810,740,10,222,466,565,295,330,348,490,881,56,182,16,270,445
155,445,926,756,482,721,889,270,369,645,16,951,142,61,881,187,335,668,174,409,269,875,62
725,142,931,480,636,261,165,686,797,695,62,59,627,464,913,35,740,3,16,581,966,881,943
370,801,482,954,134,142,418,131,10,327,445,46,634,305,889,384,760,807,629,633,165,682,755
56,792,796,913,689,62,278,482,835,21,956,323,172,269,695,298,612,634,562,163,633,779,165
875,445,198,142,756,305,457,810,62,740,680,514,33,979,450,107,58,482,746,598,894,916,447
209,580,445,245,439,399,501,482,810,883,955,977,571,272,248,813,99,62,938,323,638,429,752
16,859,938,833,246,142,326,296,44,645,970,540,689,955,11,251,810,222,378,767,374,330,36
477,711,962,868,845,446,194,183,326,144,100,791,864,742,457,728,900,271,68,970,695,108,301
322,81,975,628,983,439,62,892,695,154,433,637,807,829,475,896,552,480,27,248,447,645,813
416,453,970,709,810,31,549,447,813,515,257,62,552,731,177,796,445,593,16,81,558,482,427
756,673,369,62,143,326,810,881,752,16,790,480,87,142,567,703,428,537,950,921,54,344,792
52,56,533,142,719,195,492,445,16,837,87,323,81,482,38,68,125,691,834,88,515,614,180
822,294,332,86,323,430,428,62,114,317,742,634,269,52,339,279,309,688,56,300,16,480,889
87,862,742,533,605,482,236,142,480,703,566,984,345,853,15,310,402,668,241,650,14,923,335
314,269,87,273,62,695,45,59,5,332,966,703,895,133,765,323,542,824,305,142,163,480,892
480,16,165,903,466,656,875,555,720,566,326,129,23,916,684,52,108,213,801,174,316,863,142
595,203,174,587,810,16,74,196,809,438,88,300,608,779,43,919,302,790,791,718,142,56,813
831,445,142,790,482,154,362,581,0,121,68,222,289,119,929,779,762,144,25,680,918,475,392
182,445,983,62,687,338,629,302,16,158,542,821,133,409,537,726,269,363,335,256,880,845,345
797,628,326,646,909,756,695,926,77,744,338,17,790,16,122,636,135,970,892,538,445,933,32
710,189,20,886,738,853,326,410,586,482,720,370,523,269,62,23,145,60,222,680,152,142,533
301,482,272,762,783,17,269,284,576,295,144,62,849,489,700,830,555,793,45,907,91,813,952
728,875,269,56,889,607,119,156,333,62,315,881,87,797,548,109,514,240,43,16,445,563,745
385,360,719,977,357,467,482,781,566,280,756,309,359,189,326,889,538,390,405,146,850,133,142
756,323,109,143,646,295,61,183,217,180,387,807,430,587,429,146,616,16,0,445,516,638,970
813,808,637,779,673,273,142,702,386,809,699,977,514,447,264,870,684,62,738,412,137,548,16
602,142,969,323,821,29,326,620,103,52,776,929,971,482,437,378,706,544,278,513,907,645,443
691,138,53,791,377,747,810,639,16,10,724,943,807,21,142,728,632,179,446,289,894,731,440
495,433,142,62,572,125,43,464,479,33,892,44,733,245,168,133,573,172,768,516,323,165,5
892,345,979,447,300,52,62,33,480,810,142,871,141,649,248,668,44,14,25,16,695,445,260
960,646,480,954,386,596,569,369,684,360,46,323,62,952,405,813,786,533,44,151,576,918,20
326,345,62,384,480,392,142,305,499,651,79,445,579,921,585,695,565,222,662,16,477,649,782
552,62,231,954,911,326,836,929,979,87,933,977,475,497,482,176,810,695,821,464,653,536,666
482,299,323,651,740,327,324,922,949,779,977,533,194,645,694,695,157,326,125,32,682,909,581
235,142,34,908,284,875,794,87,627,977,62,354,222,323,311,641,980,639,466,348,461,152,808
295,970,145,739,62,142,977,329,756,850,43,592,871,269,16,165,892,605,778,663,482,643,420
62,907,960,915,165,790,668,293,966,73,442,438,638,60,889,46,447,641,911,37,648,226,886
442,202,194,825,572,810,329,62,87,917,627,654,475,581,323,972,317,142,58,165,889,85,726
62,92,269,405,817,142,649,267,634,250,482,668,480,447,222,173,675,273,776,533,530,323,526
482,565,975,217,957,326,875,323,668,269,240,297,672,165,16,927,142,964,983,62,613,756,222
165,561,810,645,267,634,523,222,627,244,513,549,56,91,207,25,223,448,585,16,720,198,931
762,405,875,821,144,480,106,702,147,979,597,324,810,16,142,92,954,23,74,94,745,233,556
889,9,779,62,269,641,174,170,378,959,348,813,323,809,944,47,222,341,943,618,492,137,16
340,92,50,110,424,412,148,908,581,783,87,269,527,786,259,707,164,904,864,460,332,452,964
62,740,386,548,756,45,326,445,634,875,121,632,165,173,726,838,79,813,222,653,522,323,597
863,810,411,626,142,339,79,699,748,326,338,482,447,194,62,533,294,216,77,634,432,592,10
691,810,445,326,376,269,287,474,217,165,756,480,908,744,727,257,559,447,697,970,816,62,162
25,468,779,177,323,559,492,354,245,42,165,422,451,21,62,733,972,142,139,26,892,153,533
62,662,323,443,142,645,480,821,581,790,602,939,211,482,466,569,681,804,820,292,16,824,892
524,405,879,16,559,979,437,957,429,947,319,358,163,790,194,291,203,981,44,62,348,162,142
447,728,979,790,482,142,480,44,245,374,269,284,62,33,591,68,541,240,103,537,410,668,14
315,326,357,142,213,828,553,23,613,975,262,254,29,73,134,756,25,378,699,655,155,533,62
333,956,16,353,467,58,475,524,875,703,216,165,303,347,739,102,689,107,484,323,695,354,808
324,409,537,445,65,889,144,421,429,728,62,791,881,816,669,74,585,55,628,470,892,664,127
142,957,808,248,180,256,165,106,62,44,745,638,144,120,747,652,116,960,68,541,269,552,568
87,0,62,270,457,9,813,494,269,107,748,473,892,323,669,695,20,596,50,56,415,756,190
13,867,117,578,706,294,620,283,378,740,91,323,120,413,856,155,62,681,422,83,208,418,745
3,323,699,834,475,142,89,482,821,935,473,134,56,668,295,745,648,332,790,756,291,343,785
323,761,384,14,813,375,514,445,0,58,304,433,190,871,62,859,222,973,16,216,142,245,275
62,147,296,492,96,559,0,384,260,692,828,409,926,499,844,207,269,465,378,941,339,375,326
568,413,55,0,16,428,333,255,269,28,929,649,907,817,133,256,892,62,223,459,509,915,569
326,875,56,452,142,889,448,346,146,482,695,421,323,926,103,508,943,729,232,645,681,457,806
269,33,925,843,588,323,142,440,695,16,308,533,326,585,480,335,790,315,245,54,62,453,513
146,60,269,401,790,92,738,62,961,501,977,16,810,772,142,951,533,756,657,51,783,875,495
146,795,326,273,323,267,342,445,875,16,21,899,296,247,142,120,11,569,762,27,606,715,809
246,970,174,323,222,677,878,814,241,269,340,326,62,165,482,87,142,879,78,516,133,892,797
482,892,335,541,853,782,709,142,567,956,378,984,781,864,638,222,260,118,710,295,45,16,748
269,778,783,634,492,648,865,672,165,324,810,142,62,744,129,116,189,889,559,619,615,429,316
142,387,303,819,716,144,438,269,821,813,143,54,703,625,305,445,909,786,668,3,930,571,354
120,62,100,921,837,673,477,795,269,744,785,514,910,102,142,618,375,752,751,222,326,406,660
499,341,779,892,966,142,475,885,459,837,404,746,326,620,478,701,815,177,273,638,447,120,689
296,430,118,103,739,297,62,615,684,107,620,931,686,265,16,346,892,142,228,345,875,779,435
668,732,100,142,191,98,447,892,62,91,165,405,566,418,323,963,358,362,779,65,845,144,475
482,744,889,572,142,170,409,62,636,323,957,911,782,363,898,783,890,983,838,222,40,54,638
532,703,695,892,864,779,668,223,377,704,664,74,447,979,92,326,932,261,445,16,889,124,566
926,695,295,699,779,810,405,684,929,755,645,475,142,612,637,621,912,837,384,183,824,842,445
445,62,668,81,952,695,889,746,142,854,516,248,301,409,261,681,959,271,269,533,235,173,447
533,62,457,142,482,256,864,728,33,567,56,541,560,752,466,875,651,813,643,970,918,285,300
83,391,341,142,222,813,970,760,487,133,910,819,892,950,659,581,673,62,668,282,441,398,492
222,317,414,969,602,983,170,590,503,634,324,165,829,475,521,16,354,480,501,300,583,345,142
626,316,133,468,453,445,881,62,452,726,957,142,755,672,68,797,636,529,385,810,825,405,657
482,438,967,287,810,76,258,428,816,326,376,706,62,106,47,875,52,475,219,621,354,167,808
943,180,451,62,889,144,0,215,396,146,938,14,154,588,501,779,326,704,323,748,142,924,786
941,326,779,755,392,517,354,453,414,573,977,568,161,684,813,864,269,182,943,117,865,797,756
896,558,791,548,62,805,45,909,854,10,142,813,261,211,269,803,684,109,0,925,294,281,905
38,762,728,142,225,828,696,772,795,816,797,62,445,40,865,983,838,269,960,621,819,14,227
144,44,785,257,605,141,16,676,250,369,902,478,748,297,480,914,56,606,528,509,281,786,746
523,87,16,180,662,324,445,482,478,970,142,492,129,240,346,496,918,931,269,162,410,765,840
875,326,269,813,756,62,533,959,323,329,666,854,37,441,348,266,134,938,16,299,779,346,313
802,702,326,938,144,257,300,844,810,146,662,676,786,126,323,269,192,728,62,704,789,645,165
977,746,970,588,132,16,924,326,56,841,294,813,213,709,142,57,790,480,750,193,118,251,667
567,62,779,144,260,173,783,480,10,274,881,636,892,56,791,674,181,475,638,323,605,116,142
499,81,445,826,142,326,801,323,588,836,766,222,345,943,666,651,315,810,526,310,100,62,804
829,142,260,323,328,222,889,307,533,743,756,144,646,723,52,634,62,79,769,140,138,977,817
16,475,323,79,57,142,116,187,62,269,565,28,340,673,370,826,746,189,875,889,32,977,866
482,79,62,919,508,926,783,839,269,142,684,96,533,222,723,85,795,881,207,892,295,471,790
467,118,977,678,463,209,460,157,416,813,760,375,643,823,89,404,907,247,269,533,28,646,25
809,925,810,908,136,761,605,62,142,155,731,889,779,288,168,784,790,918,756,875,91,618,214
959,943,791,324,236,229,892,827,731,222,882,576,436,400,779,142,482,842,92,16,375,323,637
62,187,313,973,222,76,875,460,726,165,99,889,952,950,16,865,512,261,91,142,770,848,746
702,180,968,475,864,445,947,331,960,514,586,816,435,695,977,367,84,764,447,913,99,918,480
654,329,375,99,970,908,248,62,975,142,501,521,19,854,915,508,667,251,155,865,157,581,15
918,188,783,338,429,2,142,165,473,409,681,930,892,746,844,984,45,963,347,295,979,169,638
447,546,95,161,813,348,368,756,873,44,752,842,566,592,457,62,445,480,668,144,698,326,646
492,409,183,826,243,501,323,62,56,576,300,106,680,151,759,835,155,40,297,141,142,943,741
241,350,5,78,165,323,884,445,760,733,62,657,142,829,429,580,813,296,960,705,924,669,959
875,732,283,291,756,142,903,714,128,41,158,468,285,447,703,495,44,396,269,892,480,326,375
495,502,828,938,810,844,182,445,478,746,505,37,62,896,957,142,889,492,909,605,813,544,118
142,323,922,404,406,879,954,738,180,241,756,163,634,222,858,62,733,813,815,16,695,492,576
872,798,734,724,62,323,146,326,300,338,533,297,796,155,222,885,588,364,390,443,830,482,140
957,767,813,142,561,611,482,792,3,668,889,269,756,526,326,10,240,222,456,858,832,795,407
222,820,756,482,622,536,969,768,240,736,639,822,260,16,142,597,858,636,194,324,165,929,155
226,910,779,410,575,309,245,480,388,33,558,911,622,494,142,62,668,726,767,926,756,409,565
75,557,492,776,249,864,482,907,222,889,587,695,142,703,821,752,269,792,706,838,16,628,79
779,323,526,79,632,92,813,142,14,585,946,590,222,375,62,615,70,404,480,703,144,518,889
466,969,83,62,924,526,61,261,56,646,728,662,855,193,115,670,874,787,177,786,17,95,833
142,319,10,297,819,67,553,937,482,808,326,703,276,836,48,40,466,62,45,454,790,781,269
301,918,0,550,295,99,142,373,813,769,526,64,255,14,452,269,482,695,709,567,955,409,748
821,569,88,269,390,445,523,578,62,956,809,142,476,68,931,799,197,482,703,585,114,590,756
588,232,875,257,83,87,613,385,99,326,16,523,733,165,810,561,673,331,475,502,938,44,448
756,414,656,114,810,746,428,779,62,657,728,409,345,38,142,389,165,340,699,585,151,836,821
618,896,740,332,871,142,114,648,909,765,62,287,918,433,60,217,31,482,247,326,146,269,51
797,480,83,68,56,215,128,279,405,929,99,482,781,142,602,598,571,385,19,162,889,222,612
646,89,491,311,323,943,219,955,269,148,610,113,605,733,538,556,142,889,568,514,977,892,144
278,236,144,142,445,523,695,769,289,297,326,896,462,542,892,885,482,250,637,889,215,428,756
89,323,523,56,62,466,16,726,449,17,668,881,142,954,222,136,689,634,576,889,854,133,620
269,16,327,14,222,810,684,217,722,62,241,240,45,519,534,773,281,788,830,973,323,756,790
864,845,842,144,485,265,812,889,695,428,571,561,175,62,0,50,430,161,844,689,79,927,609
480,165,270,746,62,624,146,952,552,953,682,53,865,222,79,700,503,369,0,929,406,328,482
401,323,513,465,844,351,500,552,916,295,62,550,245,663,142,801,509,207,695,789,565,638,645
16,812,533,813,414,602,977,558,548,293,668,269,193,482,791,142,789,62,603,309,645,135,755
885,940,384,428,872,142,53,756,445,326,813,634,710,62,535,381,557,797,306,495,295,323,880
269,56,323,679,142,303,234,810,927,110,165,977,174,963,38,892,494,498,756,79,77,774,222
401,821,354,788,302,756,700,482,617,243,581,827,514,97,142,695,43,51,518,165,559,173,59
752,648,384,109,676,323,926,779,142,963,287,746,326,53,962,89,62,1,257,149,144,509,668
765,482,279,16,291,519,62,645,323,245,287,146,609,409,952,812,364,356,492,648,918,91,166
142,684,315,326,938,342,307,146,495,630,447,879,532,45,966,14,149,943,269,598,62,889,274
695,821,44,810,142,340,838,495,507,969,445,79,928,428,480,149,907,269,261,889,662,62,74
192,457,918,236,926,643,240,409,864,169,142,655,535,274,825,485,929,624,323,955,14,837,62
146,357,970,245,813,142,1,749,615,467,865,892,558,621,345,20,292,326,140,766,147,131,124
662,718,875,81,970,284,16,142,571,125,281,915,163,522,475,192,467,250,409,695,586,879,935
299,618,478,174,756,336,958,639,269,142,744,810,375,165,552,453,319,781,62,695,653,845,16
889,35,780,142,311,524,16,668,661,390,183,261,756,630,358,260,875,385,365,518,598,326,165
26,958,810,447,142,748,559,405,938,522,144,233,273,411,326,189,269,645,375,297,62,295,165
142,62,895,904,269,224,291,323,588,121,662,68,482,695,64,442,326,261,46,874,684,702,445
385,533,795,760,896,695,427,886,828,952,326,889,423,197,137,756,839,568,323,295,62,625,514
770,146,918,624,287,78,32,790,165,142,558,695,157,360,668,62,445,141,612,908,892,773,838
977,909,738,509,142,533,807,136,920,62,53,431,948,654,326,889,357,16,785,552,695,463,828
