187,813,493,434,445,222,603,983,142,569,955,234,62,558,174,3,76,606,966,948,17,765,326,924,668,107,559
16,918,700,493,846,57,165,715,38,414,889,587,0,447,326,62,668,480,813,756,345,47,224,338,728,644,795
541,609,133,174,89,52,16,533,982,358,507,91,523,733,485,142,926,161,323,53,548,570,445,899,656,882,482
409,501,610,779,163,165,10,480,222,738,118,142,827,909,326,892,862,140,414,569,62,290,821,509,934,551,921
445,115,324,142,795,165,62,973,984,411,746,340,116,895,294,669,575,447,466,556,668,651,465,821,147,155,854
62,269,523,457,292,581,681,374,73,133,709,326,173,207,189,790,175,402,468,949,785,947,27,16,180,185,332
813,585,99,378,551,695,259,875,757,748,791,819,323,935,806,62,269,568,81,422,744,548,142,593,652,777,165
295,889,559,616,323,473,260,38,62,142,926,884,343,751,369,909,557,695,245,552,412,648,261,668,507,809,756
404,16,571,339,33,323,626,982,440,56,668,119,142,650,667,201,160,596,217,533,882,146,878,813,519,151,871
151,142,440,466,813,927,363,253,781,326,616,777,146,269,496,16,982,682,291,482,49,517,792,889,784,391,405
876,513,890,747,950,809,218,817,86,832,235,87,480,342,296,245,444,752,163,358,272,62,466,813,482,405,52
16,10,517,521,447,445,702,92,296,409,219,973,871,470,529,482,124,662,864,907,222,118,370,668,691,768,681
892,653,964,854,139,952,56,326,482,948,618,142,269,523,33,756,333,581,218,577,136,909,62,668,813,57,323
269,326,222,352,56,480,245,889,573,628,62,447,142,834,338,977,538,533,392,911,860,97,810,336,634,143,323
604,443,440,761,62,196,269,345,813,515,209,775,453,167,420,889,16,293,968,287,354,924,514,947,118,142,780
217,587,323,214,326,952,324,223,786,340,551,177,810,477,329,232,142,729,756,977,762,532,79,798,16,949,478
165,127,785,16,874,245,62,482,514,89,222,814,439,299,810,645,264,322,144,972,310,782,875,260,34,269,332
222,565,672,881,62,557,445,674,886,779,46,165,648,813,231,108,909,941,524,144,86,918,771,586,865,873,342
106,970,744,93,5,215,829,353,358,889,165,523,323,326,269,294,299,142,222,56,285,681,644,631,549,581,555
779,135,813,821,329,755,581,155,475,492,20,482,142,467,889,728,846,669,907,87,893,268,641,630,693,348,480
212,558,155,16,954,526,645,763,0,44,475,39,756,703,472,938,445,482,892,634,933,673,881,26,447,74,391
964,20,62,142,613,845,701,5,118,255,203,756,324,764,748,766,269,790,363,130,25,372,144,160,821,233,88
9,135,146,726,756,875,268,118,230,955,346,287,235,938,269,515,643,827,878,359,376,62,313,482,19,716,687
273,952,765,62,16,323,790,222,557,754,165,101,471,552,164,713,375,717,367,605,142,74,810,643,970,699,756
217,81,374,627,62,757,810,375,323,590,737,43,443,892,142,870,269,146,724,728,954,716,33,539,326,284,405
14,146,700,480,142,695,558,260,947,323,728,979,764,28,680,832,357,91,81,56,908,729,659,810,389,445,838
475,482,958,198,429,222,634,389,391,273,66,756,392,977,492,292,324,921,119,754,638,646,783,889,479,779,142
146,357,302,480,472,181,452,875,966,62,52,163,209,87,174,834,474,324,286,864,308,792,142,981,269,266,756
889,268,44,930,191,492,848,311,165,142,898,918,291,23,645,533,269,285,299,475,798,829,79,813,362,183,16
337,731,374,892,962,165,967,668,38,445,480,184,312,266,874,700,412,492,829,521,73,943,16,937,792,91,99
813,99,62,854,502,636,597,142,803,120,810,646,16,170,380,445,10,924,699,79,209,918,721,463,56,921,899
62,666,68,957,889,323,738,566,324,5,858,756,482,628,445,378,961,245,142,821,733,406,681,56,78,816,440
791,58,332,151,319,714,949,572,0,10,62,142,871,177,323,515,960,482,810,977,475,224,908,213,228,173,889
217,947,846,452,514,779,421,961,601,956,91,222,4,81,402,269,268,736,62,162,165,323,797,828,248,972,16
475,49,762,983,681,602,763,441,14,962,756,82,565,411,797,70,548,752,165,142,62,559,641,804,482,792,711
765,934,928,910,289,921,102,428,62,146,142,50,693,779,392,300,32,756,238,44,559,99,684,610,746,506,896
533,419,921,409,362,333,142,469,480,447,326,578,299,892,907,89,323,410,83,627,568,704,611,354,391,269,16
14,909,81,218,934,482,865,16,515,197,87,338,824,430,326,142,480,975,277,457,958,970,92,62,810,756,222
821,142,87,276,983,773,16,618,296,687,396,940,810,480,646,822,281,153,409,867,440,527,595,226,468,813,269
599,166,878,16,62,103,323,921,189,959,362,447,457,326,222,84,329,940,56,64,984,849,134,639,165,947,858
514,947,924,766,909,202,359,662,782,634,434,962,746,77,810,492,76,108,268,881,680,813,582,859,645,668,596
70,142,983,287,795,386,354,875,876,62,660,776,748,275,16,56,897,900,269,564,81,947,668,731,89,969,523
93,947,28,973,351,949,581,165,142,968,875,571,323,695,186,892,16,87,918,526,269,6,466,890,159,912,927
813,614,17,533,91,385,323,147,231,889,223,301,62,724,142,120,728,969,820,977,326,161,791,797,598,492,89
956,731,158,55,756,538,447,568,68,480,907,396,222,234,571,871,180,335,896,804,552,436,374,62,651,91,276
0,800,62,79,538,269,14,372,832,697,88,487,142,751,756,223,409,921,73,124,218,84,56,297,300,248,326
306,144,480,882,760,588,905,971,895,761,64,299,492,548,163,889,142,554,587,61,684,374,983,779,338,847,816
443,603,146,338,142,257,659,592,218,632,854,971,867,695,445,52,87,105,165,537,168,266,326,378,372,859,44
389,790,810,681,189,559,332,81,680,21,813,447,62,669,257,984,759,73,482,522,457,34,791,142,674,889,370
287,372,154,952,445,139,65,62,175,756,16,472,521,947,632,777,142,504,323,109,889,475,699,342,643,38,181
674,142,788,926,452,881,875,482,291,269,979,657,377,468,79,417,384,724,606,62,548,294,890,790,159,646,330
592,364,295,445,386,3,853,748,23,490,62,842,297,930,16,179,269,756,585,323,858,142,109,668,695,701,622
165,261,389,445,482,62,16,643,963,764,935,810,53,144,295,142,362,728,570,171,332,885,813,596,287,296,444
362,475,504,892,259,142,330,222,288,33,16,329,405,581,447,482,62,638,514,680,813,452,211,930,655,926,534
892,269,947,197,188,34,247,548,62,730,753,813,728,64,690,329,911,949,147,918,889,142,479,338,561,445,414
476,222,889,142,693,482,165,657,865,260,807,273,53,810,375,552,522,62,475,569,738,748,790,581,708,943,195
889,800,582,920,282,346,514,830,753,24,445,762,448,955,960,898,620,78,62,101,64,275,535,274,357,215,326
142,307,323,779,62,326,871,762,409,937,1,505,912,16,823,645,480,79,977,392,269,650,88,613,68,357,479
480,472,728,971,167,214,803,326,323,56,269,142,298,918,16,60,165,222,297,461,498,450,618,947,62,351,832
339,917,142,480,644,84,684,844,568,703,638,269,310,921,300,779,881,668,16,627,279,9,852,633,756,846,528
889,516,142,757,849,890,62,269,639,700,349,589,299,636,840,983,526,881,548,969,56,183,7,305,480,809,955
822,222,482,331,16,634,779,14,375,588,263,149,384,871,511,62,718,340,674,151,645,757,971,326,790,907,564
533,834,326,792,28,165,155,345,300,892,871,301,548,99,447,62,16,452,918,163,443,953,566,24,856,908,437
677,889,892,99,108,404,62,785,323,305,645,618,643,184,497,674,222,293,322,165,269,712,372,652,16,405,46
533,207,674,889,767,405,668,34,447,910,558,133,790,769,315,375,279,353,695,428,585,977,665,821,813,875,222
142,874,445,392,482,606,535,306,618,691,646,462,326,318,62,0,547,521,502,183,485,378,518,391,670,20,404
45,981,124,889,892,716,602,154,666,563,317,79,56,269,416,222,975,548,142,329,300,325,703,445,475,508,27
700,76,16,222,687,479,792,492,223,570,810,567,551,323,62,144,165,108,79,797,445,615,155,163,174,424,859
883,142,813,516,979,585,445,482,982,924,526,608,553,726,955,333,947,459,825,23,814,616,392,762,967,942,498
62,943,3,43,549,144,141,340,538,905,893,29,871,287,142,106,133,954,482,127,256,283,428,45,734,459,371
891,669,87,859,467,16,26,790,273,447,246,663,499,645,460,269,529,363,690,801,938,482,492,560,47,533,84
482,269,187,142,467,326,792,471,385,634,260,838,323,864,732,931,404,813,324,190,703,313,87,842,828,693,830
142,222,390,385,475,568,588,634,875,440,929,406,62,165,218,665,197,581,283,409,480,269,684,914,277,735,323
161,779,62,41,875,142,165,771,256,889,695,299,592,66,785,193,413,16,136,194,813,269,523,323,447,89,189
269,87,445,629,957,821,241,889,548,753,289,718,529,16,476,142,523,326,56,333,68,632,650,606,475,261,732
810,62,142,533,386,546,756,552,375,937,242,323,634,246,319,135,326,779,907,301,244,480,33,68,459,775,928
187,223,459,548,326,168,145,142,99,648,284,780,890,712,41,654,76,482,57,802,649,457,475,889,756,810,593
581,269,142,820,347,445,646,838,291,60,703,56,567,474,983,323,475,708,482,884,380,585,652,763,326,668,215
521,810,551,295,653,30,921,414,142,874,814,721,394,861,397,821,32,834,482,899,76,516,645,971,1,756,632
90,756,720,215,556,612,212,23,285,151,728,142,297,332,813,106,950,354,823,864,323,480,664,146,833,703,21
166,958,62,330,269,871,748,557,813,498,235,55,245,0,585,552,797,260,482,239,240,929,516,142,876,618,221
905,491,422,810,270,779,271,62,885,943,40,458,551,208,582,42,142,326,294,889,360,977,191,23,859,909,970
480,260,452,267,155,378,665,492,269,302,756,23,142,634,977,908,414,849,311,577,256,951,974,668,0,35,581
426,790,264,482,294,326,33,728,634,932,222,779,896,523,759,529,62,142,709,79,118,374,146,621,573,943,903
238,964,728,376,98,645,354,310,261,396,142,445,983,813,954,16,966,864,625,769,408,348,62,64,889,593,659
587,161,514,609,190,392,211,480,261,812,457,295,521,62,669,491,16,205,523,858,689,688,58,948,216,625,133
130,889,887,633,718,482,447,62,211,142,488,751,377,14,890,276,949,284,451,269,668,792,568,10,0,222,78
837,445,475,375,802,552,582,687,142,39,638,376,790,318,144,873,282,612,926,378,600,15,181,482,72,87,588
255,44,977,323,40,892,62,58,876,652,514,281,240,881,577,133,14,781,889,838,52,668,563,405,927,473,605
235,567,930,222,62,115,813,957,516,194,16,596,346,681,428,269,323,892,151,146,482,135,756,338,142,836,326
977,323,533,254,910,16,472,608,612,194,475,315,871,61,222,428,270,269,62,482,844,149,406,409,864,18,718
29,336,668,445,533,269,546,142,165,606,853,515,801,895,743,480,577,409,62,284,385,370,695,68,37,814,97
679,695,482,479,926,256,62,165,203,116,4,371,323,689,972,581,136,760,638,475,876,973,428,297,354,142,631
751,445,756,213,31,220,87,813,62,782,733,645,891,754,954,269,797,207,369,91,414,241,289,142,323,794,222
146,406,541,142,62,323,151,91,950,626,529,817,482,889,789,127,810,284,881,939,929,134,581,845,385,390,70
62,345,326,732,81,269,424,139,16,892,135,482,718,142,323,100,646,480,166,865,174,514,469,533,260,756,703
207,889,810,918,653,62,158,942,347,269,222,53,969,91,218,777,753,142,137,300,943,248,165,576,81,881,650
650,326,218,602,142,527,810,188,383,795,377,792,338,54,779,775,0,541,535,886,404,801,405,453,604,93,83
697,294,44,62,840,27,875,330,538,106,886,231,281,482,194,165,79,647,87,646,128,405,606,419,475,756,866
947,276,88,159,273,559,193,7,979,930,217,786,356,871,62,756,508,822,889,222,651,507,472,720,27,248,174
948,816,62,739,278,87,344,142,473,875,615,801,515,98,269,345,55,963,618,625,310,41,445,864,385,745,16
142,62,634,915,218,155,294,21,165,89,466,357,674,338,748,514,454,320,232,581,889,585,626,816,196,326,68
478,492,968,625,813,821,380,11,300,794,775,241,701,445,618,30,475,0,92,116,161,865,165,348,296,326,885
780,955,398,639,581,19,62,756,704,323,779,5,862,240,889,199,816,566,319,79,605,757,445,598,341,475,748
155,384,149,142,86,16,323,440,740,964,790,326,138,158,222,550,809,245,150,230,981,445,62,756,320,810,648
791,142,299,266,11,326,110,864,546,639,482,844,636,548,702,269,682,648,976,759,889,162,492,10,526,613,810
387,21,323,78,487,144,457,261,756,378,721,446,55,703,480,432,173,142,198,200,369,437,732,81,645,776,662
533,695,919,699,508,16,409,357,744,142,561,155,892,66,636,909,963,392,615,174,825,801,31,160,813,62,748
412,106,438,345,581,492,979,810,236,445,81,142,893,52,62,910,413,23,440,239,323,881,269,932,222,321,56
844,952,738,165,142,323,62,595,12,166,923,91,104,56,16,788,813,369,451,681,424,809,269,709,231,969,241
91,290,76,278,431,432,680,837,194,357,220,955,329,979,550,53,58,132,495,977,231,418,929,62,99,736,103
911,889,16,445,635,317,907,846,892,56,581,203,269,428,470,414,245,480,62,881,550,747,38,779,487,903,558
269,428,16,252,293,323,157,934,511,1,903,277,865,482,645,176,965,142,344,864,691,576,538,62,550,416,98
498,624,62,756,228,307,142,300,341,461,423,16,222,854,791,289,485,10,368,373,14,713,747,405,947,295,763
588,676,651,917,316,576,445,627,70,950,269,695,232,643,596,963,295,767,661,728,826,283,52,142,95,368,330
756,875,45,864,526,753,810,16,891,142,929,222,813,326,300,43,429,963,269,665,350,445,668,294,831,843,275
602,0,696,79,645,62,294,16,345,975,538,492,889,326,142,128,722,255,269,756,668,234,929,959,214,943,649
844,345,889,222,482,638,374,405,618,559,255,955,373,646,808,106,312,434,636,865,16,445,628,340,269,634,602
222,300,482,458,492,494,583,765,794,230,890,132,557,684,21,505,56,636,118,265,269,792,146,354,134,42,62
581,785,142,172,367,213,756,396,674,781,332,323,71,592,467,62,19,370,864,466,733,821,544,854,960,204,305
813,222,810,515,269,62,886,323,142,803,775,889,231,909,482,108,68,56,699,305,518,480,210,431,562,120,81
135,10,146,326,168,414,269,810,761,691,871,142,33,56,790,406,73,859,62,445,529,179,585,99,165,375,889
181,106,577,756,261,786,435,252,889,494,643,191,616,695,705,165,161,983,429,568,791,16,26,779,300,62,410
605,62,106,447,756,847,871,676,332,781,775,634,979,616,309,95,16,726,801,567,627,165,548,377,324,291,472
142,756,504,105,533,447,480,295,41,16,213,209,791,814,801,546,287,821,62,433,323,410,255,921,466,88,296
625,300,62,142,820,121,445,533,979,789,358,419,406,323,58,644,296,947,80,797,790,385,621,853,487,816,508
256,724,62,445,889,514,779,16,852,947,544,560,142,783,183,23,832,323,168,72,367,488,219,557,744,482,895
323,142,62,813,348,329,315,201,16,585,628,734,305,424,477,645,197,869,466,779,195,695,120,533,892,102,0
977,824,118,668,222,943,62,809,357,302,26,786,588,269,834,632,626,589,610,427,566,142,772,295,860,889,723
497,354,810,414,482,230,142,756,889,556,550,648,585,79,81,657,205,748,169,766,62,91,643,724,146,144,600
171,332,32,728,860,68,747,447,620,341,733,919,369,480,813,323,62,261,120,475,681,142,151,615,207,482,283
475,482,91,503,821,429,70,585,102,889,608,929,324,142,319,797,401,297,55,881,824,703,433,669,16,362,79
509,62,68,409,348,466,89,581,457,74,165,370,756,705,144,276,601,29,330,974,752,441,269,412,814,820,143
146,813,77,695,142,247,880,886,821,231,889,165,533,504,810,326,648,620,956,634,505,62,646,144,581,375,0
50,783,681,675,62,732,617,142,292,445,302,269,748,165,221,676,392,977,809,58,358,222,52,813,879,910,553
810,631,142,983,816,127,959,144,569,47,786,892,62,326,68,778,64,87,287,233,325,323,379,739,159,596,681
81,480,728,222,16,457,853,120,838,245,215,639,195,445,772,111,627,523,62,854,746,943,447,96,203,56,922
756,56,118,144,234,165,356,297,62,87,323,79,594,482,27,692,699,445,733,889,695,838,418,251,579,406,492
269,957,291,523,317,929,371,892,779,977,218,212,480,739,62,246,766,978,166,475,45,222,660,792,165,576,543
733,668,533,142,859,527,676,890,646,25,50,832,302,785,790,222,482,401,466,62,101,326,907,745,383,590,821
756,56,810,222,581,472,577,299,544,940,174,983,794,560,892,142,832,283,62,567,627,605,889,651,372,11,751
677,294,142,448,731,16,881,704,573,746,918,485,703,834,625,835,405,220,33,255,681,952,165,326,523,62,374
118,668,251,300,38,16,142,818,250,62,360,81,755,241,294,585,775,770,222,383,571,778,779,333,353,527,977
91,100,326,332,79,888,955,445,1,142,143,853,875,554,62,23,20,728,580,437,797,786,651,460,407,46,273
516,816,939,345,783,691,142,323,587,165,62,523,120,326,673,834,669,373,56,935,445,357,871,300,613,813,695
868,482,81,857,537,326,314,475,380,644,167,19,338,23,649,517,45,478,142,564,267,129,316,26,222,269,533
693,400,273,142,269,157,261,135,46,168,675,19,949,81,367,492,29,326,243,338,345,130,62,218,207,684,388
336,733,16,135,269,413,780,892,483,142,703,779,825,642,179,33,908,261,300,840,409,214,62,445,230,155,895
222,911,652,931,62,419,217,333,44,482,16,310,142,324,238,295,663,908,359,900,193,516,700,440,889,326,892
782,709,406,480,482,23,881,275,409,983,966,954,16,94,333,222,875,587,765,341,467,323,20,492,738,918,600
618,142,295,956,929,445,446,826,875,370,801,219,332,482,524,326,952,222,88,645,277,405,514,533,409,746,845
482,681,10,171,345,360,862,779,142,282,219,222,943,62,586,653,231,87,828,926,480,445,673,124,502,568,746
