269,223,323,326,485,695,151,142,593,144,575,733,324,533,241,6,34,146,706,821,126,535,62,876,907,490,638,336,829,589,354,508,703,871,615,977,804,440,170,378,49,889,696,345,726,675
269,142,346,742,648,418,701,301,170,779,375,889,16,482,824,943,323,62,165,358,579,391,440,627,53,68,984,515,829,127,871,294,533,790,283,541,495,333,611,881,598,477,492,672,712,864
269,363,864,645,409,569,970,413,178,714,330,142,677,492,115,945,162,785,487,779,846,893,62,535,194,825,781,46,904,326,445,886,605,734,316,407,695,440,79,872,639,482,628,962,414,983
681,62,923,445,552,822,335,650,501,703,23,89,684,447,362,691,32,790,326,79,16,193,50,660,269,865,457,840,323,514,475,892,21,695,451,751,232,792,918,197,533,979,480,142,384,56
410,871,678,300,407,810,507,445,369,703,518,222,859,346,567,348,142,9,889,86,92,123,411,753,435,821,837,134,668,119,892,710,654,326,214,56,909,93,62,289,18,691,679,564,55,736
854,482,889,142,638,850,163,860,370,375,332,146,330,795,904,62,654,906,38,634,226,785,326,585,520,813,255,186,26,881,378,646,438,524,927,909,924,660,193,440,668,42,359,885,875,573
264,315,813,876,142,149,889,779,868,649,417,269,983,615,718,62,669,795,756,346,300,810,767,323,438,578,574,782,821,143,118,165,856,480,222,150,317,348,58,917,712,861,850,368,445,157
321,146,465,134,56,16,142,810,482,786,203,419,838,864,480,323,776,602,956,712,89,881,755,592,164,358,379,581,296,269,585,62,835,326,912,106,353,533,66,832,144,515,457,875,892,587
16,742,323,829,214,392,187,142,108,62,55,165,918,708,960,240,269,10,516,445,611,657,785,14,603,65,248,348,5,695,792,810,121,954,728,20,105,637,81,638,474,232,585,475,389,245
480,808,905,145,14,718,546,142,188,889,641,923,581,612,378,682,143,679,272,62,53,144,447,445,353,323,422,526,398,969,416,267,98,810,467,756,63,222,684,330,846,977,746,853,617,478
447,668,759,16,184,514,482,881,449,695,733,142,445,268,62,654,87,807,407,424,280,165,480,927,444,321,763,732,622,650,954,943,947,133,870,109,868,300,898,420,326,107,350,68,34,144
790,379,142,94,332,813,115,309,489,56,78,326,492,584,343,323,657,16,557,166,480,864,139,636,963,384,689,473,20,605,424,892,860,933,62,645,214,335,695,668,824,404,730,715,226,287
174,482,790,445,0,142,17,53,208,222,355,772,582,889,956,329,91,472,380,323,629,34,797,403,752,637,247,57,485,56,894,627,950,467,943,859,382,792,249,16,552,62,196,875,813,72
797,482,154,480,143,811,514,918,962,24,389,879,727,803,831,821,16,532,812,80,282,639,728,810,323,778,941,172,269,645,375,275,813,148,142,960,779,888,202,511,533,529,837,300,226,875
940,62,54,323,973,981,447,546,559,16,137,889,690,475,658,300,260,180,470,144,939,360,952,482,118,21,881,781,777,276,358,218,269,82,835,779,903,81,790,533,922,480,783,297,668,774
868,236,19,300,457,269,970,166,89,167,613,161,810,157,843,146,813,646,873,789,514,61,170,409,62,571,875,451,45,705,681,56,938,261,596,335,299,967,249,374,983,732,377,555,913,692
338,838,233,114,390,142,923,91,392,447,269,977,941,16,475,637,756,409,225,613,58,603,234,858,207,588,348,889,364,62,266,634,216,268,411,681,971,298,374,210,71,317,0,979,695,235
950,403,857,325,118,820,892,175,745,277,721,613,571,821,910,616,62,326,954,695,40,116,440,295,652,279,146,58,791,451,698,269,392,901,662,689,637,324,681,684,822,56,947,475,957,515
10,268,533,165,55,808,441,366,142,875,718,354,16,14,62,668,480,870,282,602,91,340,421,482,457,226,810,410,445,231,270,790,778,967,112,756,326,447,561,44,236,38,248,546,103,7
481,8,323,10,142,926,649,282,165,21,932,780,813,322,643,628,62,892,422,277,895,651,472,977,609,668,645,921,499,565,45,969,76,445,736,881,261,627,810,692,642,482,533,817,32,837
124,4,859,523,90,142,62,237,451,109,779,862,514,50,0,326,797,281,121,892,185,276,482,928,44,443,830,955,782,261,457,52,68,560,291,259,404,16,248,546,898,565,886,329,207,317
179,756,863,447,62,890,165,703,809,90,506,326,807,142,952,76,294,865,745,588,782,299,133,743,124,58,911,482,187,93,548,341,468,480,357,1,74,129,779,115,269,955,960,544,409,977
326,741,947,61,676,147,780,323,87,142,445,16,810,81,744,23,849,370,235,256,335,185,970,443,269,892,762,748,956,605,853,15,533,0,205,423,756,401,165,958,466,838,905,34,813,963
970,56,977,938,484,10,979,178,144,25,704,546,668,695,279,913,614,585,628,58,142,62,779,52,896,514,648,756,151,960,813,16,864,666,256,634,866,222,173,87,340,447,559,406,409,390
783,88,266,23,538,745,451,448,378,74,907,52,421,76,433,947,190,583,652,219,329,267,16,62,785,794,615,105,103,142,0,581,769,928,853,117,983,781,882,165,406,116,249,718,375,851
0,475,62,324,300,733,480,810,142,445,215,77,457,3,323,433,711,792,146,533,643,977,793,291,871,437,251,459,865,326,892,627,69,419,120,287,482,746,443,133,335,979,93,803,91,70
146,167,128,865,514,726,142,174,62,477,260,295,245,289,924,354,703,23,588,646,291,360,379,943,56,653,611,445,480,889,961,120,910,957,439,687,44,786,323,661,269,358,287,40,821,845
61,627,959,537,412,779,952,444,326,943,514,40,332,864,813,651,446,681,317,535,643,662,87,738,758,748,837,178,859,295,606,378,802,480,756,20,142,482,68,810,223,668,323,878,768,459
447,158,177,954,142,974,477,482,583,212,323,295,269,62,756,615,403,982,446,409,326,14,983,138,748,31,16,278,266,345,273,892,606,533,764,509,864,338,837,307,546,492,928,881,810,23
767,323,818,269,142,947,508,535,597,946,728,216,118,409,104,715,190,212,337,606,977,722,721,770,681,88,16,965,389,261,482,451,137,907,889,469,248,756,527,848,152,77,445,750,850,245
58,222,0,146,908,889,149,283,703,483,438,940,728,829,699,142,592,568,508,725,300,792,447,86,475,13,723,892,216,342,636,776,879,874,293,269,695,229,788,875,375,186,141,881,204,299
39,756,748,245,810,751,724,82,768,892,482,62,421,813,326,820,633,340,606,818,241,661,938,977,568,165,956,714,93,969,0,358,765,240,269,889,300,670,88,786,555,676,409,16,141,1
64,384,257,142,492,909,2,323,482,977,16,921,542,693,821,938,5,451,165,357,326,222,634,700,810,129,813,705,405,318,717,604,955,871,269,765,434,462,851,829,62,737,626,66,779,281
864,358,781,668,786,326,294,472,142,20,344,853,604,646,854,585,889,323,819,810,785,967,378,641,886,225,620,28,445,10,173,695,181,332,281,579,62,602,338,165,779,558,618,748,588,739
864,16,325,929,703,222,142,875,503,462,154,964,909,324,511,440,695,160,977,261,380,303,791,921,279,523,62,889,180,248,602,445,537,924,378,332,781,732,873,345,960,710,874,970,789,786
717,740,962,647,351,889,846,16,853,163,821,379,155,741,742,720,651,931,701,681,703,909,286,688,165,871,154,809,892,780,699,640,62,776,87,503,733,222,556,100,142,756,138,482,212,705
445,4,743,151,581,226,335,983,821,227,35,142,326,154,553,875,691,61,14,269,250,256,62,351,222,947,287,599,189,903,813,324,109,44,469,346,689,648,684,494,338,92,166,482,773,681
326,875,909,58,241,905,62,813,832,377,348,53,889,142,195,269,550,442,700,441,886,943,592,87,475,54,756,798,146,273,570,602,325,374,459,279,677,523,194,637,810,81,428,514,456,385
984,220,133,544,62,378,794,447,889,16,556,52,924,269,326,23,810,974,248,118,482,445,495,298,595,535,721,615,612,375,265,695,892,73,184,563,385,531,449,68,548,196,260,606,374,789
245,889,539,514,781,451,76,515,806,146,482,969,649,152,722,62,144,813,326,596,37,920,662,882,586,542,323,217,814,495,445,638,628,753,255,944,881,387,2,87,226,190,14,837,335,282
419,144,652,698,236,824,16,903,706,214,858,892,773,622,441,405,718,105,810,854,91,646,703,298,326,705,146,494,222,323,625,975,681,953,505,55,889,915,282,871,797,638,142,918,558,481
702,323,142,367,977,348,144,761,390,62,492,281,222,875,537,979,682,9,648,79,733,811,581,482,335,369,197,165,15,154,29,813,779,2,914,677,326,770,385,889,552,695,645,322,16,184
142,151,166,499,378,795,62,797,732,648,523,33,362,526,684,55,478,269,222,480,300,25,813,60,790,699,178,316,682,326,590,466,771,656,406,889,119,14,296,451,639,621,781,409,16,505
477,73,445,269,332,62,151,467,921,38,443,79,808,722,863,139,781,977,853,777,389,548,323,292,16,146,748,142,739,457,194,591,930,895,300,37,143,756,29,459,889,674,486,944,573,598
351,323,739,38,269,676,83,428,890,62,156,854,566,673,875,326,165,142,261,813,146,905,864,183,402,806,23,329,475,354,866,317,765,16,970,355,59,445,881,695,230,279,32,785,509,272
721,144,463,781,196,511,756,68,487,674,801,838,142,335,16,618,833,302,784,837,354,923,329,108,294,412,155,62,89,889,447,809,482,552,779,982,222,871,810,875,961,207,879,794,56,621
809,821,638,78,141,621,475,639,326,895,231,375,173,695,501,596,445,756,676,909,142,746,983,725,867,892,890,56,348,977,654,699,62,958,516,817,668,295,820,276,311,889,943,701,810,482
218,746,581,62,638,621,935,222,780,957,355,169,756,703,257,287,812,39,482,943,511,645,695,142,923,648,92,609,17,650,465,326,654,662,132,261,821,880,168,777,475,269,628,782,445,452
345,235,789,875,770,826,453,143,889,247,958,979,332,260,617,668,279,587,187,935,581,835,165,492,489,11,816,62,81,956,374,218,269,938,133,190,728,756,424,588,626,918,142,347,654,294
289,16,691,901,62,247,482,251,892,316,409,287,977,238,445,438,270,462,315,479,492,91,546,963,78,568,858,331,808,348,269,581,582,33,478,526,550,325,879,233,18,165,326,491,632,392
91,618,915,695,217,835,478,960,790,87,16,222,297,358,345,780,323,810,422,142,684,135,831,892,680,205,799,262,25,626,748,326,62,127,548,21,705,666,76,430,452,559,146,913,255,445
305,245,813,716,624,296,581,119,898,173,222,68,892,453,241,232,645,91,960,957,371,886,38,983,746,559,39,459,31,142,944,21,294,968,521,406,931,889,16,482,445,796,428,845,269,857
754,785,326,710,406,376,727,165,864,666,955,639,142,695,269,732,62,482,983,781,548,41,516,533,375,650,146,132,943,82,511,612,120,23,765,722,797,520,728,924,889,329,323,806,79,295
943,480,224,56,62,221,492,822,879,472,820,864,577,846,891,91,287,728,615,674,818,317,374,410,854,347,892,845,323,165,482,853,332,584,588,804,889,533,363,57,79,643,218,975,628,142
375,814,548,142,756,279,850,821,668,376,16,273,482,346,460,323,25,801,813,808,790,612,781,302,864,549,405,56,708,97,313,447,378,558,88,778,341,889,702,950,10,779,62,810,202,4
633,0,672,467,222,532,916,983,447,410,167,323,660,409,977,810,345,643,629,19,62,326,619,15,552,639,795,514,520,142,98,16,443,801,761,218,912,445,889,662,873,979,69,180,289,597
78,142,893,891,886,494,16,62,305,810,482,108,813,803,81,218,732,557,326,110,892,889,180,668,133,468,409,822,764,174,193,970,165,87,480,222,791,756,357,533,323,790,364,905,261,897
981,783,875,381,62,650,838,17,295,335,142,813,482,447,21,500,892,681,340,321,457,728,111,634,16,318,656,748,324,667,269,490,526,703,480,880,521,308,294,406,319,332,180,471,902,865
205,142,161,125,410,970,326,5,461,480,899,239,445,656,657,324,824,62,167,938,144,949,634,222,785,833,92,924,680,139,577,860,447,668,56,343,571,920,810,943,355,832,295,546,91,621
217,975,202,943,98,16,706,588,230,737,748,941,127,10,618,133,92,165,821,489,424,848,814,703,296,438,79,478,889,457,796,763,3,180,142,567,581,810,326,543,722,728,26,341,466,813
943,268,16,10,597,899,445,440,632,681,40,300,322,155,975,167,135,746,410,106,318,146,779,977,550,482,791,76,87,660,695,142,979,195,724,533,668,122,62,44,174,876,810,286,638,774
10,977,767,810,407,515,924,502,898,142,348,99,188,171,493,445,182,486,167,565,326,46,72,323,785,792,703,62,81,941,42,975,415,613,943,726,165,634,559,143,288,480,838,492,21,14
297,192,779,441,889,559,142,479,569,556,23,943,830,682,702,615,579,258,155,118,16,982,580,523,291,901,184,895,0,62,716,482,646,439,83,40,353,111,240,634,60,813,222,78,643,810
781,721,142,408,222,266,194,295,537,958,16,27,144,184,682,387,323,237,684,566,529,326,810,482,466,889,548,668,798,792,52,45,242,146,517,579,62,813,81,20,114,79,943,542,934,35
165,30,323,747,872,668,144,133,697,16,325,516,779,937,492,230,419,585,309,849,295,445,142,889,287,93,565,348,480,758,277,984,482,151,529,515,443,14,406,679,810,329,385,914,979,315
543,809,142,292,440,123,52,175,360,779,7,598,74,845,68,428,810,315,16,375,889,629,146,139,553,918,479,480,381,956,929,269,391,850,962,848,540,62,482,79,495,815,905,24,207,618
726,821,792,810,87,813,106,324,695,269,381,970,639,756,3,576,728,142,975,93,606,602,533,8,948,618,323,678,445,16,832,212,222,628,514,467,56,755,77,892,889,943,79,598,482,157
24,636,983,165,480,155,651,596,779,410,664,514,162,102,909,115,854,5,348,466,409,695,142,864,323,910,485,329,915,170,16,689,649,824,187,377,829,62,756,492,892,338,326,355,889,50
240,482,638,864,783,33,260,813,161,26,23,384,295,858,356,136,326,977,889,101,934,445,142,16,975,269,268,155,955,230,215,86,643,224,447,62,424,581,280,849,603,167,756,65,684,515
533,821,779,62,120,306,16,513,56,266,674,791,684,482,10,854,174,335,323,297,508,662,835,348,142,756,438,541,899,73,903,144,657,445,151,889,865,859,669,45,300,480,295,143,898,106
387,323,838,75,204,16,287,702,776,531,14,120,875,240,193,62,756,696,221,480,780,514,810,161,269,445,813,79,326,775,101,613,695,666,222,730,0,142,50,338,232,914,253,626,668,414
813,864,809,360,269,468,222,156,634,52,406,409,645,797,16,756,875,441,553,248,746,62,92,561,280,588,233,775,79,261,23,326,592,270,765,748,495,82,30,478,767,188,773,374,682,779
374,445,223,514,813,474,142,634,756,203,60,692,842,700,16,672,545,62,773,390,411,0,207,873,709,89,889,299,618,816,886,788,491,892,77,19,165,641,533,982,593,296,476,116,338,312
269,875,62,67,705,905,785,392,256,947,183,214,287,618,184,142,150,892,32,366,792,881,456,99,645,16,248,627,889,781,529,326,605,221,668,625,260,372,898,290,93,871,457,19,756,571
762,144,269,398,445,142,16,776,62,514,528,118,298,203,172,655,99,960,256,369,975,326,332,222,846,902,56,146,792,281,323,643,689,473,396,480,931,337,541,889,728,161,558,360,165,340
414,605,66,619,892,354,548,87,165,705,790,52,68,1,947,457,704,142,445,585,928,841,269,422,44,885,47,516,56,62,808,838,433,845,323,514,899,230,151,80,299,889,194,652,16,890
31,756,855,347,197,151,304,916,889,970,742,679,956,222,744,853,702,62,16,834,357,482,323,430,892,977,606,654,142,638,626,369,647,890,415,759,921,453,875,681,300,779,363,38,56,148
497,680,810,153,390,418,480,142,62,769,938,446,222,790,288,533,99,571,821,447,132,375,174,45,296,121,457,326,333,212,340,514,511,944,16,799,240,546,638,445,682,612,853,250,324,38
326,898,892,959,288,31,773,142,26,249,764,668,268,960,276,695,889,144,876,698,457,252,308,269,357,854,87,68,179,856,480,390,656,62,789,829,482,772,323,165,351,235,621,646,0,712
326,341,889,693,668,428,375,711,714,514,979,943,269,191,739,780,81,938,142,674,16,173,409,218,918,728,860,910,571,471,776,446,33,487,323,542,755,96,282,821,505,354,659,247,335,338
977,335,62,392,442,929,269,790,548,103,100,756,846,52,133,139,889,74,326,142,245,60,581,733,673,0,298,498,784,333,81,485,648,547,445,533,787,361,404,317,144,663,585,251,165,779
627,946,142,15,269,281,697,242,409,911,892,487,673,295,924,881,313,324,764,501,751,554,151,0,118,77,561,326,217,797,267,733,747,818,756,669,62,56,668,165,559,310,87,934,588,695
392,814,185,132,377,222,585,628,279,97,287,864,889,468,813,295,323,382,765,144,151,62,142,19,703,892,79,588,780,457,269,548,165,744,397,943,915,947,791,575,87,533,408,447,88,286
532,639,514,89,32,296,324,853,144,392,797,262,480,980,733,748,149,525,908,142,118,269,111,695,197,918,154,485,889,404,548,157,445,738,58,416,255,468,194,146,405,44,23,668,948,341
103,424,955,695,668,745,74,28,161,842,813,511,809,960,62,682,881,146,445,533,287,608,875,219,969,432,401,16,344,717,142,165,222,673,260,340,339,756,38,354,697,196,191,873,847,944
675,918,981,87,864,896,165,886,142,62,134,385,492,424,109,100,680,445,955,18,814,329,758,1,319,634,578,701,493,32,559,164,695,327,440,822,23,415,222,833,569,433,533,183,233,679
897,813,146,947,955,810,323,142,864,915,269,212,400,163,480,354,222,979,807,56,785,62,744,144,192,332,297,459,916,777,236,697,615,503,779,674,588,468,719,695,907,533,668,57,326,458
813,62,222,294,241,864,268,16,930,142,89,111,91,174,44,890,146,326,445,19,644,161,21,943,295,921,269,790,93,615,390,657,837,69,323,702,555,693,173,527,854,748,425,889,468,825
322,384,759,698,533,222,142,305,813,684,955,62,445,975,482,556,672,665,963,810,797,297,821,350,77,964,681,168,854,581,709,475,875,392,91,338,621,493,385,492,895,783,155,816,917,695
681,648,400,977,375,824,119,87,889,187,142,746,246,98,689,384,733,482,894,295,559,274,459,409,854,123,690,867,832,840,269,405,699,810,882,668,62,445,831,280,472,217,821,571,446,875
596,17,173,62,315,643,602,87,170,161,627,701,287,794,480,772,19,478,52,142,813,405,470,892,493,756,355,919,918,947,934,357,593,797,864,150,269,979,746,285,533,323,544,409,233,969
342,421,544,155,151,157,219,533,777,918,684,645,185,1,109,458,434,142,523,813,457,23,973,752,501,15,482,401,445,790,876,18,581,404,776,982,659,55,810,756,480,60,961,335,835,977
56,648,475,695,57,857,59,68,821,165,636,938,654,143,531,326,296,144,405,25,16,812,591,257,845,222,87,550,835,194,152,62,15,58,402,142,451,28,207,581,335,548,279,776,699,281
939,56,142,509,326,491,152,784,347,597,889,214,742,357,772,178,931,62,68,53,16,514,585,10,146,480,297,958,483,983,629,207,900,240,638,445,756,323,419,269,816,348,159,926,646,785
26,209,892,503,329,960,0,523,305,323,142,711,514,326,633,62,897,569,890,16,269,14,475,981,194,445,970,491,875,911,412,92,165,144,41,507,52,189,10,114,645,75,651,83,90,692
92,375,62,533,480,56,323,142,169,899,588,889,732,880,716,222,431,256,27,236,468,269,924,204,291,550,646,241,221,850,318,787,784,753,58,892,647,864,475,152,959,432,40,681,326,276
650,723,136,738,981,62,577,76,163,879,746,267,165,142,77,803,467,809,56,146,669,326,680,697,248,585,91,282,277,952,374,281,300,287,875,266,576,908,871,839,269,289,296,444,645,485
291,608,16,62,56,684,677,673,752,405,222,142,923,475,389,977,662,882,974,118,482,663,883,533,761,968,984,255,108,928,384,424,165,837,21,859,283,854,703,615,946,126,778,892,643,857
809,602,575,835,972,414,370,326,579,926,668,202,14,413,482,242,142,295,300,641,215,645,315,87,368,306,73,8,749,165,409,943,977,270,766,492,247,909,57,62,837,16,927,681,406,821
269,858,44,857,313,402,970,113,165,645,832,146,828,360,907,396,695,62,541,91,93,482,148,576,892,424,684,222,628,924,905,372,875,326,467,0,716,170,479,618,71,142,730,190,267,250
791,326,775,123,854,16,62,165,704,486,853,748,329,142,277,474,916,139,323,68,746,899,752,890,668,639,234,238,756,39,335,338,56,70,886,613,404,363,889,281,146,155,813,492,702,859
732,269,615,62,959,445,142,509,896,363,570,779,692,810,600,841,16,10,354,0,462,871,591,808,918,695,857,722,419,468,612,838,32,117,411,726,305,101,307,879,480,926,652,323,786,851
142,482,357,618,166,252,409,705,810,790,165,266,838,568,914,958,124,889,92,762,556,222,534,912,261,120,779,322,854,541,766,918,2,926,581,354,269,62,935,634,691,919,16,445,405,835
752,323,226,747,107,144,269,668,810,514,786,142,173,824,482,733,326,273,984,789,351,889,124,782,46,845,222,140,560,295,706,881,20,679,165,414,744,619,980,194,710,19,636,596,567,785
323,892,16,949,492,924,918,337,142,785,62,638,733,205,649,480,440,790,182,118,326,597,287,241,338,501,377,151,550,89,154,211,510,718,226,959,21,279,515,482,222,165,475,269,405,707
501,943,810,475,736,889,900,924,297,142,211,16,480,977,269,250,679,516,484,70,294,447,779,351,791,563,23,585,552,15,375,208,323,231,257,338,374,931,553,969,209,14,695,849,291,467
5,326,889,38,728,62,216,468,958,142,324,482,28,696,96,982,533,166,669,269,979,606,756,467,983,785,829,695,333,287,378,910,886,551,367,554,634,222,144,413,457,203,709,591,438,645
925,62,16,217,155,179,365,99,495,533,618,326,588,889,599,358,651,116,111,7,146,892,684,672,165,102,357,257,941,771,338,775,142,441,296,87,185,184,144,839,832,961,921,323,514,756
62,956,240,188,581,321,961,633,214,392,442,445,728,483,415,813,495,482,375,326,16,295,257,142,756,447,146,120,210,56,311,523,278,872,390,64,600,409,222,700,897,315,577,780,823,776
635,524,0,585,142,87,599,62,640,802,195,906,606,173,905,379,581,165,366,323,222,354,523,969,756,326,668,16,340,256,709,480,287,100,608,181,636,392,410,618,695,808,255,269,872,6
780,142,269,482,261,140,294,605,89,62,23,412,282,118,16,979,156,732,900,87,908,681,390,581,287,756,645,191,915,918,323,344,326,892,480,791,548,955,677,859,375,810,809,165,559,695
668,62,794,756,225,222,913,550,467,605,10,443,99,975,383,356,250,269,865,585,983,622,326,533,952,725,813,571,142,480,34,728,485,210,338,260,440,606,935,871,445,624,457,920,23,712
114,870,505,207,16,492,142,709,823,695,197,330,64,273,681,12,163,864,895,961,813,210,155,341,677,29,326,428,797,89,157,46,638,62,303,948,718,822,263,44,651,691,756,382,165,447
977,808,592,23,970,395,602,10,772,142,407,623,323,337,541,691,440,825,926,332,813,402,315,146,515,480,44,790,62,261,375,952,174,682,406,297,571,56,120,504,755,765,160,948,938,110
675,746,724,144,253,806,398,180,810,643,48,333,792,194,821,979,943,786,291,904,307,788,416,451,762,323,1,617,218,62,585,971,95,186,909,449,486,587,142,908,478,269,311,219,393,790
161,728,10,790,889,87,62,475,165,480,648,28,350,871,881,79,424,26,146,533,482,660,294,598,764,690,136,732,895,695,813,578,142,596,9,326,16,291,478,197,387,256,933,551,838,815
947,326,333,633,440,135,615,144,273,810,790,648,979,801,194,716,779,722,567,324,450,407,406,62,970,361,23,889,961,142,480,409,637,15,957,392,269,460,868,482,581,756,494,557,151,354
152,809,813,638,889,728,326,16,300,222,521,790,329,269,144,978,756,368,366,315,29,603,643,14,285,703,669,42,445,2,548,492,970,875,659,142,118,936,654,797,404,783,748,645,494,702
480,708,52,585,142,314,222,146,760,724,217,101,916,245,447,374,954,643,707,482,62,207,23,385,269,938,797,79,430,875,215,569,595,249,251,781,546,44,932,668,421,194,405,776,799,514
648,62,576,142,864,146,618,984,482,488,233,96,151,480,380,804,326,756,582,535,472,907,269,770,73,59,643,889,650,952,373,779,497,45,701,345,957,934,0,15,280,523,241,21,766,409
979,234,56,943,118,281,459,514,903,45,304,163,541,79,383,290,326,115,523,666,407,153,62,165,69,756,864,875,57,83,256,142,23,581,508,209,779,650,892,728,775,245,482,107,906,813
38,645,269,790,514,331,756,174,623,326,436,337,315,185,784,447,165,142,419,282,853,813,832,362,76,476,416,467,892,440,742,20,295,681,432,571,398,226,284,244,480,889,797,943,748,180
835,79,132,445,62,174,947,595,482,142,868,889,53,929,428,984,871,152,164,614,795,191,533,967,550,16,698,404,156,451,960,691,287,916,447,245,983,910,93,521,443,676,458,975,10,921
984,577,326,470,854,86,375,457,979,781,515,143,889,142,217,956,652,765,521,379,648,16,319,482,839,618,480,209,18,321,972,278,670,821,294,813,71,323,0,585,871,865,602,638,879,687
892,144,142,776,797,737,847,480,790,813,79,268,762,197,703,630,646,73,165,105,727,340,269,241,368,710,61,323,239,821,649,747,354,497,45,445,326,756,482,836,62,274,69,983,330,702
62,165,310,756,643,751,679,746,300,326,16,23,861,960,786,499,514,539,125,370,142,889,155,480,268,190,809,700,279,194,765,81,695,4,559,909,45,811,183,451,969,473,447,515,174,854
326,44,157,812,161,550,142,329,681,756,937,593,668,103,62,637,323,223,250,787,602,624,923,889,735,267,634,871,101,0,296,445,821,552,235,60,891,628,896,256,357,485,695,748,499,797
