146,881,859,142,227,241,641,269,524,79,645,598,571,969,538,689,248,833,42,864,62,153,777,501,30,889,672,295,975,190,856
947,297,62,646,482,533,142,79,859,447,315,278,326,144,323,977,895,650,722,546,797,207,371,269,695,55,165,255,692,222,779
91,810,52,668,463,323,319,972,947,326,873,72,296,297,789,392,121,726,881,222,907,142,804,508,62,87,241,48,369,38,282
248,53,121,514,632,142,583,585,208,326,174,269,611,171,492,16,205,62,340,222,135,783,144,551,815,810,957,619,890,885,944
598,358,193,260,222,209,746,142,269,884,929,315,808,627,329,185,96,276,323,978,892,596,515,212,62,739,790,15,932,409,424
326,222,708,546,738,756,375,269,861,62,889,482,918,838,142,955,445,809,803,430,323,324,960,669,379,636,812,354,58,813,457
23,154,62,207,535,16,324,792,632,165,457,249,706,480,142,645,445,835,301,943,566,30,166,756,83,642,367,708,854,222,436
791,16,647,634,548,330,584,556,889,681,245,404,619,142,146,822,40,603,43,691,202,164,813,523,111,236,512,533,52,269,864
62,728,422,963,142,822,8,875,307,165,505,695,576,164,726,406,682,631,457,79,628,81,216,409,911,913,687,271,87,939,414
58,52,618,248,185,915,682,142,659,494,804,598,345,38,756,436,445,499,292,733,256,983,68,889,962,211,755,165,133,939,222
813,62,809,728,396,882,86,268,16,822,142,539,95,173,345,892,937,720,384,602,300,269,146,790,482,296,637,875,447,736,783
348,797,93,145,585,482,62,810,155,350,871,969,615,413,222,630,813,339,301,335,340,736,850,889,719,183,315,486,326,790,634
317,617,482,132,445,867,287,142,87,756,820,723,799,62,555,56,765,632,45,538,346,269,557,533,561,222,634,100,279,108,19
56,59,35,374,890,197,877,4,576,797,282,222,695,650,269,633,668,533,541,606,469,62,14,405,406,955,821,78,49,453,810
666,300,142,658,865,62,810,779,889,668,854,282,813,146,294,184,672,440,447,287,692,572,864,577,45,98,984,204,269,821,235
898,720,482,816,62,142,492,648,775,552,105,533,848,718,702,673,432,732,56,337,703,463,184,376,955,129,886,559,375,978,681
176,947,382,144,267,174,641,10,695,242,341,280,504,781,834,682,544,252,630,955,62,892,269,218,839,52,575,183,827,929,983
383,966,770,269,816,165,432,142,323,495,456,217,56,38,204,907,14,254,537,479,157,877,445,134,358,757,136,898,326,756,977
440,230,577,62,134,955,375,475,300,165,615,298,644,142,261,799,222,93,457,551,603,756,608,558,784,718,58,332,216,571,582
326,728,62,142,672,56,178,684,356,282,167,401,345,128,174,918,296,405,983,514,977,164,95,440,688,889,182,979,240,339,907
483,816,80,38,20,405,192,70,165,969,326,378,270,142,646,62,462,315,16,207,527,190,369,52,467,340,832,731,738,598,428
723,512,492,879,326,889,142,792,312,797,978,813,606,816,966,62,332,222,686,695,785,778,480,88,127,445,559,323,55,646,692
265,452,905,889,566,668,326,56,911,480,505,381,16,167,144,499,813,17,756,978,457,826,804,872,295,222,151,714,447,684,424
354,272,478,482,133,16,142,150,90,345,956,323,74,188,299,821,446,197,695,792,480,562,348,639,966,920,983,62,694,91,592
326,269,281,853,889,142,324,62,659,954,794,484,848,606,786,943,499,374,286,810,756,56,144,241,791,703,693,222,729,0,505
269,480,636,550,62,55,445,311,646,326,300,809,142,698,748,889,756,551,938,514,318,225,35,501,188,0,967,155,859,606,651
190,557,842,219,795,222,62,103,38,762,61,70,548,765,576,852,287,634,889,550,752,875,300,16,489,905,628,326,297,886,680
218,636,648,138,559,572,222,354,16,106,62,142,620,730,482,963,268,731,197,96,955,659,146,909,949,151,457,245,590,792,624
165,62,631,573,451,390,142,354,416,108,269,780,335,334,891,144,98,737,938,928,913,323,222,700,117,319,492,16,794,970,544
234,570,142,950,445,920,62,691,269,45,112,756,332,809,695,326,172,480,674,387,146,173,120,482,321,32,5,492,767,526,850
16,880,240,814,62,674,779,340,889,445,326,87,494,260,209,668,337,548,52,245,652,368,886,142,236,287,323,533,295,615,239
747,585,132,976,114,509,553,422,588,269,452,131,335,440,875,533,252,751,836,142,955,947,222,80,75,739,812,850,977,398,57
920,48,435,776,889,970,363,31,810,116,424,942,979,269,452,270,813,354,326,252,567,62,127,65,430,458,150,909,750,83,732
761,970,165,269,800,323,222,142,52,613,284,687,593,62,870,6,340,58,61,447,240,746,477,146,139,598,335,977,889,478,739
765,701,235,832,447,548,268,240,279,241,269,515,335,559,56,142,323,357,409,260,929,703,475,92,641,668,440,743,87,695,854
668,846,207,16,681,269,695,977,764,409,367,514,403,62,856,91,889,142,46,558,881,81,860,630,795,728,908,765,981,165,944
616,265,884,384,983,279,466,142,222,114,533,91,399,16,783,911,282,14,680,43,684,62,428,151,261,332,648,697,467,270,146
142,918,618,813,359,668,709,592,223,302,889,744,750,317,792,383,943,189,768,255,129,892,390,941,838,909,421,684,56,931,164
667,480,137,889,648,579,638,846,533,326,492,269,748,886,451,62,445,482,968,379,936,16,756,432,733,944,300,581,142,515,470
949,62,767,69,445,331,676,142,523,636,864,326,147,203,742,775,236,25,181,548,854,977,656,475,916,668,889,813,2,661,323
492,232,769,498,624,912,300,889,545,45,295,479,514,955,248,62,142,154,966,240,472,763,480,705,548,585,714,581,785,627,588
62,975,54,681,151,191,552,278,142,174,689,875,854,892,691,915,412,825,627,222,408,842,234,445,153,783,363,756,752,559,789
447,457,62,142,498,955,765,645,751,715,797,929,238,812,265,152,983,791,548,5,738,643,854,792,585,627,865,146,411,273,409
327,476,429,790,675,379,62,591,810,103,302,324,975,514,492,761,204,749,950,813,70,316,279,148,750,728,915,142,938,245,182
30,165,863,921,300,385,870,947,482,19,809,236,922,218,474,889,10,142,806,568,34,790,381,269,323,951,320,326,55,672,282
142,681,62,537,923,106,222,892,303,440,756,323,16,668,764,209,516,23,480,354,912,326,492,269,849,165,889,509,957,58,810
889,139,643,981,652,358,269,596,548,326,219,537,343,432,935,463,165,274,83,564,983,760,813,62,82,354,729,559,930,14,155
300,535,250,358,845,333,146,983,495,351,38,889,864,440,142,317,290,340,577,674,645,357,214,406,378,756,881,970,71,165,776
935,16,0,390,407,801,889,326,396,822,864,142,548,373,152,143,62,780,206,102,163,813,412,323,737,952,951,133,792,563,433
359,480,144,265,142,482,409,345,351,297,523,251,165,16,291,829,106,736,132,581,19,10,594,52,62,636,14,635,821,402,46
730,719,955,977,475,62,781,558,142,412,234,165,728,926,698,571,255,814,619,345,97,256,864,117,91,912,222,114,71,271,515
245,16,684,693,62,142,703,764,733,273,595,494,606,943,291,121,765,675,64,326,492,348,376,230,447,558,798,903,629,653,457
391,340,780,336,58,813,133,62,576,95,737,44,10,142,621,581,291,38,703,269,445,129,598,881,475,801,779,166,348,237,772
480,172,783,681,714,515,142,90,79,625,688,813,881,315,20,445,450,401,684,702,726,743,952,16,889,772,146,261,447,138,62
813,979,883,319,138,330,304,142,790,681,460,466,638,724,947,38,614,920,603,165,402,56,624,208,983,746,521,279,457,552,62
680,581,757,13,408,726,789,295,387,756,748,592,445,10,848,230,128,632,51,142,950,123,473,522,323,447,966,0,813,339,909
786,381,142,949,150,977,55,748,173,684,937,16,895,217,109,81,14,533,807,657,245,588,723,62,733,979,379,615,23,761,765
90,892,612,859,691,813,316,165,756,708,517,105,139,326,779,356,142,810,889,641,581,587,964,248,315,518,573,330,269,205,548
326,517,891,875,909,282,475,319,447,16,864,341,218,73,506,526,46,479,375,252,142,350,217,323,924,739,597,214,83,929,558
289,482,670,88,387,447,695,62,810,550,813,107,16,631,769,632,146,549,772,620,142,634,294,638,942,402,970,966,300,943,648
52,835,25,569,330,323,732,16,129,46,142,860,416,291,40,975,0,252,287,766,897,663,310,99,58,883,903,750,440,947,165
374,62,929,142,634,409,480,482,646,940,955,287,716,10,520,760,695,209,947,326,727,291,648,668,221,631,761,269,779,154,930
684,222,861,732,853,208,87,821,293,332,62,326,91,84,810,142,551,889,577,445,463,19,409,701,813,154,521,362,791,765,943
60,266,99,641,300,559,165,443,326,62,157,523,585,889,536,943,618,769,480,756,795,885,661,142,375,875,620,789,341,527,252
315,142,824,129,424,326,766,703,701,396,959,62,16,618,379,534,813,905,222,551,504,81,203,421,533,194,558,681,358,277,711
326,62,752,142,950,585,482,222,648,269,127,245,829,443,424,953,960,792,367,514,943,649,55,559,918,300,695,56,777,523,38
792,16,222,92,142,821,7,797,652,909,260,269,294,152,114,900,0,810,411,889,290,942,638,548,144,121,207,62,581,779,445
81,146,550,577,142,326,277,434,16,909,695,287,105,194,414,943,421,44,367,649,458,966,445,14,225,66,790,775,549,970,820
142,467,207,546,756,881,963,973,16,84,961,261,441,379,931,50,795,97,62,2,889,687,209,92,248,279,826,165,307,550,815
222,908,379,142,475,137,977,975,654,487,689,326,777,107,447,477,151,889,516,966,146,2,798,19,0,16,89,797,886,829,10
144,929,16,103,913,68,326,567,963,824,180,875,756,393,810,150,368,821,839,300,297,445,276,416,487,809,627,142,302,62,889
552,851,25,756,843,0,374,326,16,582,644,185,957,222,480,142,41,643,746,595,864,977,62,323,421,767,801,115,596,482,496
159,297,648,323,68,639,695,215,409,756,714,892,925,426,936,983,19,324,16,288,280,283,509,947,654,571,62,142,257,668,100
142,326,690,16,31,810,62,864,171,138,537,378,521,312,87,982,440,323,289,240,495,428,506,799,412,681,814,628,383,146,208
62,508,845,552,630,329,269,324,378,189,689,533,56,703,222,13,340,487,183,779,969,384,409,529,810,323,634,892,278,907,99
52,345,438,50,514,630,56,938,89,756,150,84,573,142,588,929,559,691,132,634,794,695,127,492,0,482,560,558,313,808,892
475,681,142,218,62,84,15,56,144,938,480,23,494,975,336,967,762,421,173,791,279,566,956,911,792,445,542,420,392,459,441
165,445,849,977,120,976,625,362,383,323,638,620,895,523,779,443,748,875,644,507,813,755,269,338,404,969,668,792,196,480,764
639,333,58,536,935,676,56,326,912,78,598,856,813,494,17,222,140,220,146,881,411,548,155,1,445,142,715,447,335,406,769
495,335,850,317,222,329,311,626,937,16,690,579,480,142,326,628,130,889,875,668,208,646,338,62,967,684,983,583,221,188,871
765,564,323,767,99,881,453,596,256,142,571,648,641,90,26,594,10,475,83,746,892,859,437,79,559,91,445,757,318,367,979
765,845,668,261,358,142,404,386,797,943,120,560,299,326,62,875,762,211,929,55,921,151,281,480,781,955,822,414,969,445,919
978,72,62,384,445,245,889,552,721,414,900,638,105,875,768,25,256,778,931,668,142,456,369,565,206,190,269,323,409,64,467
581,892,62,656,360,330,295,433,210,890,645,16,287,760,142,165,546,668,297,221,565,859,204,832,44,145,222,144,156,626,166
227,594,323,868,324,387,906,68,763,721,482,890,142,708,294,261,447,668,440,762,243,732,326,94,746,895,719,451,505,538,373
560,457,323,571,396,668,646,755,105,165,482,272,721,127,269,222,99,445,62,792,618,74,821,718,747,782,955,492,810,202,637
448,16,895,295,335,441,34,142,44,832,388,24,520,936,62,810,296,548,943,326,416,746,61,261,182,982,323,165,491,279,52
638,635,480,329,345,340,424,527,971,43,575,482,421,810,870,326,278,536,91,142,294,756,252,918,269,323,174,790,453,813,296
905,144,273,62,228,74,317,619,467,684,68,409,479,374,523,405,392,241,676,588,256,761,890,300,142,949,592,756,938,375,351
634,212,834,430,797,14,618,941,606,142,316,943,702,84,378,789,816,614,222,724,649,889,269,756,706,813,429,144,617,240,533
643,62,141,602,695,624,792,241,165,641,515,433,28,918,288,977,821,119,16,606,326,468,142,896,516,702,582,482,394,440,214
441,269,533,165,62,326,12,637,217,695,291,832,643,810,198,452,142,146,943,482,295,629,956,795,79,581,550,634,821,429,499
171,829,943,697,587,409,447,157,874,715,16,586,703,62,612,779,452,977,323,895,439,889,165,832,668,205,491,375,791,508,618
783,575,769,533,62,691,668,439,387,550,722,969,326,563,482,324,165,440,515,55,146,938,943,597,756,703,73,347,957,142,120
812,331,824,56,38,165,790,88,142,222,814,566,269,273,270,345,832,871,482,134,249,938,407,19,947,108,650,479,204,61,294
810,885,366,56,813,440,445,151,960,628,291,142,917,269,626,84,801,620,695,62,746,478,668,837,357,533,929,297,977,535,878
557,565,656,88,643,916,62,649,569,761,480,516,134,975,963,808,16,783,14,495,694,445,304,879,810,482,889,188,615,142,689
14,900,62,499,686,533,970,144,87,291,779,870,323,756,406,976,918,445,532,898,886,222,722,142,835,269,346,485,752,822,99
212,889,576,142,909,58,415,712,722,643,748,341,858,430,296,739,99,682,14,62,427,348,269,77,617,959,630,74,160,710,732
768,62,222,326,726,374,269,405,960,267,24,812,165,655,810,567,924,38,155,832,164,790,340,905,15,792,583,445,142,323,864
323,62,384,682,492,661,813,699,2,451,16,165,457,777,970,711,789,326,634,14,932,300,441,409,282,602,875,728,497,404,494
208,123,983,120,684,445,668,41,211,864,323,16,620,62,659,142,15,765,515,149,14,809,885,968,392,892,673,326,915,194,785
144,963,410,634,533,20,889,581,252,732,165,730,816,645,421,482,64,263,28,947,825,232,142,900,440,291,718,269,577,618,655
197,457,881,533,225,326,62,559,84,468,56,142,302,222,575,107,779,879,296,558,918,445,620,702,331,57,921,466,392,910,929
16,750,269,447,142,617,240,207,716,89,56,62,297,756,769,294,746,864,260,238,155,482,585,643,546,944,222,79,763,144,480
550,581,795,957,773,161,0,516,907,441,810,49,142,932,901,892,16,214,569,222,140,475,114,15,376,155,762,781,733,241,736
579,959,560,356,437,142,495,480,326,306,601,69,294,675,335,532,791,251,568,883,650,864,813,853,482,226,529,533,287,865,645
268,142,790,700,947,977,870,949,773,445,398,326,581,585,639,260,266,309,809,889,406,62,730,786,645,969,269,568,932,929,52
146,813,943,627,142,642,854,323,708,166,947,585,970,480,983,387,7,222,405,298,911,345,581,144,447,92,62,930,942,801,977
834,326,889,62,115,785,524,588,269,256,222,617,669,668,682,10,76,649,116,135,550,61,142,50,497,150,313,174,837,305,447
619,752,695,533,31,498,182,501,889,748,635,480,144,333,645,674,68,979,416,884,823,330,388,756,724,291,294,10,165,240,700
843,533,289,587,51,62,700,377,892,790,472,820,207,148,127,447,141,562,480,899,267,779,983,617,416,187,695,497,188,549,86
769,55,220,337,509,61,29,11,534,785,736,756,38,287,753,482,142,521,421,324,673,118,194,41,533,143,695,672,983,929,16
62,738,810,909,404,876,394,797,426,326,19,287,410,360,681,392,779,323,79,142,457,482,165,412,955,703,646,756,552,875,300
84,813,151,484,152,62,427,620,222,766,673,56,440,83,795,142,838,118,952,681,204,244,756,741,770,482,480,457,867,447,478
80,599,16,142,187,62,638,684,947,467,447,519,756,81,668,378,804,480,810,585,165,65,769,760,883,342,892,345,323,289,302
732,674,300,26,74,889,62,667,142,445,0,570,52,46,632,538,929,16,926,646,581,628,627,531,32,634,269,668,332,779,975
21,482,142,77,643,165,317,485,533,32,813,480,954,905,741,445,635,892,651,27,58,62,466,234,526,955,649,354,837,540,669
187,732,142,524,915,611,790,15,151,236,74,88,523,369,725,983,335,892,883,947,366,799,775,144,441,289,816,24,106,324,222
533,477,648,346,142,16,222,797,384,821,197,833,756,299,255,245,907,869,931,100,0,813,480,276,747,251,832,587,695,105,165
222,243,889,480,746,645,142,62,888,83,634,907,178,548,269,501,99,947,909,926,272,482,890,375,695,411,871,447,845,51,794
142,84,785,352,300,482,62,56,273,764,779,91,209,523,748,867,924,567,190,19,604,145,757,132,127,903,16,717,326,514,68
552,224,606,5,613,62,482,728,10,931,480,137,813,142,257,329,165,785,16,311,98,63,673,947,581,608,774,670,118,294,120
480,142,544,69,47,40,396,0,839,943,151,783,585,456,878,865,43,629,886,111,482,11,676,28,695,46,33,979,634,530,16
16,412,487,410,728,142,482,19,927,424,890,622,864,792,191,335,684,605,863,702,928,533,977,62,23,966,21,26,277,222,474
695,16,23,26,50,62,836,209,883,482,649,790,146,79,269,854,523,142,291,697,326,336,660,692,165,943,733,323,442,949,505
62,53,939,171,430,326,165,507,44,909,222,224,657,155,441,962,142,369,929,223,475,596,550,943,40,631,172,445,166,379,706
744,790,931,405,269,511,16,789,326,324,135,256,587,108,654,142,890,32,165,977,565,509,146,944,307,752,928,295,595,939,792
482,142,733,445,62,632,131,231,268,88,296,58,141,889,947,385,569,646,838,480,907,5,681,0,645,290,439,457,788,326,409
700,756,368,105,116,577,957,295,300,273,88,612,445,151,506,269,495,925,482,146,523,248,480,628,304,755,900,691,928,62,103
696,16,889,142,289,62,261,484,194,146,19,14,588,851,326,167,385,282,157,35,761,305,537,599,689,333,533,195,87,118,165
535,689,389,222,76,955,775,790,756,142,648,892,323,947,62,810,296,634,405,268,400,932,255,270,982,651,299,37,472,480,627
851,645,461,117,482,365,222,638,637,142,618,438,770,354,375,767,16,494,753,789,38,889,952,546,323,235,933,859,62,441,872
913,482,5,956,46,270,811,756,136,586,588,40,331,838,165,844,853,151,637,294,414,295,24,62,696,790,744,14,323,597,718
691,266,887,125,56,764,62,272,79,856,313,324,442,813,787,810,834,586,323,783,221,369,569,918,938,326,865,711,666,405,82
533,571,166,889,146,89,142,428,323,62,326,662,351,645,934,267,269,931,453,764,419,765,492,557,696,423,728,21,222,642,25
979,142,675,821,961,977,721,653,14,12,218,726,87,685,337,915,315,901,889,480,106,767,118,133,211,572,718,326,299,600,3
982,414,810,775,478,385,142,62,646,92,881,218,196,537,16,850,801,79,979,119,929,959,118,374,371,724,52,124,222,11,630
783,889,62,505,468,165,338,204,438,638,289,728,142,409,87,370,156,676,809,53,960,645,756,867,795,554,579,362,414,242,752
409,267,354,377,62,482,475,223,608,889,92,491,165,752,432,323,891,144,849,20,142,756,479,892,146,795,716,485,789,691,341
62,608,579,801,146,304,499,142,96,422,480,222,482,320,736,748,323,652,453,451,256,760,201,353,13,144,514,909,11,684,461
813,933,260,146,56,851,222,144,695,587,515,62,480,0,21,585,368,964,482,405,809,406,533,615,795,84,821,779,165,791,551
485,326,797,269,81,62,457,889,533,88,813,480,292,409,146,231,142,634,462,858,287,681,413,451,165,616,134,526,400,482,767
83,142,912,832,865,98,889,240,326,161,62,514,458,79,791,34,892,518,136,204,756,842,476,428,447,323,0,145,881,864,608
917,61,0,294,323,62,389,99,222,91,864,898,764,547,124,956,21,467,529,378,715,936,218,943,733,452,668,892,151,915,526
296,445,616,645,249,668,907,62,245,795,938,16,515,887,142,962,186,338,326,232,297,287,792,0,495,822,634,875,223,378,376
778,688,142,404,323,445,326,447,416,515,279,475,801,157,133,222,269,113,53,452,68,62,894,733,504,165,854,135,375,940,588
775,326,797,165,537,217,222,492,776,269,142,585,810,456,772,56,681,385,564,52,695,764,421,342,881,697,151,20,875,62,958
308,51,701,287,222,215,300,96,909,62,881,889,493,143,695,89,323,689,875,104,982,144,326,445,892,52,165,142,756,188,794
857,38,0,645,728,402,375,889,338,139,756,62,702,850,984,890,493,81,21,332,16,180,657,353,106,426,269,480,405,273,482
26,400,585,482,480,142,977,668,879,634,533,165,300,326,447,62,452,726,267,845,864,68,391,379,56,45,935,756,516,269,695
522,838,924,581,110,16,790,165,456,59,785,889,269,858,933,833,492,326,348,443,853,323,872,918,458,728,445,480,831,646,144
918,222,445,699,889,269,62,69,962,689,475,955,634,405,351,81,165,970,500,643,948,602,552,757,898,480,326,28,414,295,317
142,684,241,421,779,329,821,273,929,515,931,340,445,384,839,62,323,16,300,813,294,516,287,332,127,538,892,26,885,166,144
708,798,538,142,646,165,377,56,62,871,765,468,452,434,189,813,146,81,281,155,341,900,447,750,326,353,288,141,756,983,79
881,269,62,409,620,425,142,189,405,94,943,56,480,492,177,889,810,668,328,16,146,20,196,813,243,746,790,326,73,977,726
155,828,282,376,226,331,639,480,447,628,947,668,706,8,756,952,791,907,284,142,617,144,207,779,62,917,973,74,550,452,84
718,335,16,482,167,142,970,529,892,756,303,889,552,15,410,62,222,765,127,351,447,533,779,480,230,952,764,326,165,323,385
120,142,835,557,161,445,427,62,482,378,785,114,665,421,649,674,411,572,875,76,25,172,323,457,81,447,672,54,678,766,552
142,16,523,767,275,889,144,212,880,765,756,695,166,810,668,381,240,711,457,646,513,33,445,419,758,323,960,662,62,963,35
807,421,645,142,240,392,165,315,966,28,369,230,453,845,982,684,875,649,62,410,164,581,346,67,302,317,703,737,16,56,155
142,708,810,324,352,143,514,326,958,445,762,892,158,756,351,296,405,43,581,269,141,766,16,648,909,699,860,86,449,646,265
269,62,305,221,79,129,969,211,83,501,297,250,966,882,277,91,568,16,385,558,958,935,814,187,914,756,60,550,833,492,485
548,148,638,81,515,239,907,142,16,624,62,849,813,146,44,752,889,165,65,56,655,748,514,443,91,772,492,354,79,793,323
803,476,269,756,744,300,79,720,81,146,649,546,881,326,775,483,142,838,347,772,559,455,696,329,369,634,445,222,366,864,480
222,173,509,142,634,529,461,315,839,144,409,370,751,955,695,684,789,473,898,165,62,807,79,341,120,447,295,865,765,889,950
91,326,84,645,157,832,142,781,821,62,612,445,892,550,822,795,375,174,209,505,682,695,269,232,859,240,709,813,16,165,482
414,598,106,753,775,18,762,345,813,546,651,765,853,472,457,810,87,411,821,85,886,326,889,422,56,222,100,947,209,184,378
909,79,809,76,924,291,746,110,713,62,98,779,414,481,241,785,269,893,38,108,610,257,82,447,835,813,183,889,552,87,430
300,62,621,256,348,810,405,269,142,684,602,287,146,756,410,883,961,531,848,26,641,311,695,931,779,118,5,808,983,813,955
523,44,269,338,482,475,142,16,348,702,33,42,943,165,837,979,379,290,323,120,43,649,222,784,835,62,689,261,367,974,52
504,977,643,951,250,20,538,732,277,548,89,165,222,523,16,396,892,876,447,142,118,38,405,615,756,650,820,379,215,949,821
133,970,295,782,652,199,256,875,335,979,457,275,485,44,748,287,808,142,947,332,752,2,269,475,684,814,832,790,821,56,80
62,335,260,600,482,378,638,834,588,915,384,649,478,813,854,259,142,864,578,704,16,955,238,458,695,703,70,756,241,960,901
451,864,165,134,704,695,45,766,612,430,772,529,223,638,448,135,333,674,861,379,579,811,482,843,498,967,411,663,760,62,756
300,875,910,864,82,889,62,920,427,409,217,813,482,276,209,480,269,228,680,32,56,497,507,16,142,445,598,329,323,926,91
889,648,466,825,785,62,668,641,33,969,616,332,291,645,326,269,323,536,899,60,203,289,790,482,666,746,662,453,636,105,781
68,889,222,804,17,499,247,756,518,99,16,142,475,620,419,973,62,323,103,10,701,835,239,956,273,628,810,298,250,492,183
834,326,348,62,756,164,142,898,681,323,573,70,144,480,159,371,165,187,865,406,465,409,255,824,248,810,728,614,135,223,648
809,269,682,818,472,803,440,746,378,766,222,849,632,62,441,31,821,142,445,446,957,491,790,274,386,85,615,482,526,424,323
684,702,795,581,813,295,310,779,323,809,382,292,366,62,142,241,504,480,445,659,326,302,578,585,19,266,392,562,56,482,634
62,212,810,4,926,350,103,144,70,0,638,445,121,52,449,364,482,702,142,241,269,573,666,441,779,406,889,84,623,410,567
756,265,222,514,638,810,629,466,340,934,624,915,370,957,14,351,326,56,843,889,438,867,634,404,972,713,655,836,276,480,142
225,318,639,187,305,752,625,326,62,952,220,142,16,97,434,21,538,779,240,222,730,109,85,650,786,615,165,553,424,428,74
232,824,378,326,396,480,552,412,829,392,541,691,269,428,222,365,65,478,927,632,789,924,429,62,823,918,682,106,681,836,142
809,957,695,482,892,438,142,952,748,392,427,668,600,207,175,269,146,685,87,173,329,938,332,62,766,864,295,879,858,110,222
189,142,326,56,87,497,62,29,892,756,889,972,857,14,480,851,947,445,813,232,828,747,943,821,780,459,838,648,829,323,131
89,257,222,269,45,770,810,619,154,875,321,375,701,977,482,590,705,323,763,819,87,62,727,241,643,610,171,142,797,779,756
826,463,853,533,418,142,113,62,748,417,899,295,269,370,795,872,620,373,357,957,689,134,120,546,68,86,733,728,375,675,16
88,845,480,756,820,323,477,860,482,122,554,62,917,346,304,813,865,207,668,222,191,409,479,950,341,33,16,447,134,504,475
492,700,188,62,142,241,157,480,792,482,943,554,897,100,380,451,99,844,204,442,76,534,240,886,375,296,810,790,12,563,329
790,142,317,889,390,62,430,553,877,648,656,93,627,180,323,385,573,269,56,588,165,151,509,144,421,928,681,53,756,342,912
410,552,517,56,824,779,144,921,50,323,445,821,143,620,6,599,62,854,983,118,657,17,165,772,746,733,492,147,385,296,142
302,970,813,949,550,91,142,62,656,625,797,222,29,279,11,409,116,447,326,710,626,421,943,174,678,101,653,682,165,300,803
434,725,269,445,155,559,553,118,490,374,790,165,536,62,73,631,480,260,50,131,142,106,231,638,44,175,326,970,287,128,265
20,775,801,514,681,772,282,666,445,142,241,62,16,835,320,582,355,329,323,251,87,157,146,897,518,448,900,889,568,614,790
291,634,261,820,187,47,958,62,692,952,959,873,620,756,860,332,133,814,893,488,977,479,691,276,891,269,263,98,526,44,733
948,222,457,323,524,813,468,16,165,864,552,606,289,326,144,681,732,329,756,707,613,294,777,549,651,565,482,821,231,472,194
114,62,269,392,207,277,385,142,871,323,252,300,695,144,64,345,548,239,318,17,409,440,319,326,537,834,581,281,947,478,174
166,170,479,142,445,222,61,326,482,695,396,801,480,513,909,768,62,813,954,56,723,196,163,295,504,255,495,282,938,387,865
889,142,103,234,370,445,326,62,480,268,695,655,887,180,406,410,668,285,323,77,28,451,852,332,165,20,864,141,760,546,947
16,155,5,628,495,644,675,440,442,222,738,732,248,326,793,871,269,142,651,14,323,148,278,62,620,427,716,38,892,929,581
