134,71,25
130,112,43
351,219,142
214,80,344
16,220,203
128,224,241
293,183,308
223,28,190
30,304,269
99,61,108
127,128,76
223,182,66
291,288,57
85,41,80
227,237,191
259,363,314
313,227,188
79,63,340
262,186,213
344,176,245
357,41,118
36,228,224
63,215,144
121,335,57
141,303,195
272,123,42
71,151,214
197,119,42
304,71,157
54,2,330
214,71,358
84,228,77
159,152,223
360,50,269
357,241,233
301,37,71
214,260,263
347,300,200
241,357,201
115,120,228
241,1,40
245,356,227
130,213,203
3,255,196
294,358,305
351,252,8
120,71,269
177,283,225
279,123,71
96,224,263
375,234,277
247,2,71
63,321,167
316,71,112
63,31,215
188,79,276
279,255,60
356,244,135
187,108,245
25,206,173
223,81,300
63,221,128
88,312,256
4,96,153
151,49,174
229,230,87
142,82,63
140,244,302
321,320,89
269,88,147
330,257,24
347,308,253
312,208,111
123,290,7
157,368,227
180,278,85
149,58,338
287,290,295
6,92,157
226,170,173
54,294,334
63,237,94
227,254,233
265,188,31
308,265,202
148,244,133
287,301,237
219,112,175
245,144,27
218,36,188
46,336,275
37,322,298
366,115,239
101,51,270
339,102,126
71,319,58
225,274,36
71,56,3
179,361,283
256,155,197
92,368,241
49,330,41
358,43,227
72,198,293
357,71,66
70,269,227
58,353,71
13,88,89
69,68,246
354,18,78
98,71,227
173,58,245
27,246,115
37,98,241
9,129,220
70,42,201
202,30,129
71,272,128
47,215,238
167,81,74
144,113,41
354,164,67
273,369,32
150,310,224
27,233,354
288,230,17
172,155,378
302,281,165
160,1,344
353,257,227
211,106,333
367,195,18
164,263,113
181,115,59
170,331,310
192,112,326
71,164,42
319,202,292
305,104,162
131,27,326
285,19,5
89,374,102
149,290,367
14,370,36
51,293,22
356,303,170
63,192,230
227,304,378
150,129,138
35,325,354
327,168,89
332,36,331
249,266,70
120,250,328
225,170,214
0,351,33
285,160,247
177,71,227
183,367,107
152,214,78
167,152,214
187,132,2
96,6,16
89,350,258
291,271,378
14,331,283
187,186,39
3,245,169
341,89,334
145,243,14
15,66,159
299,71,214
375,43,225
147,306,37
18,84,85
253,174,36
225,169,180
201,60,181
3,305,50
336,276,73
90,36,296
105,314,265
128,365,214
2,241,25
269,133,344
76,319,59
349,308,119
322,42,252
71,31,301
278,83,53
71,76,34
193,141,7
37,30,151
125,273,276
141,166,194
336,111,231
13,351,165
339,194,312
108,186,341
111,34,327
225,77,26
79,51,252
78,354,113
83,242,298
319,353,141
161,169,9
3,227,31
299,128,237
304,144,40
132,233,340
285,319,169
105,218,266
158,82,103
240,55,342
185,17,335
31,308,290
11,238,148
334,305,213
19,71,283
370,104,167
335,171,15
107,269,328
83,211,243
127,253,372
93,115,121
209,363,158
345,107,111
195,378,275
61,229,301
233,311,271
12,4,71
261,9,301
36,254,5
343,309,51
227,94,87
245,236,90
52,124,259
371,90,256
118,194,332
214,324,314
113,163,227
5,164,60
304,104,143
375,292,346
258,362,147
341,72,40
185,262,306
122,335,361
275,125,147
128,91,67
203,244,188
108,9,142
257,339,44
7,351,188
27,70,295
47,372,104
119,137,286
291,345,282
206,106,2
144,294,212
25,103,141
24,262,17
293,16,289
107,227,165
246,138,102
29,325,98
256,278,60
259,254,97
79,70,262
143,343,177
194,54,16
251,145,88
19,300,355
256,249,35
327,290,284
45,158,19
167,103,343
359,115,268
17,182,90
311,170,16
67,154,331
176,71,59
164,308,92
78,272,169
286,349,16
299,29,220
356,64,108
276,228,32
146,16,363
227,333,87
214,348,328
50,100,268
227,156,59
362,133,261
31,128,180
64,281,353
252,42,80
101,372,331
112,186,289
56,283,337
227,366,196
128,257,254
9,36,139
211,242,84
270,121,319
319,242,111
305,303,185
141,185,40
353,55,243
73,274,24
211,175,215
285,17,80
261,357,304
252,189,295
109,112,186
108,51,184
233,254,271
293,123,136
111,181,95
1,74,154
142,158,305
130,207,72
128,49,201
22,333,161
160,104,55
333,198,76
171,310,178
123,281,152
18,51,213
303,256,201
344,31,42
0,318,331
227,246,134
74,276,193
306,42,109
42,265,188
374,219,72
106,224,341
156,362,67
239,86,250
263,191,286
156,111,295
20,313,158
241,290,233
351,302,144
186,40,225
156,181,327
71,218,31
265,144,365
11,78,316
367,169,37
124,363,78
241,102,62
118,361,290
11,32,332
213,79,305
16,321,266
153,103,55
305,229,192
304,139,84
31,15,71
223,278,192
103,70,190
364,271,309
160,327,279
88,319,111
122,343,53
90,319,317
57,164,338
368,66,132
87,54,140
71,327,227
198,11,222
115,199,51
231,363,227
63,236,59
247,71,250
230,305,299
121,94,95
224,264,301
27,178,71
8,233,46
85,169,195
241,192,181
34,205,94
150,144,47
263,87,55
20,235,41
12,227,56
144,227,59
160,36,55
238,71,9
161,227,247
97,142,263
219,16,49
71,58,212
60,73,354
292,160,358
192,41,167
270,227,49
158,105,331
337,158,255
287,280,236
36,337,278
63,85,259
331,353,36
335,36,267
183,240,270
378,29,86
213,257,229
336,81,353
377,58,128
27,199,4
259,192,111
58,293,260
322,148,297
209,291,63
263,164,214
268,31,243
99,358,95
89,303,186
97,71,47
4,323,378
211,88,229
358,213,25
358,102,268
329,357,15
113,55,327
74,20,101
295,42,233
317,158,205
156,201,289
210,345,71
305,134,268
37,361,149
86,363,351
265,278,315
121,112,63
372,210,131
350,160,95
185,120,107
51,304,160
351,365,146
355,286,287
158,40,246
322,173,157
277,165,11
319,193,60
204,42,28
248,186,250
230,133,90
374,319,244
311,357,278
377,203,47
317,308,20
339,73,92
252,73,85
212,298,133
314,143,212
353,219,227
353,302,192
290,325,19
268,114,63
354,215,182
69,41,115
37,173,227
249,239,263
271,80,240
189,5,290
25,358,188
189,47,203
368,98,102
36,186,80
290,71,288
337,223,105
120,133,312
233,142,45
17,11,122
180,42,367
115,367,170
141,42,135
71,342,109
229,274,122
265,298,42
26,181,119
75,54,141
52,241,71
361,137,54
79,39,272
287,144,94
356,361,167
45,190,89
263,265,250
365,229,291
200,100,8
283,95,300
240,100,328
329,124,40
195,291,161
214,180,285
303,338,305
318,137,120
214,169,228
102,143,268
87,245,141
304,333,124
135,53,248
301,310,88
71,232,313
60,171,245
334,157,67
34,249,6
299,174,30
314,343,176
101,233,192
72,359,236
92,121,276
243,86,281
189,346,227
164,79,111
227,142,365
40,143,182
319,204,191
167,250,63
238,71,251
235,181,53
133,252,366
219,281,55
60,71,10
45,71,152
115,167,41
11,236,227
227,240,61
308,316,283
374,238,244
16,41,364
83,236,154
336,325,331
363,359,308
171,109,112
25,250,207
56,317,71
40,182,322
3,101,112
43,357,133
85,70,223
343,169,277
305,164,313
239,143,242
28,175,173
71,362,237
34,31,71
162,369,367
103,3,32
280,304,186
234,282,181
113,369,356
71,187,205
227,4,335
4,73,272
161,295,337
193,26,243
331,251,286
75,208,229
209,5,164
132,341,100
222,71,211
91,162,318
139,141,369
213,227,122
284,95,150
7,76,48
354,73,115
377,273,201
81,55,111
111,258,156
281,221,10
276,288,148
214,19,180
19,131,214
289,377,20
196,172,340
243,331,0
42,352,291
119,73,244
38,343,256
17,295,259
344,335,81
224,77,51
116,169,53
142,362,248
4,374,114
284,123,108
16,254,68
322,340,109
158,328,240
163,42,69
46,295,361
149,326,70
308,377,243
330,37,282
141,261,63
276,368,196
43,315,242
189,71,119
131,334,306
42,167,233
256,354,219
20,333,71
64,367,315
211,233,271
213,53,235
87,191,203
302,147,81
237,245,3
111,278,86
254,41,27
115,173,155
256,280,257
143,199,299
325,164,180
357,126,245
299,357,211
299,114,227
337,171,377
347,227,317
341,206,153
78,77,68
13,121,2
329,367,143
41,104,308
138,8,256
18,62,367
227,319,187
307,304,157
227,120,367
346,253,353
243,123,42
203,169,118
369,308,275
77,164,221
25,313,108
278,42,161
107,212,60
102,360,103
150,190,123
245,234,317
288,340,215
133,347,27
85,356,51
129,35,290
48,226,72
93,206,243
135,347,252
39,264,290
18,287,143
43,264,72
44,207,209
180,133,150
220,347,334
112,300,293
178,88,349
2,157,304
239,196,276
335,42,71
278,336,193
71,269,87
29,85,107
6,232,350
251,163,27
329,139,275
146,350,332
115,303,20
368,341,160
278,313,172
242,194,316
230,283,212
134,176,342
103,107,187
134,105,53
285,357,277
33,121,123
16,173,44
36,197,73
154,189,357
331,247,310
186,337,173
54,306,212
260,367,357
244,304,301
25,331,276
128,243,44
149,257,197
31,86,20
335,232,178
230,330,361
256,31,357
358,227,177
34,333,358
150,368,355
358,8,302
318,160,145
190,294,214
104,106,256
227,257,106
28,12,53
157,218,195
156,195,295
142,246,318
256,164,181
188,122,245
20,302,304
205,21,59
71,196,108
233,159,366
58,109,214
318,199,5
150,291,352
280,214,71
220,269,227
128,320,43
296,161,6
271,70,22
298,111,123
194,278,331
94,113,133
275,128,158
31,171,83
190,85,364
65,306,71
330,318,344
163,55,71
137,42,56
278,113,363
123,303,57
109,60,2
276,83,175
261,71,105
354,158,107
235,71,363
150,97,36
244,224,150
133,268,45
306,103,137
71,243,57
293,95,345
281,120,61
0,158,135
9,318,292
51,250,141
71,216,55
180,325,305
173,115,22
129,143,378
194,246,76
218,105,319
72,109,367
42,335,100
16,104,129
37,263,104
328,73,59
338,296,29
269,242,369
181,188,292
142,238,295
200,227,173
214,227,43
294,68,247
32,324,109
207,116,318
269,163,71
372,176,19
257,144,378
122,166,193
100,237,53
171,71,57
139,335,133
148,290,164
191,254,44
236,250,112
211,285,63
156,72,280
353,207,129
288,141,138
269,163,236
206,283,374
108,143,259
289,25,55
120,211,162
359,291,236
139,134,59
96,46,263
73,259,36
240,70,174
202,19,289
306,244,126
147,229,180
176,330,363
25,275,320
96,311,220
250,126,106
233,183,77
293,123,36
137,266,122
258,304,28
354,301,8
96,227,76
49,80,105
203,314,120
155,92,164
187,207,269
84,169,186
141,192,10
34,374,73
63,109,319
71,29,328
227,292,271
356,318,324
