211,181,61,158
109,21,85,361
88,137,335,241
128,97,331,118
287,120,214,367
347,227,275,18
31,207,197,147
40,42,37,71
303,181,60,131
116,135,58,275
365,363,36,3
338,249,162,219
158,46,27,203
273,287,71,87
227,95,325,24
228,211,316,104
211,43,277,188
354,377,104,341
59,194,304,72
277,123,183,355
43,355,329,95
121,376,287,134
133,278,111,36
344,148,218,328
71,227,15,229
101,257,50,129
283,160,278,165
128,258,88,71
159,272,71,243
227,103,170,62
293,50,45,361
252,357,250,92
29,85,193,38
42,282,180,231
304,149,280,173
198,68,66,343
51,85,229,362
269,314,133,286
25,357,129,71
20,86,144,23
119,76,49,143
144,26,63,341
74,160,335,179
246,346,18,113
326,270,34,40
221,349,20,340
327,71,61,323
137,244,221,113
128,71,89,181
50,195,31,339
35,372,227,42
135,3,167,273
110,70,227,17
31,367,374,43
170,278,51,347
67,37,121,53
180,227,144,201
278,57,318,25
227,232,38,12
115,227,98,361
103,51,228,261
378,316,338,3
218,152,83,58
71,358,37,114
224,334,164,124
192,302,55,376
275,14,245,58
287,161,368,43
307,301,316,128
78,139,154,190
26,368,229,251
238,94,71,263
31,339,290,71
246,143,205,325
236,158,181,224
183,181,48,128
0,316,31,4
359,115,209,205
22,112,218,182
182,244,378,164
17,227,218,209
11,161,260,39
167,195,130,86
94,283,80,168
81,302,334,63
322,224,3,16
346,363,259,372
49,363,137,71
84,31,132,282
298,367,114,348
6,168,227,244
115,157,227,372
43,279,292,207
202,88,324,373
314,281,160,312
37,246,86,71
6,306,223,104
298,11,113,104
109,121,55,246
122,109,73,374
107,73,367,159
311,367,119,14
71,287,279,236
290,143,227,88
26,367,353,328
144,278,102,71
370,287,37,57
178,188,316,293
377,92,319,256
16,18,160,267
176,308,347,219
33,133,234,81
281,207,357,252
252,203,27,108
22,69,372,3
339,251,241,195
237,146,282,281
361,339,47,214
71,186,344,140
55,133,281,305
265,237,71,213
304,229,289,112
8,10,187,135
282,375,20,97
92,196,8,244
365,52,268,31
164,269,315,15
71,231,227,115
328,77,161,36
336,53,102,129
146,169,277,16
10,86,362,71
219,16,86,317
312,363,72,358
370,55,188,281
185,350,304,287
122,141,94,227
157,183,103,227
98,293,80,144
293,331,256,275
31,334,71,159
120,25,308,16
278,181,142,256
118,160,58,104
134,2,42,130
61,59,305,45
8,40,303,251
332,179,362,169
369,203,211,176
220,164,287,120
3,171,71,295
44,165,283,336
196,182,155,78
158,368,261,208
129,25,269,182
333,347,141,268
299,281,369,336
194,182,296,273
345,103,214,57
287,90,20,258
108,89,378,263
328,103,19,288
161,115,341,271
339,274,4,71
145,113,347,128
277,72,167,244
318,368,95,313
256,164,205,73
358,285,317,92
256,343,92,195
178,310,276,243
178,96,239,54
363,133,135,92
344,296,29,73
375,35,122,318
43,135,72,207
115,357,77,37
357,176,152,324
276,378,324,55
325,112,156,252
100,344,268,95
29,97,283,158
199,271,34,173
36,335,176,123
46,91,363,43
195,144,94,71
104,221,173,120
249,301,144,225
183,36,357,231
331,291,335,225
72,42,95,263
193,165,335,297
85,70,277,190
7,329,81,158
40,213,364,71
138,19,353,65
40,4,340,125
101,243,244,36
175,318,41,141
256,150,2,108
190,214,320,267
157,250,55,19
302,354,272,127
231,141,174,275
189,71,154,28
4,229,92,318
342,71,83,207
227,158,204,69
220,181,100,174
49,53,315,197
49,48,297,211
365,71,159,79
377,142,257,158
7,299,295,254
71,95,51,186
59,188,62,253
319,71,278,144
327,333,331,351
245,163,58,303
375,350,316,310
171,322,319,71
193,306,62,45
222,333,137,134
280,222,112,84
183,214,295,6
263,175,341,103
84,271,322,313
317,358,6,298
26,111,4,15
71,178,55,346
91,83,318,61
42,260,73,17
260,302,86,258
263,184,72,118
378,16,319,340
10,318,154,71
71,163,264,85
87,134,73,365
107,264,27,370
133,29,347,7
203,245,132,192
335,109,370,123
351,304,25,293
358,238,99,62
367,311,212,322
175,74,165,362
71,125,37,344
293,20,309,96
247,229,120,326
235,282,334,326
197,279,325,147
280,14,191,270
36,358,70,253
213,153,36,86
123,233,353,60
331,42,114,74
333,251,142,203
331,227,293,131
108,55,272,91
266,234,160,80
265,132,80,71
333,323,47,239
362,284,234,122
40,1,139,330
282,232,318,347
3,230,312,104
32,158,182,335
225,38,174,236
71,88,193,139
62,42,214,243
182,53,100,227
96,83,277,73
72,165,304,366
92,313,348,97
254,194,269,289
267,104,347,31
203,313,25,95
259,14,331,103
143,13,71,210
157,94,211,220
245,128,233,71
106,137,251,94
229,225,99,214
41,244,35,106
294,283,25,158
76,346,3,335
218,292,141,268
37,373,106,122
142,120,263,71
271,181,285,12
62,119,224,306
183,47,49,174
5,94,44,361
354,276,109,113
335,300,304,96
73,293,331,330
42,226,236,12
87,107,14,51
256,174,294,150
276,267,71,132
9,344,13,311
138,333,36,9
127,43,326,71
7,34,122,147
353,254,95,81
348,111,211,350
340,135,307,185
240,230,115,304
40,2,46,137
277,136,247,261
297,314,345,111
331,120,51,374
180,313,227,243
31,329,281,337
72,185,293,227
178,315,149,301
157,89,196,321
141,224,67,292
133,321,372,268
259,62,311,211
213,374,230,98
303,151,44,289
372,272,225,20
133,326,317,227
73,47,327,308
74,3,354,304
13,315,270,283
240,186,277,224
205,151,60,3
120,90,246,378
118,59,43,53
239,333,188,152
53,80,99,136
274,193,268,220
76,280,71,118
157,121,50,282
309,31,40,150
195,329,285,160
353,71,357,227
76,19,129,15
305,126,157,348
323,278,133,119
363,227,50,299
228,237,62,138
300,146,21,0
232,236,140,24
262,377,234,258
55,214,92,242
325,158,286,227
265,325,236,336
227,69,3,211
50,188,136,148
211,3,95,223
322,71,76,188
218,234,346,332
332,111,331,51
242,343,35,227
257,56,332,27
250,247,158,309
128,158,256,273
308,185,82,374
1,181,58,317
268,112,47,148
182,349,355,135
103,157,207,7
34,42,145,124
7,60,29,262
159,364,44,309
24,122,133,167
323,171,66,324
178,275,71,94
178,62,138,245
142,183,3,161
18,259,71,22
214,126,88,244
197,251,305,89
17,219,3,377
159,258,176,164
378,202,161,137
102,63,110,165
239,169,111,292
215,164,133,189
317,290,269,4
330,89,271,80
69,188,34,84
334,4,95,90
9,181,238,101
319,235,278,362
357,301,143,71
191,261,219,165
257,270,56,71
76,188,306,71
219,141,225,16
317,237,125,62
357,68,88,210
26,214,71,232
71,84,149,278
219,316,31,240
239,218,374,71
370,281,314,112
200,7,343,336
51,355,268,135
132,301,209,197
120,244,302,357
369,368,59,112
188,158,319,46
246,275,214,15
47,154,232,297
206,115,227,363
63,317,101,58
347,56,219,147
252,274,296,120
367,254,150,210
233,365,353,273
280,219,174,133
143,84,312,33
225,328,39,247
71,322,336,353
246,195,141,86
361,17,317,330
99,214,310,71
307,9,188,230
190,17,67,353
167,349,296,78
301,346,193,277
124,71,314,369
85,122,314,219
346,376,365,153
245,242,227,53
278,300,179,118
167,22,130,218
6,245,201,202
238,89,201,323
353,210,232,273
42,83,193,49
373,180,122,67
57,315,170,371
234,291,269,257
152,320,359,333
211,303,129,71
237,158,244,356
180,10,224,210
95,37,345,144
164,267,271,316
376,357,81,319
174,100,269,137
217,185,73,321
238,47,5,69
260,73,283,71
230,317,302,287
361,71,287,40
358,95,349,374
77,183,174,276
227,2,182,305
368,291,366,279
358,211,71,100
237,267,16,175
330,317,258,340
88,296,227,193
107,186,361,58
310,118,325,365
94,227,152,109
5,41,183,280
196,111,150,228
51,252,302,351
27,200,227,118
73,94,36,75
112,31,256,41
244,20,374,59
60,319,356,228
363,254,191,6
262,118,376,33
106,331,45,193
135,375,73,181
173,143,147,211
314,363,306,193
129,172,181,102
3,66,298,348
270,353,201,243
94,345,295,123
249,169,158,216
253,4,7,368
134,287,160,73
256,227,254,299
190,66,318,19
73,275,334,249
258,310,2,333
71,335,62,4
128,135,70,157
114,71,353,55
147,263,109,272
332,171,250,213
301,132,274,299
265,254,165,311
78,71,171,375
229,249,361,108
43,122,321,300
225,310,143,273
2,170,231,256
123,90,262,177
281,358,45,71
230,357,39,247
263,318,22,290
193,347,119,24
71,163,16,115
109,31,43,315
332,217,244,255
157,214,201,173
22,157,115,106
5,85,73,280
234,8,241,67
307,171,227,123
164,151,133,7
245,171,332,276
232,329,23,344
52,45,18,78
310,134,40,51
246,46,58,178
348,212,308,16
71,22,169,286
104,347,233,154
89,63,36,229
167,319,269,157
296,236,217,107
115,192,266,245
303,79,70,245
196,141,20,227
187,279,276,304
157,167,71,115
86,152,165,25
15,153,254,275
367,133,194,280
50,71,157,244
97,240,115,265
227,108,158,302
227,63,181,359
227,256,144,249
314,214,143,352
330,19,146,71
180,185,6,331
96,254,150,129
71,84,22,278
240,274,280,305
123,80,29,233
227,109,321,186
80,135,123,365
106,299,377,316
34,244,230,178
280,151,171,73
371,104,37,142
234,71,56,284
77,91,344,0
348,190,172,42
210,11,191,42
339,180,16,361
94,148,368,147
374,126,185,55
147,152,159,150
83,130,290,308
154,300,349,115
85,104,203,71
259,50,318,227
291,346,162,95
210,227,291,18
59,2,106,108
218,131,10,356
315,241,305,45
321,106,113,91
321,95,153,363
179,331,107,358
90,343,240,172
133,97,274,22
44,249,144,112
196,102,308,2
30,15,304,80
204,119,34,4
305,63,18,229
103,33,225,235
67,34,134,352
283,265,214,320
23,256,193,312
367,301,329,71
109,118,212,327
361,207,223,279
36,251,254,31
24,158,95,71
304,100,254,203
153,363,319,102
277,325,135,271
331,185,236,344
52,195,308,307
296,277,32,218
351,186,227,124
261,230,256,56
34,241,152,247
71,215,213,46
71,362,121,113
122,99,51,41
203,88,28,23
19,217,137,369
98,71,119,36
40,145,199,188
175,212,17,71
71,281,122,69
361,359,56,363
158,30,227,141
295,370,340,37
303,51,227,27
163,302,353,57
218,10,144,229
272,376,100,71
137,336,10,272
20,340,267,18
132,129,186,71
78,70,197,358
227,145,30,174
181,213,298,272
98,343,39,318
43,80,271,71
345,71,227,322
115,43,310,340
359,213,135,251
43,295,120,241
252,111,297,108
332,230,285,141
326,174,36,119
93,57,329,187
67,55,43,374
89,211,181,295
219,265,123,229
188,145,244,223
354,371,372,309
233,159,357,243
148,214,239,106
120,12,278,244
174,33,71,196
285,249,317,354
165,344,106,213
89,150,100,164
92,214,70,258
194,237,165,18
53,140,263,324
224,115,184,367
325,186,128,200
147,70,369,212
291,329,141,361
309,160,226,89
322,93,140,208
71,369,238,102
128,111,105,46
67,197,246,362
212,361,247,83
71,308,307,234
252,139,352,38
18,253,268,343
120,309,79,247
192,328,138,313
71,156,328,372
101,130,85,308
71,319,316,308
200,213,167,258
193,131,2,301
336,282,76,94
284,186,196,89
304,280,71,251
61,115,255,16
300,269,273,110
266,196,253,64
43,280,334,50
5,240,178,137
375,6,160,334
230,238,229,348
195,227,171,296
181,271,353,188
295,106,255,131
278,345,131,191
90,300,227,55
219,329,122,241
166,318,148,103
319,369,174,363
1,353,133,227
256,15,278,272
308,306,363,229
202,230,31,14
245,271,20,119
357,254,11,341
44,157,196,245
84,303,113,145
251,162,256,136
41,143,227,80
305,205,150,111
318,239,352,282
89,348,39,51
45,81,80,223
11,240,362,231
159,90,171,266
124,243,263,71
39,227,160,108
131,112,227,27
106,298,144,105
219,308,277,173
98,3,314,72
257,60,36,16
356,369,63,269
180,326,227,145
248,308,138,71
358,33,66,54
169,97,241,348
283,14,329,20
217,170,269,28
296,262,134,314
356,71,309,163
146,71,173,326
301,160,124,275
331,111,308,91
308,331,12,134
109,63,248,168
80,276,134,348
303,71,147,42
41,278,196,2
235,123,311,91
329,353,116,341
24,203,142,11
169,72,70,254
18,240,16,26
366,238,266,11
220,291,22,130
348,287,144,100
71,283,45,341
80,81,329,43
211,107,71,183
51,100,367,12
164,165,84,103
320,55,131,36
63,197,201,125
164,5,136,343
278,76,51,307
340,136,142,353
1,115,70,271
337,133,283,355
207,99,53,119
181,292,222,238
223,7,9,101
378,304,158,322
133,106,123,271
157,178,205,9
269,308,69,377
114,194,324,99
239,288,81,287
161,282,13,332
121,307,55,227
227,358,304,245
139,308,133,278
96,341,42,128
326,370,45,37
359,341,336,285
25,249,241,94
225,85,365,0
349,301,343,352
59,146,278,55
58,120,322,113
211,112,283,159
3,218,207,80
193,296,173,59
258,374,33,157
241,129,141,313
35,86,265,42
203,77,71,255
86,255,61,250
345,231,326,311
276,317,137,325
348,253,4,144
327,157,58,335
250,26,14,341
220,156,186,304
115,70,226,276
256,306,331,233
276,14,285,171
150,286,119,269
179,311,193,37
142,240,223,329
109,335,228,324
372,53,129,106
154,8,112,227
65,329,295,195
17,201,325,231
36,139,252,306
266,154,270,285
62,71,57,350
376,245,211,120
210,262,36,180
43,45,137,237
42,321,87,76
246,171,288,308
4,303,345,27
366,229,183,373
44,86,55,214
261,212,15,335
314,272,24,368
0,327,268,2
330,253,42,73
99,119,154,45
278,71,337,133
289,27,130,272
374,232,71,56
34,84,126,209
254,183,158,312
112,185,350,256
236,167,89,134
292,51,165,200
329,46,143,230
280,158,113,160
67,296,332,273
